household_id,loan_id,ea_id,saq14,pw_w4,saq01,saq02,saq03,saq04,saq05,saq06,saq07,saq08,s15q02b,s15q02b_os,s15q03_1,s15q03_2,s15q04,s15q04_os,s15q05,s15q06a,s15q06b,s15q07,s15q08,s15q09a,s15q09b,s15q10a,s15q10b,s15q10c
040212088800506025,1,040212088800506,1. RURAL,12467.55568934377,4. OROMIA,02,12,8,88,005,06,25,7. MICROFINANCE INSTITUTION,,1,2,2. PURCHASE AGRICULTURAL INPUTS FOR FOOD CROP,,,5. JANUARY,2011,6. ANNUALLY,2. NO,5. JANUARY,2012,8900,2000,10900
040212088800506067,1,040212088800506,1. RURAL,12467.55568934377,4. OROMIA,02,12,8,88,005,06,67,7. MICROFINANCE INSTITUTION,,1,2,2. PURCHASE AGRICULTURAL INPUTS FOR FOOD CROP,,,5. JANUARY,2011,6. ANNUALLY,2. NO,5. JANUARY,2012,7000,2000,9000
040212088800506109,1,040212088800506,1. RURAL,12467.55568934377,4. OROMIA,02,12,8,88,005,06,109,1. RELATIVE,,1,2,2. PURCHASE AGRICULTURAL INPUTS FOR FOOD CROP,,,9. MAY,2011,7. 1 TIME LUMP SUM/ONLY WHEN I GET CASH,2. NO,1. SEPTEMBER,2012,5000,0,5000
040212088800506109,2,040212088800506,1. RURAL,12467.55568934377,4. OROMIA,02,12,8,88,005,06,109,1. RELATIVE,,1,2,2. PURCHASE AGRICULTURAL INPUTS FOR FOOD CROP,,,9. MAY,2011,7. 1 TIME LUMP SUM/ONLY WHEN I GET CASH,2. NO,1. SEPTEMBER,2011,200,0,200
040212088800506123,1,040212088800506,1. RURAL,12467.55568934377,4. OROMIA,02,12,8,88,005,06,123,1. RELATIVE,,1,,3. PURCHASE INPUTS FOR OTHER CROPS,,,7. MARCH,2011,7. 1 TIME LUMP SUM/ONLY WHEN I GET CASH,2. NO,5. JANUARY,2012,300,0,300
040212088800506137,1,040212088800506,1. RURAL,12467.55568934377,4. OROMIA,02,12,8,88,005,06,137,7. MICROFINANCE INSTITUTION,,1,2,2. PURCHASE AGRICULTURAL INPUTS FOR FOOD CROP,,,5. JANUARY,2011,6. ANNUALLY,2. NO,5. JANUARY,2012,7000,0,7000
040403088803808019,1,040403088803808,1. RURAL,12744.66227697536,4. OROMIA,04,03,8,88,038,08,19,1. RELATIVE,,1,2,2. PURCHASE AGRICULTURAL INPUTS FOR FOOD CROP,,,6. FEBRUARY,2011,7. 1 TIME LUMP SUM/ONLY WHEN I GET CASH,2. NO,11. JULY,2011,1000,0,1000
040403088803808059,1,040403088803808,1. RURAL,12744.66227697536,4. OROMIA,04,03,8,88,038,08,59,1. RELATIVE,,1,,1. PURCHASE HOUSE/LEASE LAND FOR FARMING,,,1. SEPTEMBER,2011,7. 1 TIME LUMP SUM/ONLY WHEN I GET CASH,1. YES,,,300,0,300
040416088800808079,1,040416088800808,1. RURAL,12400.10008340283,4. OROMIA,04,16,8,88,008,08,79,7. MICROFINANCE INSTITUTION,,1,2,2. PURCHASE AGRICULTURAL INPUTS FOR FOOD CROP,,,10. JUNE,2010,3. MONTHLY,2. NO,11. JULY,2011,7000,1000,8000
040417010100207083,1,040417010100207,2. URBAN,6923.778099999999,4. OROMIA,04,17,1,1,002,07,83,1. RELATIVE,,2,,10. FOOD/NON-FOOD EXPENDITURE,,,1. SEPTEMBER,2011,7. 1 TIME LUMP SUM/ONLY WHEN I GET CASH,2. NO,12. AUGUST,2011,6000,0,6000
040417010100207097,1,040417010100207,2. URBAN,6923.778099999999,4. OROMIA,04,17,1,1,002,07,97,1. RELATIVE,,1,,9. OTHER (SPECIFY),Personal purpose,,6. FEBRUARY,2011,7. 1 TIME LUMP SUM/ONLY WHEN I GET CASH,2. NO,12. AUGUST,2011,3000,0,3000
040417010100207143,1,040417010100207,2. URBAN,6923.778099999999,4. OROMIA,04,17,1,1,002,07,143,1. RELATIVE,,1,,9. OTHER (SPECIFY),Emergency,,4. DECEMBER,2011,7. 1 TIME LUMP SUM/ONLY WHEN I GET CASH,2. NO,11. JULY,2011,3000,0,3000
040417010100207195,1,040417010100207,2. URBAN,6923.778099999999,4. OROMIA,04,17,1,1,002,07,195,1. RELATIVE,,1,,6. EXPANDING BUSINESS,,1,9. MAY,2010,7. 1 TIME LUMP SUM/ONLY WHEN I GET CASH,1. YES,,,200,0,200
040417010100207230,1,040417010100207,2. URBAN,6923.778099999999,4. OROMIA,04,17,1,1,002,07,230,8. BANK (COMMERCIAL),,2,,12. HOUSE CONSTRUCTION/MAINTENANCES,,,2. OCTOBER,2011,7. 1 TIME LUMP SUM/ONLY WHEN I GET CASH,2. NO,2. OCTOBER,2012,50000,3000,53000
040417010100207258,1,040417010100207,2. URBAN,6923.778099999999,4. OROMIA,04,17,1,1,002,07,258,1. RELATIVE,,1,,6. EXPANDING BUSINESS,,1,1. SEPTEMBER,2011,7. 1 TIME LUMP SUM/ONLY WHEN I GET CASH,2. NO,12. AUGUST,2011,10000,0,10000
040521020100101001,1,040521020100101,2. URBAN,12933.37912371134,4. OROMIA,05,21,2,1,001,01,1,2. NEIGHBOR,,1,2,1. PURCHASE HOUSE/LEASE LAND FOR FARMING,,,6. FEBRUARY,2011,7. 1 TIME LUMP SUM/ONLY WHEN I GET CASH,1. YES,,,700,0,700
040521020100101027,1,040521020100101,2. URBAN,12933.37912371134,4. OROMIA,05,21,2,1,001,01,27,1. RELATIVE,,1,,4. PURCHASE HOUSE/LEASE LAND FOR BUSINESS,,,7. MARCH,2011,7. 1 TIME LUMP SUM/ONLY WHEN I GET CASH,1. YES,,,3000,0,3000
040521020100101105,1,040521020100101,2. URBAN,12933.37912371134,4. OROMIA,05,21,2,1,001,01,105,1. RELATIVE,,1,,4. PURCHASE HOUSE/LEASE LAND FOR BUSINESS,,,1. SEPTEMBER,2011,7. 1 TIME LUMP SUM/ONLY WHEN I GET CASH,1. YES,,,250,0,250
040521020100101157,1,040521020100101,2. URBAN,12933.37912371134,4. OROMIA,05,21,2,1,001,01,157,1. RELATIVE,,1,,4. PURCHASE HOUSE/LEASE LAND FOR BUSINESS,,,9. MAY,2011,7. 1 TIME LUMP SUM/ONLY WHEN I GET CASH,2. NO,5. JANUARY,2012,0,300,300
040521020100101287,1,040521020100101,2. URBAN,12933.37912371134,4. OROMIA,05,21,2,1,001,01,287,1. RELATIVE,,1,,9. OTHER (SPECIFY),Le gizh,,4. DECEMBER,2011,7. 1 TIME LUMP SUM/ONLY WHEN I GET CASH,1. YES,,,2000,0,2000
040521020100101339,1,040521020100101,2. URBAN,12933.37912371134,4. OROMIA,05,21,2,1,001,01,339,1. RELATIVE,,1,,2. PURCHASE AGRICULTURAL INPUTS FOR FOOD CROP,,,9. MAY,2011,7. 1 TIME LUMP SUM/ONLY WHEN I GET CASH,1. YES,,,2000,0,2000
040601088802404046,1,040601088802404,1. RURAL,11325.31118881119,4. OROMIA,06,01,8,88,024,04,46,4. MONEY LENDER,,1,,1. PURCHASE HOUSE/LEASE LAND FOR FARMING,,,9. MAY,2011,4. EVERY THREE MONTHS,2. NO,10. JUNE,2011,0,150,150
040701088801707048,1,040701088801707,1. RURAL,12656.63525498891,4. OROMIA,07,01,8,88,017,07,48,2. NEIGHBOR,,1,8,2. PURCHASE AGRICULTURAL INPUTS FOR FOOD CROP,,,3. NOVEMBER,2011,7. 1 TIME LUMP SUM/ONLY WHEN I GET CASH,1. YES,,,460,0,460
040701088801707108,1,040701088801707,1. RURAL,12656.63525498891,4. OROMIA,07,01,8,88,017,07,108,2. NEIGHBOR,,1,,2. PURCHASE AGRICULTURAL INPUTS FOR FOOD CROP,,,3. NOVEMBER,2011,7. 1 TIME LUMP SUM/ONLY WHEN I GET CASH,1. YES,,,160,0,160
040706088802003041,1,040706088802003,1. RURAL,12067.95454545454,4. OROMIA,07,06,8,88,020,03,41,1. RELATIVE,,1,2,2. PURCHASE AGRICULTURAL INPUTS FOR FOOD CROP,,,10. JUNE,2011,7. 1 TIME LUMP SUM/ONLY WHEN I GET CASH,2. NO,10. JUNE,2012,1000,1000,2000
040706088802003058,1,040706088802003,1. RURAL,12067.95454545454,4. OROMIA,07,06,8,88,020,03,58,10. SACCOS,,1,,2. PURCHASE AGRICULTURAL INPUTS FOR FOOD CROP,,,8. APRIL,2011,6. ANNUALLY,2. NO,8. APRIL,2012,8000,1000,9000
040804088800112018,1,040804088800112,1. RURAL,25432.46619083396,4. OROMIA,08,04,8,88,001,12,18,1. RELATIVE,,1,,1. PURCHASE HOUSE/LEASE LAND FOR FARMING,,,9. MAY,2011,4. EVERY THREE MONTHS,2. NO,10. JUNE,2011,1000,0,1000
040804088800112083,1,040804088800112,1. RURAL,25432.46619083396,4. OROMIA,08,04,8,88,001,12,83,1. RELATIVE,,1,,9. OTHER (SPECIFY),Emergency,,10. JUNE,2011,7. 1 TIME LUMP SUM/ONLY WHEN I GET CASH,1. YES,,,100,0,100
040818088802107047,1,040818088802107,1. RURAL,14079.2803030303,4. OROMIA,08,18,8,88,021,07,47,1. RELATIVE,,1,,7. PURCHASE NON-FARM INPUTS,,1,4. DECEMBER,2011,7. 1 TIME LUMP SUM/ONLY WHEN I GET CASH,2. NO,1. SEPTEMBER,2012,5000,0,5000
040818088802107057,1,040818088802107,1. RURAL,14079.2803030303,4. OROMIA,08,18,8,88,021,07,57,2. NEIGHBOR,,2,,12. HOUSE CONSTRUCTION/MAINTENANCES,,,3. NOVEMBER,2011,6. ANNUALLY,1. YES,,,1000,0,1000
040903010100103029,1,040903010100103,2. URBAN,7545.771342281881,4. OROMIA,09,03,1,1,001,03,29,2. NEIGHBOR,,1,,10. FOOD/NON-FOOD EXPENDITURE,,,9. MAY,2011,7. 1 TIME LUMP SUM/ONLY WHEN I GET CASH,2. NO,11. JULY,2011,3000,0,3000
040903088802905022,1,040903088802905,1. RURAL,13338.26555023924,4. OROMIA,09,03,8,88,029,05,22,2. NEIGHBOR,,1,2,2. PURCHASE AGRICULTURAL INPUTS FOR FOOD CROP,,,9. MAY,2011,7. 1 TIME LUMP SUM/ONLY WHEN I GET CASH,2. NO,8. APRIL,2012,1000,0,1000
040903088802905034,1,040903088802905,1. RURAL,13338.26555023924,4. OROMIA,09,03,8,88,029,05,34,2. NEIGHBOR,,1,,10. FOOD/NON-FOOD EXPENDITURE,,,9. MAY,2011,7. 1 TIME LUMP SUM/ONLY WHEN I GET CASH,2. NO,5. JANUARY,2012,1000,0,1000
040903088802905058,1,040903088802905,1. RURAL,13338.26555023924,4. OROMIA,09,03,8,88,029,05,58,2. NEIGHBOR,,1,2,10. FOOD/NON-FOOD EXPENDITURE,,,9. MAY,2011,7. 1 TIME LUMP SUM/ONLY WHEN I GET CASH,2. NO,5. JANUARY,2012,300,0,300
040903088802905094,1,040903088802905,1. RURAL,13338.26555023924,4. OROMIA,09,03,8,88,029,05,94,2. NEIGHBOR,,1,2,10. FOOD/NON-FOOD EXPENDITURE,,,9. MAY,2011,7. 1 TIME LUMP SUM/ONLY WHEN I GET CASH,2. NO,10. JUNE,2011,400,0,400
040903088802905118,1,040903088802905,1. RURAL,13338.26555023924,4. OROMIA,09,03,8,88,029,05,118,2. NEIGHBOR,,1,,10. FOOD/NON-FOOD EXPENDITURE,,,9. MAY,2011,7. 1 TIME LUMP SUM/ONLY WHEN I GET CASH,2. NO,12. AUGUST,2011,500,0,500
040909088802804008,1,040909088802804,1. RURAL,11351.04635463546,4. OROMIA,09,09,8,88,028,04,8,2. NEIGHBOR,,1,,2. PURCHASE AGRICULTURAL INPUTS FOR FOOD CROP,,,8. APRIL,2011,7. 1 TIME LUMP SUM/ONLY WHEN I GET CASH,2. NO,11. JULY,2011,200,0,200
040909088802804024,1,040909088802804,1. RURAL,11351.04635463546,4. OROMIA,09,09,8,88,028,04,24,2. NEIGHBOR,,1,,10. FOOD/NON-FOOD EXPENDITURE,,,4. DECEMBER,2011,7. 1 TIME LUMP SUM/ONLY WHEN I GET CASH,2. NO,5. JANUARY,2012,1500,0,1500
040909088802804056,1,040909088802804,1. RURAL,11351.04635463546,4. OROMIA,09,09,8,88,028,04,56,2. NEIGHBOR,,1,,11. HEALTH & EDUCATION EXPENDITURE,,,9. MAY,2011,7. 1 TIME LUMP SUM/ONLY WHEN I GET CASH,2. NO,12. AUGUST,2011,1200,0,1200
041001088801403136,1,041001088801403,1. RURAL,12151.75978535354,4. OROMIA,10,01,8,88,014,03,136,1. RELATIVE,,1,,10. FOOD/NON-FOOD EXPENDITURE,,,9. MAY,2011,6. ANNUALLY,2. NO,3. NOVEMBER,2012,2000,0,2000
041009010100207032,1,041009010100207,2. URBAN,3186.84787414966,4. OROMIA,10,09,1,1,002,07,32,2. NEIGHBOR,,1,,1. PURCHASE HOUSE/LEASE LAND FOR FARMING,,,10. JUNE,2011,3. MONTHLY,1. YES,,,200,0,200
041009010100207070,1,041009010100207,2. URBAN,3186.84787414966,4. OROMIA,10,09,1,1,002,07,70,1. RELATIVE,,1,,5. BUSINESS START-UP CAPITAL,,1,9. MAY,2011,4. EVERY THREE MONTHS,2. NO,10. JUNE,2011,0,0,0
041009010100207146,1,041009010100207,2. URBAN,3186.84787414966,4. OROMIA,10,09,1,1,002,07,146,2. NEIGHBOR,,2,,2. PURCHASE AGRICULTURAL INPUTS FOR FOOD CROP,,,9. MAY,2011,3. MONTHLY,2. NO,10. JUNE,2011,200,0,200
041009010100207203,1,041009010100207,2. URBAN,3186.84787414966,4. OROMIA,10,09,1,1,002,07,203,1. RELATIVE,,1,,10. FOOD/NON-FOOD EXPENDITURE,,,7. MARCH,2011,3. MONTHLY,1. YES,,,150,0,150
041117088800104080,1,041117088800104,1. RURAL,11452.24257884972,4. OROMIA,11,17,8,88,001,04,80,1. RELATIVE,,1,,2. PURCHASE AGRICULTURAL INPUTS FOR FOOD CROP,,,9. MAY,2011,7. 1 TIME LUMP SUM/ONLY WHEN I GET CASH,1. YES,,,200,0,200
041303088803505078,1,041303088803505,1. RURAL,12502.83579033579,4. OROMIA,13,03,8,88,035,05,78,10. SACCOS,,1,,3. PURCHASE INPUTS FOR OTHER CROPS,,,3. NOVEMBER,2011,3. MONTHLY,2. NO,5. JANUARY,2012,7500,300,7800
041310088801505019,1,041310088801505,1. RURAL,13344.37281468532,4. OROMIA,13,10,8,88,015,05,19,10. SACCOS,,1,2,1. PURCHASE HOUSE/LEASE LAND FOR FARMING,,,7. MARCH,2011,3. MONTHLY,2. NO,10. JUNE,2011,12500,2500,15000
041310088801505069,1,041310088801505,1. RURAL,13344.37281468532,4. OROMIA,13,10,8,88,015,05,69,10. SACCOS,,1,2,1. PURCHASE HOUSE/LEASE LAND FOR FARMING,,,8. APRIL,2011,3. MONTHLY,2. NO,3. NOVEMBER,2012,12000,1500,13500
041310088801505099,1,041310088801505,1. RURAL,13344.37281468532,4. OROMIA,13,10,8,88,015,05,99,10. SACCOS,,1,2,1. PURCHASE HOUSE/LEASE LAND FOR FARMING,,,9. MAY,2010,3. MONTHLY,1. YES,,,5000,380,5380
041407088800512069,1,041407088800512,1. RURAL,9825.237329042639,4. OROMIA,14,07,8,88,005,12,69,1. RELATIVE,,1,,2. PURCHASE AGRICULTURAL INPUTS FOR FOOD CROP,,,4. DECEMBER,2011,7. 1 TIME LUMP SUM/ONLY WHEN I GET CASH,1. YES,,,1200,0,1200
041506088800605024,1,041506088800605,1. RURAL,16859.64237967914,4. OROMIA,15,06,8,88,006,05,24,2. NEIGHBOR,,1,,1. PURCHASE HOUSE/LEASE LAND FOR FARMING,,,10. JUNE,2011,4. EVERY THREE MONTHS,2. NO,1. SEPTEMBER,2012,1000,0,1000
041602020100103012,1,041602020100103,2. URBAN,6499.813023255814,4. OROMIA,16,02,2,1,001,03,12,1. RELATIVE,,1,,2. PURCHASE AGRICULTURAL INPUTS FOR FOOD CROP,,,5. JANUARY,2011,7. 1 TIME LUMP SUM/ONLY WHEN I GET CASH,1. YES,,,0,0,0
041602020100103036,1,041602020100103,2. URBAN,6499.813023255814,4. OROMIA,16,02,2,1,001,03,36,1. RELATIVE,,1,,2. PURCHASE AGRICULTURAL INPUTS FOR FOOD CROP,,,5. JANUARY,2011,7. 1 TIME LUMP SUM/ONLY WHEN I GET CASH,1. YES,,,0,0,0
041602088800902007,1,041602088800902,1. RURAL,965.4363636363637,4. OROMIA,16,02,8,88,009,02,7,1. RELATIVE,,3,,2. PURCHASE AGRICULTURAL INPUTS FOR FOOD CROP,,,1. SEPTEMBER,2011,6. ANNUALLY,1. YES,,,2100,1200,3300
041602088800902023,1,041602088800902,1. RURAL,12261.04181818182,4. OROMIA,16,02,8,88,009,02,23,7. MICROFINANCE INSTITUTION,,1,,2. PURCHASE AGRICULTURAL INPUTS FOR FOOD CROP,,,7. MARCH,2011,6. ANNUALLY,1. YES,,,6000,3000,9000
041602088800902023,2,041602088800902,1. RURAL,12261.04181818182,4. OROMIA,16,02,8,88,009,02,23,4. MONEY LENDER,,1,,2. PURCHASE AGRICULTURAL INPUTS FOR FOOD CROP,,,4. DECEMBER,2011,6. ANNUALLY,1. YES,,,1000,1000,2000
041602088800902059,1,041602088800902,1. RURAL,12261.04181818182,4. OROMIA,16,02,8,88,009,02,59,4. MONEY LENDER,,1,2,1. PURCHASE HOUSE/LEASE LAND FOR FARMING,,,10. JUNE,2010,4. EVERY THREE MONTHS,1. YES,,,2000,600,2600
041606088800702081,1,041606088800702,1. RURAL,12929.9512987013,4. OROMIA,16,06,8,88,007,02,81,11. OTHER (SPECIFY),Edere,1,2,2. PURCHASE AGRICULTURAL INPUTS FOR FOOD CROP,,,9. MAY,2011,7. 1 TIME LUMP SUM/ONLY WHEN I GET CASH,2. NO,5. JANUARY,2011,150,45,195
041701088800105011,1,041701088800105,1. RURAL,10822.84812409812,4. OROMIA,17,01,8,88,001,05,11,11. OTHER (SPECIFY),Edere,1,2,2. PURCHASE AGRICULTURAL INPUTS FOR FOOD CROP,,,6. FEBRUARY,2011,7. 1 TIME LUMP SUM/ONLY WHEN I GET CASH,2. NO,3. NOVEMBER,2011,460,690,1150
041701088800105021,1,041701088800105,1. RURAL,10822.84812409812,4. OROMIA,17,01,8,88,001,05,21,10. SACCOS,,1,,4. PURCHASE HOUSE/LEASE LAND FOR BUSINESS,,,10. JUNE,2011,6. ANNUALLY,2. NO,9. MAY,2011,10000,11700,21700
041701088800105041,1,041701088800105,1. RURAL,10822.84812409812,4. OROMIA,17,01,8,88,001,05,41,2. NEIGHBOR,,1,,2. PURCHASE AGRICULTURAL INPUTS FOR FOOD CROP,,,10. JUNE,2011,7. 1 TIME LUMP SUM/ONLY WHEN I GET CASH,2. NO,10. JUNE,2011,435,0,435
041701088800105051,1,041701088800105,1. RURAL,10822.84812409812,4. OROMIA,17,01,8,88,001,05,51,2. NEIGHBOR,,1,2,2. PURCHASE AGRICULTURAL INPUTS FOR FOOD CROP,,,10. JUNE,2011,7. 1 TIME LUMP SUM/ONLY WHEN I GET CASH,2. NO,1. SEPTEMBER,2012,100,0,100
041701088800105081,1,041701088800105,1. RURAL,10822.84812409812,4. OROMIA,17,01,8,88,001,05,81,1. RELATIVE,,1,,7. PURCHASE NON-FARM INPUTS,,1,6. FEBRUARY,2011,7. 1 TIME LUMP SUM/ONLY WHEN I GET CASH,2. NO,6. FEBRUARY,2012,14000,14000,28000
041701088800105093,1,041701088800105,1. RURAL,10822.84812409812,4. OROMIA,17,01,8,88,001,05,93,10. SACCOS,,1,2,6. EXPANDING BUSINESS,,1,10. JUNE,2011,7. 1 TIME LUMP SUM/ONLY WHEN I GET CASH,2. NO,9. MAY,2012,10000,11170,21170
041701088800105094,1,041701088800105,1. RURAL,1436.661255411255,4. OROMIA,17,01,8,88,001,05,94,10. SACCOS,,1,,1. PURCHASE HOUSE/LEASE LAND FOR FARMING,,,10. JUNE,2011,7. 1 TIME LUMP SUM/ONLY WHEN I GET CASH,2. NO,10. JUNE,2012,9000,13400,22400
041709088800509032,1,041709088800509,1. RURAL,12550.67272727273,4. OROMIA,17,09,8,88,005,09,32,2. NEIGHBOR,,1,3,10. FOOD/NON-FOOD EXPENDITURE,,,9. MAY,2011,7. 1 TIME LUMP SUM/ONLY WHEN I GET CASH,2. NO,3. NOVEMBER,2012,15000,0,15000
041709088800509056,1,041709088800509,1. RURAL,12550.67272727273,4. OROMIA,17,09,8,88,005,09,56,2. NEIGHBOR,,1,2,3. PURCHASE INPUTS FOR OTHER CROPS,,,1. SEPTEMBER,2011,7. 1 TIME LUMP SUM/ONLY WHEN I GET CASH,1. YES,,,500,0,500
041709088800509080,1,041709088800509,1. RURAL,12550.67272727273,4. OROMIA,17,09,8,88,005,09,80,2. NEIGHBOR,,1,2,2. PURCHASE AGRICULTURAL INPUTS FOR FOOD CROP,,,8. APRIL,2011,7. 1 TIME LUMP SUM/ONLY WHEN I GET CASH,2. NO,3. NOVEMBER,2012,1000,0,1000
041801088800702009,1,041801088800702,1. RURAL,4916.574074074074,4. OROMIA,18,01,8,88,007,02,9,1. RELATIVE,,1,,3. PURCHASE INPUTS FOR OTHER CROPS,,,8. APRIL,2011,5. EVERY SIX MONTHS,2. NO,11. JULY,2011,2500,0,2500
041803010100206049,1,041803010100206,2. URBAN,6165.263823529411,4. OROMIA,18,03,1,1,002,06,49,7. MICROFINANCE INSTITUTION,,2,,7. PURCHASE NON-FARM INPUTS,,1,11. JULY,2010,3. MONTHLY,1. YES,,,10000,1500,11500
041803010100206150,1,041803010100206,2. URBAN,6165.263823529411,4. OROMIA,18,03,1,1,002,06,150,9. NGO,,1,2,6. EXPANDING BUSINESS,,1,4. DECEMBER,2011,4. EVERY THREE MONTHS,2. NO,1. SEPTEMBER,2012,70000,10500,80500
041907088801302007,1,041907088801302,1. RURAL,1231.423933209647,4. OROMIA,19,07,8,88,013,02,7,1. RELATIVE,,1,,7. PURCHASE NON-FARM INPUTS,,2,8. APRIL,2011,5. EVERY SIX MONTHS,1. YES,,,1000,0,1000
041907088801302016,1,041907088801302,1. RURAL,1231.423933209647,4. OROMIA,19,07,8,88,013,02,16,11. OTHER (SPECIFY),Edere,1,,5. BUSINESS START-UP CAPITAL,,1,11. JULY,2010,3. MONTHLY,1. YES,,,300,30,330
041907088801302023,1,041907088801302,1. RURAL,11821.66975881261,4. OROMIA,19,07,8,88,013,02,23,9. NGO,,1,,5. BUSINESS START-UP CAPITAL,,1,10. JUNE,2011,3. MONTHLY,2. NO,12. AUGUST,2011,200,20,220
041907088801302031,1,041907088801302,1. RURAL,11821.66975881261,4. OROMIA,19,07,8,88,013,02,31,10. SACCOS,,1,2,2. PURCHASE AGRICULTURAL INPUTS FOR FOOD CROP,,,9. MAY,2011,6. ANNUALLY,2. NO,5. JANUARY,2012,1500,300,1800
041907088801302039,1,041907088801302,1. RURAL,11821.66975881261,4. OROMIA,19,07,8,88,013,02,39,10. SACCOS,,1,,2. PURCHASE AGRICULTURAL INPUTS FOR FOOD CROP,,,9. MAY,2010,5. EVERY SIX MONTHS,1. YES,,,0,0,0
041907088801302063,1,041907088801302,1. RURAL,11821.66975881261,4. OROMIA,19,07,8,88,013,02,63,7. MICROFINANCE INSTITUTION,,2,,3. PURCHASE INPUTS FOR OTHER CROPS,,,7. MARCH,2011,3. MONTHLY,2. NO,7. MARCH,2012,3680,800,4480
041907088801302079,1,041907088801302,1. RURAL,11821.66975881261,4. OROMIA,19,07,8,88,013,02,79,10. SACCOS,,2,,6. EXPANDING BUSINESS,,1,4. DECEMBER,2011,3. MONTHLY,2. NO,4. DECEMBER,2012,6000,1020,7020
041911088801308008,1,041911088801308,1. RURAL,11852.45535714286,4. OROMIA,19,11,8,88,013,08,8,1. RELATIVE,,1,,2. PURCHASE AGRICULTURAL INPUTS FOR FOOD CROP,,,9. MAY,2011,7. 1 TIME LUMP SUM/ONLY WHEN I GET CASH,1. YES,,,800,0,800
041911088801308048,1,041911088801308,1. RURAL,11852.45535714286,4. OROMIA,19,11,8,88,013,08,48,1. RELATIVE,,1,,2. PURCHASE AGRICULTURAL INPUTS FOR FOOD CROP,,,7. MARCH,2011,7. 1 TIME LUMP SUM/ONLY WHEN I GET CASH,1. YES,,,500,0,500
041911088801308058,1,041911088801308,1. RURAL,11852.45535714286,4. OROMIA,19,11,8,88,013,08,58,1. RELATIVE,,2,,3. PURCHASE INPUTS FOR OTHER CROPS,,,7. MARCH,2011,7. 1 TIME LUMP SUM/ONLY WHEN I GET CASH,1. YES,,,450,0,450
041911088801308068,1,041911088801308,1. RURAL,11852.45535714286,4. OROMIA,19,11,8,88,013,08,68,1. RELATIVE,,1,,1. PURCHASE HOUSE/LEASE LAND FOR FARMING,,,5. JANUARY,2011,7. 1 TIME LUMP SUM/ONLY WHEN I GET CASH,1. YES,,,200,0,200
041911088801308078,1,041911088801308,1. RURAL,11852.45535714286,4. OROMIA,19,11,8,88,013,08,78,2. NEIGHBOR,,1,2,2. PURCHASE AGRICULTURAL INPUTS FOR FOOD CROP,,,1. SEPTEMBER,2011,7. 1 TIME LUMP SUM/ONLY WHEN I GET CASH,1. YES,,,300,0,300
042101010101005013,1,042101010101005,2. URBAN,6886.671831683168,4. OROMIA,21,01,1,1,010,05,13,10. SACCOS,,1,2,6. EXPANDING BUSINESS,,1,7. MARCH,2011,2. WEEKLY,2. NO,11. JULY,2011,5000,250,5250
042101010101005069,1,042101010101005,2. URBAN,6886.671831683168,4. OROMIA,21,01,1,1,010,05,69,1. RELATIVE,,1,,8. WORKING CAPITAL FOR NON-FARM ENTERPRISE,,1,2. OCTOBER,2011,5. EVERY SIX MONTHS,2. NO,2. OCTOBER,2012,10000,0,10000
042101010101005125,1,042101010101005,2. URBAN,6886.671831683168,4. OROMIA,21,01,1,1,010,05,125,9. NGO,,2,,6. EXPANDING BUSINESS,,1,4. DECEMBER,2011,3. MONTHLY,2. NO,4. DECEMBER,2012,7000,0,7000
042101010101005153,1,042101010101005,2. URBAN,6886.671831683168,4. OROMIA,21,01,1,1,010,05,153,1. RELATIVE,,1,,10. FOOD/NON-FOOD EXPENDITURE,,,9. MAY,2011,7. 1 TIME LUMP SUM/ONLY WHEN I GET CASH,1. YES,,,350,0,350
042323010101103020,1,042323010101103,2. URBAN,7035.542721518988,4. OROMIA,23,23,1,1,011,03,20,9. NGO,,1,,6. EXPANDING BUSINESS,,2,3. NOVEMBER,2011,2. WEEKLY,2. NO,12. AUGUST,2012,12000,50,12050
042323010101103031,1,042323010101103,2. URBAN,7035.542721518988,4. OROMIA,23,23,1,1,011,03,31,1. RELATIVE,,1,,11. HEALTH & EDUCATION EXPENDITURE,,,1. SEPTEMBER,2011,6. ANNUALLY,1. YES,,,4000,0,4000
042828010100624103,1,042828010100624,2. URBAN,7877.837107843136,4. OROMIA,28,28,1,1,006,24,103,1. RELATIVE,,1,,2. PURCHASE AGRICULTURAL INPUTS FOR FOOD CROP,,,7. MARCH,2011,7. 1 TIME LUMP SUM/ONLY WHEN I GET CASH,1. YES,,,200,0,200
042828010100624126,1,042828010100624,2. URBAN,7877.837107843136,4. OROMIA,28,28,1,1,006,24,126,1. RELATIVE,,1,,2. PURCHASE AGRICULTURAL INPUTS FOR FOOD CROP,,,1. SEPTEMBER,2011,4. EVERY THREE MONTHS,1. YES,,,5000,0,5000
043030010100345170,1,043030010100345,2. URBAN,6788.017745098038,4. OROMIA,30,30,1,1,003,45,170,2. NEIGHBOR,,2,,11. HEALTH & EDUCATION EXPENDITURE,,,4. DECEMBER,2011,3. MONTHLY,1. YES,,,200,0,200
050102010100102037,1,050102010100102,2. URBAN,799.0162042175363,5. SOMALI,01,02,1,1,001,02,37,1. RELATIVE,,1,,10. FOOD/NON-FOOD EXPENDITURE,,,9. MAY,2011,3. MONTHLY,2. NO,5. JANUARY,2012,10000,0,10000
