household_id,ea_id,saq14,pw_w4,saq01,saq02,saq03,saq04,saq05,saq06,saq07,saq08,s8q01,s8q02a,s8q02b,s8q02c,s8q02d,s8q02e,s8q02f,s8q02g,s8q02h,s8q03a,s8q03b,s8q04,s8q05a,s8q05b,s8q05c,s8q06,s8q07__1,s8q07__2,s8q07__3,s8q07__4,s8q07__5,s8q07__6,s8q07__7,s8q07__8,s8q07__9,s8q07__10,s8q07__11,s8q07__12,s8q07__13,s8q07__14,s8q08_1,s8q08_2,s8q08_3,s8q08_os
050805088800704059,050805088800704,1. RURAL,3082.559509803922,5. SOMALI,08,05,8,88,007,04,59,2. NO,0,0,0,0,0,0,0,0,,,1. YES,,,,2. NO,,,,,,,,,,,,,,,,,,
050805088800704073,050805088800704,1. RURAL,3082.559509803922,5. SOMALI,08,05,8,88,007,04,73,2. NO,0,0,0,0,0,0,0,0,3,4,1. YES,,,,2. NO,,,,,,,,,,,,,,,,,,
050805088800704087,050805088800704,1. RURAL,3082.559509803922,5. SOMALI,08,05,8,88,007,04,87,2. NO,0,0,0,0,0,0,0,0,3,4,2. NO,1. áŠ á‹­áŠá‰³á‰¸á‹ á‹¨á‰ á‹›,2. áŠ á‹­áŠá‰³á‰¸á‹ á‹«áŠáˆ°,1. áŠ á‹­áŠá‰³á‰¸á‹ á‹¨á‰ á‹›,2. NO,,,,,,,,,,,,,,,,,,
050805088800704101,050805088800704,1. RURAL,3082.559509803922,5. SOMALI,08,05,8,88,007,04,101,2. NO,0,0,0,0,0,0,0,0,3,4,1. YES,,,,2. NO,,,,,,,,,,,,,,,,,,
050805088800704115,050805088800704,1. RURAL,3082.559509803922,5. SOMALI,08,05,8,88,007,04,115,2. NO,0,0,0,0,0,0,0,0,,99. NO PEOPLE IN THE AGE GROUP,1. YES,,,,2. NO,,,,,,,,,,,,,,,,,,
050805088800704129,050805088800704,1. RURAL,3082.559509803922,5. SOMALI,08,05,8,88,007,04,129,2. NO,0,0,0,0,0,0,0,0,,99. NO PEOPLE IN THE AGE GROUP,1. YES,,,,2. NO,,,,,,,,,,,,,,,,,,
050807088800305002,050807088800305,1. RURAL,2011.540807560138,5. SOMALI,08,07,8,88,003,05,2,2. NO,0,0,0,0,0,0,0,0,,99. NO PEOPLE IN THE AGE GROUP,2. NO,1. áŠ á‹­áŠá‰³á‰¸á‹ á‹¨á‰ á‹›,2. áŠ á‹­áŠá‰³á‰¸á‹ á‹«áŠáˆ°,1. áŠ á‹­áŠá‰³á‰¸á‹ á‹¨á‰ á‹›,2. NO,,,,,,,,,,,,,,,,,,
050807088800305012,050807088800305,1. RURAL,2011.540807560138,5. SOMALI,08,07,8,88,003,05,12,1. YES,0,0,0,0,0,0,0,0,,,2. NO,1. áŠ á‹­áŠá‰³á‰¸á‹ á‹¨á‰ á‹›,2. áŠ á‹­áŠá‰³á‰¸á‹ á‹«áŠáˆ°,1. áŠ á‹­áŠá‰³á‰¸á‹ á‹¨á‰ á‹›,1. YES,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1. INADEQUATE HOUSEHOLD STOCKS DUE TO DROUGHT / POOR RAINS,,,
050807088800305022,050807088800305,1. RURAL,2011.540807560138,5. SOMALI,08,07,8,88,003,05,22,1. YES,0,0,0,0,0,0,0,0,,99. NO PEOPLE IN THE AGE GROUP,1. YES,,,,2. NO,,,,,,,,,,,,,,,,,,
050807088800305032,050807088800305,1. RURAL,2011.540807560138,5. SOMALI,08,07,8,88,003,05,32,2. NO,0,0,0,0,0,0,0,0,,99. NO PEOPLE IN THE AGE GROUP,1. YES,,,,2. NO,,,,,,,,,,,,,,,,,,
050807088800305042,050807088800305,1. RURAL,2011.540807560138,5. SOMALI,08,07,8,88,003,05,42,2. NO,0,0,0,0,0,0,0,0,,99. NO PEOPLE IN THE AGE GROUP,1. YES,,,,2. NO,,,,,,,,,,,,,,,,,,
050807088800305052,050807088800305,1. RURAL,2011.540807560138,5. SOMALI,08,07,8,88,003,05,52,2. NO,0,0,0,0,0,0,0,0,3,4,1. YES,,,,2. NO,,,,,,,,,,,,,,,,,,
050807088800305062,050807088800305,1. RURAL,2011.540807560138,5. SOMALI,08,07,8,88,003,05,62,2. NO,0,0,0,0,0,0,0,0,3,4,1. YES,,,,2. NO,,,,,,,,,,,,,,,,,,
050807088800305072,050807088800305,1. RURAL,2011.540807560138,5. SOMALI,08,07,8,88,003,05,72,2. NO,0,0,0,0,0,0,0,0,3,,1. YES,,,,2. NO,,,,,,,,,,,,,,,,,,
050807088800305082,050807088800305,1. RURAL,2011.540807560138,5. SOMALI,08,07,8,88,003,05,82,2. NO,0,0,0,0,0,0,0,0,4,4,1. YES,,,,2. NO,,,,,,,,,,,,,,,,,,
050807088800305092,050807088800305,1. RURAL,2011.540807560138,5. SOMALI,08,07,8,88,003,05,92,2. NO,0,0,0,0,0,0,0,0,4,99. NO PEOPLE IN THE AGE GROUP,1. YES,,,,2. NO,,,,,,,,,,,,,,,,,,
050808088801601002,050808088801601,1. RURAL,1474.505223429952,5. SOMALI,08,08,8,88,016,01,2,2. NO,0,0,0,0,0,0,0,0,3,99. NO PEOPLE IN THE AGE GROUP,1. YES,,,,2. NO,,,,,,,,,,,,,,,,,,
050808088801601009,050808088801601,1. RURAL,1474.505223429952,5. SOMALI,08,08,8,88,016,01,9,2. NO,0,0,0,0,0,0,0,0,3,4,1. YES,,,,2. NO,,,,,,,,,,,,,,,,,,
050808088801601016,050808088801601,1. RURAL,1474.505223429952,5. SOMALI,08,08,8,88,016,01,16,2. NO,0,1,0,0,0,0,0,0,3,99. NO PEOPLE IN THE AGE GROUP,1. YES,,,,2. NO,,,,,,,,,,,,,,,,,,
050808088801601023,050808088801601,1. RURAL,1474.505223429952,5. SOMALI,08,08,8,88,016,01,23,2. NO,0,0,0,0,0,0,0,0,4,,1. YES,,,,2. NO,,,,,,,,,,,,,,,,,,
050808088801601030,050808088801601,1. RURAL,1474.505223429952,5. SOMALI,08,08,8,88,016,01,30,2. NO,0,0,0,0,0,0,0,0,4,4,2. NO,1. áŠ á‹­áŠá‰³á‰¸á‹ á‹¨á‰ á‹›,1. áŠ á‹­áŠá‰³á‰¸á‹ á‹¨á‰ á‹›,1. áŠ á‹­áŠá‰³á‰¸á‹ á‹¨á‰ á‹›,2. NO,,,,,,,,,,,,,,,,,,
050808088801601037,050808088801601,1. RURAL,1474.505223429952,5. SOMALI,08,08,8,88,016,01,37,2. NO,0,0,0,0,0,0,0,0,3,4,1. YES,,,,2. NO,,,,,,,,,,,,,,,,,,
050808088801601044,050808088801601,1. RURAL,1474.505223429952,5. SOMALI,08,08,8,88,016,01,44,2. NO,0,0,0,0,0,0,0,0,,99. NO PEOPLE IN THE AGE GROUP,1. YES,,,,2. NO,,,,,,,,,,,,,,,,,,
050808088801601051,050808088801601,1. RURAL,1474.505223429952,5. SOMALI,08,08,8,88,016,01,51,1. YES,0,0,0,0,0,0,0,0,,99. NO PEOPLE IN THE AGE GROUP,1. YES,,,,2. NO,,,,,,,,,,,,,,,,,,
050808088801601058,050808088801601,1. RURAL,1474.505223429952,5. SOMALI,08,08,8,88,016,01,58,1. YES,0,0,0,0,0,0,0,0,2,4,1. YES,,,,2. NO,,,,,,,,,,,,,,,,,,
050808088801601065,050808088801601,1. RURAL,1474.505223429952,5. SOMALI,08,08,8,88,016,01,65,1. YES,0,0,0,0,0,0,0,0,,,2. NO,1. áŠ á‹­áŠá‰³á‰¸á‹ á‹¨á‰ á‹›,2. áŠ á‹­áŠá‰³á‰¸á‹ á‹«áŠáˆ°,1. áŠ á‹­áŠá‰³á‰¸á‹ á‹¨á‰ á‹›,2. NO,,,,,,,,,,,,,,,,,,
050901010100102004,050901010100102,2. URBAN,897.0236105476674,5. SOMALI,09,01,1,1,001,02,4,1. YES,3,3,2,4,3,2,1,0,2,99. NO PEOPLE IN THE AGE GROUP,1. YES,,,,1. YES,0,0,0,0,1,1,1,1,0,0,0,0,0,0,11. OTHER (SPECIFY),,,lack/low income/ money to buy food
050901010100102012,050901010100102,2. URBAN,897.0236105476674,5. SOMALI,09,01,1,1,001,02,12,1. YES,4,4,4,4,4,0,2,2,2,99. NO PEOPLE IN THE AGE GROUP,1. YES,,,,1. YES,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1. INADEQUATE HOUSEHOLD STOCKS DUE TO DROUGHT / POOR RAINS,6. FOOD IN THE MARKET WAS VERY EXPENSIVE,,
050901010100102020,050901010100102,2. URBAN,897.0236105476674,5. SOMALI,09,01,1,1,001,02,20,1. YES,1,1,1,1,1,0,0,0,3,99. NO PEOPLE IN THE AGE GROUP,1. YES,,,,2. NO,,,,,,,,,,,,,,,,,,
050901010100102028,050901010100102,2. URBAN,897.0236105476674,5. SOMALI,09,01,1,1,001,02,28,2. NO,0,0,0,0,0,0,0,0,4,4,1. YES,,,,2. NO,,,,,,,,,,,,,,,,,,
050901010100102036,050901010100102,2. URBAN,897.0236105476674,5. SOMALI,09,01,1,1,001,02,36,2. NO,0,0,0,0,0,0,0,0,3,4,1. YES,,,,2. NO,,,,,,,,,,,,,,,,,,
050901010100102044,050901010100102,2. URBAN,897.0236105476674,5. SOMALI,09,01,1,1,001,02,44,2. NO,0,0,0,0,0,0,0,0,3,99. NO PEOPLE IN THE AGE GROUP,1. YES,,,,2. NO,,,,,,,,,,,,,,,,,,
050901010100102052,050901010100102,2. URBAN,897.0236105476674,5. SOMALI,09,01,1,1,001,02,52,2. NO,0,0,0,0,0,0,0,0,3,99. NO PEOPLE IN THE AGE GROUP,1. YES,,,,2. NO,,,,,,,,,,,,,,,,,,
050901010100102060,050901010100102,2. URBAN,897.0236105476674,5. SOMALI,09,01,1,1,001,02,60,1. YES,0,0,0,0,0,0,0,0,,99. NO PEOPLE IN THE AGE GROUP,1. YES,,,,2. NO,,,,,,,,,,,,,,,,,,
050901010100102068,050901010100102,2. URBAN,897.0236105476674,5. SOMALI,09,01,1,1,001,02,68,1. YES,2,1,2,4,2,3,0,0,,99. NO PEOPLE IN THE AGE GROUP,1. YES,,,,1. YES,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1. INADEQUATE HOUSEHOLD STOCKS DUE TO DROUGHT / POOR RAINS,6. FOOD IN THE MARKET WAS VERY EXPENSIVE,11. OTHER (SPECIFY),lack/low income/ money to buy food
050901010100102076,050901010100102,2. URBAN,897.0236105476674,5. SOMALI,09,01,1,1,001,02,76,2. NO,0,0,0,0,0,0,0,0,3,5,1. YES,,,,2. NO,,,,,,,,,,,,,,,,,,
050901010100102084,050901010100102,2. URBAN,897.0236105476674,5. SOMALI,09,01,1,1,001,02,84,2. NO,0,0,0,0,0,0,0,0,3,4,1. YES,,,,2. NO,,,,,,,,,,,,,,,,,,
050901010100102092,050901010100102,2. URBAN,897.0236105476674,5. SOMALI,09,01,1,1,001,02,92,2. NO,0,0,0,0,0,0,0,0,3,5,1. YES,,,,2. NO,,,,,,,,,,,,,,,,,,
050901010100102100,050901010100102,2. URBAN,897.0236105476674,5. SOMALI,09,01,1,1,001,02,100,2. NO,0,0,0,0,0,0,0,0,,99. NO PEOPLE IN THE AGE GROUP,1. YES,,,,2. NO,,,,,,,,,,,,,,,,,,
050901010100102108,050901010100102,2. URBAN,897.0236105476674,5. SOMALI,09,01,1,1,001,02,108,2. NO,0,0,0,0,0,0,0,0,,99. NO PEOPLE IN THE AGE GROUP,1. YES,,,,2. NO,,,,,,,,,,,,,,,,,,
050901010100102116,050901010100102,2. URBAN,897.0236105476674,5. SOMALI,09,01,1,1,001,02,116,2. NO,0,0,0,0,0,0,0,0,,99. NO PEOPLE IN THE AGE GROUP,1. YES,,,,2. NO,,,,,,,,,,,,,,,,,,
050902088801202003,050902088801202,1. RURAL,147.0287912087912,5. SOMALI,09,02,8,88,012,02,3,1. YES,2,3,0,0,0,0,0,0,3,99. NO PEOPLE IN THE AGE GROUP,1. YES,,,,1. YES,0,0,1,1,1,0,0,0,0,0,0,0,0,0,3. INADEQUATE HOUSEHOLD FOOD STOCKS DUE TO SMALL LAND SIZE,1. INADEQUATE HOUSEHOLD STOCKS DUE TO DROUGHT / POOR RAINS,6. FOOD IN THE MARKET WAS VERY EXPENSIVE,
050902088801202011,050902088801202,1. RURAL,1829.691623931624,5. SOMALI,09,02,8,88,012,02,11,2. NO,0,0,2,0,0,0,0,0,4,99. NO PEOPLE IN THE AGE GROUP,1. YES,,,,1. YES,0,0,0,1,1,0,0,0,0,0,0,0,0,0,3. INADEQUATE HOUSEHOLD FOOD STOCKS DUE TO SMALL LAND SIZE,6. FOOD IN THE MARKET WAS VERY EXPENSIVE,,
050902088801202026,050902088801202,1. RURAL,1829.691623931624,5. SOMALI,09,02,8,88,012,02,26,1. YES,1,0,0,0,0,0,0,0,3,99. NO PEOPLE IN THE AGE GROUP,1. YES,,,,1. YES,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1. INADEQUATE HOUSEHOLD STOCKS DUE TO DROUGHT / POOR RAINS,4. INADEQUATE HOUSEHOLD FOOD STOCKS DUE TO LACK OF FARM INPUTS,6. FOOD IN THE MARKET WAS VERY EXPENSIVE,
050902088801202040,050902088801202,1. RURAL,1829.691623931624,5. SOMALI,09,02,8,88,012,02,40,2. NO,0,3,2,0,0,0,0,0,3,99. NO PEOPLE IN THE AGE GROUP,1. YES,,,,1. YES,0,0,1,1,0,0,0,0,0,0,1,0,0,0,3. INADEQUATE HOUSEHOLD FOOD STOCKS DUE TO SMALL LAND SIZE,6. FOOD IN THE MARKET WAS VERY EXPENSIVE,,
050902088801202054,050902088801202,1. RURAL,1829.691623931624,5. SOMALI,09,02,8,88,012,02,54,2. NO,3,0,0,0,0,0,0,0,3,4,1. YES,,,,1. YES,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1. INADEQUATE HOUSEHOLD STOCKS DUE TO DROUGHT / POOR RAINS,6. FOOD IN THE MARKET WAS VERY EXPENSIVE,3. INADEQUATE HOUSEHOLD FOOD STOCKS DUE TO SMALL LAND SIZE,
050902088801202062,050902088801202,1. RURAL,147.0287912087912,5. SOMALI,09,02,8,88,012,02,62,2. NO,2,1,0,2,0,0,0,0,3,99. NO PEOPLE IN THE AGE GROUP,1. YES,,,,1. YES,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1. INADEQUATE HOUSEHOLD STOCKS DUE TO DROUGHT / POOR RAINS,3. INADEQUATE HOUSEHOLD FOOD STOCKS DUE TO SMALL LAND SIZE,6. FOOD IN THE MARKET WAS VERY EXPENSIVE,
050902088801202069,050902088801202,1. RURAL,1829.691623931624,5. SOMALI,09,02,8,88,012,02,69,1. YES,0,0,0,0,0,0,0,0,3,4,1. YES,,,,2. NO,,,,,,,,,,,,,,,,,,
050902088801202083,050902088801202,1. RURAL,1829.691623931624,5. SOMALI,09,02,8,88,012,02,83,2. NO,1,0,0,2,0,0,0,0,3,4,1. YES,,,,1. YES,0,0,1,1,1,0,0,0,0,0,0,0,0,0,3. INADEQUATE HOUSEHOLD FOOD STOCKS DUE TO SMALL LAND SIZE,,,
050902088801202097,050902088801202,1. RURAL,1829.691623931624,5. SOMALI,09,02,8,88,012,02,97,2. NO,0,0,0,0,0,0,0,0,3,4,1. YES,,,,2. NO,,,,,,,,,,,,,,,,,,
050902088801202113,050902088801202,1. RURAL,1829.691623931624,5. SOMALI,09,02,8,88,012,02,113,2. NO,0,2,0,0,0,0,0,0,3,4,1. YES,,,,1. YES,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1. INADEQUATE HOUSEHOLD STOCKS DUE TO DROUGHT / POOR RAINS,3. INADEQUATE HOUSEHOLD FOOD STOCKS DUE TO SMALL LAND SIZE,,
050902088801202127,050902088801202,1. RURAL,1829.691623931624,5. SOMALI,09,02,8,88,012,02,127,2. NO,2,2,0,0,3,2,0,0,4,4,1. YES,,,,2. NO,,,,,,,,,,,,,,,,,,
050902088801202141,050902088801202,1. RURAL,1829.691623931624,5. SOMALI,09,02,8,88,012,02,141,2. NO,0,0,0,0,0,0,0,0,4,99. NO PEOPLE IN THE AGE GROUP,1. YES,,,,1. YES,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3. INADEQUATE HOUSEHOLD FOOD STOCKS DUE TO SMALL LAND SIZE,6. FOOD IN THE MARKET WAS VERY EXPENSIVE,1. INADEQUATE HOUSEHOLD STOCKS DUE TO DROUGHT / POOR RAINS,
050905088800202009,050905088800202,1. RURAL,1858.280555555556,5. SOMALI,09,05,8,88,002,02,9,2. NO,1,1,7,7,0,0,0,0,2,99. NO PEOPLE IN THE AGE GROUP,1. YES,,,,2. NO,,,,,,,,,,,,,,,,,,
050905088800202021,050905088800202,1. RURAL,1858.280555555556,5. SOMALI,09,05,8,88,002,02,21,2. NO,0,0,0,0,0,0,0,0,3,99. NO PEOPLE IN THE AGE GROUP,1. YES,,,,2. NO,,,,,,,,,,,,,,,,,,
050905088800202033,050905088800202,1. RURAL,1858.280555555556,5. SOMALI,09,05,8,88,002,02,33,2. NO,0,0,0,0,0,0,0,0,2,3,1. YES,,,,1. YES,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1. INADEQUATE HOUSEHOLD STOCKS DUE TO DROUGHT / POOR RAINS,,,
050905088800202057,050905088800202,1. RURAL,1858.280555555556,5. SOMALI,09,05,8,88,002,02,57,2. NO,0,0,0,0,0,0,0,0,2,99. NO PEOPLE IN THE AGE GROUP,1. YES,,,,2. NO,,,,,,,,,,,,,,,,,,
050905088800202069,050905088800202,1. RURAL,1858.280555555556,5. SOMALI,09,05,8,88,002,02,69,2. NO,0,0,2,0,0,0,0,0,2,4,1. YES,,,,2. NO,,,,,,,,,,,,,,,,,,
050905088800202081,050905088800202,1. RURAL,1858.280555555556,5. SOMALI,09,05,8,88,002,02,81,2. NO,0,0,0,0,0,0,0,0,2,99. NO PEOPLE IN THE AGE GROUP,1. YES,,,,2. NO,,,,,,,,,,,,,,,,,,
050905088800202093,050905088800202,1. RURAL,1858.280555555556,5. SOMALI,09,05,8,88,002,02,93,2. NO,0,0,0,0,0,0,0,0,3,3,1. YES,,,,2. NO,,,,,,,,,,,,,,,,,,
050905088800202105,050905088800202,1. RURAL,1858.280555555556,5. SOMALI,09,05,8,88,002,02,105,2. NO,0,0,0,0,0,0,0,0,3,3,1. YES,,,,2. NO,,,,,,,,,,,,,,,,,,
050905088800202117,050905088800202,1. RURAL,1858.280555555556,5. SOMALI,09,05,8,88,002,02,117,2. NO,0,0,0,0,0,0,0,0,3,99. NO PEOPLE IN THE AGE GROUP,1. YES,,,,2. NO,,,,,,,,,,,,,,,,,,
050906010100116002,050906010100116,2. URBAN,814.9846997866504,5. SOMALI,09,06,1,1,001,16,2,1. YES,5,5,5,5,2,3,1,0,2,99. NO PEOPLE IN THE AGE GROUP,1. YES,,,,1. YES,0,0,0,0,0,0,0,1,1,1,0,1,0,0,3. INADEQUATE HOUSEHOLD FOOD STOCKS DUE TO SMALL LAND SIZE,,,
050906010100116012,050906010100116,2. URBAN,814.9846997866504,5. SOMALI,09,06,1,1,001,16,12,2. NO,0,0,0,0,0,0,0,0,3,3,1. YES,,,,2. NO,,,,,,,,,,,,,,,,,,
050906010100116021,050906010100116,2. URBAN,814.9846997866504,5. SOMALI,09,06,1,1,001,16,21,2. NO,0,0,0,0,0,0,0,0,3,99. NO PEOPLE IN THE AGE GROUP,1. YES,,,,2. NO,,,,,,,,,,,,,,,,,,
050906010100116031,050906010100116,2. URBAN,814.9846997866504,5. SOMALI,09,06,1,1,001,16,31,2. NO,0,0,0,0,0,0,0,0,3,3,1. YES,,,,2. NO,,,,,,,,,,,,,,,,,,
050906010100116041,050906010100116,2. URBAN,814.9846997866504,5. SOMALI,09,06,1,1,001,16,41,1. YES,1,1,1,1,2,2,0,0,3,99. NO PEOPLE IN THE AGE GROUP,1. YES,,,,1. YES,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1. INADEQUATE HOUSEHOLD STOCKS DUE TO DROUGHT / POOR RAINS,,,
050906010100116051,050906010100116,2. URBAN,814.9846997866504,5. SOMALI,09,06,1,1,001,16,51,2. NO,0,0,0,0,0,0,0,0,3,99. NO PEOPLE IN THE AGE GROUP,1. YES,,,,2. NO,,,,,,,,,,,,,,,,,,
050906010100116061,050906010100116,2. URBAN,814.9846997866504,5. SOMALI,09,06,1,1,001,16,61,1. YES,2,2,2,2,2,0,1,0,3,99. NO PEOPLE IN THE AGE GROUP,1. YES,,,,1. YES,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1. INADEQUATE HOUSEHOLD STOCKS DUE TO DROUGHT / POOR RAINS,6. FOOD IN THE MARKET WAS VERY EXPENSIVE,,
050906010100116071,050906010100116,2. URBAN,814.9846997866504,5. SOMALI,09,06,1,1,001,16,71,1. YES,0,0,1,3,2,1,0,0,3,0,1. YES,,,,1. YES,0,0,0,0,0,0,1,1,1,1,0,0,0,0,6. FOOD IN THE MARKET WAS VERY EXPENSIVE,1. INADEQUATE HOUSEHOLD STOCKS DUE TO DROUGHT / POOR RAINS,,
050906010100116081,050906010100116,2. URBAN,814.9846997866504,5. SOMALI,09,06,1,1,001,16,81,1. YES,1,1,1,1,2,2,0,0,3,3,1. YES,,,,1. YES,0,0,0,0,0,0,0,1,1,1,1,0,0,0,6. FOOD IN THE MARKET WAS VERY EXPENSIVE,1. INADEQUATE HOUSEHOLD STOCKS DUE TO DROUGHT / POOR RAINS,,
050906010100116091,050906010100116,2. URBAN,814.9846997866504,5. SOMALI,09,06,1,1,001,16,91,2. NO,0,0,0,0,0,0,0,0,3,3,1. YES,,,,2. NO,,,,,,,,,,,,,,,,,,
050906010100116101,050906010100116,2. URBAN,814.9846997866504,5. SOMALI,09,06,1,1,001,16,101,2. NO,0,0,0,0,0,0,0,0,3,99. NO PEOPLE IN THE AGE GROUP,1. YES,,,,2. NO,,,,,,,,,,,,,,,,,,
050906010100116111,050906010100116,2. URBAN,814.9846997866504,5. SOMALI,09,06,1,1,001,16,111,2. NO,0,0,0,0,0,0,0,0,3,99. NO PEOPLE IN THE AGE GROUP,1. YES,,,,2. NO,,,,,,,,,,,,,,,,,,
050906010100116121,050906010100116,2. URBAN,814.9846997866504,5. SOMALI,09,06,1,1,001,16,121,2. NO,0,0,0,0,0,0,0,0,3,3,1. YES,,,,2. NO,,,,,,,,,,,,,,,,,,
050906010100116131,050906010100116,2. URBAN,814.9846997866504,5. SOMALI,09,06,1,1,001,16,131,1. YES,0,0,0,0,0,0,0,0,3,3,1. YES,,,,2. NO,,,,,,,,,,,,,,,,,,
050906010100116141,050906010100116,2. URBAN,814.9846997866504,5. SOMALI,09,06,1,1,001,16,141,2. NO,0,0,0,0,0,0,0,0,3,3,1. YES,,,,2. NO,,,,,,,,,,,,,,,,,,
050907088800903007,050907088800903,1. RURAL,854.3818646232439,5. SOMALI,09,07,8,88,009,03,7,1. YES,3,0,2,3,0,0,0,0,3,99. NO PEOPLE IN THE AGE GROUP,1. YES,,,,1. YES,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1. INADEQUATE HOUSEHOLD STOCKS DUE TO DROUGHT / POOR RAINS,9. MARKET VERY FAR FROM THE VILLAGE,,
050907088800903012,050907088800903,1. RURAL,109.8490968801314,5. SOMALI,09,07,8,88,009,03,12,2. NO,0,0,0,0,0,0,0,0,3,99. NO PEOPLE IN THE AGE GROUP,1. YES,,,,2. NO,,,,,,,,,,,,,,,,,,
050907088800903016,050907088800903,1. RURAL,854.3818646232439,5. SOMALI,09,07,8,88,009,03,16,2. NO,0,0,2,3,0,0,0,0,3,3,1. YES,,,,1. YES,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"5. TOOLS/DROUGHT ANIMALS,PLOUGH ETC.",9. MARKET VERY FAR FROM THE VILLAGE,,
050907088800903018,050907088800903,1. RURAL,109.8490968801314,5. SOMALI,09,07,8,88,009,03,18,1. YES,7,2,2,3,0,1,2,1,3,99. NO PEOPLE IN THE AGE GROUP,1. YES,,,,2. NO,,,,,,,,,,,,,,,,,,
050907088800903025,050907088800903,1. RURAL,854.3818646232439,5. SOMALI,09,07,8,88,009,03,25,1. YES,7,7,7,7,7,0,0,0,2,99. NO PEOPLE IN THE AGE GROUP,1. YES,,,,1. YES,0,0,0,0,0,0,1,1,0,0,0,0,0,0,"5. TOOLS/DROUGHT ANIMALS,PLOUGH ETC.",1. INADEQUATE HOUSEHOLD STOCKS DUE TO DROUGHT / POOR RAINS,9. MARKET VERY FAR FROM THE VILLAGE,
050907088800903033,050907088800903,1. RURAL,854.3818646232439,5. SOMALI,09,07,8,88,009,03,33,1. YES,6,3,4,0,0,0,0,0,3,3,1. YES,,,,1. YES,0,0,0,0,0,0,1,1,0,0,0,0,0,0,"5. TOOLS/DROUGHT ANIMALS,PLOUGH ETC.",,,
050907088800903041,050907088800903,1. RURAL,854.3818646232439,5. SOMALI,09,07,8,88,009,03,41,1. YES,7,7,5,3,0,0,0,0,2,99. NO PEOPLE IN THE AGE GROUP,1. YES,,,,1. YES,0,0,0,0,0,0,0,1,1,0,0,0,0,0,"5. TOOLS/DROUGHT ANIMALS,PLOUGH ETC.",9. MARKET VERY FAR FROM THE VILLAGE,,
050907088800903049,050907088800903,1. RURAL,854.3818646232439,5. SOMALI,09,07,8,88,009,03,49,1. YES,1,0,7,7,0,3,0,0,2,99. NO PEOPLE IN THE AGE GROUP,1. YES,,,,1. YES,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"5. TOOLS/DROUGHT ANIMALS,PLOUGH ETC.",7. NOT ABLE TO REACH THE MARKET DUE TO HIGH TRANSPORTATION COSTS,,
050907088800903057,050907088800903,1. RURAL,854.3818646232439,5. SOMALI,09,07,8,88,009,03,57,1. YES,7,4,3,5,0,0,0,0,2,2,1. YES,,,,1. YES,0,0,0,0,0,1,0,0,0,1,0,0,0,0,"5. TOOLS/DROUGHT ANIMALS,PLOUGH ETC.",8. NO FOOD IN MARKET,,
050907088800903065,050907088800903,1. RURAL,854.3818646232439,5. SOMALI,09,07,8,88,009,03,65,1. YES,7,0,0,0,0,0,0,0,3,99. NO PEOPLE IN THE AGE GROUP,1. YES,,,,1. YES,0,0,0,0,0,0,1,1,1,0,0,0,0,0,"5. TOOLS/DROUGHT ANIMALS,PLOUGH ETC.",,,
050907088800903073,050907088800903,1. RURAL,854.3818646232439,5. SOMALI,09,07,8,88,009,03,73,1. YES,2,7,4,2,4,0,0,0,3,3,1. YES,,,,1. YES,0,0,0,0,0,0,0,1,1,0,0,0,0,0,"5. TOOLS/DROUGHT ANIMALS,PLOUGH ETC.",7. NOT ABLE TO REACH THE MARKET DUE TO HIGH TRANSPORTATION COSTS,,
050907088800903081,050907088800903,1. RURAL,854.3818646232439,5. SOMALI,09,07,8,88,009,03,81,2. NO,0,0,0,0,0,0,0,0,3,3,1. YES,,,,2. NO,,,,,,,,,,,,,,,,,,
051003088800201002,051003088800201,1. RURAL,2137.721240601504,5. SOMALI,10,03,8,88,002,01,2,2. NO,7,7,5,4,6,0,3,0,2,99. NO PEOPLE IN THE AGE GROUP,1. YES,,,,1. YES,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1. INADEQUATE HOUSEHOLD STOCKS DUE TO DROUGHT / POOR RAINS,7. NOT ABLE TO REACH THE MARKET DUE TO HIGH TRANSPORTATION COSTS,,
