"household_id","ea_id","saq14","pw_w4","saq01","saq02","saq03","saq04","saq05","saq06","saq07","saq08","saq09","saq11","saq12","saq13","saq17","saq18","InterviewStart","saq21"
"020305010100601015","020305010100601",2,40.4686010362694,2,"03","05",1,1,"006","01",15,1,"**CONFIDENTIAL**","**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-07-03T04:17:12","**CONFIDENTIAL**"
"020306088800903006","020306088800903",1,415.718930330753,2,"03","06",8,88,"009","03",6,3,"**CONFIDENTIAL**","**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-06-24T05:48:17","**CONFIDENTIAL**"
"020306088800903013","020306088800903",1,415.718930330753,2,"03","06",8,88,"009","03",13,5,"**CONFIDENTIAL**","**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-06-24T05:54:55","**CONFIDENTIAL**"
"020306088800903019","020306088800903",1,415.718930330753,2,"03","06",8,88,"009","03",19,2,"**CONFIDENTIAL**","**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-06-24T09:22:19","**CONFIDENTIAL**"
"020306088800903025","020306088800903",1,415.718930330753,2,"03","06",8,88,"009","03",25,3,"**CONFIDENTIAL**","**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-06-24T11:24:04","**CONFIDENTIAL**"
"020306088800903032","020306088800903",1,415.718930330753,2,"03","06",8,88,"009","03",32,5,"**CONFIDENTIAL**","**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-06-24T11:21:19","**CONFIDENTIAL**"
"020306088800903039","020306088800903",1,415.718930330753,2,"03","06",8,88,"009","03",39,2,"**CONFIDENTIAL**","**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-06-24T08:33:40","**CONFIDENTIAL**"
"020306088800903040","020306088800903",1,240.996481351161,2,"03","06",8,88,"009","03",40,1,"**CONFIDENTIAL**","**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-06-25T07:32:26","**CONFIDENTIAL**"
"020306088800903047","020306088800903",1,415.718930330753,2,"03","06",8,88,"009","03",47,4,"**CONFIDENTIAL**","**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-06-24T08:40:55","**CONFIDENTIAL**"
"020306088800903055","020306088800903",1,240.996481351161,2,"03","06",8,88,"009","03",55,1,"**CONFIDENTIAL**","**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-06-24T16:10:02","**CONFIDENTIAL**"
"020306088800903056","020306088800903",1,415.718930330753,2,"03","06",8,88,"009","03",56,3,"**CONFIDENTIAL**","**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-06-24T14:20:33","**CONFIDENTIAL**"
"020306088800903062","020306088800903",1,415.718930330753,2,"03","06",8,88,"009","03",62,9,"**CONFIDENTIAL**","**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-06-25T17:18:16","**CONFIDENTIAL**"
"020306088800903068","020306088800903",1,415.718930330753,2,"03","06",8,88,"009","03",68,7,"**CONFIDENTIAL**","**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-06-24T18:56:22","**CONFIDENTIAL**"
"020401088800602005","020401088800602",1,258.872196334265,2,"04","01",8,88,"006","02",5,2,"**CONFIDENTIAL**","**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-07-02T12:12:25","**CONFIDENTIAL**"
"020401088800602011","020401088800602",1,258.872196334265,2,"04","01",8,88,"006","02",11,1,"**CONFIDENTIAL**","**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-07-01T06:56:15","**CONFIDENTIAL**"
"020401088800602017","020401088800602",1,258.872196334265,2,"04","01",8,88,"006","02",17,8,"**CONFIDENTIAL**","**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-07-01T12:46:20","**CONFIDENTIAL**"
"020401088800602023","020401088800602",1,258.872196334265,2,"04","01",8,88,"006","02",23,4,"**CONFIDENTIAL**","**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-07-01T04:04:45","**CONFIDENTIAL**"
"020401088800602029","020401088800602",1,258.872196334265,2,"04","01",8,88,"006","02",29,5,"**CONFIDENTIAL**","**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-07-01T05:21:57","**CONFIDENTIAL**"
"020401088800602035","020401088800602",1,258.872196334265,2,"04","01",8,88,"006","02",35,5,"**CONFIDENTIAL**","**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-07-02T04:45:52","**CONFIDENTIAL**"
"020401088800602047","020401088800602",1,258.872196334265,2,"04","01",8,88,"006","02",47,8,"**CONFIDENTIAL**","**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-07-02T09:35:48","**CONFIDENTIAL**"
"020401088800602053","020401088800602",1,258.872196334265,2,"04","01",8,88,"006","02",53,2,"**CONFIDENTIAL**","**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-07-01T10:25:22","**CONFIDENTIAL**"
"020401088800602059","020401088800602",1,258.872196334265,2,"04","01",8,88,"006","02",59,10,"**CONFIDENTIAL**","**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-07-01T10:03:05","**CONFIDENTIAL**"
"020401088800602061","020401088800602",1,47.8736253494874,2,"04","01",8,88,"006","02",61,1,"**CONFIDENTIAL**","**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-07-01T12:44:50","**CONFIDENTIAL**"
"020401088800602073","020401088800602",1,47.8736253494874,2,"04","01",8,88,"006","02",73,3,"**CONFIDENTIAL**","**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-07-02T09:23:58","**CONFIDENTIAL**"
"020403010100102001","020403010100102",2,239.070707070707,2,"04","03",1,1,"001","02",1,8,"**CONFIDENTIAL**","**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-07-03T08:39:42","**CONFIDENTIAL**"
"020403010100102007","020403010100102",2,239.070707070707,2,"04","03",1,1,"001","02",7,9,"**CONFIDENTIAL**","**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-07-04T08:28:04","**CONFIDENTIAL**"
"020403010100102014","020403010100102",2,239.070707070707,2,"04","03",1,1,"001","02",14,7,"**CONFIDENTIAL**","**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-07-03T10:34:48","**CONFIDENTIAL**"
"020403010100102019","020403010100102",2,239.070707070707,2,"04","03",1,1,"001","02",19,4,"**CONFIDENTIAL**","**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-07-04T13:40:37","**CONFIDENTIAL**"
"020403010100102025","020403010100102",2,239.070707070707,2,"04","03",1,1,"001","02",25,2,"**CONFIDENTIAL**","**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-07-04T12:33:25","**CONFIDENTIAL**"
"020403010100102031","020403010100102",2,239.070707070707,2,"04","03",1,1,"001","02",31,5,"**CONFIDENTIAL**","**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-07-04T07:29:31","**CONFIDENTIAL**"
"020403010100102037","020403010100102",2,239.070707070707,2,"04","03",1,1,"001","02",37,7,"**CONFIDENTIAL**","**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-07-03T16:24:17","**CONFIDENTIAL**"
"020403010100102043","020403010100102",2,239.070707070707,2,"04","03",1,1,"001","02",43,5,"**CONFIDENTIAL**","**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-07-03T12:16:22","**CONFIDENTIAL**"
"020403010100102049","020403010100102",2,239.070707070707,2,"04","03",1,1,"001","02",49,6,"**CONFIDENTIAL**","**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-07-03T10:37:10","**CONFIDENTIAL**"
"020403010100102055","020403010100102",2,239.070707070707,2,"04","03",1,1,"001","02",55,6,"**CONFIDENTIAL**","**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-07-03T08:49:04","**CONFIDENTIAL**"
"020403010100102061","020403010100102",2,239.070707070707,2,"04","03",1,1,"001","02",61,4,"**CONFIDENTIAL**","**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-07-03T12:05:34","**CONFIDENTIAL**"
"020403010100102067","020403010100102",2,239.070707070707,2,"04","03",1,1,"001","02",67,4,"**CONFIDENTIAL**","**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-07-03T10:27:02","**CONFIDENTIAL**"
"020403010100102073","020403010100102",2,239.070707070707,2,"04","03",1,1,"001","02",73,5,"**CONFIDENTIAL**","**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-07-03T08:36:57","**CONFIDENTIAL**"
"020403010100102079","020403010100102",2,239.070707070707,2,"04","03",1,1,"001","02",79,3,"**CONFIDENTIAL**","**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-07-03T17:47:05","**CONFIDENTIAL**"
"020403010100102085","020403010100102",2,239.070707070707,2,"04","03",1,1,"001","02",85,1,"**CONFIDENTIAL**","**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-07-03T16:29:18","**CONFIDENTIAL**"
"020403088800302007","020403088800302",1,628.014921630094,2,"04","03",8,88,"003","02",7,4,"**CONFIDENTIAL**","**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-07-02T18:46:10","**CONFIDENTIAL**"
"020403088800302017","020403088800302",1,628.014921630094,2,"04","03",8,88,"003","02",17,2,"**CONFIDENTIAL**","**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-07-03T12:01:54","**CONFIDENTIAL**"
"020403088800302027","020403088800302",1,628.014921630094,2,"04","03",8,88,"003","02",27,3,"**CONFIDENTIAL**","**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-07-03T11:08:14","**CONFIDENTIAL**"
"020403088800302037","020403088800302",1,628.014921630094,2,"04","03",8,88,"003","02",37,10,"**CONFIDENTIAL**","**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-07-03T12:34:22","**CONFIDENTIAL**"
"020403088800302047","020403088800302",1,628.014921630094,2,"04","03",8,88,"003","02",47,3,"**CONFIDENTIAL**","**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-07-04T06:31:47","**CONFIDENTIAL**"
"020403088800302057","020403088800302",1,628.014921630094,2,"04","03",8,88,"003","02",57,8,"**CONFIDENTIAL**","**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-07-03T09:22:36","**CONFIDENTIAL**"
"020403088800302067","020403088800302",1,628.014921630094,2,"04","03",8,88,"003","02",67,8,"**CONFIDENTIAL**","**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-07-03T06:05:38","**CONFIDENTIAL**"
"020403088800302077","020403088800302",1,628.014921630094,2,"04","03",8,88,"003","02",77,3,"**CONFIDENTIAL**","**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-07-03T10:47:41","**CONFIDENTIAL**"
"020403088800302087","020403088800302",1,628.014921630094,2,"04","03",8,88,"003","02",87,8,"**CONFIDENTIAL**","**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-07-03T06:04:36","**CONFIDENTIAL**"
"020403088800302097","020403088800302",1,628.014921630094,2,"04","03",8,88,"003","02",97,8,"**CONFIDENTIAL**","**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-07-03T08:34:23","**CONFIDENTIAL**"
"020404088800501004","020404088800501",1,318.375253549696,2,"04","04",8,88,"005","01",4,3,"**CONFIDENTIAL**","**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-06-30T16:15:44","**CONFIDENTIAL**"
"020404088800501006","020404088800501",1,57.8864097363083,2,"04","04",8,88,"005","01",6,1,"**CONFIDENTIAL**","**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-06-30T17:12:23","**CONFIDENTIAL**"
"020404088800501009","020404088800501",1,318.375253549696,2,"04","04",8,88,"005","01",9,9,"**CONFIDENTIAL**","**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-07-01T09:09:51","**CONFIDENTIAL**"
"020404088800501013","020404088800501",1,318.375253549696,2,"04","04",8,88,"005","01",13,5,"**CONFIDENTIAL**","**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-07-01T13:56:13","**CONFIDENTIAL**"
"020404088800501017","020404088800501",1,318.375253549696,2,"04","04",8,88,"005","01",17,6,"**CONFIDENTIAL**","**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-07-01T11:44:55","**CONFIDENTIAL**"
"020404088800501021","020404088800501",1,318.375253549696,2,"04","04",8,88,"005","01",21,6,"**CONFIDENTIAL**","**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-07-01T08:54:43","**CONFIDENTIAL**"
"020404088800501025","020404088800501",1,318.375253549696,2,"04","04",8,88,"005","01",25,3,"**CONFIDENTIAL**","**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-07-01T07:37:25","**CONFIDENTIAL**"
"020404088800501029","020404088800501",1,318.375253549696,2,"04","04",8,88,"005","01",29,7,"**CONFIDENTIAL**","**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-07-01T09:45:39","**CONFIDENTIAL**"
"020404088800501033","020404088800501",1,318.375253549696,2,"04","04",8,88,"005","01",33,9,"**CONFIDENTIAL**","**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-07-01T07:36:35","**CONFIDENTIAL**"
"020404088800501037","020404088800501",1,318.375253549696,2,"04","04",8,88,"005","01",37,4,"**CONFIDENTIAL**","**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-07-01T11:24:19","**CONFIDENTIAL**"
"020404088800501041","020404088800501",1,318.375253549696,2,"04","04",8,88,"005","01",41,4,"**CONFIDENTIAL**","**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-07-01T13:25:15","**CONFIDENTIAL**"
"020405088800405007","020405088800405",1,494.806508013599,2,"04","05",8,88,"004","05",7,7,"**CONFIDENTIAL**","**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-07-01T09:33:15","**CONFIDENTIAL**"
"020405088800405017","020405088800405",1,494.806508013599,2,"04","05",8,88,"004","05",17,6,"**CONFIDENTIAL**","**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-07-01T10:31:43","**CONFIDENTIAL**"
"020405088800405027","020405088800405",1,494.806508013599,2,"04","05",8,88,"004","05",27,2,"**CONFIDENTIAL**","**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-07-02T08:59:32","**CONFIDENTIAL**"
"020405088800405037","020405088800405",1,494.806508013599,2,"04","05",8,88,"004","05",37,4,"**CONFIDENTIAL**","**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-07-02T15:14:46","**CONFIDENTIAL**"
"020405088800405039","020405088800405",1,103.95094706168,2,"04","05",8,88,"004","05",39,3,"**CONFIDENTIAL**","**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-07-01T15:45:39","**CONFIDENTIAL**"
"020405088800405049","020405088800405",1,494.806508013599,2,"04","05",8,88,"004","05",49,4,"**CONFIDENTIAL**","**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-06-30T22:15:53","**CONFIDENTIAL**"
"020405088800405055","020405088800405",1,103.95094706168,2,"04","05",8,88,"004","05",55,2,"**CONFIDENTIAL**","**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-06-30T17:53:05","**CONFIDENTIAL**"
"020405088800405062","020405088800405",1,494.806508013599,2,"04","05",8,88,"004","05",62,9,"**CONFIDENTIAL**","**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-06-30T11:14:18","**CONFIDENTIAL**"
"020405088800405072","020405088800405",1,494.806508013599,2,"04","05",8,88,"004","05",72,4,"**CONFIDENTIAL**","**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-06-30T03:21:00","**CONFIDENTIAL**"
"020405088800405082","020405088800405",1,494.806508013599,2,"04","05",8,88,"004","05",82,9,"**CONFIDENTIAL**","**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-07-01T11:21:15","**CONFIDENTIAL**"
"020405088800405092","020405088800405",1,494.806508013599,2,"04","05",8,88,"004","05",92,7,"**CONFIDENTIAL**","**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-07-01T17:50:29","**CONFIDENTIAL**"
"020405088800405102","020405088800405",1,494.806508013599,2,"04","05",8,88,"004","05",102,5,"**CONFIDENTIAL**","**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-06-30T03:30:32","**CONFIDENTIAL**"
"020501088800601004","020501088800601",1,375.902120368387,2,"05","01",8,88,"006","01",4,9,"**CONFIDENTIAL**","**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-06-25T11:09:43","**CONFIDENTIAL**"
"020501088800601012","020501088800601",1,375.902120368387,2,"05","01",8,88,"006","01",12,2,"**CONFIDENTIAL**","**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-06-25T05:20:00","**CONFIDENTIAL**"
"020501088800601016","020501088800601",1,375.902120368387,2,"05","01",8,88,"006","01",16,4,"**CONFIDENTIAL**","**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-06-25T06:34:23","**CONFIDENTIAL**"
"020501088800601020","020501088800601",1,375.902120368387,2,"05","01",8,88,"006","01",20,3,"**CONFIDENTIAL**","**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-06-26T07:10:12","**CONFIDENTIAL**"
"020502088800303002","020502088800303",1,234.971569317382,2,"05","02",8,88,"003","03",2,6,"**CONFIDENTIAL**","**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-06-28T15:01:51","**CONFIDENTIAL**"
"020502088800303004","020502088800303",1,234.971569317382,2,"05","02",8,88,"003","03",4,9,"**CONFIDENTIAL**","**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-06-28T11:40:26","**CONFIDENTIAL**"
"020502088800303006","020502088800303",1,234.971569317382,2,"05","02",8,88,"003","03",6,4,"**CONFIDENTIAL**","**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-06-28T09:30:29","**CONFIDENTIAL**"
"020502088800303008","020502088800303",1,234.971569317382,2,"05","02",8,88,"003","03",8,3,"**CONFIDENTIAL**","**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-06-28T08:07:16","**CONFIDENTIAL**"
"020502088800303010","020502088800303",1,234.971569317382,2,"05","02",8,88,"003","03",10,2,"**CONFIDENTIAL**","**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-06-28T05:32:16","**CONFIDENTIAL**"
"020502088800303012","020502088800303",1,234.971569317382,2,"05","02",8,88,"003","03",12,6,"**CONFIDENTIAL**","**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-06-28T11:43:42","**CONFIDENTIAL**"
"020502088800303014","020502088800303",1,234.971569317382,2,"05","02",8,88,"003","03",14,5,"**CONFIDENTIAL**","**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-06-28T06:27:00","**CONFIDENTIAL**"
"020502088800303016","020502088800303",1,234.971569317382,2,"05","02",8,88,"003","03",16,5,"**CONFIDENTIAL**","**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-06-28T02:21:48","**CONFIDENTIAL**"
"020502088800303018","020502088800303",1,234.971569317382,2,"05","02",8,88,"003","03",18,5,"**CONFIDENTIAL**","**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-06-28T04:06:36","**CONFIDENTIAL**"
"020502088800303020","020502088800303",1,234.971569317382,2,"05","02",8,88,"003","03",20,3,"**CONFIDENTIAL**","**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-06-28T19:38:24","**CONFIDENTIAL**"
"020502088801101006","020502088801101",1,465.196238244514,2,"05","02",8,88,"011","01",6,9,"**CONFIDENTIAL**","**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-06-29T12:23:17","**CONFIDENTIAL**"
"020502088801101012","020502088801101",1,465.196238244514,2,"05","02",8,88,"011","01",12,5,"**CONFIDENTIAL**","**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-06-30T01:06:20","**CONFIDENTIAL**"
"020502088801101018","020502088801101",1,465.196238244514,2,"05","02",8,88,"011","01",18,5,"**CONFIDENTIAL**","**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-06-30T03:09:41","**CONFIDENTIAL**"
"020502088801101024","020502088801101",1,465.196238244514,2,"05","02",8,88,"011","01",24,5,"**CONFIDENTIAL**","**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-06-30T07:06:00","**CONFIDENTIAL**"
"020502088801101030","020502088801101",1,465.196238244514,2,"05","02",8,88,"011","01",30,8,"**CONFIDENTIAL**","**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-06-30T12:57:02","**CONFIDENTIAL**"
"020502088801101036","020502088801101",1,465.196238244514,2,"05","02",8,88,"011","01",36,5,"**CONFIDENTIAL**","**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-06-30T09:12:44","**CONFIDENTIAL**"
"020502088801101042","020502088801101",1,465.196238244514,2,"05","02",8,88,"011","01",42,6,"**CONFIDENTIAL**","**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-06-30T11:50:27","**CONFIDENTIAL**"
"020502088801101048","020502088801101",1,465.196238244514,2,"05","02",8,88,"011","01",48,4,"**CONFIDENTIAL**","**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-06-30T08:57:15","**CONFIDENTIAL**"
"020502088801101054","020502088801101",1,465.196238244514,2,"05","02",8,88,"011","01",54,6,"**CONFIDENTIAL**","**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-06-29T16:26:48","**CONFIDENTIAL**"
"020502088801101060","020502088801101",1,465.196238244514,2,"05","02",8,88,"011","01",60,3,"**CONFIDENTIAL**","**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-06-29T18:34:34","**CONFIDENTIAL**"
"020503010100101006","020503010100101",2,347.453879577902,2,"05","03",1,1,"001","01",6,5,"**CONFIDENTIAL**","**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-06-24T05:19:59","**CONFIDENTIAL**"
"020503010100101020","020503010100101",2,347.453879577902,2,"05","03",1,1,"001","01",20,8,"**CONFIDENTIAL**","**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-06-24T07:15:58","**CONFIDENTIAL**"
"020503010100101034","020503010100101",2,347.453879577902,2,"05","03",1,1,"001","01",34,4,"**CONFIDENTIAL**","**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-06-24T07:25:59","**CONFIDENTIAL**"
"020503010100101048","020503010100101",2,347.453879577902,2,"05","03",1,1,"001","01",48,2,"**CONFIDENTIAL**","**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-06-24T07:38:20","**CONFIDENTIAL**"
"020503010100101062","020503010100101",2,347.453879577902,2,"05","03",1,1,"001","01",62,2,"**CONFIDENTIAL**","**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-06-24T19:13:34","**CONFIDENTIAL**"
"020503010100101076","020503010100101",2,347.453879577902,2,"05","03",1,1,"001","01",76,9,"**CONFIDENTIAL**","**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-06-24T10:12:05","**CONFIDENTIAL**"
"020503010100101098","020503010100101",2,347.453879577902,2,"05","03",1,1,"001","01",98,1,"**CONFIDENTIAL**","**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-06-23T14:26:53","**CONFIDENTIAL**"
"020503010100101104","020503010100101",2,347.453879577902,2,"05","03",1,1,"001","01",104,8,"**CONFIDENTIAL**","**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-06-24T10:03:28","**CONFIDENTIAL**"
"020503010100101118","020503010100101",2,347.453879577902,2,"05","03",1,1,"001","01",118,3,"**CONFIDENTIAL**","**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-06-24T12:58:23","**CONFIDENTIAL**"
