household_id,individual_id,bi2_hhm_new,bi3_hhm_stillm,bi4_hhm_gender,bi5_hhm_age,bi5_hhm_age_months,bi6_hhm_relhhh,bi6_hhm_relhhh_other,key,roster_key,submissiondate
041401088802208094,6,No,Yes,Female,3,6,3. Son/Daughter,,uuid:01ed6f08-b6cd-4e44-a6ee-fdb5ff9ad9a1,uuid:01ed6f08-b6cd-4e44-a6ee-fdb5ff9ad9a1/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[6],2020-04-24T15:59:29Z
041401088802208094,7,No,Yes,Female,0,7,3. Son/Daughter,,uuid:01ed6f08-b6cd-4e44-a6ee-fdb5ff9ad9a1,uuid:01ed6f08-b6cd-4e44-a6ee-fdb5ff9ad9a1/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[7],2020-04-24T15:59:29Z
041401088802208106,1,No,Yes,Male,43,,1. Head,,uuid:f2225d19-d1a6-4c05-95a1-06e340ebdb77,uuid:f2225d19-d1a6-4c05-95a1-06e340ebdb77/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[1],2020-04-27T11:58:24Z
041401088802208106,2,No,Yes,Female,36,,2. Spouse,,uuid:f2225d19-d1a6-4c05-95a1-06e340ebdb77,uuid:f2225d19-d1a6-4c05-95a1-06e340ebdb77/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[2],2020-04-27T11:58:24Z
041401088802208106,4,No,Yes,Male,18,,3. Son/Daughter,,uuid:f2225d19-d1a6-4c05-95a1-06e340ebdb77,uuid:f2225d19-d1a6-4c05-95a1-06e340ebdb77/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[3],2020-04-27T11:58:24Z
041401088802208106,5,No,Yes,Female,16,,3. Son/Daughter,,uuid:f2225d19-d1a6-4c05-95a1-06e340ebdb77,uuid:f2225d19-d1a6-4c05-95a1-06e340ebdb77/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[4],2020-04-27T11:58:24Z
041401088802208106,6,No,Yes,Male,14,,3. Son/Daughter,,uuid:f2225d19-d1a6-4c05-95a1-06e340ebdb77,uuid:f2225d19-d1a6-4c05-95a1-06e340ebdb77/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[5],2020-04-27T11:58:24Z
041401088802208106,7,No,Yes,Female,12,,3. Son/Daughter,,uuid:f2225d19-d1a6-4c05-95a1-06e340ebdb77,uuid:f2225d19-d1a6-4c05-95a1-06e340ebdb77/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[6],2020-04-27T11:58:24Z
041401088802208106,8,No,Yes,Female,9,,3. Son/Daughter,,uuid:f2225d19-d1a6-4c05-95a1-06e340ebdb77,uuid:f2225d19-d1a6-4c05-95a1-06e340ebdb77/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[7],2020-04-27T11:58:24Z
041401088802208106,9,No,Yes,Female,7,,3. Son/Daughter,,uuid:f2225d19-d1a6-4c05-95a1-06e340ebdb77,uuid:f2225d19-d1a6-4c05-95a1-06e340ebdb77/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[8],2020-04-27T11:58:24Z
041401088802208106,10,No,Yes,Male,4,8,3. Son/Daughter,,uuid:f2225d19-d1a6-4c05-95a1-06e340ebdb77,uuid:f2225d19-d1a6-4c05-95a1-06e340ebdb77/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[9],2020-04-27T11:58:24Z
041402010100102001,1,No,Yes,Male,36,,1. Head,,uuid:fd4dc56a-1aa7-42bb-ba3a-ed7c0499bb02,uuid:fd4dc56a-1aa7-42bb-ba3a-ed7c0499bb02/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[1],2020-05-12T16:12:29Z
041402010100102001,2,No,Yes,Female,34,,2. Spouse,,uuid:fd4dc56a-1aa7-42bb-ba3a-ed7c0499bb02,uuid:fd4dc56a-1aa7-42bb-ba3a-ed7c0499bb02/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[2],2020-05-12T16:12:29Z
041402010100102001,3,No,Yes,Male,22,,3. Son/Daughter,,uuid:fd4dc56a-1aa7-42bb-ba3a-ed7c0499bb02,uuid:fd4dc56a-1aa7-42bb-ba3a-ed7c0499bb02/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[3],2020-05-12T16:12:29Z
041402010100102001,4,No,Yes,Male,13,,3. Son/Daughter,,uuid:fd4dc56a-1aa7-42bb-ba3a-ed7c0499bb02,uuid:fd4dc56a-1aa7-42bb-ba3a-ed7c0499bb02/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[4],2020-05-12T16:12:29Z
041402010100102001,5,No,Yes,Female,8,,3. Son/Daughter,,uuid:fd4dc56a-1aa7-42bb-ba3a-ed7c0499bb02,uuid:fd4dc56a-1aa7-42bb-ba3a-ed7c0499bb02/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[5],2020-05-12T16:12:29Z
041402010100102001,6,No,Yes,Female,12,,3. Son/Daughter,,uuid:fd4dc56a-1aa7-42bb-ba3a-ed7c0499bb02,uuid:fd4dc56a-1aa7-42bb-ba3a-ed7c0499bb02/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[6],2020-05-12T16:12:29Z
041402010100102009,1,No,Yes,Male,68,,1. Head,,uuid:511f544f-ff58-4543-aa8b-0ebd0e32e825,uuid:511f544f-ff58-4543-aa8b-0ebd0e32e825/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[1],2020-04-30T18:24:39Z
041402010100102009,2,No,Yes,Female,60,,2. Spouse,,uuid:511f544f-ff58-4543-aa8b-0ebd0e32e825,uuid:511f544f-ff58-4543-aa8b-0ebd0e32e825/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[2],2020-04-30T18:24:39Z
041402010100102009,3,No,No,Female,75,,6. Sister/Brother,,uuid:511f544f-ff58-4543-aa8b-0ebd0e32e825,uuid:511f544f-ff58-4543-aa8b-0ebd0e32e825/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[3],2020-04-30T18:24:39Z
041402010100102033,1,No,Yes,Female,65,,1. Head,,uuid:f014a7ee-edcc-4725-a2f9-2c2dfbec49be,uuid:f014a7ee-edcc-4725-a2f9-2c2dfbec49be/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[1],2020-04-30T18:24:40Z
041402010100102033,2,No,Yes,Female,20,,4. Grandchild,,uuid:f014a7ee-edcc-4725-a2f9-2c2dfbec49be,uuid:f014a7ee-edcc-4725-a2f9-2c2dfbec49be/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[2],2020-04-30T18:24:40Z
041402010100102033,3,No,Yes,Female,9,,4. Grandchild,,uuid:f014a7ee-edcc-4725-a2f9-2c2dfbec49be,uuid:f014a7ee-edcc-4725-a2f9-2c2dfbec49be/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[3],2020-04-30T18:24:40Z
041402010100102041,1,No,Yes,Male,38,,1. Head,,uuid:145a31c1-2693-4f45-b5e6-cd480fb74def,uuid:145a31c1-2693-4f45-b5e6-cd480fb74def/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[1],2020-04-30T18:24:40Z
041402010100102041,2,No,Yes,Female,37,,2. Spouse,,uuid:145a31c1-2693-4f45-b5e6-cd480fb74def,uuid:145a31c1-2693-4f45-b5e6-cd480fb74def/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[2],2020-04-30T18:24:40Z
041402010100102041,3,No,Yes,Male,19,,3. Son/Daughter,,uuid:145a31c1-2693-4f45-b5e6-cd480fb74def,uuid:145a31c1-2693-4f45-b5e6-cd480fb74def/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[3],2020-04-30T18:24:40Z
041402010100102041,4,No,Yes,Female,18,,3. Son/Daughter,,uuid:145a31c1-2693-4f45-b5e6-cd480fb74def,uuid:145a31c1-2693-4f45-b5e6-cd480fb74def/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[4],2020-04-30T18:24:40Z
041402010100102041,5,No,Yes,Female,16,,3. Son/Daughter,,uuid:145a31c1-2693-4f45-b5e6-cd480fb74def,uuid:145a31c1-2693-4f45-b5e6-cd480fb74def/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[5],2020-04-30T18:24:40Z
041402010100102041,6,No,Yes,Male,10,,3. Son/Daughter,,uuid:145a31c1-2693-4f45-b5e6-cd480fb74def,uuid:145a31c1-2693-4f45-b5e6-cd480fb74def/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[6],2020-04-30T18:24:40Z
041402010100102041,7,No,Yes,Female,9,,3. Son/Daughter,,uuid:145a31c1-2693-4f45-b5e6-cd480fb74def,uuid:145a31c1-2693-4f45-b5e6-cd480fb74def/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[7],2020-04-30T18:24:40Z
041402010100102041,8,Yes,Yes,Female,2,,3. Son/Daughter,,uuid:145a31c1-2693-4f45-b5e6-cd480fb74def,uuid:145a31c1-2693-4f45-b5e6-cd480fb74def/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[8],2020-04-30T18:24:40Z
041402010100102049,1,No,Yes,Male,32,,1. Head,,uuid:77bd0abd-b507-4658-9c3d-37d525938ffc,uuid:77bd0abd-b507-4658-9c3d-37d525938ffc/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[1],2020-04-30T18:24:40Z
041402010100102049,2,No,Yes,Female,28,,2. Spouse,,uuid:77bd0abd-b507-4658-9c3d-37d525938ffc,uuid:77bd0abd-b507-4658-9c3d-37d525938ffc/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[2],2020-04-30T18:24:40Z
041402010100102049,3,No,Yes,Female,5,,3. Son/Daughter,,uuid:77bd0abd-b507-4658-9c3d-37d525938ffc,uuid:77bd0abd-b507-4658-9c3d-37d525938ffc/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[3],2020-04-30T18:24:40Z
041402010100102049,4,Yes,Yes,Female,0,9,3. Son/Daughter,,uuid:77bd0abd-b507-4658-9c3d-37d525938ffc,uuid:77bd0abd-b507-4658-9c3d-37d525938ffc/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[4],2020-04-30T18:24:40Z
041402010100102057,1,No,Yes,Male,36,,1. Head,,uuid:6048105c-d5f6-4544-a624-bd02f4611590,uuid:6048105c-d5f6-4544-a624-bd02f4611590/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[1],2020-04-30T18:24:42Z
041402010100102057,2,No,Yes,Female,35,,2. Spouse,,uuid:6048105c-d5f6-4544-a624-bd02f4611590,uuid:6048105c-d5f6-4544-a624-bd02f4611590/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[2],2020-04-30T18:24:42Z
041402010100102057,3,No,Yes,Female,9,,3. Son/Daughter,,uuid:6048105c-d5f6-4544-a624-bd02f4611590,uuid:6048105c-d5f6-4544-a624-bd02f4611590/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[3],2020-04-30T18:24:42Z
041402010100102057,4,No,Yes,Male,7,,3. Son/Daughter,,uuid:6048105c-d5f6-4544-a624-bd02f4611590,uuid:6048105c-d5f6-4544-a624-bd02f4611590/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[4],2020-04-30T18:24:42Z
041402010100102057,5,No,Yes,Male,1,2,3. Son/Daughter,,uuid:6048105c-d5f6-4544-a624-bd02f4611590,uuid:6048105c-d5f6-4544-a624-bd02f4611590/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[5],2020-04-30T18:24:42Z
041402010100102073,1,No,Yes,Male,37,,1. Head,,uuid:7efdf06a-102c-4d27-b64f-65f63f2c0f2e,uuid:7efdf06a-102c-4d27-b64f-65f63f2c0f2e/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[1],2020-04-30T18:24:48Z
041402010100102073,2,No,Yes,Female,35,,2. Spouse,,uuid:7efdf06a-102c-4d27-b64f-65f63f2c0f2e,uuid:7efdf06a-102c-4d27-b64f-65f63f2c0f2e/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[2],2020-04-30T18:24:48Z
041402010100102073,3,No,Yes,Male,18,,3. Son/Daughter,,uuid:7efdf06a-102c-4d27-b64f-65f63f2c0f2e,uuid:7efdf06a-102c-4d27-b64f-65f63f2c0f2e/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[3],2020-04-30T18:24:48Z
041402010100102073,4,No,Yes,Female,14,,3. Son/Daughter,,uuid:7efdf06a-102c-4d27-b64f-65f63f2c0f2e,uuid:7efdf06a-102c-4d27-b64f-65f63f2c0f2e/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[4],2020-04-30T18:24:48Z
041402010100102073,5,No,Yes,Female,8,,3. Son/Daughter,,uuid:7efdf06a-102c-4d27-b64f-65f63f2c0f2e,uuid:7efdf06a-102c-4d27-b64f-65f63f2c0f2e/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[5],2020-04-30T18:24:48Z
041402010100102089,1,No,Yes,Male,26,,1. Head,,uuid:f9b04f7f-4913-4e28-863e-745d9d07b613,uuid:f9b04f7f-4913-4e28-863e-745d9d07b613/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[1],2020-04-30T18:24:44Z
041402010100102089,2,No,Yes,Female,23,,2. Spouse,,uuid:f9b04f7f-4913-4e28-863e-745d9d07b613,uuid:f9b04f7f-4913-4e28-863e-745d9d07b613/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[2],2020-04-30T18:24:44Z
041402010100102089,3,No,Yes,Female,11,,3. Son/Daughter,,uuid:f9b04f7f-4913-4e28-863e-745d9d07b613,uuid:f9b04f7f-4913-4e28-863e-745d9d07b613/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[3],2020-04-30T18:24:44Z
041402010100102089,4,No,Yes,Male,8,,3. Son/Daughter,,uuid:f9b04f7f-4913-4e28-863e-745d9d07b613,uuid:f9b04f7f-4913-4e28-863e-745d9d07b613/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[4],2020-04-30T18:24:44Z
041402010100102089,5,No,Yes,Male,6,,3. Son/Daughter,,uuid:f9b04f7f-4913-4e28-863e-745d9d07b613,uuid:f9b04f7f-4913-4e28-863e-745d9d07b613/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[5],2020-04-30T18:24:44Z
041402010100102105,1,No,Yes,Female,60,,1. Head,,uuid:5959ab74-a567-4618-ae73-0b6b4170055d,uuid:5959ab74-a567-4618-ae73-0b6b4170055d/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[1],2020-04-30T18:24:45Z
041402010100102105,2,No,No,Male,22,,3. Son/Daughter,,uuid:5959ab74-a567-4618-ae73-0b6b4170055d,uuid:5959ab74-a567-4618-ae73-0b6b4170055d/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[2],2020-04-30T18:24:45Z
041402010100102105,3,No,Yes,Male,18,,3. Son/Daughter,,uuid:5959ab74-a567-4618-ae73-0b6b4170055d,uuid:5959ab74-a567-4618-ae73-0b6b4170055d/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[3],2020-04-30T18:24:45Z
041402010100102105,4,No,Yes,Male,16,,3. Son/Daughter,,uuid:5959ab74-a567-4618-ae73-0b6b4170055d,uuid:5959ab74-a567-4618-ae73-0b6b4170055d/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[4],2020-04-30T18:24:45Z
041402010100102105,5,No,No,Female,14,,3. Son/Daughter,,uuid:5959ab74-a567-4618-ae73-0b6b4170055d,uuid:5959ab74-a567-4618-ae73-0b6b4170055d/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[5],2020-04-30T18:24:45Z
041402010100102105,6,No,Yes,Male,5,,4. Grandchild,,uuid:5959ab74-a567-4618-ae73-0b6b4170055d,uuid:5959ab74-a567-4618-ae73-0b6b4170055d/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[6],2020-04-30T18:24:45Z
041402010100102105,7,Yes,Yes,Male,27,,3. Son/Daughter,,uuid:5959ab74-a567-4618-ae73-0b6b4170055d,uuid:5959ab74-a567-4618-ae73-0b6b4170055d/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[7],2020-04-30T18:24:45Z
041402010100102113,1,No,Yes,Female,64,,1. Head,,uuid:f27740cf-6239-4247-8278-791f0bd9f7fc,uuid:f27740cf-6239-4247-8278-791f0bd9f7fc/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[1],2020-05-01T21:04:35Z
041402010100102113,2,No,Yes,Male,20,,3. Son/Daughter,,uuid:f27740cf-6239-4247-8278-791f0bd9f7fc,uuid:f27740cf-6239-4247-8278-791f0bd9f7fc/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[2],2020-05-01T21:04:35Z
041402010100102113,3,No,Yes,Female,15,,3. Son/Daughter,,uuid:f27740cf-6239-4247-8278-791f0bd9f7fc,uuid:f27740cf-6239-4247-8278-791f0bd9f7fc/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[3],2020-05-01T21:04:35Z
041407088800512009,1,No,Yes,Male,60,,1. Head,,uuid:d5cc812f-035c-420e-b3d6-497cf95c9813,uuid:d5cc812f-035c-420e-b3d6-497cf95c9813/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[1],2020-04-24T15:59:37Z
041407088800512009,2,No,Yes,Female,49,,2. Spouse,,uuid:d5cc812f-035c-420e-b3d6-497cf95c9813,uuid:d5cc812f-035c-420e-b3d6-497cf95c9813/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[2],2020-04-24T15:59:37Z
041407088800512009,3,No,Yes,Male,22,,3. Son/Daughter,,uuid:d5cc812f-035c-420e-b3d6-497cf95c9813,uuid:d5cc812f-035c-420e-b3d6-497cf95c9813/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[3],2020-04-24T15:59:37Z
041407088800512009,4,No,Yes,Female,24,,3. Son/Daughter,,uuid:d5cc812f-035c-420e-b3d6-497cf95c9813,uuid:d5cc812f-035c-420e-b3d6-497cf95c9813/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[4],2020-04-24T15:59:37Z
041407088800512009,5,No,Yes,Male,18,,3. Son/Daughter,,uuid:d5cc812f-035c-420e-b3d6-497cf95c9813,uuid:d5cc812f-035c-420e-b3d6-497cf95c9813/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[5],2020-04-24T15:59:37Z
041407088800512009,6,No,Yes,Female,16,,3. Son/Daughter,,uuid:d5cc812f-035c-420e-b3d6-497cf95c9813,uuid:d5cc812f-035c-420e-b3d6-497cf95c9813/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[6],2020-04-24T15:59:37Z
041407088800512009,7,No,Yes,Male,14,,3. Son/Daughter,,uuid:d5cc812f-035c-420e-b3d6-497cf95c9813,uuid:d5cc812f-035c-420e-b3d6-497cf95c9813/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[7],2020-04-24T15:59:37Z
041407088800512009,8,No,Yes,Female,12,,3. Son/Daughter,,uuid:d5cc812f-035c-420e-b3d6-497cf95c9813,uuid:d5cc812f-035c-420e-b3d6-497cf95c9813/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[8],2020-04-24T15:59:37Z
041407088800512009,9,Yes,Yes,Male,4,,4. Grandchild,,uuid:d5cc812f-035c-420e-b3d6-497cf95c9813,uuid:d5cc812f-035c-420e-b3d6-497cf95c9813/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[9],2020-04-24T15:59:37Z
041407088800512019,1,No,Yes,Male,48,,1. Head,,uuid:546251d4-b02d-4de6-ac71-92817d28b242,uuid:546251d4-b02d-4de6-ac71-92817d28b242/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[1],2020-04-24T15:59:42Z
041407088800512019,2,No,Yes,Female,37,,2. Spouse,,uuid:546251d4-b02d-4de6-ac71-92817d28b242,uuid:546251d4-b02d-4de6-ac71-92817d28b242/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[2],2020-04-24T15:59:42Z
041407088800512019,3,No,Yes,Male,12,,3. Son/Daughter,,uuid:546251d4-b02d-4de6-ac71-92817d28b242,uuid:546251d4-b02d-4de6-ac71-92817d28b242/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[3],2020-04-24T15:59:42Z
041407088800512019,4,No,Yes,Male,16,,3. Son/Daughter,,uuid:546251d4-b02d-4de6-ac71-92817d28b242,uuid:546251d4-b02d-4de6-ac71-92817d28b242/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[4],2020-04-24T15:59:42Z
041407088800512019,5,No,Yes,Male,10,,3. Son/Daughter,,uuid:546251d4-b02d-4de6-ac71-92817d28b242,uuid:546251d4-b02d-4de6-ac71-92817d28b242/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[5],2020-04-24T15:59:42Z
041407088800512019,6,No,Yes,Female,8,,3. Son/Daughter,,uuid:546251d4-b02d-4de6-ac71-92817d28b242,uuid:546251d4-b02d-4de6-ac71-92817d28b242/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[6],2020-04-24T15:59:42Z
041407088800512019,7,No,Yes,Female,6,,3. Son/Daughter,,uuid:546251d4-b02d-4de6-ac71-92817d28b242,uuid:546251d4-b02d-4de6-ac71-92817d28b242/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[7],2020-04-24T15:59:42Z
041407088800512019,8,No,Yes,Female,3,2,3. Son/Daughter,,uuid:546251d4-b02d-4de6-ac71-92817d28b242,uuid:546251d4-b02d-4de6-ac71-92817d28b242/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[8],2020-04-24T15:59:42Z
041407088800512019,9,Yes,Yes,Male,0,10,3. Son/Daughter,,uuid:546251d4-b02d-4de6-ac71-92817d28b242,uuid:546251d4-b02d-4de6-ac71-92817d28b242/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[9],2020-04-24T15:59:42Z
041407088800512029,1,No,Yes,Male,47,,1. Head,,uuid:7c56d866-9ebd-4ec1-915b-6d306048219d,uuid:7c56d866-9ebd-4ec1-915b-6d306048219d/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[1],2020-04-24T15:59:43Z
041407088800512029,2,No,Yes,Female,25,,2. Spouse,,uuid:7c56d866-9ebd-4ec1-915b-6d306048219d,uuid:7c56d866-9ebd-4ec1-915b-6d306048219d/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[2],2020-04-24T15:59:43Z
041407088800512029,3,No,Yes,Female,6,,3. Son/Daughter,,uuid:7c56d866-9ebd-4ec1-915b-6d306048219d,uuid:7c56d866-9ebd-4ec1-915b-6d306048219d/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[3],2020-04-24T15:59:43Z
041407088800512029,4,No,Yes,Male,2,5,3. Son/Daughter,,uuid:7c56d866-9ebd-4ec1-915b-6d306048219d,uuid:7c56d866-9ebd-4ec1-915b-6d306048219d/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[4],2020-04-24T15:59:43Z
041407088800512029,5,No,Yes,Male,1,6,3. Son/Daughter,,uuid:7c56d866-9ebd-4ec1-915b-6d306048219d,uuid:7c56d866-9ebd-4ec1-915b-6d306048219d/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[5],2020-04-24T15:59:43Z
041407088800512039,1,No,Yes,Male,46,,1. Head,,uuid:c8a7da55-4930-48c7-9d0a-24c162c65094,uuid:c8a7da55-4930-48c7-9d0a-24c162c65094/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[1],2020-04-24T15:59:45Z
041407088800512039,4,No,Yes,Male,19,,3. Son/Daughter,,uuid:c8a7da55-4930-48c7-9d0a-24c162c65094,uuid:c8a7da55-4930-48c7-9d0a-24c162c65094/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[2],2020-04-24T15:59:45Z
041407088800512039,7,No,Yes,Female,6,,3. Son/Daughter,,uuid:c8a7da55-4930-48c7-9d0a-24c162c65094,uuid:c8a7da55-4930-48c7-9d0a-24c162c65094/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[3],2020-04-24T15:59:45Z
041407088800512039,8,No,Yes,Male,4,5,3. Son/Daughter,,uuid:c8a7da55-4930-48c7-9d0a-24c162c65094,uuid:c8a7da55-4930-48c7-9d0a-24c162c65094/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[4],2020-04-24T15:59:45Z
041407088800512039,9,No,Yes,Female,37,,2. Spouse,,uuid:c8a7da55-4930-48c7-9d0a-24c162c65094,uuid:c8a7da55-4930-48c7-9d0a-24c162c65094/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[5],2020-04-24T15:59:45Z
041407088800512039,10,No,Yes,Male,14,,3. Son/Daughter,,uuid:c8a7da55-4930-48c7-9d0a-24c162c65094,uuid:c8a7da55-4930-48c7-9d0a-24c162c65094/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[6],2020-04-24T15:59:45Z
041407088800512039,11,No,Yes,Male,12,,3. Son/Daughter,,uuid:c8a7da55-4930-48c7-9d0a-24c162c65094,uuid:c8a7da55-4930-48c7-9d0a-24c162c65094/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[7],2020-04-24T15:59:45Z
041407088800512039,12,No,Yes,Female,8,,3. Son/Daughter,,uuid:c8a7da55-4930-48c7-9d0a-24c162c65094,uuid:c8a7da55-4930-48c7-9d0a-24c162c65094/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[8],2020-04-24T15:59:45Z
041407088800512039,13,No,Yes,Male,8,,3. Son/Daughter,,uuid:c8a7da55-4930-48c7-9d0a-24c162c65094,uuid:c8a7da55-4930-48c7-9d0a-24c162c65094/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[9],2020-04-24T15:59:45Z
041407088800512039,14,Yes,Yes,Male,4,,3. Son/Daughter,,uuid:c8a7da55-4930-48c7-9d0a-24c162c65094,uuid:c8a7da55-4930-48c7-9d0a-24c162c65094/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[10],2020-04-24T15:59:45Z
041407088800512049,1,No,Yes,Male,45,,1. Head,,uuid:cae6c8b6-3a02-4a80-86ea-ded1603a5e54,uuid:cae6c8b6-3a02-4a80-86ea-ded1603a5e54/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[1],2020-04-27T16:12:16Z
