household_id,ii4_resp_id,phw1,cs4_sector,cs5_eaid,cs6_hhid,cs7_hhh_id,cs1_region,cs2_zoneid,cs3_woredaid,cs3c_cityid,cs3c_subcityid,cs3b_kebeleid,ea_id,cs_startdate,cs_submissiondate,cs7a_hhh_gender,cs7a_hhh_age,cs12_round,ii1_attempt,bi_locchange,bi_same_hhh,kn1_heard,kn2_meas_handwash,kn2_meas_handshake,kn2_meas_maskglove,kn2_meas_travel,kn2_meas_stayhome,kn2_meas_gatherings,kn2_meas_distance,kn2_meas_facetouch,kn3_gov,kn3_gov_1,kn3_gov_2,kn3_gov_3,kn3_gov_4,kn3_gov_5,kn3_gov_6,kn3_gov_7,kn3_gov_8,kn3_gov_9,kn3_gov_10,kn3_gov_11,kn3_gov_12,kn3_gov_0,kn3_gov__98,kn3_gov__99,kn3_gov__96,kn3_gov_other,bh1_handwash,bh2_handshake,bh3_gatherings,ac1_atb_med,ac2_atb_med_why,ac2_atb_med_why_other,ac1_atb_teff,ac2_atb_teff_why,ac2_atb_teff_why_other,ac1_atb_wheat,ac2_atb_wheat_why,ac2_atb_wheat_why_other,ac1_atb_maize,ac2_atb_maize_why,ac2_atb_maize_why_other,ac1_atb_oil,ac2_atb_oil_why,ac2_atb_oil_why_other,ac3_sch_child,ac4_sch_girls,ac4_sch_boys,ac4_2_edu,ac5_edu_type,ac5_edu_type_1,ac5_edu_type_2,ac5_edu_type_3,ac5_edu_type_4,ac5_edu_type_5,ac5_edu_type__98,ac5_edu_type__99,ac5_edu_type__96,ac5_edu_type_other,ac6_med,ac7_med_access,ac8_med_access_reas,ac8_med_access_reas_other,ac9_bank,em1_work_cur,em6_work_cur_act,em6_work_cur_act_other,em7_work_cur_status,em7_work_cur_status_other,em8_work_cur_same,em9_work_change_why,em9_work_change_why_other,em2_work_pre,em3_work_no_why,em3_work_no_why_other,em4_work_pre_act,em4_work_pre_act_other,em5_work_pre_status,em5_work_pre_status_other,em12_work_cur_able,em13_work_cur_notable_paid,em14_work_cur_notable_why,em14_work_cur_notable_why_other,em15_bus,em16_bus_sector,em16_bus_sector_other,em17_bus_inc,em18_bus_inc_low_amt,em19_bus_inc_low_why,em19_bus_inc_low_why_1,em19_bus_inc_low_why_2,em19_bus_inc_low_why_3,em19_bus_inc_low_why_4,em19_bus_inc_low_why_5,em19_bus_inc_low_why_6,em19_bus_inc_low_why_7,em19_bus_inc_low_why__98,em19_bus_inc_low_why__99,em19_bus_inc_low_why__96,em19_bus_inc_low_why_other,em20_farm,em21_farm_norm,em22_farm_norm_why,em22_farm_norm_why_1,em22_farm_norm_why_2,em22_farm_norm_why_3,em22_farm_norm_why_4,em22_farm_norm_why_5,em22_farm_norm_why_6,em22_farm_norm_why_7,em22_farm_norm_why__98,em22_farm_norm_why__99,em22_farm_norm_why__96,em22_farm_norm_why_other,em23_we,em24_we_layoff,em25_we_layoff_covid,lc1_farm,lc2_farm_chg,lc1_bus,lc2_bus_chg,lc1_we,lc2_we_chg,lc1_rem_dom,lc2_rem_dom_chg,lc1_rem_for,lc2_rem_for_chg,lc1_isp,lc2_isp_chg,lc1_pen,lc2_pen_chg,lc1_gov,lc2_gov_chg,lc1_ngo,lc2_ngo_chg,lc1_other,lc1_other_source,lc2_other_chg,lc3_total_chg,lc4_total_chg_cope,lc4_total_chg_cope_1,lc4_total_chg_cope_2,lc4_total_chg_cope_3,lc4_total_chg_cope_4,lc4_total_chg_cope_5,lc4_total_chg_cope_6,lc4_total_chg_cope_7,lc4_total_chg_cope_8,lc4_total_chg_cope_9,lc4_total_chg_cope_10,lc4_total_chg_cope_11,lc4_total_chg_cope_12,lc4_total_chg_cope_13,lc4_total_chg_cope_14,lc4_total_chg_cope_15,lc4_total_chg_cope_0,lc4_total_chg_cope__98,lc4_total_chg_cope__99,lc4_total_chg_cope__96,lc4_total_chg_cope_other,fi7_outoffood,fi8_hungrynoteat,fi6_noteatfullday,as1_assist_type,as1_assist_type_1,as1_assist_type_2,as1_assist_type_3,as1_assist_type_0,as1_assist_type__98,as1_assist_type__99,as1_assist_type__96,as1_assist_type_other,as3_food_value,as2_food_psnp,as4_food_source,as4_food_source_other,as3_forwork_value_food,as3_forwork_value_cash,as2_forwork_psnp,as4_forwork_source,as4_forwork_source_other,as3_cash_value,as2_cash_psnp,as4_cash_source,as4_cash_source_other,as3_other_value,as2_other_psnp,as4_other_source,as4_other_source_other,ir1_endearly,ir1_whyendearly,ir1_whyendearly_other,ir_lang,ir_understand,ir_confident,key
120301010100211237,1,631.2392578125,Urban,11,237,1,Gambela,3,1,1,1,2,120301010100211,2020-05-11T15:23:37Z,2020-05-11T18:56:06Z,Male,38,Round 1 (Baseline),1,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,11 12,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,,Yes,Yes,No,Not Applicable (did not need to buy medicine),,,Not Applicable (did not need to buy teff or injera),,,Not Applicable (did not need to buy wheat in any form),,,Not Applicable (did not need to buy maize),,,Not Applicable (did not need to buy edible oil),,,,,,,,,,,,,,,,,No,,,,No,Yes,Industry/manufacturing,,Employee (Private Sector),,Yes,,.,,,,,,,,Yes,,,,No,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,No,,,No,,No,,Yes,Stayed the same,No,,No,,No,,No,,No,,No,,No,,,Stayed the same,,,,,,,,,,,,,,,,,,,,,,No,No,No,0,No,No,No,Yes,No,No,No,,,,,,,,,,,,,,,,,,,No,,,Amharic,Displayed no problems speaking or understanding the language,Very confident,uuid:1c77bfc8-ec88-40b3-a97b-626954ae73fc
120301010100211258,1,473.4388427734375,Urban,11,258,1,Gambela,3,1,1,1,2,120301010100211,2020-05-11T15:42:42Z,2020-05-11T18:56:13Z,Male,58,Round 1 (Baseline),1,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,5 10 11,No,No,No,No,Yes,No,No,No,No,Yes,Yes,No,No,No,No,No,,Yes,Yes,Yes,Not Applicable (did not need to buy medicine),,,Yes,,,Yes,,,Not Applicable (did not need to buy maize),,,Yes,,,,,,,,,,,,,,,,,No,,,,"Yes, and successfully received the service",Yes,Agriculture,,Self-Employed,,Yes,,.,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,Yes,Yes,,,,,,,,,,,,,,,,Yes,Stayed the same,No,,No,,No,,No,,No,,No,,No,,No,,No,,,Stayed the same,,,,,,,,,,,,,,,,,,,,,,No,No,No,0,No,No,No,Yes,No,No,No,,,,,,,,,,,,,,,,,,,No,,,Amharic,Displayed no problems speaking or understanding the language,Very confident,uuid:add057b9-c6db-41f4-963f-859d0e2c78a2
120301010100211279,1,537.16265869140625,Urban,11,279,1,Gambela,3,1,1,1,2,120301010100211,2020-05-11T15:58:09Z,2020-05-11T18:57:31Z,Male,45,Round 1 (Baseline),1,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,10 11 12,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,No,No,No,No,,Yes,Yes,Yes,Not Applicable (did not need to buy medicine),,,Not Applicable (did not need to buy teff or injera),,,Not Applicable (did not need to buy wheat in any form),,,Not Applicable (did not need to buy maize),,,Not Applicable (did not need to buy edible oil),,,,,,,,,,,,,,,,,No,,,,No,Yes,Agriculture,,Self-Employed,,Yes,,.,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,Yes,Yes,,,,,,,,,,,,,Yes,No,,Yes,Stayed the same,No,,Yes,Stayed the same,No,,No,,No,,No,,No,,No,,No,,,Stayed the same,,,,,,,,,,,,,,,,,,,,,,No,No,No,0,No,No,No,Yes,No,No,No,,,,,,,,,,,,,,,,,,,No,,,Amharic,Displayed no problems speaking or understanding the language,Very confident,uuid:b22c4485-f057-4576-a6b5-7ffbb29ef7ce
120301010100211300,1,888.532470703125,Urban,11,300,1,Gambela,3,1,1,1,2,120301010100211,2020-05-11T16:22:38Z,2020-05-11T18:57:32Z,Male,30,Round 1 (Baseline),1,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,10 11 12,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,No,No,No,No,,Yes,Yes,Yes,Not Applicable (did not need to buy medicine),,,Not Applicable (did not need to buy teff or injera),,,Not Applicable (did not need to buy wheat in any form),,,Not Applicable (did not need to buy maize),,,Yes,,,,,,,,,,,,,,,,,Yes,Yes,,,No,Yes,Agriculture,,Self-Employed,,Yes,,.,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,Yes,Yes,,,,,,,,,,,,,No,,,Yes,Stayed the same,No,,Yes,Stayed the same,No,,No,,No,,No,,No,,No,,No,,,Stayed the same,,,,,,,,,,,,,,,,,,,,,,No,No,No,0,No,No,No,Yes,No,No,No,,,,,,,,,,,,,,,,,,,No,,,Amharic,Displayed no problems speaking or understanding the language,Very confident,uuid:07ab4e26-8d8f-4950-8d30-383cfc432e1e
120301088800101035,1,696.67547607421875,Rural,1,35,1,Gambela,3,1,8,88,1,120301088800101,2020-05-09T16:09:30Z,2020-05-09T18:59:07Z,Male,50,Round 1 (Baseline),9,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,1 2 3 4 5 6,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,,Yes,Yes,Yes,Not Applicable (did not need to buy medicine),,,Yes,,,Yes,,,Yes,,,Yes,,,Yes,2,2,No,,,,,,,,,,,No,,,,"Yes, and successfully received the service",Yes,Agriculture,,Self-Employed,,Yes,,.,,,,,,,,,,,,Yes,Wholesale and retail trade,,The same as usual,,,,,,,,,,,,,,Yes,No,1,Yes,No,No,No,No,No,No,No,No,No,,No,,,Yes,Stayed the same,No,,No,,No,,No,,No,,No,,No,,No,,No,,,Stayed the same,,,,,,,,,,,,,,,,,,,,,,Yes,No,No,0,No,No,No,Yes,No,No,No,,,,,,,,,,,,,,,,,,,No,,,Amharic,Displayed no problems speaking or understanding the language,Very confident,uuid:a357a57e-02e8-42a9-90d0-671cd9a80abc
120301088800101047,1,826.25970458984375,Rural,1,47,1,Gambela,3,1,8,88,1,120301088800101,2020-05-13T13:01:23Z,2020-05-13T21:03:43Z,Male,30,Round 1 (Baseline),9,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,1 2 3 5 9,Yes,Yes,Yes,No,Yes,No,No,No,Yes,No,No,No,No,No,No,No,,Yes,Yes,Yes,Not Applicable (did not need to buy medicine),,,Not Applicable (did not need to buy teff or injera),,,Yes,,,Not Applicable (did not need to buy maize),,,Yes,,,No,,,,,,,,,,,,,,No,,,,No,Yes,Wholesale and retail trade,,Self-Employed,,Yes,,.,,,,,,,,,,,,Yes,Wholesale and retail trade,,Less than usual,Decreased by about half (50%) of the usual income,3 5,No,No,Yes,No,Yes,No,No,No,No,No,,No,,,,,,,,,,,,,,No,,,No,,Yes,Reduced,No,,No,,No,,No,,No,,No,,No,,No,,,Reduced,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,,Yes,No,No,0,No,No,No,Yes,No,No,No,,,,,,,,,,,,,,,,,,,No,,,Amharic,Displayed no problems speaking or understanding the language,Very confident,uuid:c6f09b67-b015-473e-bb98-f875307cf716
120301088800201008,1,596.2088623046875,Rural,1,8,1,Gambela,3,1,8,88,2,120301088800201,2020-05-09T16:55:43Z,2020-05-09T18:59:26Z,Male,51,Round 1 (Baseline),9,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,1 2 5 6 7 10,Yes,Yes,No,No,Yes,Yes,Yes,No,No,Yes,No,No,No,No,No,No,,Yes,Yes,Yes,Not Applicable (did not need to buy medicine),,,Yes,,,Not Applicable (did not need to buy wheat in any form),,,Yes,,,Yes,,,Yes,1,1,No,,,,,,,,,,,No,,,,No,Yes,Agriculture,,Self-Employed,,Yes,,.,,,,,,,,,,,,Yes,Agriculture,,The same as usual,,,,,,,,,,,,,,Yes,No,1,Yes,No,No,No,No,No,No,No,No,No,,No,,,Yes,Stayed the same,No,,No,,No,,No,,No,,No,,No,,No,,No,,,Reduced,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,,Yes,No,No,0,No,No,No,Yes,No,No,No,,,,,,,,,,,,,,,,,,,No,,,Amharic,Displayed no problems speaking or understanding the language,Very confident,uuid:771d1002-27c7-4fc0-9e6c-8f71c8f3f605
120301088800201032,1,839.22369384765625,Rural,1,32,1,Gambela,3,1,8,88,2,120301088800201,2020-05-09T17:12:19Z,2020-05-09T18:59:29Z,Male,55,Round 1 (Baseline),9,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,1 3 4 5 6 7,Yes,No,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,,Yes,Yes,Yes,Not Applicable (did not need to buy medicine),,,Yes,,,Yes,,,Yes,,,Yes,,,No,,,,,,,,,,,,,,No,,,,"Yes, and successfully received the service",Yes,Agriculture,,Self-Employed,,Yes,,.,,,,,,,,,,,,Yes,Agriculture,,The same as usual,,,,,,,,,,,,,,Yes,No,1 3,Yes,No,Yes,No,No,No,No,No,No,No,,No,,,Yes,Reduced,No,,No,,No,,No,,No,,No,,No,,No,,No,,,Reduced,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,,Yes,No,No,0,No,No,No,Yes,No,No,No,,,,,,,,,,,,,,,,,,,No,,,Amharic,Displayed no problems speaking or understanding the language,Very confident,uuid:c67bdb9f-15cc-42e2-b253-ac82bc2a67e5
120301088800201044,1,839.22369384765625,Rural,1,44,1,Gambela,3,1,8,88,2,120301088800201,2020-05-02T10:20:50Z,2020-05-02T16:35:50Z,Male,51,Round 1 (Baseline),1,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,1 2 4 12,Yes,Yes,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,,Yes,Yes,Yes,Yes,,,Yes,,,Yes,,,Not Applicable (did not need to buy maize),,,Yes,,,Yes,1,2,No,,,,,,,,,,,No,,,,No,Yes,Agriculture,,Self-Employed,,Yes,,.,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,Yes,Yes,,,,,,,,,,,,,No,,,Yes,Reduced,No,,No,,No,,No,,No,,No,,No,,No,,No,,,Reduced,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,,No,No,No,0,No,No,No,Yes,No,No,No,,,,,,,,,,,,,,,,,,,No,,,Amharic,Displayed no problems speaking or understanding the language,Very confident,uuid:aae5509b-e72b-423f-9311-40a2ad0ccb50
120301088800201068,1,1163.2684326171875,Rural,1,68,1,Gambela,3,1,8,88,2,120301088800201,2020-05-02T11:44:29Z,2020-05-02T16:35:53Z,Male,40,Round 1 (Baseline),1,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,1 2 4 10,Yes,Yes,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,,Yes,Yes,Yes,Yes,,,Yes,,,Yes,,,Not Applicable (did not need to buy maize),,,Yes,,,Yes,1,1,Yes,1,Yes,No,No,No,No,No,No,No,,No,,,,No,Yes,Agriculture,,Self-Employed,,Yes,,.,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,Yes,Yes,,,,,,,,,,,,,No,,,Yes,Stayed the same,No,,No,,No,,No,,No,,No,,No,,No,,No,,,Stayed the same,,,,,,,,,,,,,,,,,,,,,,No,No,No,0,No,No,No,Yes,No,No,No,,,,,,,,,,,,,,,,,,,No,,,Amharic,Displayed no problems speaking or understanding the language,Very confident,uuid:489b9e66-9be9-43e1-a2c7-5785658b2000
120301088800201080,1,707.60626220703125,Rural,1,80,1,Gambela,3,1,8,88,2,120301088800201,2020-05-01T18:28:45Z,2020-05-01T19:56:02Z,Male,50,Round 1 (Baseline),1,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,1 2 4 12,Yes,Yes,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,,Yes,Yes,Yes,Not Applicable (did not need to buy medicine),,,Not Applicable (did not need to buy teff or injera),,,Not Applicable (did not need to buy wheat in any form),,,Not Applicable (did not need to buy maize),,,Yes,,,Yes,,3,Yes,1,Yes,No,No,No,No,No,No,No,,No,,,,"Yes, and successfully received the service",Yes,Agriculture,,Self-Employed,,Yes,,.,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,Yes,Yes,,,,,,,,,,,,,No,,,Yes,Stayed the same,No,,No,,No,,No,,No,,No,,No,,No,,No,,,Stayed the same,,,,,,,,,,,,,,,,,,,,,,No,No,No,0,No,No,No,Yes,No,No,No,,,,,,,,,,,,,,,,,,,No,,,Amharic,Displayed no problems speaking or understanding the language,Very confident,uuid:b6790059-dd92-43cb-9e9e-27deccadcded
120301088800404010,1,842.94293212890625,Rural,4,10,1,Gambela,3,1,8,88,4,120301088800404,2020-05-02T15:05:07Z,2020-05-02T16:35:57Z,Male,45,Round 1 (Baseline),1,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,1 4 12,Yes,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,,Yes,Yes,Yes,Not Applicable (did not need to buy medicine),,,Not Applicable (did not need to buy teff or injera),,,Not Applicable (did not need to buy wheat in any form),,,Not Applicable (did not need to buy maize),,,Yes,,,Yes,1,4,No,,,,,,,,,,,No,,,,No,Yes,Agriculture,,Self-Employed,,Yes,,.,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,Yes,Yes,,,,,,,,,,,,,No,,,No,,No,,No,,No,,No,,No,,No,,No,,No,,No,,,Stayed the same,,,,,,,,,,,,,,,,,,,,,,No,No,No,0,No,No,No,Yes,No,No,No,,,,,,,,,,,,,,,,,,,No,,,Amharic,Displayed no problems speaking or understanding the language,Very confident,uuid:3892367a-21a0-4017-b262-8e9542043b58
120301088800404020,1,710.23968505859375,Rural,4,20,1,Gambela,3,1,8,88,4,120301088800404,2020-05-02T14:36:17Z,2020-05-02T16:35:56Z,Male,57,Round 1 (Baseline),1,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,1 2 4 6 12,Yes,Yes,No,Yes,No,Yes,No,No,No,No,No,Yes,No,No,No,No,,Yes,Yes,Yes,Not Applicable (did not need to buy medicine),,,Not Applicable (did not need to buy teff or injera),,,Not Applicable (did not need to buy wheat in any form),,,Not Applicable (did not need to buy maize),,,Yes,,,Yes,2,2,No,,,,,,,,,,,No,,,,No,Yes,Agriculture,,Self-Employed,,Yes,,.,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,Yes,Yes,,,,,,,,,,,,,No,,,Yes,Stayed the same,No,,No,,No,,No,,Yes,Stayed the same,No,,No,,No,,No,,,Stayed the same,,,,,,,,,,,,,,,,,,,,,,No,No,No,0,No,No,No,Yes,No,No,No,,,,,,,,,,,,,,,,,,,No,,,Amharic,Displayed no problems speaking or understanding the language,Very confident,uuid:be55799d-8cb7-4e34-902c-669237f9f001
120301088800404030,2,842.94293212890625,Rural,4,30,1,Gambela,3,1,8,88,4,120301088800404,2020-05-02T11:19:00Z,2020-05-02T16:35:51Z,Female,45,Round 1 (Baseline),1,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,1 4 12,Yes,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,,Yes,Yes,Yes,Not Applicable (did not need to buy medicine),,,Yes,,,Yes,,,Not Applicable (did not need to buy maize),,,Yes,,,Yes,,1,No,,,,,,,,,,,No,,,,"Yes, and successfully received the service",Yes,Agriculture,,Self-Employed,,Yes,,.,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,Yes,Yes,,,,,,,,,,,,,No,,,Yes,Stayed the same,No,,No,,No,,No,,No,,No,,No,,No,,No,,,Stayed the same,,,,,,,,,,,,,,,,,,,,,,No,No,No,0,No,No,No,Yes,No,No,No,,,,,,,,,,,,,,,,,,,No,,,Amharic,Displayed no problems speaking or understanding the language,Very confident,uuid:5358a1f5-4397-4c0a-a062-116924cdfa65
120301088800707010,1,641.22491455078125,Rural,7,10,1,Gambela,3,1,8,88,7,120301088800707,2020-05-04T10:57:41Z,2020-05-04T16:59:50Z,Female,51,Round 1 (Baseline),1,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,1 4 8 12,Yes,No,No,Yes,No,No,No,Yes,No,No,No,Yes,No,No,No,No,,Yes,Yes,Yes,Not Applicable (did not need to buy medicine),,,Yes,,,Yes,,,Yes,,,Yes,,,Yes,1,1,Yes,1,Yes,No,No,No,No,No,No,No,,No,,,,"Yes, and successfully received the service",Yes,Agriculture,,Self-Employed,,Yes,,.,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,Yes,Yes,,,,,,,,,,,,,No,,,Yes,Stayed the same,No,,No,,Yes,Reduced,Yes,Reduced,Yes,Total (100%) loss,Yes,Stayed the same,No,,No,,No,,,Reduced,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,,No,No,No,0,No,No,No,Yes,No,No,No,,,,,,,,,,,,,,,,,,,No,,,Amharic,Displayed no problems speaking or understanding the language,Very confident,uuid:d2445c5e-6425-48e9-b23a-8431bb7bc860
120301088800707030,1,459.75762939453125,Rural,7,30,1,Gambela,3,1,8,88,7,120301088800707,2020-05-02T12:17:15Z,2020-05-02T16:35:54Z,Female,51,Round 1 (Baseline),1,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,1 4 12,Yes,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,,Yes,Yes,Yes,Not Applicable (did not need to buy medicine),,,Not Applicable (did not need to buy teff or injera),,,Not Applicable (did not need to buy wheat in any form),,,Not Applicable (did not need to buy maize),,,Yes,,,Yes,,1,No,,,,,,,,,,,No,,,,No,Yes,Wholesale and retail trade,,Self-Employed,,Yes,,.,,,,,,,,,,,,Yes,Wholesale and retail trade,,Less than usual,Decreased by about half (50%) of the usual income,1 4 5,Yes,No,No,Yes,Yes,No,No,No,No,No,,Yes,Yes,,,,,,,,,,,,,No,,,Yes,Stayed the same,Yes,Reduced,No,,No,,No,,No,,No,,No,,No,,No,,,Reduced,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,,No,No,No,0,No,No,No,Yes,No,No,No,,,,,,,,,,,,,,,,,,,No,,,Amharic,Displayed no problems speaking or understanding the language,Very confident,uuid:161b4e56-b782-488c-915a-b3dccb2c90cb
120301088800707040,1,760.4951171875,Rural,7,40,5,Gambela,3,1,8,88,7,120301088800707,2020-05-02T13:46:42Z,2020-05-02T16:35:55Z,Male,52,Round 1 (Baseline),1,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,1 4 6 12,Yes,No,No,Yes,No,Yes,No,No,No,No,No,Yes,No,No,No,No,,Yes,No,Yes,Not Applicable (did not need to buy medicine),,,Yes,,,Not Applicable (did not need to buy wheat in any form),,,Not Applicable (did not need to buy maize),,,Yes,,,Yes,1,,No,,,,,,,,,,,No,,,,No,Yes,Agriculture,,Self-Employed,,Yes,,.,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,Yes,Yes,,,,,,,,,,,,,No,,,Yes,Stayed the same,No,,No,,No,,No,,No,,No,,No,,No,,No,,,Stayed the same,,,,,,,,,,,,,,,,,,,,,,No,No,No,0,No,No,No,Yes,No,No,No,,,,,,,,,,,,,,,,,,,No,,,Amharic,Displayed no problems speaking or understanding the language,Very confident,uuid:a1468138-c1a4-4d34-9a34-c042d424c157
120301088800707060,2,641.22491455078125,Rural,7,60,1,Gambela,3,1,8,88,7,120301088800707,2020-05-02T11:15:09Z,2020-05-02T16:28:56Z,Male,60,Round 1 (Baseline),2,"No, different Village/Subkebele",Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,10 12,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,,Yes,Yes,Yes,Not Applicable (did not need to buy medicine),,,Yes,,,Not Applicable (did not need to buy wheat in any form),,,Not Applicable (did not need to buy maize),,,Yes,,,Yes,1,2,No,,,,,,,,,,,No,,,,No,Yes,Agriculture,,Self-Employed,,Yes,,.,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,Yes,Yes,,,,,,,,,,,,,No,,,No,,No,,No,,No,,No,,No,,No,,No,,No,,No,,,Reduced,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,,No,No,No,0,No,No,No,Yes,No,No,No,,,,,,,,,,,,,,,,,,,No,,,Amharic,Displayed no problems speaking or understanding the language,Very confident,uuid:d47a0fb1-1e6f-49f8-94c1-72eca336817b
120301088800707068,1,112.49559783935547,Rural,7,68,1,Gambela,3,1,8,88,7,120301088800707,2020-05-06T09:43:04Z,2020-05-06T20:42:04Z,Male,31,Round 1 (Baseline),3,"No, different Village/Subkebele",Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,10 12,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,,Yes,Yes,No,Not Applicable (did not need to buy medicine),,,Not Applicable (did not need to buy teff or injera),,,Not Applicable (did not need to buy wheat in any form),,,Yes,,,Yes,,,Yes,,1,No,,,,,,,,,,,No,,,,No,Yes,Agriculture,,Employee (Domestic),,Yes,,.,,,,,,,,Yes,,,,No,,,,,,,,,,,,,,,,,Yes,Yes,,,,,,,,,,,,,No,,,No,,No,,No,,No,,No,,No,,No,,No,,No,,No,,,Reduced,2,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,Yes,No,Yes,0,No,No,No,Yes,No,No,No,,,,,,,,,,,,,,,,,,,No,,,Amharic,Displayed no problems speaking or understanding the language,Very confident,uuid:1785f884-9f8f-4bb5-9de8-9d7c4ff4bdc9
120301088800707069,1,184.93701171875,Rural,7,69,1,Gambela,3,1,8,88,7,120301088800707,2020-05-06T10:42:23Z,2020-05-06T20:43:00Z,Male,28,Round 1 (Baseline),4,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,12,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,,Yes,Yes,Yes,Not Applicable (did not need to buy medicine),,,Not Applicable (did not need to buy teff or injera),,,Not Applicable (did not need to buy wheat in any form),,,Yes,,,Yes,,,Yes,1,,No,,,,,,,,,,,No,,,,No,Yes,Agriculture,,Self-Employed,,Yes,,.,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,Yes,Yes,,,,,,,,,,,,,No,,,No,,No,,No,,No,,No,,No,,No,,No,,No,,No,,,Stayed the same,,,,,,,,,,,,,,,,,,,,,,No,Yes,No,0,No,No,No,Yes,No,No,No,,,,,,,,,,,,,,,,,,,No,,,Amharic,Displayed a little difficulty speaking or understanding the language,Very confident,uuid:40fcb563-0c98-465e-8e96-9a7577df71e0
