household_id,phw5,cs4_sector,cs1_region,cs2_zoneid,cs3_woredaid,cs3c_subcityid,cs3b_kebeleid,ea_id,key,cs_startdate,cs_submissiondate,cs3c_cityid,cs5_eaid,cs6_hhid,cs7_hhh_id,cs7a_hhh_gender,cs7a_hhh_age,cs12_round,ii1_attempt,ii4_resp_same,ii4_resp_id,ii4_resp_gender,ii4_resp_age,ii4_resp_relhhh,bi_same_hhh,ac1_atb_med,ac2_atb_med_why,ac2_atb_med_why_other,ac1_atb_teff,ac2_atb_teff_why,ac2_atb_teff_why_other,ac1_atb_wheat,ac2_atb_wheat_why,ac2_atb_wheat_why_other,ac1_atb_maize,ac2_atb_maize_why,ac2_atb_maize_why_other,ac1_atb_oil,ac2_atb_oil_why,ac2_atb_oil_why_other,ac3a_pri_sch_child,ac4a_pri_child,ac5a_pri_edu_type,ac5a_pri_edu_type_1,ac5a_pri_edu_type_2,ac5a_pri_edu_type_3,ac5a_pri_edu_type_4,ac5a_pri_edu_type_5,ac5a_pri_edu_type__96,ac5a_pri_edu_type__98,ac5a_pri_edu_type__99,ac5a_pri_edu_type_other,ac3b_sec_sch_child,ac4b_sec_child,ac5b_sec_edu_type,ac5b_sec_edu_type_1,ac5b_sec_edu_type_2,ac5b_sec_edu_type_3,ac5b_sec_edu_type_4,ac5b_sec_edu_type_5,ac5b_sec_edu_type__96,ac5b_sec_edu_type__98,ac5b_sec_edu_type__99,ac5b_sec_edu_type_other,ac6_med,ac7_med_access,ac8_med_access_reas,ac8_med_access_reas_other,ac9_bank,em1_work_cur,em6_work_cur_act,em6_work_cur_act_other,em7_work_cur_status,em7_work_cur_status_other,em8_work_cur_same,em9_work_change_why,em9_work_change_why_other,em2_work_pre,em3_work_no_why,em3_work_no_why_other,em4_work_pre_act,em4_work_pre_act_other,em5_work_pre_status,em5_work_pre_status_other,em12_work_cur_able,em13_work_cur_notable_paid,em14_work_cur_notable_why,em14_work_cur_notable_why_other,em15_bus,em15a_bus_prev,em15b_bus_prev_closed,em15b_bus_prev_closed_other,em15c_bus_new,em16_bus_sector,em16_bus_sector_other,em17_bus_inc,em18_bus_inc_low_amt,em19_bus_inc_low_why,em19_bus_inc_low_why_1,em19_bus_inc_low_why_2,em19_bus_inc_low_why_3,em19_bus_inc_low_why_4,em19_bus_inc_low_why_5,em19_bus_inc_low_why_6,em19_bus_inc_low_why_7,em19_bus_inc_low_why__98,em19_bus_inc_low_why__99,em19_bus_inc_low_why__96,em19_bus_inc_low_why_other,em20_farm,em21_farm_norm,em22_farm_norm_why,em22_farm_norm_why_1,em22_farm_norm_why_2,em22_farm_norm_why_3,em22_farm_norm_why_4,em22_farm_norm_why_5,em22_farm_norm_why_6,em22_farm_norm_why_7,em22_farm_norm_why__98,em22_farm_norm_why__99,em22_farm_norm_why__96,em22_farm_norm_why_other,em23_we,em24_we_layoff,em25_we_layoff_covid,lc1_farm,lc2_farm_chg,lc1_bus,lc2_bus_chg,lc1_we,lc2_we_chg,lc1_rem_dom,lc2_rem_dom_chg,lc1_rem_for,lc2_rem_for_chg,lc1_isp,lc2_isp_chg,lc1_pen,lc2_pen_chg,lc1_gov,lc2_gov_chg,lc1_ngo,lc2_ngo_chg,lc1_other,lc1_other_source,lc2_other_chg,lc3_total_chg,lc4_total_chg_cope,lc4_total_chg_cope_0,lc4_total_chg_cope_1,lc4_total_chg_cope_2,lc4_total_chg_cope_3,lc4_total_chg_cope_4,lc4_total_chg_cope_5,lc4_total_chg_cope_6,lc4_total_chg_cope_7,lc4_total_chg_cope_8,lc4_total_chg_cope_9,lc4_total_chg_cope_10,lc4_total_chg_cope_11,lc4_total_chg_cope_12,lc4_total_chg_cope_13,lc4_total_chg_cope_14,lc4_total_chg_cope_15,lc4_total_chg_cope__98,lc4_total_chg_cope__99,lc4_total_chg_cope__96,lc4_total_chg_cope_other,fi1_enough,fi2_healthy,fi3_fewkinds,fi4_skipmeal,fi5_ateless,fi6_noteatfullday,fi7_outoffood,fi8_hungrynoteat,as1_assist_type,as1_assist_type_0,as1_assist_type_1,as1_assist_type_2,as1_assist_type_3,as1_assist_type__98,as1_assist_type__99,as1_assist_type__96,as1_assist_type_other,as3_food_value,as2_food_psnp,as4_food_source,as4_food_source_other,as3_forwork_value_food,as3_forwork_value_cash,as2_forwork_psnp,as4_forwork_source,as4_forwork_source_other,as3_cash_value,as2_cash_psnp,as4_cash_source,as4_cash_source_other,as3_other_value,as2_other_psnp,as4_other_source,as4_other_source_other,as5_assist_fair,as6_assist_tension,ag1_crops,ag2_crops_able,ag3_crops_reas,ag3_crops_reas_1,ag3_crops_reas_2,ag3_crops_reas_3,ag3_crops_reas_4,ag3_crops_reas_5,ag3_crops_reas_6,ag3_crops_reas_7,ag3_crops_reas_8,ag3_crops_reas_9,ag3_crops_reas__96,ag3_crops_reas__98,ag3_crops_reas__99,ag3_crops_reas_other,ag4_crops_reas_fert,ag4_crops_reas_fert_other,ag5_crops_reas_seeds,ag5_crops_reas_seeds_other,ls1_livestock,ls2_type,ls2_type_1,ls2_type_2,ls2_type_3,ls2_type_4,ls2_type_5,ls2_type_6,ls2_type__96,ls2_type_other,ls3_covid,ls4_covid_impact,ls4_covid_impact_1,ls4_covid_impact_2,ls4_covid_impact_3,ls4_covid_impact_4,ls4_covid_impact__96,ls4_covid_impact_other,ls5_usual,ls6_revenue_chg,ls7_since_covid,ls8_because_covid,ls9_sell_able,ls10_sell_cond,ls11_sell_price,ls12_sell_notable,ls12_sell_notable_1,ls12_sell_notable_2,ls12_sell_notable_3,ls12_sell_notable_4,ls12_sell_notable_5,ls12_sell_notable_6,ls12_sell_notable__96,ls12_sell_notable_other,ir1_endearly,ir1_whyendearly,ir1_whyendearly_other,ir_lang,ir_understand,ir_confident
060206088800904062,1490.5384521484375,Rural,Benishangul-Gumuz,2,6,88,9,060206088800904,uuid:8ea0fae3-00d7-4834-adca-6bfadbb39d3d,2020-09-02T14:24:29Z,2020-09-02T16:02:59Z,8,4,62,1,Male,36,Round 5,3,1,1,Male,36,Head,Yes,Not Applicable (did not need to buy medicine),,,Not Applicable (did not need to buy teff or injera),,,Not Applicable (did not need to buy wheat in any form),,,Not Applicable (did not need to buy maize),,,Yes,,,Yes,No,,,,,,,,,,,No,,,,,,,,,,,,No,,,,No,Yes,Agriculture,,Self-Employed,,Yes,,,Yes,,,Agriculture,,Self-Employed,,,,,,No,,,,No,,,,,,,,,,,,,,,,,Yes,Yes,,,,,,,,,,,,,No,,,Yes,Stayed the same,No,,Yes,Stayed the same,No,,No,,No,,No,,No,,No,,No,,,Stayed the same,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,0,Yes,No,No,No,No,No,No,,,,,,,,,,,,,,,,,,,Community does not receive assistance,,Yes,Yes,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,Amharic,Displayed no problems speaking or understanding the language,Very confident
060206088800904110,2142.352294921875,Rural,Benishangul-Gumuz,2,6,88,9,060206088800904,uuid:a116c618-2f4a-44c5-839e-7aebdba93624,2020-09-04T16:29:41Z,2020-09-04T13:52:21Z,8,4,110,1,Male,66,Round 5,7,1,1,Male,66,Head,Yes,Not Applicable (did not need to buy medicine),,,Not Applicable (did not need to buy teff or injera),,,Not Applicable (did not need to buy wheat in any form),,,Not Applicable (did not need to buy maize),,,No,Increase in price,,Yes,Yes,1,Yes,No,No,No,No,No,No,No,,No,,,,,,,,,,,,No,,,,No,Yes,Other services (specify),Priest/Religious Role,Other (specify),Priest/Religious Role,Yes,,,Yes,,,Other services (specify),Priest/Religious Role,Other (specify),Priest/Religious Role,,,,,No,,,,No,,,,,,,,,,,,,,,,,Yes,Yes,,,,,,,,,,,,,No,,,No,,No,,No,,No,,No,,No,,No,,No,,No,,No,,,Stayed the same,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,0,Yes,No,No,No,No,No,No,,,,,,,,,,,,,,,,,,,Community does not receive assistance,,Yes,Yes,,,,,,,,,,,,,,,,,,,Yes,13t,Yes,No,No,Yes,No,No,No,,No,,,,,,,,Yes,About the same,No,,,,,,,,,,,,,,No,,,Amharic,Displayed no problems speaking or understanding the language,Very confident
060206088800904122,1807.1287841796875,Rural,Benishangul-Gumuz,2,6,88,9,060206088800904,uuid:e4918b09-cc0b-4470-9ddd-af0d5f6912a8,2020-08-31T13:06:16Z,2020-08-31T14:34:03Z,8,4,122,1,Male,66,Round 5,5,1,1,Male,66,Head,Yes,Not Applicable (did not need to buy medicine),,,No,Decrease in regular income,,No,Decrease in regular income,,No,Decrease in regular income,,No,Decrease in regular income,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,No,Lack of money,,No,No,,,,,,,,Yes,Ill,,Agriculture,,Self-Employed,,,,,,No,,,,,,,,,,,,,,,,,,,,,Yes,Yes,,,,,,,,,,,,,No,,,Yes,Reduced,No,,No,,No,,No,,No,,No,,No,,No,,No,,,Reduced,2 3,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,No,Yes,Yes,No,Yes,No,Yes,Yes,0,Yes,No,No,No,No,No,No,,,,,,,,,,,,,,,,,,,Community does not receive assistance,,Yes,No,8,No,No,No,No,No,No,No,Yes,No,No,No,No,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,Amharic,Displayed a little difficulty speaking or understanding the language,Somewhat confident
060207030100102025,719.52581787109375,Urban,Benishangul-Gumuz,2,7,1,1,060207030100102,uuid:e4ca0581-de46-493b-8643-baf47c00c625,2020-08-30T06:00:22Z,2020-08-30T14:17:23Z,3,2,25,1,Male,57,Round 5,4,1,3,Male,25,Son/Daughter,Yes,Yes,,,Not Applicable (did not need to buy teff or injera),,,Not Applicable (did not need to buy wheat in any form),,,Yes,,,Yes,,,Yes,Yes,1 4,Yes,No,No,Yes,No,No,No,No,,No,,,,,,,,,,,,Yes,Yes,,,No,Yes,Agriculture,,Self-Employed,,Yes,,,Yes,,,Agriculture,,Self-Employed,,,,,,Yes,Yes,,,,Wholesale and retail trade,,Less than usual,Decreased by about half (50%) of the usual income,4,No,No,No,Yes,No,No,No,No,No,No,,Yes,Yes,,,,,,,,,,,,,No,,,No,,Yes,Reduced,No,,No,,No,,No,,No,,No,,No,,No,,,Reduced,0,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,No,0,Yes,No,No,No,No,No,No,,,,,,,,,,,,,,,,,,,Community does not receive assistance,,Yes,Yes,,,,,,,,,,,,,,,,,,,Yes,1 2 3 4,Yes,Yes,Yes,Yes,No,No,No,,No,,,,,,,,Yes,Higher,No,,,,,,,,,,,,,,No,,,Amharic,Displayed no problems speaking or understanding the language,Very confident
060207030100102038,868.69879150390625,Urban,Benishangul-Gumuz,2,7,1,1,060207030100102,uuid:f3238f83-7a69-4195-9512-8815e62d2d58,2020-09-15T11:09:49Z,2020-09-15T08:39:49Z,3,2,38,1,Male,41,Round 5,2,1,2,Female,36,Spouse,Yes,Yes,,,No,Decrease in regular income,,Not Applicable (did not need to buy wheat in any form),,,Not Applicable (did not need to buy maize),,,No,Decrease in regular income,,Yes,No,,,,,,,,,,,Yes,Yes,1,Yes,No,No,No,No,No,No,No,,Yes,Yes,,,No,Yes,Other services (specify),Priest/Religious Role,Other (specify),Priest/Religious Role,Yes,,,Yes,,,Other services (specify),Priest/Religious Role,Other (specify),Priest/Religious Role,,,,,No,,,,No,,,,,,,,,,,,,,,,,Yes,Yes,,,,,,,,,,,,,No,,,No,,No,,No,,No,,No,,No,,No,,No,,No,,No,,,Reduced,0,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,Yes,Yes,Yes,No,No,No,No,No,0,Yes,No,No,No,No,No,No,,,,,,,,,,,,,,,,,,,Community does not receive assistance,,Yes,Yes,,,,,,,,,,,,,,,,,,,Yes,1 24t,Yes,Yes,No,No,Yes,No,No,,No,,,,,,,,No,,No,,,,,,,,,,,,,,No,,,Amharic,Displayed no problems speaking or understanding the language,Very confident
060207030100102051,511.82122802734375,Urban,Benishangul-Gumuz,2,7,1,1,060207030100102,uuid:a77916f9-a647-43b7-bc9b-43cb7f7692e6,2020-09-09T12:41:39Z,2020-09-09T10:00:03Z,3,2,51,1,Male,29,Round 5,5,1,2,Female,21,Spouse,Yes,Not Applicable (did not need to buy medicine),,,Not Applicable (did not need to buy teff or injera),,,Not Applicable (did not need to buy wheat in any form),,,Yes,,,Yes,,,No,,,,,,,,,,,,No,,,,,,,,,,,,No,,,,No,Yes,Agriculture,,Self-Employed,,Yes,,,Yes,,,Agriculture,,Self-Employed,,,,,,No,,,,No,,,,,,,,,,,,,,,,,Yes,Yes,,,,,,,,,,,,,Yes,No,,Yes,Increased,No,,Yes,Stayed the same,No,,No,,No,,No,,No,,No,,No,,,Increased,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,0,Yes,No,No,No,No,No,No,,,,,,,,,,,,,,,,,,,Community does not receive assistance,,Yes,Yes,,,,,,,,,,,,,,,,,,,Yes,1,Yes,No,No,No,No,No,No,,No,,,,,,,,No,,Yes,Usual Sale,Yes,Normal,Much higher,,,,,,,,,,No,,,Afan Oromo,Displayed no problems speaking or understanding the language,Very confident
060207030100102064,719.52581787109375,Urban,Benishangul-Gumuz,2,7,1,1,060207030100102,uuid:053a169f-707f-4b02-b539-2aa9cbb2b61b,2020-09-01T08:55:37Z,2020-09-01T12:48:51Z,3,2,64,1,Male,36,Round 5,1,1,1,Male,36,Head,Yes,Yes,,,Not Applicable (did not need to buy teff or injera),,,Not Applicable (did not need to buy wheat in any form),,,Yes,,,No,Increase in price,,Yes,No,,,,,,,,,,,No,,,,,,,,,,,,No,,,,No,Yes,Agriculture,,Self-Employed,,Yes,,,Yes,,,Agriculture,,Self-Employed,,,,,,No,,,,No,,,,,,,,,,,,,,,,,Yes,Yes,,,,,,,,,,,,,No,,,No,,No,,No,,No,,No,,No,,No,,No,,No,,No,,,Reduced,0,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,Yes,Yes,Yes,No,Yes,No,No,No,0,Yes,No,No,No,No,No,No,,,,,,,,,,,,,,,,,,,Community does not receive assistance,,Yes,Yes,,,,,,,,,,,,,,,,,,,Yes,1 2 4,Yes,Yes,No,Yes,No,No,No,,No,,,,,,,,No,,No,,,,,,,,,,,,,,No,,,Amharic,Displayed no problems speaking or understanding the language,Very confident
060207030100102077,868.69879150390625,Urban,Benishangul-Gumuz,2,7,1,1,060207030100102,uuid:be45b578-39c8-4afb-9f7a-e1d2cb27657f,2020-08-28T12:13:24Z,2020-08-28T15:54:36Z,3,2,77,1,Male,46,Round 5,3,1,1,Male,46,Head,Yes,Not Applicable (did not need to buy medicine),,,Not Applicable (did not need to buy teff or injera),,,Not Applicable (did not need to buy wheat in any form),,,Not Applicable (did not need to buy maize),,,No,Increase in price,,Yes,No,,,,,,,,,,,Yes,No,,,,,,,,,,,No,,,,No,Yes,Agriculture,,Self-Employed,,Yes,,,Yes,,,Agriculture,,Self-Employed,,,,,,No,,,,No,,,,,,,,,,,,,,,,,Yes,Yes,,,,,,,,,,,,,No,,,No,,No,,No,,No,,No,,No,,No,,No,,No,,No,,,Reduced,0,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,No,No,No,No,Yes,No,No,Yes,0,Yes,No,No,No,No,No,No,,,,,,,,,,,,,,,,,,,Community does not receive assistance,,Yes,Yes,,,,,,,,,,,,,,,,,,,Yes,1 23t,Yes,Yes,No,Yes,No,No,No,,No,,,,,,,,No,,No,,,,,,,,,,,,,,No,,,Afan Oromo,Displayed no problems speaking or understanding the language,Very confident
060207030100102090,511.82122802734375,Urban,Benishangul-Gumuz,2,7,1,1,060207030100102,uuid:0e22a0f5-fa8e-4312-ab12-1840e74840b6,2020-08-27T10:51:40Z,2020-08-27T19:43:27Z,3,2,90,1,Male,28,Round 5,1,1,1,Male,28,Head,Yes,Not Applicable (did not need to buy medicine),,,Yes,,,Yes,,,Yes,,,Yes,,,No,,,,,,,,,,,,No,,,,,,,,,,,,No,,,,"Yes, and successfully received the service",Yes,Wholesale and retail trade,,Self-Employed,,Yes,,,Yes,,,Wholesale and retail trade,,Self-Employed,,,,,,Yes,Yes,,,,Wholesale and retail trade,,Less than usual,Decreased by about half (50%) of the usual income,1 4 5,Yes,No,No,Yes,Yes,No,No,No,No,No,,No,,,,,,,,,,,,,,No,,,No,,Yes,Reduced,No,,No,,No,,No,,No,,No,,No,,No,,,Reduced,0,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,No,0,Yes,No,No,No,No,No,No,,,,,,,,,,,,,,,,,,,Community does not receive assistance,,"No, does not have a farm",,,,,,,,,,,,,,,,,,,,Yes,1 23t,Yes,Yes,No,Yes,No,No,No,,No,,,,,,,,Yes,Much higher,Yes,Usual Sale,Yes,Normal,About the same,,,,,,,,,,No,,,Afan Oromo,Displayed no problems speaking or understanding the language,Very confident
060207030100102103,1053.21044921875,Urban,Benishangul-Gumuz,2,7,1,1,060207030100102,uuid:4a7eea8a-d12a-4eb5-8b86-8fc007cfa1ba,2020-09-15T14:07:19Z,2020-09-15T11:25:05Z,3,2,103,1,Female,55,Round 5,3,1,2,Female,42,Son/Daughter,Yes,Not Applicable (did not need to buy medicine),,,No,Decrease in regular income,,Not Applicable (did not need to buy wheat in any form),,,Not Applicable (did not need to buy maize),,,Not Applicable (did not need to buy edible oil),,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,No,Lack of transportation / Limitations on transportation,,No,Yes,Agriculture,,Self-Employed,,Yes,,,Yes,,,Agriculture,,Self-Employed,,,,,,Yes,Yes,,,,Wholesale and retail trade,,The same as usual,,,,,,,,,,,,,,Yes,Yes,,,,,,,,,,,,,No,,,No,,Yes,Increased,No,,No,,No,,No,,No,,No,,No,,No,,,Stayed the same,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,Yes,Yes,Yes,No,Yes,No,0,Yes,No,No,No,No,No,No,,,,,,,,,,,,,,,,,,,Community does not receive assistance,,"No, has a farm but did not work",,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,Amharic,Displayed no problems speaking or understanding the language,Very confident
060207030100102142,594.48785400390625,Urban,Benishangul-Gumuz,2,7,1,1,060207030100102,uuid:9fcb9795-29ef-4d84-98fd-0c819faa0e2d,2020-09-02T11:55:53Z,2020-09-02T10:59:01Z,3,2,142,1,Female,19,Round 5,2,1,1,Female,19,Head,Yes,Not Applicable (did not need to buy medicine),,,Not Applicable (did not need to buy teff or injera),,,Not Applicable (did not need to buy wheat in any form),,,Not Applicable (did not need to buy maize),,,Not Applicable (did not need to buy edible oil),,,No,,,,,,,,,,,,No,,,,,,,,,,,,No,,,,No,Yes,Education and Health,,Employee (Government),,Yes,,,Yes,,,Education and Health,,Employee (Government),,Yes,,,,No,,,,No,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,No,,No,,Yes,Stayed the same,No,,No,,No,,No,,No,,No,,No,,,Stayed the same,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,0,Yes,No,No,No,No,No,No,,,,,,,,,,,,,,,,,,,Community does not receive assistance,,"No, does not have a farm",,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,Amharic,Displayed no problems speaking or understanding the language,Very confident
060207030100102155,719.52581787109375,Urban,Benishangul-Gumuz,2,7,1,1,060207030100102,uuid:af0ef28b-4c78-4762-bbb9-b94f8bcc6d7a,2020-09-06T19:57:54Z,2020-09-06T17:32:53Z,3,2,155,1,Male,46,Round 5,9,1,1,Male,46,Head,Yes,Not Applicable (did not need to buy medicine),,,Not Applicable (did not need to buy teff or injera),,,Not Applicable (did not need to buy wheat in any form),,,Not Applicable (did not need to buy maize),,,Not Applicable (did not need to buy edible oil),,,Yes,Yes,1,Yes,No,No,No,No,No,No,No,,Yes,Yes,1,Yes,No,No,No,No,No,No,No,,No,,,,No,Yes,Agriculture,,Self-Employed,,Yes,,,Yes,,,Agriculture,,Self-Employed,,,,,,Yes,Yes,,,,"Personal services (beauty salons, hairdressers, barbers, etc.)",,The same as usual,,,,,,,,,,,,,,Yes,Yes,,,,,,,,,,,,,No,,,No,,Yes,Stayed the same,No,,No,,No,,No,,No,,No,,No,,No,,,Stayed the same,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,0,Yes,No,No,No,No,No,No,,,,,,,,,,,,,,,,,,,Community does not receive assistance,,Yes,Yes,,,,,,,,,,,,,,,,,,,Yes,1 23t,Yes,Yes,No,Yes,No,No,No,,No,,,,,,,,No,,No,,,,,,,,,,,,,,No,,,Afan Oromo,Displayed no problems speaking or understanding the language,Very confident
060207030100102168,594.48785400390625,Urban,Benishangul-Gumuz,2,7,1,1,060207030100102,uuid:1b50c6e8-86af-4f62-9423-1a7fa2195fb4,2020-09-08T15:35:13Z,2020-09-08T12:57:58Z,3,2,168,1,Male,40,Round 5,3,1,1,Male,40,Head,Yes,Yes,,,Not Applicable (did not need to buy teff or injera),,,Not Applicable (did not need to buy wheat in any form),,,Not Applicable (did not need to buy maize),,,Yes,,,Yes,Yes,1,Yes,No,No,No,No,No,No,No,,No,,,,,,,,,,,,Yes,Yes,,,No,Yes,Agriculture,,Self-Employed,,Yes,,,Yes,,,Agriculture,,Self-Employed,,,,,,No,,,,No,,,,,,,,,,,,,,,,,Yes,Yes,,,,,,,,,,,,,No,,,No,,No,,No,,No,,No,,No,,No,,No,,No,,No,,,Reduced,4,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,Yes,No,Yes,No,No,No,No,No,0,Yes,No,No,No,No,No,No,,,,,,,,,,,,,,,,,,,Community does not receive assistance,,Yes,Yes,,,,,,,,,,,,,,,,,,,Yes,13t5,Yes,No,No,Yes,Yes,No,No,,No,,,,,,,,No,,No,,,,,,,,,,,,,,No,,,Afan Oromo,Displayed no problems speaking or understanding the language,Very confident
060207030100102181,868.69879150390625,Urban,Benishangul-Gumuz,2,7,1,1,060207030100102,uuid:1f3f0ff1-12d7-4418-ac6f-68f4b10e856f,2020-09-14T15:37:57Z,2020-09-14T12:59:33Z,3,2,181,1,Male,62,Round 5,1,1,1,Male,62,Head,Yes,Not Applicable (did not need to buy medicine),,,No,Increase in price,,Not Applicable (did not need to buy wheat in any form),,,Yes,,,Not Applicable (did not need to buy edible oil),,,Yes,No,,,,,,,,,,,No,,,,,,,,,,,,No,,,,No,Yes,Agriculture,,Self-Employed,,Yes,,,Yes,,,Agriculture,,Self-Employed,,,,,,No,,,,No,,,,,,,,,,,,,,,,,Yes,Yes,,,,,,,,,,,,,No,,,No,,No,,No,,No,,No,,No,,No,,No,,No,,No,,,Stayed the same,,,,,,,,,,,,,,,,,,,,,,No,No,Yes,No,No,No,No,No,0,Yes,No,No,No,No,No,No,,,,,,,,,,,,,,,,,,,Community does not receive assistance,,Yes,Yes,,,,,,,,,,,,,,,,,,,Yes,1 23t5,Yes,Yes,No,Yes,Yes,No,No,,No,,,,,,,,Yes,Much higher,Yes,Usual Sale,Yes,Better than normal,About the same,,,,,,,,,,No,,,Afan Oromo,Displayed no problems speaking or understanding the language,Very confident
060207030100102194,459.11474609375,Urban,Benishangul-Gumuz,2,7,1,1,060207030100102,uuid:0cb95f84-7da9-4107-ba6d-b90764478fc6,2020-08-31T11:07:40Z,2020-08-31T14:33:58Z,3,2,194,1,Male,25,Round 5,1,1,1,Male,25,Head,Yes,Not Applicable (did not need to buy medicine),,,Yes,,,No,Shops have run out of stock,,No,Decrease in regular income,,Yes,,,No,,,,,,,,,,,,No,,,,,,,,,,,,No,,,,"Yes, but did not receive the service",Yes,Agriculture,,Employee (Government),,Yes,,,Yes,,,Agriculture,,Employee (Government),,Yes,,,,No,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,Yes,No,,No,,No,,Yes,Stayed the same,Yes,Increased,No,,No,,No,,No,,No,,No,,,Reduced,3,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,No,No,No,Yes,No,No,Yes,No,0,Yes,No,No,No,No,No,No,,,,,,,,,,,,,,,,,,,No,No,"No, does not have a farm",,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,Amharic,Displayed no problems speaking or understanding the language,Very confident
060207088801401124,2763.01513671875,Rural,Benishangul-Gumuz,2,7,88,14,060207088801401,uuid:7eea821a-b4d7-4e14-ae62-7f75eac80329,2020-09-07T15:03:35Z,2020-09-07T12:28:10Z,8,1,124,1,Male,28,Round 5,4,1,1,Male,28,Head,Yes,Yes,,,Not Applicable (did not need to buy teff or injera),,,Not Applicable (did not need to buy wheat in any form),,,Yes,,,No,Decrease in regular income,,Yes,No,,,,,,,,,,,No,,,,,,,,,,,,Yes,Yes,,,No,Yes,Agriculture,,Self-Employed,,Yes,,,Yes,,,Agriculture,,Self-Employed,,,,,,No,,,,No,,,,,,,,,,,,,,,,,Yes,Yes,,,,,,,,,,,,,No,,,No,,No,,No,,No,,No,,No,,No,,No,,No,,No,,,Stayed the same,,,,,,,,,,,,,,,,,,,,,,Yes,No,No,No,No,No,No,No,0,Yes,No,No,No,No,No,No,,,,,,,,,,,,,,,,,,,Community does not receive assistance,,Yes,Yes,,,,,,,,,,,,,,,,,,,Yes,13t5,Yes,No,No,Yes,Yes,No,No,,No,,,,,,,,Yes,Much higher,No,,,,,,,,,,,,,,No,,,Afan Oromo,Displayed no problems speaking or understanding the language,Very confident
060207088801401160,1597.857177734375,Rural,Benishangul-Gumuz,2,7,88,14,060207088801401,uuid:6b66903b-8cac-4459-83a3-654dff4747e6,2020-09-07T19:33:00Z,2020-09-07T17:08:39Z,8,1,160,1,Male,49,Round 5,3,1,1,Male,49,Head,Yes,Not Applicable (did not need to buy medicine),,,Not Applicable (did not need to buy teff or injera),,,Not Applicable (did not need to buy wheat in any form),,,Yes,,,Yes,,,Yes,No,,,,,,,,,,,Yes,Yes,1,Yes,No,No,No,No,No,No,No,,No,,,,No,Yes,Agriculture,,Self-Employed,,Yes,,,Yes,,,Agriculture,,Self-Employed,,,,,,No,,,,No,,,,,,,,,,,,,,,,,Yes,Yes,,,,,,,,,,,,,No,,,Yes,Increased,No,,No,,No,,No,,No,,No,,No,,No,,No,,,Reduced,0,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,Yes,No,Yes,No,No,No,No,No,0,Yes,No,No,No,No,No,No,,,,,,,,,,,,,,,,,,,Community does not receive assistance,,Yes,Yes,,,,,,,,,,,,,,,,,,,Yes,1 24t,Yes,Yes,No,No,Yes,No,No,,No,,,,,,,,No,,Yes,Usual Sale,Yes,Better than normal,About the same,,,,,,,,,,No,,,Afan Oromo,Displayed no problems speaking or understanding the language,Very confident
