key,household_id,ea_id,cs_startdate,cs_submissiondate,cs1_region,cs2_zoneid,cs3_woredaid,cs3c_cityid,cs3c_subcityid,cs3b_kebeleid,cs4_sector,cs5_eaid,cs6_hhid,cs7_hhh_id,cs7a_hhh_gender,cs7a_hhh_age,cs12_round,ii1_attempt,ii4_resp_same,ii4_resp_id,ii4_resp_gender,ii4_resp_age,ii4_resp_relhhh,bi_same_hhh,bh1_handwash_freq,bh2_mask_freq,bh3_cov_fear,bh4_cov_fin,ac1_atb_med,ac2_atb_med_why,ac2_atb_med_why_other,ac1_atb_teff,ac2_atb_teff_why,ac2_atb_teff_why_other,ac1_atb_wheat,ac2_atb_wheat_why,ac2_atb_wheat_why_other,ac1_atb_maize,ac2_atb_maize_why,ac2_atb_maize_why_other,ac1_atb_oil,ac2_atb_oil_why,ac2_atb_oil_why_other,ac3a_pri_sch_child,ac4a_pri_child,ac5a_pri_edu_type,ac5a_pri_edu_type_1,ac5a_pri_edu_type_2,ac5a_pri_edu_type_3,ac5a_pri_edu_type_4,ac5a_pri_edu_type_5,ac5a_pri_edu_type__96,ac5a_pri_edu_type__98,ac5a_pri_edu_type__99,ac5a_pri_edu_type_other,ac3b_sec_sch_child,ac4b_sec_child,ac5b_sec_edu_type,ac5b_sec_edu_type_1,ac5b_sec_edu_type_2,ac5b_sec_edu_type_3,ac5b_sec_edu_type_4,ac5b_sec_edu_type_5,ac5b_sec_edu_type__96,ac5b_sec_edu_type__98,ac5b_sec_edu_type__99,ac5b_sec_edu_type_other,ac6_med,ac7_med_access,ac8_med_access_reas,ac8_med_access_reas_other,ac9_bank,em1_work_cur,em6_work_cur_act,em6_work_cur_act_other,em7_work_cur_status,em7_work_cur_status_other,em8_work_cur_same,em9_work_change_why,em9_work_change_why_other,em2_work_pre,em3_work_no_why,em3_work_no_why_other,em4_work_pre_act,em4_work_pre_act_other,em5_work_pre_status,em5_work_pre_status_other,em12_work_cur_able,em13_work_cur_notable_paid,em14_work_cur_notable_why,em14_work_cur_notable_why_other,em15_bus,em15a_bus_prev,em15b_bus_prev_closed,em15b_bus_prev_closed_other,em15c_bus_new,em16_bus_sector,em16_bus_sector_other,em17_bus_inc,em18_bus_inc_low_amt,em19_bus_inc_low_why,em19_bus_inc_low_why_1,em19_bus_inc_low_why_2,em19_bus_inc_low_why_3,em19_bus_inc_low_why_4,em19_bus_inc_low_why_5,em19_bus_inc_low_why_6,em19_bus_inc_low_why_7,em19_bus_inc_low_why__98,em19_bus_inc_low_why__99,em19_bus_inc_low_why__96,em19_bus_inc_low_why_other,em20_farm,em21_farm_norm,em22_farm_norm_why,em22_farm_norm_why_1,em22_farm_norm_why_2,em22_farm_norm_why_3,em22_farm_norm_why_4,em22_farm_norm_why_5,em22_farm_norm_why_6,em22_farm_norm_why_7,em22_farm_norm_why__98,em22_farm_norm_why__99,em22_farm_norm_why__96,em22_farm_norm_why_other,em23_we,em24_we_layoff,em25_we_layoff_covid,lc1_farm,lc2_farm_chg,lc1_bus,lc2_bus_chg,lc1_we,lc2_we_chg,lc1_rem_dom,lc2_rem_dom_chg,lc1_rem_for,lc2_rem_for_chg,lc1_isp,lc2_isp_chg,lc1_pen,lc2_pen_chg,lc1_gov,lc2_gov_chg,lc1_ngo,lc2_ngo_chg,lc1_other,lc1_other_source,lc2_other_chg,lc3_total_chg,lc4_total_chg_cope,lc4_total_chg_cope_0,lc4_total_chg_cope_1,lc4_total_chg_cope_2,lc4_total_chg_cope_3,lc4_total_chg_cope_4,lc4_total_chg_cope_5,lc4_total_chg_cope_6,lc4_total_chg_cope_7,lc4_total_chg_cope_8,lc4_total_chg_cope_9,lc4_total_chg_cope_10,lc4_total_chg_cope_11,lc4_total_chg_cope_12,lc4_total_chg_cope_13,lc4_total_chg_cope_14,lc4_total_chg_cope_15,lc4_total_chg_cope__98,lc4_total_chg_cope__99,lc4_total_chg_cope__96,lc4_total_chg_cope_other,fi1_enough,fi2_healthy,fi3_fewkinds,fi4_skipmeal,fi5_ateless,fi6_noteatfullday,fi7_outoffood,fi8_hungrynoteat,as1_assist_type,as1_assist_type_0,as1_assist_type_1,as1_assist_type_2,as1_assist_type_3,as1_assist_type__98,as1_assist_type__99,as1_assist_type__96,as1_assist_type_other,as3_food_value,as2_food_psnp,as4_food_source,as4_food_source_other,as3_forwork_value_food,as3_forwork_value_cash,as2_forwork_psnp,as4_forwork_source,as4_forwork_source_other,as3_cash_value,as2_cash_psnp,as4_cash_source,as4_cash_source_other,as3_other_value,as2_other_psnp,as4_other_source,as4_other_source_other,as5_assist_fair,as6_assist_tension,ag1_crops,ag1a_crops_plan,ag2_crops_able,ag3_crops_reas,ag3_crops_reas_1,ag3_crops_reas_2,ag3_crops_reas_3,ag3_crops_reas_4,ag3_crops_reas_5,ag3_crops_reas_6,ag3_crops_reas_7,ag3_crops_reas_8,ag3_crops_reas_9,ag3_crops_reas__96,ag3_crops_reas__98,ag3_crops_reas__99,ag3_crops_reas_other,ag4_crops_reas_fert,ag4_crops_reas_fert_other,ag5_crops_reas_seeds,ag5_crops_reas_seeds_other,ag6_ext_need,ag7_ext_receive,ag8_travel_norm,ag9_travel_curr,ir1_endearly,ir1_whyendearly,ir1_whyendearly_other,ir_lang,ir_understand,ir_confident,phw3
uuid:f0f560ba-6ec8-4789-aca8-f346c4fb33fc,060203088800704077,060203088800704,2020-06-10T13:40:13Z,2020-06-10T18:32:44Z,Benishangul-Gumuz,2,3,8,88,7,Rural,4,77,1,Male,39,Round 3,3,1,1,Male,39,Head,Yes,All of the time,All of the time,Very worried,A substantial threat,Yes,,,Yes,,,Yes,,,No,Decrease in regular income,,Not Applicable (did not need to buy edible oil),,,Yes,Yes,4,No,No,No,Yes,No,No,No,No,,Yes,Yes,4,No,No,No,Yes,No,No,No,No,,Yes,Yes,,,No,Yes,Agriculture,,Self-Employed,,Yes,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,Yes,Yes,,,,,,,,,,,,,No,,,Yes,Stayed the same,No,,No,,No,,No,,No,,No,,No,,No,,No,,,Stayed the same,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,Yes,Yes,Yes,No,No,No,0,Yes,No,No,No,No,No,No,,,,,,,,,,,,,,,,,,,Community does not receive assistance,,Yes,,Yes,,,,,,,,,,,,,,,,,,,Yes,No,No,No,No,,,Afan Oromo,Displayed no problems speaking or understanding the language,Very confident,2270.798828125
uuid:f33b8839-9ed1-4c29-a6ba-f5d10f0b0f6e,060203088802004009,060203088802004,2020-06-20T10:33:16Z,2020-06-20T18:53:10Z,Benishangul-Gumuz,2,3,8,88,20,Rural,4,9,1,Male,35,Round 3,7,1,1,Male,35,Head,Yes,All of the time,All of the time,Very worried,A substantial threat,Yes,,,Not Applicable (did not need to buy teff or injera),,,Not Applicable (did not need to buy wheat in any form),,,Not Applicable (did not need to buy maize),,,Yes,,,No,,,,,,,,,,,,No,,,,,,,,,,,,Yes,Yes,,,No,Yes,Agriculture,,Self-Employed,,Yes,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,Yes,Yes,,,,,,,,,,,,,No,,,Yes,Stayed the same,No,,No,,No,,No,,No,,No,,No,,No,,No,,,Stayed the same,,,,,,,,,,,,,,,,,,,,,,Yes,No,No,No,No,No,No,No,0,Yes,No,No,No,No,No,No,,,,,,,,,,,,,,,,,,,Community does not receive assistance,,Yes,,Yes,,,,,,,,,,,,,,,,,,,Yes,No,No,No,No,,,Afan Oromo,Displayed no problems speaking or understanding the language,Very confident,1522.8353271484375
uuid:71007206-6cbd-4a80-8912-a53857323645,060203088802004029,060203088802004,2020-06-13T17:08:59Z,2020-06-13T18:39:17Z,Benishangul-Gumuz,2,3,8,88,20,Rural,4,29,1,Male,37,Round 3,6,1,1,Male,37,Head,Yes,Most of the time,None of the time,Somewhat worried,A moderate threat,Not Applicable (did not need to buy medicine),,,Not Applicable (did not need to buy teff or injera),,,Not Applicable (did not need to buy wheat in any form),,,Not Applicable (did not need to buy maize),,,No,Shops have run out of stock,,Yes,No,,,,,,,,,,,No,,,,,,,,,,,,No,,,,No,Yes,Agriculture,,Self-Employed,,Yes,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,Yes,Yes,,,,,,,,,,,,,No,,,Yes,Stayed the same,No,,No,,No,,No,,No,,No,,No,,No,,No,,,Stayed the same,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,0,Yes,No,No,No,No,No,No,,,,,,,,,,,,,,,,,,,Community does not receive assistance,,Yes,,Yes,,,,,,,,,,,,,,,,,,,Yes,No,No,No,No,,,Amharic,Displayed no problems speaking or understanding the language,Very confident,1522.8353271484375
uuid:e4b89f50-ed17-4093-9675-3d7a4ff64633,060203088802004069,060203088802004,2020-06-10T16:48:51Z,2020-06-10T18:33:06Z,Benishangul-Gumuz,2,3,8,88,20,Rural,4,69,1,Male,60,Round 3,3,1,1,Male,60,Head,Yes,All of the time,Most of the time,Very worried,A substantial threat,Not Applicable (did not need to buy medicine),,,Not Applicable (did not need to buy teff or injera),,,Not Applicable (did not need to buy wheat in any form),,,Yes,,,Yes,,,Yes,Yes,4,No,No,No,Yes,No,No,No,No,,Yes,Yes,4,No,No,No,Yes,No,No,No,No,,No,,,,No,Yes,Agriculture,,Self-Employed,,Yes,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,Yes,Yes,,,,,,,,,,,,,No,,,Yes,Stayed the same,No,,No,,No,,No,,No,,No,,No,,No,,No,,,Stayed the same,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,0,Yes,No,No,No,No,No,No,,,,,,,,,,,,,,,,,,,Community does not receive assistance,,Yes,,Yes,,,,,,,,,,,,,,,,,,,No,No,No,No,No,,,Amharic,Displayed no problems speaking or understanding the language,Very confident,1790.8851318359375
uuid:c94772b0-a3fc-4dbb-b995-2003ba7db0cf,060203088802004099,060203088802004,2020-06-10T15:18:19Z,2020-06-10T18:32:47Z,Benishangul-Gumuz,2,3,8,88,20,Rural,4,99,1,Male,45,Round 3,2,1,1,Male,45,Head,Yes,All of the time,All of the time,Very worried,A substantial threat,Yes,,,Not Applicable (did not need to buy teff or injera),,,Not Applicable (did not need to buy wheat in any form),,,Yes,,,No,Shops have run out of stock,,Yes,Yes,4,No,No,No,Yes,No,No,No,No,,No,,,,,,,,,,,,Yes,Yes,,,No,Yes,Agriculture,,Self-Employed,,Yes,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,Yes,Yes,,,,,,,,,,,,,No,,,Yes,Stayed the same,No,,No,,No,,No,,No,,No,,No,,No,,No,,,Stayed the same,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,0,Yes,No,No,No,No,No,No,,,,,,,,,,,,,,,,,,,Community does not receive assistance,,Yes,,Yes,,,,,,,,,,,,,,,,,,,Yes,No,No,No,No,,,Afan Oromo,Displayed no problems speaking or understanding the language,Very confident,1290.0390625
uuid:3d486075-7fe9-45bc-b403-c5a22b6fd8f9,060204020100105006,060204020100105,2020-06-17T18:11:59Z,2020-06-17T18:45:25Z,Benishangul-Gumuz,2,4,2,1,1,Urban,5,6,1,Female,27,Round 3,6,1,1,Female,27,Head,Yes,All of the time,All of the time,Very worried,A substantial threat,Yes,,,Yes,,,Yes,,,Yes,,,Yes,,,Yes,No,,,,,,,,,,,No,,,,,,,,,,,,Yes,Yes,,,No,No,,,,,,,,Yes,Lost job/no business because of coronavirus,,Wholesale and retail trade,,Self-Employed,,,,,,Yes,No,Usual place of business closed because of coronavirus,,,Industry/manufacturing,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,No,,,No,,No,,No,,Yes,Stayed the same,No,,No,,No,,No,,No,,No,,,Reduced,11,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,,Yes,Yes,Yes,Yes,Yes,No,No,No,0,Yes,No,No,No,No,No,No,,,,,,,,,,,,,,,,,,,No,Yes,"No, has a farm but did not work",No,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,,,Amharic,Displayed no problems speaking or understanding the language,Very confident,712.2239990234375
uuid:530ab2d2-3b71-4904-a5bf-a4eb66df0dc3,060204020100105041,060204020100105,2020-06-15T08:57:55Z,2020-06-15T19:15:43Z,Benishangul-Gumuz,2,4,2,1,1,Urban,5,41,1,Female,37,Round 3,6,1,1,Female,37,Head,Yes,All of the time,All of the time,Very worried,A substantial threat,Not Applicable (did not need to buy medicine),,,No,Increase in price,,No,Decrease in regular income,,Yes,,,Yes,,,No,,,,,,,,,,,,No,,,,,,,,,,,,No,,,,No,Yes,Wholesale and retail trade,,Self-Employed,,Yes,,,,,,,,,,,,,,Yes,Yes,,,,Industry/manufacturing,,Less than usual,Decreased by about half (50%) of the usual income,1,Yes,No,No,No,No,No,No,No,No,No,,No,,,,,,,,,,,,,,No,,,No,,Yes,Reduced,No,,No,,No,,No,,No,,No,,No,,No,,,Reduced,0,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,Yes,Yes,Yes,Yes,Yes,No,No,No,0,Yes,No,No,No,No,No,No,,,,,,,,,,,,,,,,,,,No,Yes,"No, has a farm but did not work",No,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,,,Amharic,Displayed no problems speaking or understanding the language,Very confident,443.3140563964844
uuid:082dd48d-46f6-45fd-89e6-53b7da0ca423,060204020100105051,060204020100105,2020-06-13T11:43:44Z,2020-06-13T18:38:43Z,Benishangul-Gumuz,2,4,2,1,1,Urban,5,51,1,Male,28,Round 3,9,1,1,Male,28,Head,Yes,All of the time,None of the time,Not too worried,A moderate threat,Not Applicable (did not need to buy medicine),,,Not Applicable (did not need to buy teff or injera),,,Not Applicable (did not need to buy wheat in any form),,,Not Applicable (did not need to buy maize),,,Not Applicable (did not need to buy edible oil),,,No,,,,,,,,,,,,No,,,,,,,,,,,,No,,,,No,No,,,,,,,,Yes,Other (specify),Security Issues,Agriculture,,Self-Employed,,,,,,No,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,No,,,Yes,Stayed the same,No,,No,,No,,No,,No,,No,,Yes,Stayed the same,No,,No,,,Stayed the same,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,2,No,No,Yes,No,No,No,No,,,,,,1000,1000,No,Government,,,,,,,,,,Yes,Yes,"No, has a farm but did not work",Yes,No,2,No,Yes,No,No,No,No,No,No,No,No,No,No,,,,,,No,No,No,No,No,,,Amharic,Displayed no problems speaking or understanding the language,Very confident,606.97515869140625
uuid:a95cb270-5745-45ea-a0db-2c400c770104,060204020100105061,060204020100105,2020-06-11T15:03:36Z,2020-06-11T21:02:16Z,Benishangul-Gumuz,2,4,2,1,1,Urban,5,61,2,Female,26,Round 3,3,1,2,Female,26,Head,Yes,All of the time,All of the time,Not too worried,Not much of a threat,Not Applicable (did not need to buy medicine),,,Yes,,,Yes,,,Yes,,,Yes,,,No,,,,,,,,,,,,No,,,,,,,,,,,,No,,,,No,Yes,Public administration (government),,Employee (Government),,Yes,,,,,,,,,,Yes,,,,No,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,No,,,No,,No,,Yes,Stayed the same,No,,No,,No,,No,,No,,No,,No,,,Stayed the same,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,Yes,Yes,Yes,No,No,No,0,Yes,No,No,No,No,No,No,,,,,,,,,,,,,,,,,,,No,Yes,"No, does not have a farm",,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,,,Amharic,Displayed no problems speaking or understanding the language,Very confident,443.3140563964844
uuid:1b8732cd-71e0-458b-91e8-0d21124c99c3,060204020100105071,060204020100105,2020-06-13T16:14:28Z,2020-06-13T18:39:05Z,Benishangul-Gumuz,2,4,2,1,1,Urban,5,71,1,Male,35,Round 3,9,1,1,Male,35,Head,Yes,All of the time,About half of the time,Somewhat worried,A moderate threat,Yes,,,Yes,,,Not Applicable (did not need to buy wheat in any form),,,Yes,,,Yes,,,Yes,No,,,,,,,,,,,No,,,,,,,,,,,,Yes,Yes,,,No,Yes,Agriculture,,Self-Employed,,Yes,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,Yes,Yes,,,,,,,,,,,,,No,,,Yes,Reduced,No,,No,,No,,No,,No,,No,,Yes,Stayed the same,No,,No,,,Stayed the same,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,Yes,Yes,Yes,No,No,No,0,Yes,No,No,No,No,No,No,,,,,,,,,,,,,,,,,,,No,Yes,Yes,,Yes,,,,,,,,,,,,,,,,,,,No,No,No,No,No,,,Amharic,Displayed no problems speaking or understanding the language,Very confident,840.7496337890625
uuid:ee31cdef-55c7-4bb6-b6ab-69a8041dff50,060205040100108002,060205040100108,2020-06-13T16:30:23Z,2020-06-13T18:39:10Z,Benishangul-Gumuz,2,5,4,1,1,Urban,8,2,1,Male,59,Round 3,8,1,1,Male,59,Head,Yes,All of the time,About half of the time,Very worried,A substantial threat,Not Applicable (did not need to buy medicine),,,Not Applicable (did not need to buy teff or injera),,,Not Applicable (did not need to buy wheat in any form),,,Not Applicable (did not need to buy maize),,,Yes,,,Yes,No,,,,,,,,,,,No,,,,,,,,,,,,No,,,,No,Yes,Industry/manufacturing,,Employee (Private Sector),,Yes,,,,,,,,,,Yes,,,,No,,,,,,,,,,,,,,,,,,,,,Yes,Yes,,,,,,,,,,,,,No,,,Yes,Stayed the same,No,,Yes,Stayed the same,No,,No,,No,,No,,No,,No,,No,,,Stayed the same,,,,,,,,,,,,,,,,,,,,,,Yes,No,No,No,No,No,No,No,0,Yes,No,No,No,No,No,No,,,,,,,,,,,,,,,,,,,Community does not receive assistance,,Yes,,Yes,,,,,,,,,,,,,,,,,,,Yes,No,No,No,No,,,Afan Oromo,Displayed no problems speaking or understanding the language,Very confident,682.7139892578125
uuid:59317715-60e7-486b-8d44-70e18ec80d57,060205040100108015,060205040100108,2020-06-17T18:38:31Z,2020-06-17T18:45:26Z,Benishangul-Gumuz,2,5,4,1,1,Urban,8,15,1,Male,35,Round 3,6,1,1,Male,35,Head,Yes,All of the time,All of the time,Very worried,A moderate threat,Yes,,,Yes,,,Not Applicable (did not need to buy wheat in any form),,,Yes,,,Yes,,,No,,,,,,,,,,,,No,,,,,,,,,,,,Yes,Yes,,,No,Yes,Public administration (government),,Employee (Government),,Yes,,,,,,,,,,Yes,,,,No,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,No,,,No,,No,,Yes,Increased,No,,No,,No,,No,,No,,No,,No,,,Increased,,,,,,,,,,,,,,,,,,,,,,No,No,Yes,No,No,No,No,No,0,Yes,No,No,No,No,No,No,,,,,,,,,,,,,,,,,,,Community does not receive assistance,,"No, has a farm but did not work",No,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,,,Amharic,Displayed no problems speaking or understanding the language,Very confident,578.3472900390625
uuid:d8077a55-cb3d-4b01-af06-01b683618259,060205040100108028,060205040100108,2020-06-18T14:27:13Z,2020-06-18T17:13:54Z,Benishangul-Gumuz,2,5,4,1,1,Urban,8,28,1,Male,45,Round 3,2,1,1,Male,45,Head,Yes,All of the time,None of the time,Very worried,A moderate threat,Not Applicable (did not need to buy medicine),,,Not Applicable (did not need to buy teff or injera),,,Not Applicable (did not need to buy wheat in any form),,,Not Applicable (did not need to buy maize),,,Yes,,,Yes,No,,,,,,,,,,,Yes,No,,,,,,,,,,,Yes,Yes,,,No,Yes,Agriculture,,Self-Employed,,Yes,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,Yes,Yes,,,,,,,,,,,,,No,,,Yes,Stayed the same,No,,No,,No,,No,,No,,No,,No,,No,,No,,,Stayed the same,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,0,Yes,No,No,No,No,No,No,,,,,,,,,,,,,,,,,,,Community does not receive assistance,,Yes,,Yes,,,,,,,,,,,,,,,,,,,No,No,No,No,No,,,Amharic,Displayed no problems speaking or understanding the language,Very confident,578.3472900390625
uuid:1ea0527f-7c46-4f10-aa40-ea15d58831b0,060205040100108036,060205040100108,2020-06-16T15:04:42Z,2020-06-16T19:19:44Z,Benishangul-Gumuz,2,5,4,1,1,Urban,8,36,1,Male,53,Round 3,4,1,1,Male,53,Head,Yes,All of the time,All of the time,Very worried,A substantial threat,Not Applicable (did not need to buy medicine),,,Not Applicable (did not need to buy teff or injera),,,Not Applicable (did not need to buy wheat in any form),,,Yes,,,Yes,,,Yes,No,,,,,,,,,,,Yes,No,,,,,,,,,,,Yes,Yes,,,No,Yes,Agriculture,,Self-Employed,,Yes,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,Yes,Yes,,,,,,,,,,,,,No,,,Yes,Stayed the same,No,,No,,No,,No,,No,,No,,No,,No,,No,,,Stayed the same,,,,,,,,,,,,,,,,,,,,,,Yes,No,No,No,No,No,No,No,0,Yes,No,No,No,No,No,No,,,,,,,,,,,,,,,,,,,Community does not receive assistance,,Yes,,Yes,,,,,,,,,,,,,,,,,,,No,No,No,Yes,No,,,Amharic,Displayed no problems speaking or understanding the language,Very confident,802.88543701171875
uuid:32d4e3c9-fb44-4019-8c3b-55dfb6fbaab7,060205040100108046,060205040100108,2020-06-17T16:00:12Z,2020-06-17T18:45:16Z,Benishangul-Gumuz,2,5,4,1,1,Urban,8,46,2,Male,36,Round 3,7,1,2,Male,36,Head,Yes,All of the time,Most of the time,Somewhat worried,A substantial threat,Not Applicable (did not need to buy medicine),,,Yes,,,No,Increase in price,,Not Applicable (did not need to buy maize),,,Yes,,,Yes,No,,,,,,,,,,,No,,,,,,,,,,,,No,,,,"Yes, and successfully received the service",Yes,Public administration (government),,Employee (Government),,Yes,,,,,,,,,,Yes,,,,No,,,,,,,,,,,,,,,,,,,,,Yes,Yes,,,,,,,,,,,,,Yes,No,,Yes,Stayed the same,No,,Yes,Stayed the same,No,,No,,No,,No,,No,,No,,No,,,Stayed the same,,,,,,,,,,,,,,,,,,,,,,No,Yes,Yes,No,Yes,No,No,No,0,Yes,No,No,No,No,No,No,,,,,,,,,,,,,,,,,,,Community does not receive assistance,,Yes,,Yes,,,,,,,,,,,,,,,,,,,No,No,No,No,No,,,Amharic,Displayed no problems speaking or understanding the language,Very confident,391.2868347167969
uuid:ccc432da-a6ea-44c0-9879-486c42f24b33,060205040100108055,060205040100108,2020-06-18T16:17:07Z,2020-06-18T16:49:37Z,Benishangul-Gumuz,2,5,4,1,1,Urban,8,55,1,Male,39,Round 3,6,1,1,Male,39,Head,Yes,All of the time,None of the time,Very worried,A substantial threat,Not Applicable (did not need to buy medicine),,,Not Applicable (did not need to buy teff or injera),,,Yes,,,Not Applicable (did not need to buy maize),,,Yes,,,Yes,No,,,,,,,,,,,No,,,,,,,,,,,,No,,,,"Yes, and successfully received the service",Yes,Public administration (government),,Employee (Government),,Yes,,,,,,,,,,Yes,,,,No,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,No,,,No,,No,,Yes,Stayed the same,No,,No,,No,,No,,No,,No,,No,,,Stayed the same,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,0,Yes,No,No,No,No,No,No,,,,,,,,,,,,,,,,,,,No,No,"No, does not have a farm",,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,,,Amharic,Displayed no problems speaking or understanding the language,Very confident,391.2868347167969
uuid:7e7b8967-0324-4881-8886-dc5a444d42ce,060205040100108063,060205040100108,2020-06-11T17:10:17Z,2020-06-11T18:37:42Z,Benishangul-Gumuz,2,5,4,1,1,Urban,8,63,1,Male,46,Round 3,3,1,1,Male,46,Head,Yes,All of the time,Some of the time,Very worried,A substantial threat,Yes,,,Not Applicable (did not need to buy teff or injera),,,Not Applicable (did not need to buy wheat in any form),,,Not Applicable (did not need to buy maize),,,Yes,,,No,,,,,,,,,,,,No,,,,,,,,,,,,Yes,Yes,,,No,Yes,Wholesale and retail trade,,Self-Employed,,Yes,,,,,,,,,,,,,,Yes,Yes,,,,Wholesale and retail trade,,No income,,1 4,Yes,No,No,Yes,No,No,No,No,No,No,,Yes,Yes,,,,,,,,,,,,,No,,,Yes,Stayed the same,No,,No,,No,,No,,No,,No,,No,,No,,No,,,Reduced,11,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,,Yes,Yes,Yes,No,No,No,No,No,0,Yes,No,No,No,No,No,No,,,,,,,,,,,,,,,,,,,Community does not receive assistance,,Yes,,Yes,,,,,,,,,,,,,,,,,,,No,Yes,No,No,No,,,Amharic,Displayed no problems speaking or understanding the language,Very confident,492.8821105957031
uuid:f389e8e9-00de-43df-9aa9-0db506bf3a70,060205040100108071,060205040100108,2020-06-11T18:57:35Z,2020-06-11T18:37:51Z,Benishangul-Gumuz,2,5,4,1,1,Urban,8,71,1,Female,50,Round 3,6,1,1,Female,50,Head,Yes,All of the time,None of the time,Very worried,A substantial threat,Not Applicable (did not need to buy medicine),,,Yes,,,Yes,,,Yes,,,Yes,,,Yes,No,,,,,,,,,,,Yes,No,,,,,,,,,,,No,,,,No,Yes,Wholesale and retail trade,,Self-Employed,,Yes,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,No,,,No,,Yes,Reduced,No,,No,,No,,No,,No,,No,,No,,No,,,Reduced,0,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,Yes,No,Yes,No,Yes,No,No,No,0,Yes,No,No,No,No,No,No,,,,,,,,,,,,,,,,,,,Community does not receive assistance,,"No, does not have a farm",,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,,,Afan Oromo,Displayed no problems speaking or understanding the language,Very confident,682.7139892578125
uuid:7a96f42b-57e3-4250-8d80-04ca38bd3014,060205040100108096,060205040100108,2020-06-13T15:26:39Z,2020-06-13T15:51:25Z,Benishangul-Gumuz,2,5,4,1,1,Urban,8,96,1,Male,40,Round 3,3,1,1,Male,40,Head,Yes,All of the time,None of the time,Very worried,A substantial threat,Yes,,,Yes,,,Yes,,,Yes,,,Yes,,,No,,,,,,,,,,,,No,,,,,,,,,,,,No,,,,No,Yes,Public administration (government),,Employee (Government),,Yes,,,,,,,,,,No,"Yes, full normal payment",Business or Government Closed,,No,,,,,,,,,,,,,,,,,,,,,Yes,Yes,,,,,,,,,,,,,No,,,Yes,Reduced,No,,Yes,Stayed the same,No,,No,,No,,No,,No,,No,,No,,,Reduced,2,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,No,0,Yes,No,No,No,No,No,No,,,,,,,,,,,,,,,,,,,Community does not receive assistance,,Yes,,No,2,No,Yes,No,No,No,No,No,No,No,No,No,No,,,,,,Yes,Yes,No,No,No,,,Amharic,Displayed no problems speaking or understanding the language,Very confident,391.2868347167969
