household_id,phw6,key,ea_id,cs_startdate,cs_submissiondate,cs1_region,cs2_zoneid,cs3_woredaid,cs3c_cityid,cs3c_subcityid,cs3b_kebeleid,cs4_sector,cs5_eaid,cs6_hhid,cs7_hhh_id,cs7a_hhh_gender,cs7a_hhh_age,cs12_round,ii1_attempt,ii4_resp_same,ii4_resp_id,ii4_resp_gender,ii4_resp_age,ii4_resp_relhhh,bi_same_hhh,bh1_handwash,bh2_handwash_freq,bh3_handshake,bh4_gatherings,bh5_mask,bh6_cov_fear,bh7_cov_fin,bh8_cov_test,bh9_cov_vaccine,bh10_cov_vaccine_why,bh10_cov_vaccine_why_1,bh10_cov_vaccine_why_2,bh10_cov_vaccine_why_3,bh10_cov_vaccine_why_4,bh10_cov_vaccine_why_5,bh10_cov_vaccine_why__96,bh10_cov_vaccine_why_other,ac1_atb_med,ac2_atb_med_why,ac2_atb_med_why_other,ac1_atb_teff,ac2_atb_teff_why,ac2_atb_teff_why_other,ac1_atb_wheat,ac2_atb_wheat_why,ac2_atb_wheat_why_other,ac1_atb_maize,ac2_atb_maize_why,ac2_atb_maize_why_other,ac1_atb_oil,ac2_atb_oil_why,ac2_atb_oil_why_other,ac6_med,ac7_med_access,ac8_med_access_reas,ac8_med_access_reas_other,ac9_bank,em1_work_cur,em2_work_pre,em3_work_no_why,em3_work_no_why_other,em4_work_pre_act,em4_work_pre_act_other,em5_work_pre_status,em5_work_pre_status_other,em6_work_cur_act,em6_work_cur_act_other,em7_work_cur_status,em7_work_cur_status_other,em8_work_cur_same,em9_work_change_why,em9_work_change_why_other,em12_work_cur_able,em13_work_cur_notable_paid,em14_work_cur_notable_why,em14_work_cur_notable_why_other,em15_bus,em15a_bus_prev,em15b_bus_prev_closed,em15b_bus_prev_closed_other,em15c_bus_new,em16_bus_sector,em16_bus_sector_other,em17_bus_inc,em18_bus_inc_low_amt,em19_bus_inc_low_why,em19_bus_inc_low_why_1,em19_bus_inc_low_why_2,em19_bus_inc_low_why_3,em19_bus_inc_low_why_4,em19_bus_inc_low_why_5,em19_bus_inc_low_why_6,em19_bus_inc_low_why_7,em19_bus_inc_low_why__96,em19_bus_inc_low_why__98,em19_bus_inc_low_why__99,em19_bus_inc_low_why_other,em20_farm,em21_farm_norm,em22_farm_norm_why,em22_farm_norm_why_1,em22_farm_norm_why_2,em22_farm_norm_why_3,em22_farm_norm_why_4,em22_farm_norm_why_5,em22_farm_norm_why_6,em22_farm_norm_why_7,em22_farm_norm_why__96,em22_farm_norm_why__98,em22_farm_norm_why__99,em22_farm_norm_why_other,em23_we,em24_we_layoff,em25_we_layoff_covid,lc1_farm,lc2_farm_chg,lc1_bus,lc2_bus_chg,lc1_we,lc2_we_chg,lc1_rem_for,lc2_rem_for_chg,lc1_rem_dom,lc2_rem_dom_chg,lc1_isp,lc2_isp_chg,lc1_pen,lc2_pen_chg,lc1_gov,lc2_gov_chg,lc1_ngo,lc2_ngo_chg,lc1_other,lc1_other_source,lc2_other_chg,lc3_total_chg,lc4_total_chg_cope,lc4_total_chg_cope_1,lc4_total_chg_cope_2,lc4_total_chg_cope_3,lc4_total_chg_cope_4,lc4_total_chg_cope_5,lc4_total_chg_cope_6,lc4_total_chg_cope_7,lc4_total_chg_cope_8,lc4_total_chg_cope_9,lc4_total_chg_cope_10,lc4_total_chg_cope_11,lc4_total_chg_cope_12,lc4_total_chg_cope_13,lc4_total_chg_cope_14,lc4_total_chg_cope_15,lc4_total_chg_cope__96,lc4_total_chg_cope_0,lc4_total_chg_cope__98,lc4_total_chg_cope__99,lc4_total_chg_cope_other,fi1_enough,fi2_healthy,fi3_fewkinds,fi4_skipmeal,fi5_ateless,fi6_noteatfullday,fi7_outoffood,fi8_hungrynoteat,as1_assist_type,as1_assist_type_1,as1_assist_type_2,as1_assist_type_3,as1_assist_type__96,as1_assist_type_0,as1_assist_type__98,as1_assist_type__99,as1_assist_type_other,as3_food_value,as2_food_psnp,as4_food_source,as4_food_source_other,as3_forwork_value_food,as3_forwork_value_cash,as2_forwork_psnp,as4_forwork_source,as4_forwork_source_other,as3_cash_value,as2_cash_psnp,as4_cash_source,as4_cash_source_other,as3_other_value,as2_other_psnp,as4_other_source,as4_other_source_other,as5_assist_fair,as6_assist_tension,ag1_crops,ag2_crops_able,ag3_crops_reas,ag3_crops_reas_1,ag3_crops_reas_2,ag3_crops_reas_3,ag3_crops_reas_4,ag3_crops_reas_5,ag3_crops_reas_6,ag3_crops_reas_7,ag3_crops_reas_8,ag3_crops_reas_9,ag3_crops_reas__96,ag3_crops_reas__98,ag3_crops_reas__99,ag3_crops_reas_other,ag4_crops_reas_fert,ag4_crops_reas_fert_other,ag5_crops_reas_seeds,ag5_crops_reas_seeds_other,ag6_ext_need,ag7_ext_receive,lo1_keb,lo2_farm,lo3_impact,lo3_impact_1,lo3_impact_2,lo3_impact_3,lo3_impact_4,lo3_impact__99,lo4_destr,lo5_sprayed,ir1_endearly,ir1_whyendearly,ir1_whyendearly_other,ir_lang,ir_understand,ir_confident,roster_key,roster_count
071701088802301047,56939.13671875,uuid:52be3ee1-8bf0-41e4-b5e1-aa7be2efd6a9,71701088802301,2020-10-02T16:50:40Z,2020-10-02T19:28:00Z,SNNPR,17,1,8,88,23,Rural,1,47,1,Male,42,Round 6,3,1,1,1,42,1,Yes,Yes,All of the time,Yes,Yes,All of the time,Very worried,A substantial threat,I will definitely get tested,Yes,,,,,,,,,Yes,,,Yes,,,Not Applicable (did not need to buy wheat in any form),,,Not Applicable (did not need to buy maize),,,No,Shops have run out of stock,,Yes,Yes,,,"Yes, and successfully received the service",Yes,Yes,,,Agriculture,,Self-Employed,,Agriculture,,Self-Employed,,Yes,,,,,,,Yes,Yes,,,,Wholesale and retail trade,,Less than usual,Decreased by less than half of the usual income,4 5,No,No,No,Yes,Yes,No,No,No,No,No,,Yes,Yes,,,,,,,,,,,,,No,,,No,,Yes,Reduced,No,,No,,No,,Yes,Reduced,No,,No,,No,,No,,,Reduced,11,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,,No,Yes,Yes,No,No,No,No,No,0,No,No,No,No,Yes,No,No,,,,,,,,,,,,,,,,,,,Community does not receive assistance,,Yes,Yes,,,,,,,,,,,,,,,,,,,Yes,Yes,No,,,,,,,,,,No,,,Amharic,Displayed no problems speaking or understanding the language,Very confident,uuid:52be3ee1-8bf0-41e4-b5e1-aa7be2efd6a9correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[1],
071701088802301059,68702.4296875,uuid:ce56d3b9-9373-4f8b-a277-b01612966e22,71701088802301,2020-10-07T10:47:19Z,2020-10-07T19:03:00Z,SNNPR,17,1,8,88,23,Rural,1,59,1,Male,47,Round 6,1,1,1,1,47,1,Yes,Yes,All of the time,Yes,Yes,All of the time,Very worried,A substantial threat,I will definitely get tested,Yes,,,,,,,,,Not Applicable (did not need to buy medicine),,,Not Applicable (did not need to buy teff or injera),,,Not Applicable (did not need to buy wheat in any form),,,Not Applicable (did not need to buy maize),,,No,Shops have run out of stock,,No,,,,No,Yes,Yes,,,Agriculture,,Self-Employed,,Agriculture,,Self-Employed,,Yes,,,,,,,No,,,,No,,,,,,,,,,,,,,,,,Yes,Yes,,,,,,,,,,,,,No,,,No,,No,,No,,No,,No,,No,,No,,No,,No,,No,,,Stayed the same,,,,,,,,,,,,,,,,,,,,,,No,Yes,Yes,No,Yes,No,No,No,0,No,No,No,No,Yes,No,No,,,,,,,,,,,,,,,,,,,Community does not receive assistance,,Yes,Yes,,,,,,,,,,,,,,,,,,,Yes,Yes,No,,,,,,,,,,No,,,Amharic,Displayed no problems speaking or understanding the language,Very confident,uuid:ce56d3b9-9373-4f8b-a277-b01612966e22correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[1],
071701088802301071,68702.4296875,uuid:3f636dcb-e504-421b-bf41-ab776ca395c0,71701088802301,2020-10-01T15:29:05Z,2020-10-01T20:55:00Z,SNNPR,17,1,8,88,23,Rural,1,71,1,Female,40,Round 6,3,1,2,1,20,3,Yes,Yes,All of the time,Yes,No,All of the time,Not worried at all,A substantial threat,I will definitely get tested,Yes,,,,,,,,,Not Applicable (did not need to buy medicine),,,Not Applicable (did not need to buy teff or injera),,,Not Applicable (did not need to buy wheat in any form),,,Not Applicable (did not need to buy maize),,,No,Shops have run out of stock,,No,,,,No,Yes,Yes,,,Agriculture,,Self-Employed,,Agriculture,,Self-Employed,,Yes,,,,,,,Yes,Yes,,,,Wholesale and retail trade,,Less than usual,Decreased by about half (50%) of the usual income,4,No,No,No,Yes,No,No,No,No,No,No,,No,,,,,,,,,,,,,,No,,,No,,Yes,Reduced,No,,No,,No,,No,,No,,No,,No,,No,,,Reduced,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,,No,No,No,No,No,No,No,No,0,No,No,No,No,Yes,No,No,,,,,,,,,,,,,,,,,,,Community does not receive assistance,,"No, does not have a farm",,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,No,,,Amharic,Displayed no problems speaking or understanding the language,Very confident,uuid:3f636dcb-e504-421b-bf41-ab776ca395c0correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[2],
071704088800902009,40622.28125,uuid:6988a1d0-19e0-488c-90ca-c2fe1aa02f84,71704088800902,2020-10-01T15:40:20Z,2020-10-01T19:28:00Z,SNNPR,17,4,8,88,9,Rural,2,9,1,Male,65,Round 6,2,1,1,1,65,1,Yes,Yes,All of the time,Yes,No,All of the time,Not worried at all,Not much of a threat,I will definitely get tested,Yes,,,,,,,,,Not Applicable (did not need to buy medicine),,,Not Applicable (did not need to buy teff or injera),,,Not Applicable (did not need to buy wheat in any form),,,Not Applicable (did not need to buy maize),,,No,Shops have run out of stock,,No,,,,No,Yes,Yes,,,Agriculture,,Self-Employed,,Agriculture,,Self-Employed,,Yes,,,,,,,No,,,,No,,,,,,,,,,,,,,,,,Yes,Yes,,,,,,,,,,,,,No,,,No,,No,,No,,No,,No,,No,,No,,No,,No,,No,,,Stayed the same,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,0,No,No,No,No,Yes,No,No,,,,,,,,,,,,,,,,,,,Community does not receive assistance,,Yes,Yes,,,,,,,,,,,,,,,,,,,No,No,No,,,,,,,,,,No,,,Amharic,Displayed no problems speaking or understanding the language,Very confident,uuid:6988a1d0-19e0-488c-90ca-c2fe1aa02f84correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[1],
071704088800902107,57786.0234375,uuid:18e3379c-50a1-4494-a0e3-c68848eb72fd,71704088800902,2020-10-02T15:49:58Z,2020-10-02T19:23:00Z,SNNPR,17,4,8,88,9,Rural,2,107,1,Male,31,Round 6,2,1,1,1,31,1,Yes,Yes,All of the time,Yes,Yes,All of the time,Very worried,A substantial threat,I will definitely get tested,Yes,,,,,,,,,Not Applicable (did not need to buy medicine),,,Yes,,,Yes,,,Not Applicable (did not need to buy maize),,,Yes,,,No,,,,"Yes, and successfully received the service",Yes,Yes,,,Public administration (government),,Employee (Government),,Public administration (government),,Employee (Government),,Yes,,,Yes,,,,No,,,,No,,,,,,,,,,,,,,,,,Yes,Yes,,,,,,,,,,,,,No,,,No,,No,,Yes,Stayed the same,No,,No,,No,,No,,No,,No,,No,,,Stayed the same,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,Yes,No,Yes,No,0,No,No,No,No,Yes,No,No,,,,,,,,,,,,,,,,,,,Community does not receive assistance,,Yes,Yes,,,,,,,,,,,,,,,,,,,Yes,No,No,,,,,,,,,,No,,,Amharic,Displayed no problems speaking or understanding the language,Very confident,uuid:18e3379c-50a1-4494-a0e3-c68848eb72fdcorrect_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[1],
071704088800902121,40622.28125,uuid:51b9748a-c5a5-4f7d-be65-f6af0fbf8669,71704088800902,2020-09-26T12:19:46Z,2020-09-26T18:24:00Z,SNNPR,17,4,8,88,9,Rural,2,121,1,Male,35,Round 6,2,1,1,1,35,1,Yes,Yes,All of the time,Yes,No,None of the time,Not worried at all,Not a threat at all,I will definitely get tested,Yes,,,,,,,,,Not Applicable (did not need to buy medicine),,,Not Applicable (did not need to buy teff or injera),,,Not Applicable (did not need to buy wheat in any form),,,Not Applicable (did not need to buy maize),,,No,Shops have run out of stock,,No,,,,No,Yes,Yes,,,Agriculture,,Self-Employed,,Agriculture,,Self-Employed,,Yes,,,,,,,No,,,,No,,,,,,,,,,,,,,,,,Yes,Yes,,,,,,,,,,,,,No,,,No,,No,,No,,No,,No,,No,,No,,No,,No,,No,,,Reduced,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,0,No,No,No,No,Yes,No,No,,,,,,,,,,,,,,,,,,,Community does not receive assistance,,Yes,Yes,,,,,,,,,,,,,,,,,,,Yes,Yes,No,,,,,,,,,,No,,,Amharic,Displayed no problems speaking or understanding the language,Very confident,uuid:51b9748a-c5a5-4f7d-be65-f6af0fbf8669correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[1],
071801088800504014,1831.9185791015625,uuid:a43f8f1a-00d3-49ef-b411-11741e31aefb,71801088800504,2020-09-28T09:32:55Z,2020-09-28T18:36:00Z,SNNPR,18,1,8,88,5,Rural,4,14,1,Male,28,Round 6,1,1,1,1,28,1,Yes,No,Some of the time,No,No,Some of the time,Not worried at all,A substantial threat,I will definitely get tested,Yes,,,,,,,,,Yes,,,Yes,,,No,Increase in price,,No,Increase in price,,No,Shops have run out of stock,,Yes,Yes,,,"Yes, and successfully received the service",Yes,Yes,,,Public administration (government),,Employee (Government),,Public administration (government),,Employee (Government),,Yes,,,Yes,,,,No,,,,No,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,Yes,No,,No,,No,,Yes,Stayed the same,No,,No,,No,,No,,No,,No,,No,,,Stayed the same,,,,,,,,,,,,,,,,,,,,,,No,Yes,Yes,No,Yes,No,No,No,0,No,No,No,No,Yes,No,No,,,,,,,,,,,,,,,,,,,Community does not receive assistance,,"No, does not have a farm",,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,No,,,Amharic,Displayed no problems speaking or understanding the language,Very confident,uuid:a43f8f1a-00d3-49ef-b411-11741e31aefbcorrect_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[1],
071801088800504029,51207.6171875,uuid:f7aab4d5-758f-4839-9d87-ec001e900d48,71801088800504,2020-10-08T17:55:32Z,2020-10-08T18:45:00Z,SNNPR,18,1,8,88,5,Rural,4,29,1,Male,57,Round 6,3,1,1,1,57,1,Yes,Yes,All of the time,Yes,No,All of the time,Not worried at all,A substantial threat,I will definitely get tested,Yes,,,,,,,,,Not Applicable (did not need to buy medicine),,,Not Applicable (did not need to buy teff or injera),,,Not Applicable (did not need to buy wheat in any form),,,Yes,,,Yes,,,No,,,,No,Yes,Yes,,,Wholesale and retail trade,,Self-Employed,,Wholesale and retail trade,,Self-Employed,,Yes,,,,,,,No,,,,No,,,,,,,,,,,,,,,,,Yes,Yes,,,,,,,,,,,,,No,,,No,,No,,No,,No,,No,,No,,No,,No,,No,,No,,,Stayed the same,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,Yes,Yes,Yes,No,No,No,0,No,No,No,No,Yes,No,No,,,,,,,,,,,,,,,,,,,Community does not receive assistance,,Yes,Yes,,,,,,,,,,,,,,,,,,,Yes,No,No,,,,,,,,,,No,,,Amharic,Displayed no problems speaking or understanding the language,Very confident,uuid:f7aab4d5-758f-4839-9d87-ec001e900d48correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[1],
071801088800504043,51207.6171875,uuid:097c9902-6052-48e1-b6c5-41e403f88080,71801088800504,2020-09-29T12:24:54Z,2020-09-29T19:09:00Z,SNNPR,18,1,8,88,5,Rural,4,43,1,Male,34,Round 6,2,1,1,1,34,1,Yes,Yes,Most of the time,Yes,Yes,All of the time,Not worried at all,A substantial threat,I will definitely get tested,Yes,,,,,,,,,Yes,,,Yes,,,No,Decrease in regular income,,Yes,,,No,Shops have run out of stock,,No,,,,No,Yes,Yes,,,Agriculture,,Self-Employed,,Agriculture,,Self-Employed,,Yes,,,,,,,No,,,,No,,,,,,,,,,,,,,,,,Yes,Yes,,,,,,,,,,,,,No,,,No,,No,,No,,No,,No,,No,,No,,No,,No,,No,,,Reduced,4,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,No,Yes,Yes,Yes,Yes,No,No,Yes,0,No,No,No,No,Yes,No,No,,,,,,,,,,,,,,,,,,,Community does not receive assistance,,Yes,Yes,,,,,,,,,,,,,,,,,,,Yes,Yes,No,,,,,,,,,,No,,,Amharic,Displayed no problems speaking or understanding the language,Very confident,uuid:097c9902-6052-48e1-b6c5-41e403f88080correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[1],
071801088800504057,42493.0390625,uuid:910a3662-11bb-48db-a044-78d1ff7595f4,71801088800504,2020-10-01T17:05:20Z,2020-10-01T20:56:00Z,SNNPR,18,1,8,88,5,Rural,4,57,1,Male,35,Round 6,3,1,1,1,35,1,Yes,Yes,All of the time,Yes,Yes,All of the time,Not worried at all,A moderate threat,I will definitely get tested,Yes,,,,,,,,,Yes,,,Yes,,,Yes,,,Yes,,,Yes,,,No,,,,No,Yes,Yes,,,Agriculture,,Self-Employed,,Agriculture,,Self-Employed,,Yes,,,,,,,No,,,,No,,,,,,,,,,,,,,,,,Yes,Yes,,,,,,,,,,,,,No,,,No,,No,,No,,No,,No,,No,,No,,No,,No,,No,,,Stayed the same,,,,,,,,,,,,,,,,,,,,,,No,Yes,Yes,No,No,No,No,No,0,No,No,No,No,Yes,No,No,,,,,,,,,,,,,,,,,,,Community does not receive assistance,,Yes,Yes,,,,,,,,,,,,,,,,,,,Yes,Yes,No,,,,,,,,,,No,,,Amharic,Displayed no problems speaking or understanding the language,Very confident,uuid:910a3662-11bb-48db-a044-78d1ff7595f4correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[1],
071801088800504085,42493.0390625,uuid:3942b164-deea-46f1-b39e-8df2b33f5abb,71801088800504,2020-09-29T15:31:01Z,2020-09-29T19:10:00Z,SNNPR,18,1,8,88,5,Rural,4,85,1,Male,54,Round 6,2,1,6,1,22,3,Yes,No,All of the time,Yes,Yes,All of the time,Very worried,A substantial threat,I will definitely get tested,Yes,,,,,,,,,Not Applicable (did not need to buy medicine),,,Not Applicable (did not need to buy teff or injera),,,No,Shops have run out of stock,,Yes,,,No,Shops have run out of stock,,No,,,,No,Yes,Yes,,,Public administration (government),,Employee (Government),,Public administration (government),,Employee (Government),,Yes,,,Yes,,,,No,,,,No,,,,,,,,,,,,,,,,,Yes,Yes,,,,,,,,,,,,,No,,,No,,No,,Yes,Reduced,No,,No,,No,,No,,No,,No,,No,,,Reduced,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,,Yes,Yes,Yes,No,No,No,No,No,0,No,No,No,No,Yes,No,No,,,,,,,,,,,,,,,,,,,Community does not receive assistance,,Yes,Yes,,,,,,,,,,,,,,,,,,,Yes,No,No,,,,,,,,,,No,,,Amharic,Displayed no problems speaking or understanding the language,Very confident,uuid:3942b164-deea-46f1-b39e-8df2b33f5abbcorrect_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[6],
071801088800504113,72935.2578125,uuid:b17a46d2-8707-4c8b-b542-1bb8e4d199e2,71801088800504,2020-10-08T11:02:53Z,2020-10-08T18:40:00Z,SNNPR,18,1,8,88,5,Rural,4,113,1,Male,40,Round 6,1,1,4,1,18,3,Yes,Yes,All of the time,Yes,Yes,All of the time,Not worried at all,A substantial threat,I will definitely get tested,Yes,,,,,,,,,Not Applicable (did not need to buy medicine),,,No,Local markets not operating / closed,,No,Local markets not operating / closed,,No,Local markets not operating / closed,,No,Local markets not operating / closed,,No,,,,"Yes, and successfully received the service",Yes,Yes,,,Agriculture,,Self-Employed,,Agriculture,,Self-Employed,,Yes,,,,,,,No,No,Usual place of business closed because of coronavirus,,,,,,,,,,,,,,,,,,,Yes,Yes,,,,,,,,,,,,,No,,,No,,No,,No,,No,,No,,No,,No,,No,,No,,No,,,Reduced,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,0,No,No,No,No,Yes,No,No,,,,,,,,,,,,,,,,,,,Community does not receive assistance,,Yes,Yes,,,,,,,,,,,,,,,,,,,Yes,Yes,No,,,,,,,,,,No,,,Amharic,Displayed no problems speaking or understanding the language,Very confident,uuid:b17a46d2-8707-4c8b-b542-1bb8e4d199e2correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[4],
071801088801406009,55611.91796875,uuid:837193f7-1ef1-4c4f-8739-439510c31fa8,71801088801406,2020-10-02T15:29:09Z,2020-10-02T19:22:00Z,SNNPR,18,1,8,88,14,Rural,6,9,1,Male,48,Round 6,2,1,1,1,48,1,Yes,Yes,All of the time,Yes,Yes,All of the time,Not worried at all,Not a threat at all,I will definitely get tested,Yes,,,,,,,,,Yes,,,Not Applicable (did not need to buy teff or injera),,,Yes,,,Not Applicable (did not need to buy maize),,,Yes,,,Yes,Yes,,,"Yes, and successfully received the service",Yes,Yes,,,Agriculture,,Self-Employed,,Agriculture,,Self-Employed,,Yes,,,,,,,Yes,Yes,,,,Wholesale and retail trade,,Higher than usual,,,,,,,,,,,,,,Yes,Yes,,,,,,,,,,,,,No,,,No,,Yes,Increased,No,,No,,No,,No,,No,,No,,No,,No,,,Increased,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,No,Yes,No,0,No,No,No,No,Yes,No,No,,,,,,,,,,,,,,,,,,,Community does not receive assistance,,Yes,Yes,,,,,,,,,,,,,,,,,,,Yes,Yes,No,,,,,,,,,,No,,,Amharic,Displayed no problems speaking or understanding the language,Very confident,uuid:837193f7-1ef1-4c4f-8739-439510c31fa8correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[1],
071801088801406033,32264.169921875,uuid:fa661a51-f301-425c-8439-2b87b2f9a7c9,71801088801406,2020-10-07T14:00:56Z,2020-10-07T19:04:00Z,SNNPR,18,1,8,88,14,Rural,6,33,1,Male,30,Round 6,2,1,1,1,30,1,Yes,Yes,All of the time,Yes,No,All of the time,Not worried at all,A substantial threat,I will definitely get tested,Yes,,,,,,,,,Yes,,,Yes,,,Not Applicable (did not need to buy wheat in any form),,,Yes,,,No,Shops have run out of stock,,No,,,,No,Yes,Yes,,,Agriculture,,Self-Employed,,Agriculture,,Self-Employed,,Yes,,,,,,,No,,,,No,,,,,,,,,,,,,,,,,Yes,Yes,,,,,,,,,,,,,No,,,No,,No,,No,,No,,No,,No,,No,,No,,No,,No,,,Reduced,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,,Yes,Yes,Yes,No,Yes,No,No,No,0,No,No,No,No,Yes,No,No,,,,,,,,,,,,,,,,,,,Community does not receive assistance,,Yes,Yes,,,,,,,,,,,,,,,,,,,Yes,No,No,,,,,,,,,,No,,,Amharic,Displayed no problems speaking or understanding the language,Very confident,uuid:fa661a51-f301-425c-8439-2b87b2f9a7c9correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[1],
072005010100203005,3842.95458984375,uuid:872db4dd-1cfe-4cc1-9283-39dc371f9f19,72005010100203,2020-10-03T17:05:54Z,2020-10-03T18:05:00Z,SNNPR,20,5,1,1,2,Urban,3,5,1,Male,55,Round 6,1,1,1,1,55,1,Yes,Yes,All of the time,Yes,Yes,All of the time,Very worried,A substantial threat,I will definitely get tested,Yes,,,,,,,,,Not Applicable (did not need to buy medicine),,,Not Applicable (did not need to buy teff or injera),,,Yes,,,Not Applicable (did not need to buy maize),,,Not Applicable (did not need to buy edible oil),,,No,,,,No,Yes,Yes,,,Wholesale and retail trade,,Employee (Private Sector),,Wholesale and retail trade,,Employee (Private Sector),,Yes,,,Yes,,,,No,,,,No,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,No,,,No,,No,,Yes,Reduced,No,,No,,No,,No,,No,,No,,No,,,Reduced,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,,No,Yes,No,No,No,No,No,No,0,No,No,No,No,Yes,No,No,,,,,,,,,,,,,,,,,,,Community does not receive assistance,,"No, has a farm but did not work",,,,,,,,,,,,,,,,,,,,No,No,No,,,,,,,,,,No,,,Amharic,Displayed no problems speaking or understanding the language,Very confident,uuid:872db4dd-1cfe-4cc1-9283-39dc371f9f19correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[1],
072005010100203017,3842.95458984375,uuid:2ab22e89-cf48-48a4-a3d3-fb055401bae8,72005010100203,2020-10-03T11:10:00Z,2020-10-03T12:18:00Z,SNNPR,20,5,1,1,2,Urban,3,17,1,Male,30,Round 6,1,1,1,1,30,1,Yes,Yes,All of the time,Yes,No,All of the time,Very worried,A substantial threat,I will definitely get tested,Yes,,,,,,,,,Yes,,,Yes,,,Yes,,,Not Applicable (did not need to buy maize),,,Yes,,,Yes,Yes,,,"Yes, and successfully received the service",Yes,Yes,,,Wholesale and retail trade,,Self-Employed,,Wholesale and retail trade,,Self-Employed,,Yes,,,,,,,Yes,Yes,,,,Wholesale and retail trade,,The same as usual,,,,,,,,,,,,,,No,,,,,,,,,,,,,,No,,,No,,Yes,Stayed the same,No,,No,,No,,No,,No,,No,,No,,No,,,Stayed the same,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,0,No,No,No,No,Yes,No,No,,,,,,,,,,,,,,,,,,,Community does not receive assistance,,Yes,Yes,,,,,,,,,,,,,,,,,,,No,No,No,,,,,,,,,,No,,,Amharic,Displayed no problems speaking or understanding the language,Very confident,uuid:2ab22e89-cf48-48a4-a3d3-fb055401bae8correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[1],
072005010100203047,3842.95458984375,uuid:f5fb4eaf-7f71-4c70-abc0-32b45748ba84,72005010100203,2020-10-04T09:01:08Z,2020-10-04T10:59:00Z,SNNPR,20,5,1,1,2,Urban,3,47,3,Male,65,Round 6,3,1,1,1,23,3,Yes,Yes,About half of the time,Yes,Yes,All of the time,Very worried,A substantial threat,I will definitely get tested,Yes,,,,,,,,,Yes,,,Not Applicable (did not need to buy teff or injera),,,Yes,,,Yes,,,Yes,,,No,,,,No,No,No,,,,,,,,,,,,,,,,,,No,,,,No,,,,,,,,,,,,,,,,,Yes,Yes,,,,,,,,,,,,,No,,,Yes,Stayed the same,No,,No,,No,,No,,No,,No,,No,,No,,No,,,Stayed the same,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,Yes,Yes,No,No,Yes,No,0,No,No,No,No,Yes,No,No,,,,,,,,,,,,,,,,,,,Community does not receive assistance,,Yes,Yes,,,,,,,,,,,,,,,,,,,No,No,No,,,,,,,,,,No,,,Tigrinya,Displayed no problems speaking or understanding the language,Very confident,uuid:f5fb4eaf-7f71-4c70-abc0-32b45748ba84correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[1],
