key,household_id,ea_id,cs_startdate,cs_submissiondate,cs1_region,cs2_zoneid,cs3_woredaid,cs3c_cityid,cs3c_subcityid,cs3b_kebeleid,cs4_sector,cs5_eaid,cs6_hhid,cs7_hhh_id,cs7a_hhh_gender,cs7a_hhh_age,cs12_round,ii1_attempt,ii4_resp_same,ii4_resp_id,ii4_resp_gender,ii4_resp_age,ii4_resp_relhhh,bi_same_hhh,ac1_atb_med,ac2_atb_med_why,ac2_atb_med_why_other,ac1_atb_teff,ac2_atb_teff_why,ac2_atb_teff_why_other,ac1_atb_wheat,ac2_atb_wheat_why,ac2_atb_wheat_why_other,ac1_atb_maize,ac2_atb_maize_why,ac2_atb_maize_why_other,ac1_atb_oil,ac2_atb_oil_why,ac2_atb_oil_why_other,ac3a_pri_sch_child,ac4a_pri_child,ac5a_pri_edu_type,ac5a_pri_edu_type_1,ac5a_pri_edu_type_2,ac5a_pri_edu_type_3,ac5a_pri_edu_type_4,ac5a_pri_edu_type_5,ac5a_pri_edu_type__96,ac5a_pri_edu_type__98,ac5a_pri_edu_type__99,ac5a_pri_edu_type_other,ac3b_sec_sch_child,ac4b_sec_child,ac5b_sec_edu_type,ac5b_sec_edu_type_1,ac5b_sec_edu_type_2,ac5b_sec_edu_type_3,ac5b_sec_edu_type_4,ac5b_sec_edu_type_5,ac5b_sec_edu_type__96,ac5b_sec_edu_type__98,ac5b_sec_edu_type__99,ac5b_sec_edu_type_other,ac6_med,ac7_med_access,ac8_med_access_reas,ac8_med_access_reas_other,ac9_bank,em1_work_cur,em6_work_cur_act,em6_work_cur_act_other,em7_work_cur_status,em7_work_cur_status_other,em8_work_cur_same,em9_work_change_why,em9_work_change_why_other,em2_work_pre,em3_work_no_why,em3_work_no_why_other,em4_work_pre_act,em4_work_pre_act_other,em5_work_pre_status,em5_work_pre_status_other,em15_bus,em15a_bus_prev,em15b_bus_prev_closed,em15b_bus_prev_closed_other,em15c_bus_new,em16_bus_sector,em16_bus_sector_other,em17_bus_inc,em18_bus_inc_low_amt,em19_bus_inc_low_why,em19_bus_inc_low_why_1,em19_bus_inc_low_why_2,em19_bus_inc_low_why_3,em19_bus_inc_low_why_4,em19_bus_inc_low_why_5,em19_bus_inc_low_why_6,em19_bus_inc_low_why_7,em19_bus_inc_low_why__98,em19_bus_inc_low_why__99,em19_bus_inc_low_why__96,em19_bus_inc_low_why_other,em20_farm,em21_farm_norm,em22_farm_norm_why,em22_farm_norm_why_1,em22_farm_norm_why_2,em22_farm_norm_why_3,em22_farm_norm_why_4,em22_farm_norm_why_5,em22_farm_norm_why_6,em22_farm_norm_why_7,em22_farm_norm_why__98,em22_farm_norm_why__99,em22_farm_norm_why__96,em22_farm_norm_why_other,em23_we,em24_we_layoff,em25_we_layoff_covid,lc1_farm,lc2_farm_chg,lc1_bus,lc2_bus_chg,lc1_we,lc2_we_chg,lc1_rem_dom,lc2_rem_dom_chg,lc1_rem_for,lc2_rem_for_chg,lc1_isp,lc2_isp_chg,lc1_pen,lc2_pen_chg,lc1_gov,lc2_gov_chg,lc1_ngo,lc2_ngo_chg,lc1_other,lc1_other_source,lc2_other_chg,lc3_total_chg,lc4_total_chg_cope,lc4_total_chg_cope_0,lc4_total_chg_cope_1,lc4_total_chg_cope_2,lc4_total_chg_cope_3,lc4_total_chg_cope_4,lc4_total_chg_cope_5,lc4_total_chg_cope_6,lc4_total_chg_cope_7,lc4_total_chg_cope_8,lc4_total_chg_cope_9,lc4_total_chg_cope_10,lc4_total_chg_cope_11,lc4_total_chg_cope_12,lc4_total_chg_cope_13,lc4_total_chg_cope_14,lc4_total_chg_cope_15,lc4_total_chg_cope__98,lc4_total_chg_cope__99,lc4_total_chg_cope__96,lc4_total_chg_cope_other,fi1_enough,fi2_healthy,fi3_fewkinds,fi4_skipmeal,fi5_ateless,fi6_noteatfullday,fi7_outoffood,fi8_hungrynoteat,as1_assist_type,as1_assist_type_0,as1_assist_type_1,as1_assist_type_2,as1_assist_type_3,as1_assist_type__98,as1_assist_type__99,as1_assist_type__96,as1_assist_type_other,as3_food_value,as2_food_psnp,as4_food_source,as4_food_source_other,as3_forwork_value_food,as3_forwork_value_cash,as2_forwork_psnp,as4_forwork_source,as4_forwork_source_other,as3_cash_value,as2_cash_psnp,as4_cash_source,as4_cash_source_other,as3_other_value,as2_other_psnp,as4_other_source,as4_other_source_other,as5_assist_fair,as6_assist_tension,ag1_crops,ag2_crops_able,ag3_crops_reas,ag3_crops_reas_1,ag3_crops_reas_2,ag3_crops_reas_3,ag3_crops_reas_4,ag3_crops_reas_5,ag3_crops_reas_6,ag3_crops_reas_7,ag3_crops_reas_8,ag3_crops_reas_9,ag3_crops_reas__96,ag3_crops_reas__98,ag3_crops_reas__99,ag3_crops_reas_other,ag4_crops_reas_fert,ag4_crops_reas_fert_other,ag5_crops_reas_seeds,ag5_crops_reas_seeds_other,ag6_ext_need,ag7_ext_receive,ag8_travel_norm,ag9_travel_curr,lo1_keb,lo2_farm,lo3_impact,lo3_impact_1,lo3_impact_2,lo3_impact_3,lo3_impact_4,lo3_impact__99,lo4_destr,lo5_sprayed,wa1_water_drink,wa2_water_drink_why,wa2_water_drink_why_other,wa3_water_wash,wa4_water_wash_why,wa4_water_wash_why_other,wa5_soap_wash,wa6_soap_wash_why,wa6_soap_wash_why_other,ir1_endearly,ir1_whyendearly,ir1_whyendearly_other,ir_lang,ir_understand,ir_confident,phw4,_merge
uuid:3b557996-88ab-4eab-b00c-630904015e0d,130101088800407069,130101088800407,2020-07-29T12:55:37Z,2020-07-29T14:53:27Z,Harar,1,1,8,88,4,Rural,7,69,1,Male,33,Round 4,1,Yes,1,Male,33,Head,Yes,Not Applicable (did not need to buy medicine),,,No,Increase in price,,Yes,,,Not Applicable (did not need to buy maize),,,No,Increase in price,,Yes,No,,,,,,,,,,,No,,,,,,,,,,,,No,,,,No,Yes,Agriculture,,Self-Employed,,Yes,,,Yes,,,Agriculture,,Self-Employed,,No,,,,No,,,,,,,,,,,,,,,,,Yes,Yes,,,,,,,,,,,,,No,,,Yes,Stayed the same,No,,No,,No,,No,,No,,No,,No,,No,,No,,,Reduced,0,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,0,Yes,No,No,No,No,No,No,,,,,,,,,,,,,,,,,,,Yes,No,Yes,Yes,,,,,,,,,,,,,,,,,,,Yes,No,No,No,Yes,No,,,,,,,,No,No,Water supply no longer available,,Yes,,,No,Increase in price,,No,,,Afan Oromo,Displayed no problems speaking or understanding the language,Very confident,694.60546875,3
uuid:da80def4-2219-41b5-b570-455ec062a648,130101088800503034,130101088800503,2020-08-06T10:29:55Z,2020-08-06T11:32:27Z,Harar,1,1,8,88,5,Rural,3,34,1,Male,32,Round 4,4,Yes,2,Female,30,Spouse,Yes,Not Applicable (did not need to buy medicine),,,Not Applicable (did not need to buy teff or injera),,,Yes,,,Not Applicable (did not need to buy maize),,,Yes,,,Yes,No,,,,,,,,,,,No,,,,,,,,,,,,No,,,,No,Yes,Agriculture,,Self-Employed,,Yes,,,Yes,,,Agriculture,,Self-Employed,,Yes,,,,Yes,Wholesale and retail trade,,,,,,,,,,,,,,,,Yes,Yes,,,,,,,,,,,,,No,,,Yes,Reduced,Yes,Reduced,No,,No,,No,,No,,No,,No,,No,,No,,,Reduced,11,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,No,0,Yes,No,No,No,No,No,No,,,,,,,,,,,,,,,,,,,No,Yes,Yes,Yes,,,,,,,,,,,,,,,,,,,No,No,No,No,Yes,Yes,1 2 3,Yes,Yes,Yes,No,No,Light Damage,Yes,Yes,,,Yes,,,Yes,,,No,,,Afan Oromo,Displayed no problems speaking or understanding the language,Very confident,869.0220947265625,3
uuid:a0d502ef-9240-4f3f-aacc-ec1414d74600,130101088800503106,130101088800503,2020-07-29T10:37:31Z,2020-08-03T08:07:17Z,Harar,1,1,8,88,5,Rural,3,106,1,Male,43,Round 4,1,Yes,1,Male,43,Head,Yes,Not Applicable (did not need to buy medicine),,,No,Increase in price,,Not Applicable (did not need to buy wheat in any form),,,Yes,,,No,Increase in price,,Yes,No,,,,,,,,,,,No,,,,,,,,,,,,No,,,,No,Yes,Agriculture,,Self-Employed,,Yes,,,Yes,,,Agriculture,,Self-Employed,,No,,,,No,,,,,,,,,,,,,,,,,Yes,Yes,,,,,,,,,,,,,No,,,Yes,Stayed the same,No,,No,,No,,No,,No,,No,,No,,No,,No,,,Stayed the same,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,Yes,Yes,Yes,No,No,Yes,0,Yes,No,No,No,No,No,No,,,,,,,,,,,,,,,,,,,No,Yes,Yes,Yes,,,,,,,,,,,,,,,,,,,Yes,No,No,No,Yes,Yes,1 3,Yes,No,Yes,No,No,Moderate Damage,No,Yes,,,Yes,,,No,Increase in price,,No,,,Afan Oromo,Displayed no problems speaking or understanding the language,Very confident,869.0220947265625,3
uuid:60082005-f254-4f86-ac8f-bc669de5aad8,130101088800503118,130101088800503,2020-08-01T10:23:18Z,2020-08-01T15:43:26Z,Harar,1,1,8,88,5,Rural,3,118,1,Male,45,Round 4,1,Yes,1,Male,45,Head,Yes,Not Applicable (did not need to buy medicine),,,No,Decrease in regular income,,No,Decrease in regular income,,Not Applicable (did not need to buy maize),,,No,Increase in price,,Yes,No,,,,,,,,,,,Yes,No,,,,,,,,,,,No,,,,No,Yes,Agriculture,,Self-Employed,,Yes,,,Yes,,,Agriculture,,Self-Employed,,No,,,,No,,,,,,,,,,,,,,,,,Yes,Yes,,,,,,,,,,,,,No,,,Yes,Stayed the same,No,,No,,No,,No,,No,,No,,No,,No,,No,,,Reduced,11,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,,Yes,Yes,Yes,Yes,Yes,No,No,Yes,0,Yes,No,No,No,No,No,No,,,,,,,,,,,,,,,,,,,No,Yes,Yes,Yes,,,,,,,,,,,,,,,,,,,Yes,No,No,No,Yes,Yes,1 3,Yes,No,Yes,No,No,Moderate Damage,No,No,Water supply no longer available,,Yes,,,Yes,,,No,,,Afan Oromo,Displayed no problems speaking or understanding the language,Very confident,869.0220947265625,3
uuid:61a664bc-3f6f-478d-bd9d-c4ce71d6aaf0,130101088800702010,130101088800702,2020-08-04T12:24:59Z,2020-08-06T12:43:33Z,Harar,1,1,8,88,7,Rural,2,10,1,Female,53,Round 4,1,Yes,2,Male,26,Son/Daughter,Yes,Yes,,,Yes,,,Yes,,,Not Applicable (did not need to buy maize),,,Yes,,,No,,,,,,,,,,,,No,,,,,,,,,,,,Yes,Yes,,,No,Yes,"Transport services (taxi, bus, bajaj, truck, etc.)",,Self-Employed,,Yes,,,Yes,,,"Transport services (taxi, bus, bajaj, truck, etc.)",,Self-Employed,,No,,,,No,,,,,,,,,,,,,,,,,Yes,Yes,,,,,,,,,,,,,No,,,Yes,Stayed the same,No,,No,,No,,No,,No,,No,,Yes,Stayed the same,No,,No,,,Stayed the same,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,3,No,No,No,Yes,No,No,No,,,,,,,,,,,1500,Yes,,,,,,,No,Yes,Yes,Yes,,,,,,,,,,,,,,,,,,,Yes,Yes,No,No,Yes,Yes,1 2 3,Yes,Yes,Yes,No,No,Light Damage,Yes,No,Water supply no longer available,,Yes,,,Yes,,,No,,,Afan Oromo,Displayed no problems speaking or understanding the language,Very confident,330.7148742675781,3
uuid:80120f40-1520-43bf-9be4-4b8ab011b525,130101088800702038,130101088800702,2020-08-07T11:36:00Z,2020-08-07T14:52:58Z,Harar,1,1,8,88,7,Rural,2,38,1,Male,37,Round 4,1,Yes,1,Male,37,Head,Yes,Yes,,,No,Decrease in regular income,,Not Applicable (did not need to buy wheat in any form),,,Yes,,,No,Increase in price,,Yes,No,,,,,,,,,,,No,,,,,,,,,,,,No,,,,No,Yes,Agriculture,,Self-Employed,,Yes,,,Yes,,,Agriculture,,Self-Employed,,No,,,,No,,,,,,,,,,,,,,,,,Yes,Yes,,,,,,,,,,,,,No,,,Yes,Stayed the same,No,,No,,No,,No,,No,,No,,Yes,Stayed the same,No,,No,,,Stayed the same,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,3,No,No,No,Yes,No,No,No,,,,,,,,,,,2000,Yes,,,,,,,No,No,Yes,Yes,,,,,,,,,,,,,,,,,,,No,No,No,No,Yes,Yes,1 3,Yes,No,Yes,No,No,Light Damage,Yes,No,Water supply no longer available,,Yes,,,Yes,,,No,,,Afan Oromo,Displayed no problems speaking or understanding the language,Very confident,330.7148742675781,3
uuid:cf1796e1-dd77-452d-8abf-1f2f28994687,130101088800702052,130101088800702,2020-07-28T08:55:17Z,2020-08-03T08:07:09Z,Harar,1,1,8,88,7,Rural,2,52,1,Male,35,Round 4,1,Yes,2,Female,30,Spouse,Yes,Not Applicable (did not need to buy medicine),,,Not Applicable (did not need to buy teff or injera),,,Not Applicable (did not need to buy wheat in any form),,,Not Applicable (did not need to buy maize),,,Not Applicable (did not need to buy edible oil),,,Yes,No,,,,,,,,,,,No,,,,,,,,,,,,No,,,,No,No,,,,,,,,No,,,,,,,No,,,,No,,,,,,,,,,,,,,,,,Yes,Yes,,,,,,,,,,,,,No,,,Yes,Stayed the same,No,,No,,No,,No,,No,,No,,Yes,Increased,No,,No,,,Stayed the same,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,3,No,No,No,Yes,No,No,No,,,,,,,,,,,1100,Yes,,,,,,,No,Yes,Yes,Yes,,,,,,,,,,,,,,,,,,,Yes,Yes,No,No,Yes,Yes,1,Yes,No,No,No,No,Moderate Damage,Yes,Yes,,,Yes,,,Yes,,,No,,,Afan Oromo,Displayed no problems speaking or understanding the language,Very confident,330.7148742675781,3
uuid:7e785e3b-3775-42f3-824b-fb62a2549f71,130101088800702094,130101088800702,2020-07-28T11:44:56Z,2020-08-03T08:07:12Z,Harar,1,1,8,88,7,Rural,2,94,1,Male,59,Round 4,1,Yes,1,Male,59,Head,Yes,Yes,,,No,Decrease in regular income,,Yes,,,Yes,,,No,Decrease in regular income,,Yes,No,,,,,,,,,,,No,,,,,,,,,,,,Yes,Yes,,,No,Yes,Agriculture,,Self-Employed,,Yes,,,Yes,,,Agriculture,,Self-Employed,,No,,,,No,,,,,,,,,,,,,,,,,Yes,Yes,,,,,,,,,,,,,No,,,Yes,Stayed the same,No,,No,,No,,No,,No,,No,,No,,No,,No,,,Stayed the same,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,Yes,No,Yes,No,No,No,0,Yes,No,No,No,No,No,No,,,,,,,,,,,,,,,,,,,No,Yes,Yes,Yes,,,,,,,,,,,,,,,,,,,No,No,No,No,Yes,Yes,1 3,Yes,No,Yes,No,No,Moderate Damage,Yes,Yes,,,Yes,,,Yes,,,No,,,Afan Oromo,Displayed no problems speaking or understanding the language,Very confident,330.7148742675781,3
uuid:ed946d2b-3b6d-430c-866e-5d59cae9dc2c,130102088800111038,130102088800111,2020-08-11T18:46:56Z,2020-08-11T19:16:45Z,Harar,1,2,8,88,1,Rural,11,38,1,Male,23,Round 4,2,Yes,2,Female,21,Spouse,Yes,Yes,,,Yes,,,Yes,,,Not Applicable (did not need to buy maize),,,Yes,,,No,,,,,,,,,,,,No,,,,,,,,,,,,Yes,Yes,,,No,Yes,Agriculture,,Self-Employed,,Yes,,,Yes,,,Agriculture,,Self-Employed,,No,,,,,,,,,,,,,,,,,,,,,Yes,Yes,,,,,,,,,,,,,No,,,Yes,Increased,No,,No,,No,,No,,No,,No,,No,,No,,No,,,Increased,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,0,Yes,No,No,No,No,No,No,,,,,,,,,,,,,,,,,,,Yes,No,Yes,Yes,,,,,,,,,,,,,,,,,,,Yes,Yes,No,No,Yes,No,,,,,,,,Yes,Yes,,,Yes,,,Yes,,,No,,,Afan Oromo,Displayed no problems speaking or understanding the language,Very confident,496.1861877441406,3
uuid:ceac33b0-7d44-44ca-bcd7-b8902a6c1f04,130102088800111045,130102088800111,2020-07-29T11:45:38Z,2020-08-03T08:07:19Z,Harar,1,2,8,88,1,Rural,11,45,1,Male,32,Round 4,1,Yes,1,Male,32,Head,Yes,Not Applicable (did not need to buy medicine),,,Not Applicable (did not need to buy teff or injera),,,Yes,,,Yes,,,Yes,,,Yes,No,,,,,,,,,,,No,,,,,,,,,,,,No,,,,No,Yes,Wholesale and retail trade,,Self-Employed,,Yes,,,Yes,,,Wholesale and retail trade,,Self-Employed,,Yes,Yes,,,,Wholesale and retail trade,,Less than usual,Decreased by about half (50%) of the usual income,1 2 5,Yes,Yes,No,No,Yes,No,No,No,No,No,,No,,,,,,,,,,,,,,No,,,No,,Yes,Reduced,No,,No,,No,,No,,No,,No,,No,,No,,,Reduced,11,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,No,0,Yes,No,No,No,No,No,No,,,,,,,,,,,,,,,,,,,No,No,"No, does not have a farm",,,,,,,,,,,,,,,,,,,,No,No,No,No,Yes,Yes,4,No,No,No,Yes,No,,Yes,Yes,,,Yes,,,Yes,,,No,,,Afan Oromo,Displayed no problems speaking or understanding the language,Very confident,88.19852447509766,3
uuid:816e090a-6815-4e16-b15f-a9c7861b4099,130102088800111050,130102088800111,2020-08-11T12:41:10Z,2020-08-11T19:16:27Z,Harar,1,2,8,88,1,Rural,11,50,1,Male,35,Round 4,2,Yes,2,Female,30,Spouse,Yes,Not Applicable (did not need to buy medicine),,,Yes,,,Yes,,,Not Applicable (did not need to buy maize),,,Yes,,,No,,,,,,,,,,,,No,,,,,,,,,,,,No,,,,No,No,,,,,,,,Yes,Temporarily absent,,Agriculture,,Self-Employed,,No,,,,No,,,,,,,,,,,,,,,,,Yes,Yes,,,,,,,,,,,,,No,,,Yes,Reduced,No,,No,,No,,No,,No,,No,,No,,No,,No,,,Reduced,11,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,No,0,Yes,No,No,No,No,No,No,,,,,,,,,,,,,,,,,,,No,Yes,Yes,Yes,,,,,,,,,,,,,,,,,,,Yes,No,No,No,Yes,No,,,,,,,,No,Yes,,,Yes,,,Yes,,,No,,,Afan Oromo,Displayed no problems speaking or understanding the language,Very confident,415.4175720214844,3
uuid:3e151ca3-0edd-4be5-92f2-463caa53745d,130102088800301009,130102088800301,2020-08-06T11:10:10Z,2020-08-06T11:35:52Z,Harar,1,2,8,88,3,Rural,1,9,1,Male,80,Round 4,1,Yes,6,Female,18,Sister/Brother,Yes,No,Limited / no transportation,,No,Increase in price,,Yes,,,Not Applicable (did not need to buy maize),,,No,Increase in price,,Yes,No,,,,,,,,,,,No,,,,,,,,,,,,No,,,,No,Yes,Agriculture,,Self-Employed,,Yes,,,Yes,,,Agriculture,,Self-Employed,,No,,,,No,,,,,,,,,,,,,,,,,Yes,Yes,,,,,,,,,,,,,No,,,Yes,Reduced,No,,No,,No,,No,,No,,No,,No,,No,,No,,,Reduced,11,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,,Yes,Yes,Yes,No,No,No,No,No,-98,No,No,No,No,Yes,No,No,,,,,,,,,,,,,,,,,,,Yes,Yes,Yes,Yes,,,,,,,,,,,,,,,,,,,Yes,Yes,No,No,Yes,No,,,,,,,,No,Yes,,,Yes,,,Yes,,,No,,,Afan Oromo,Displayed no problems speaking or understanding the language,Very confident,745.21405029296875,3
uuid:30531fa6-8428-4100-8409-65ef0c5b3840,130102088800301029,130102088800301,2020-07-29T11:09:52Z,2020-08-03T08:07:18Z,Harar,1,2,8,88,3,Rural,1,29,1,Male,56,Round 4,1,Yes,2,Female,55,Spouse,Yes,Not Applicable (did not need to buy medicine),,,Yes,,,Yes,,,Yes,,,Yes,,,Yes,No,,,,,,,,,,,No,,,,,,,,,,,,No,,,,No,Yes,Agriculture,,Self-Employed,,Yes,,,Yes,,,Agriculture,,Self-Employed,,Yes,Yes,,,,Wholesale and retail trade,,The same as usual,,,,,,,,,,,,,,Yes,Yes,,,,,,,,,,,,,No,,,Yes,Stayed the same,Yes,Stayed the same,Yes,Increased,No,,No,,No,,No,,Yes,Increased,No,,No,,,Increased,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,1,No,Yes,No,No,No,No,No,,500,Yes,,,,,,,,,,,,,,,,No,No,Yes,Yes,,,,,,,,,,,,,,,,,,,No,No,No,No,Yes,No,,,,,,,,No,Yes,,,Yes,,,Yes,,,No,,,Afan Oromo,Displayed no problems speaking or understanding the language,Very confident,533.69622802734375,3
uuid:d5f4e671-1a3b-4db4-9175-2eeeba44de04,130102088800301049,130102088800301,2020-08-01T13:52:27Z,2020-08-01T15:43:57Z,Harar,1,2,8,88,3,Rural,1,49,1,Male,24,Round 4,1,Yes,1,Male,24,Head,Yes,Not Applicable (did not need to buy medicine),,,Yes,,,Yes,,,Yes,,,No,Increase in price,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,No,Yes,Agriculture,,Self-Employed,,Yes,,,Yes,,,Agriculture,,Self-Employed,,No,,,,No,,,,,,,,,,,,,,,,,Yes,Yes,,,,,,,,,,,,,,,,Yes,Stayed the same,No,,Yes,Stayed the same,No,,No,,No,,No,,No,,No,,No,,,Stayed the same,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,0,Yes,No,No,No,No,No,No,,,,,,,,,,,,,,,,,,,No,No,Yes,Yes,,,,,,,,,,,,,,,,,,,Yes,No,No,No,Yes,Yes,1 3,Yes,No,Yes,No,No,Light Damage,No,Yes,,,Yes,,,Yes,,,No,,,Afan Oromo,Displayed no problems speaking or understanding the language,Very confident,533.69622802734375,3
uuid:cfb44344-a9f2-4873-8833-1a127dcb4b20,130102088800301069,130102088800301,2020-07-28T13:19:38Z,2020-08-03T08:07:14Z,Harar,1,2,8,88,3,Rural,1,69,1,Male,28,Round 4,1,Yes,1,Male,28,Head,Yes,Not Applicable (did not need to buy medicine),,,Not Applicable (did not need to buy teff or injera),,,Yes,,,Yes,,,Yes,,,Yes,No,,,,,,,,,,,No,,,,,,,,,,,,No,,,,No,Yes,Agriculture,,Self-Employed,,Yes,,,Yes,,,Agriculture,,Self-Employed,,No,,,,No,,,,,,,,,,,,,,,,,Yes,Yes,,,,,,,,,,,,,No,,,Yes,Increased,No,,No,,No,,No,,No,,No,,No,,No,,No,,,Increased,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,0,Yes,No,No,No,No,No,No,,,,,,,,,,,,,,,,,,,No,No,Yes,Yes,,,,,,,,,,,,,,,,,,,Yes,Yes,No,No,Yes,No,,,,,,,,No,Yes,,,Yes,,,Yes,,,No,,,Afan Oromo,Displayed no problems speaking or understanding the language,Very confident,892.3751220703125,3
uuid:117df058-e5bd-4120-a379-584ccc89940a,130102088800408022,130102088800408,2020-07-28T14:10:54Z,2020-07-28T14:38:49Z,Harar,1,2,8,88,4,Rural,8,22,1,Male,40,Round 4,1,Yes,1,Male,40,Head,Yes,Not Applicable (did not need to buy medicine),,,No,Increase in price,,Yes,,,Yes,,,Yes,,,Yes,Yes,4,No,No,No,Yes,No,No,No,No,,No,,,,,,,,,,,,No,,,,No,Yes,Agriculture,,Self-Employed,,Yes,,,Yes,,,Agriculture,,Self-Employed,,No,,,,No,,,,,,,,,,,,,,,,,Yes,Yes,,,,,,,,,,,,,No,,,Yes,Reduced,No,,No,,No,,No,,No,,No,,No,,No,,No,,,Reduced,9 11,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,No,0,Yes,No,No,No,No,No,No,,,,,,,,,,,,,,,,,,,No,No,Yes,Yes,,,,,,,,,,,,,,,,,,,No,No,No,No,Yes,No,,,,,,,,No,Yes,,,Yes,,,Yes,,,No,,,Afan Oromo,Displayed no problems speaking or understanding the language,Very confident,411.8394775390625,3
uuid:304a6379-e864-4ba2-be3a-fe0375f5e9f2,130102088800408058,130102088800408,2020-08-01T14:15:22Z,2020-08-01T15:44:01Z,Harar,1,2,8,88,4,Rural,8,58,1,Female,70,Round 4,1,Yes,1,Female,70,Head,Yes,Not Applicable (did not need to buy medicine),,,Yes,,,Yes,,,Not Applicable (did not need to buy maize),,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,"Yes, and successfully received the service",Yes,Agriculture,,Self-Employed,,Yes,,,Yes,,,Agriculture,,Self-Employed,,No,,,,No,,,,,,,,,,,,,,,,,Yes,Yes,,,,,,,,,,,,,No,,,No,,No,,No,,No,,No,,No,,Yes,Stayed the same,No,,No,,No,,,Stayed the same,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,0,Yes,No,No,No,No,No,No,,,,,,,,,,,,,,,,,,,Yes,No,Yes,Yes,,,,,,,,,,,,,,,,,,,No,No,No,No,Yes,No,,,,,,,,No,Yes,,,Yes,,,Yes,,,No,,,Afan Oromo,Displayed no problems speaking or understanding the language,Very confident,825.922119140625,3
uuid:078c1670-6c1a-46a4-9a3c-295e67e6dda6,130102088800408077,130102088800408,2020-07-29T12:21:04Z,2020-07-29T14:54:45Z,Harar,1,2,8,88,4,Rural,8,77,1,Female,62,Round 4,1,Yes,2,Male,25,Son/Daughter,Yes,Not Applicable (did not need to buy medicine),,,Yes,,,Yes,,,Yes,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,"Yes, and successfully received the service",Yes,Public administration (government),,Employee (Government),,Yes,,,Yes,,,Public administration (government),,Employee (Government),,No,,,,No,,,,,,,,,,,,,,,,,Yes,Yes,,,,,,,,,,,,,No,,,Yes,Stayed the same,No,,Yes,Increased,No,,No,,No,,No,,No,,No,,No,,,Stayed the same,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,0,Yes,No,No,No,No,No,No,,,,,,,,,,,,,,,,,,,Yes,No,Yes,Yes,,,,,,,,,,,,,,,,,,,No,No,No,No,Yes,No,,,,,,,,No,No,Water supply no longer available,,Yes,,,Yes,,,No,,,Afan Oromo,Displayed no problems speaking or understanding the language,Very confident,344.8007507324219,3
uuid:7da0d5fe-bdb7-4ac2-b90a-c20988b1ba31,130102088800408105,130102088800408,2020-07-29T14:25:34Z,2020-07-29T14:49:05Z,Harar,1,2,8,88,4,Rural,8,105,1,Male,37,Round 4,1,Yes,1,Male,37,Head,Yes,Not Applicable (did not need to buy medicine),,,Yes,,,Yes,,,Yes,,,Yes,,,Yes,Yes,4,No,No,No,Yes,No,No,No,No,,No,,,,,,,,,,,,No,,,,"Yes, and successfully received the service",Yes,Public administration (government),,Employee (Government),,Yes,,,Yes,,,Public administration (government),,Employee (Government),,No,,,,No,,,,,,,,,,,,,,,,,Yes,Yes,,,,,,,,,,,,,Yes,No,,Yes,Reduced,No,,Yes,Stayed the same,No,,No,,No,,No,,No,,No,,No,,,Reduced,0,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,No,0,Yes,No,No,No,No,No,No,,,,,,,,,,,,,,,,,,,No,No,Yes,Yes,,,,,,,,,,,,,,,,,,,Yes,No,No,No,Yes,No,,,,,,,,No,No,Water supply reduced,,Yes,,,Yes,,,No,,,Afan Oromo,Displayed no problems speaking or understanding the language,Very confident,287.9422302246094,3
