household_id,ii4_resp_id,phw2,cs4_sector,cs5_eaid,cs6_hhid,cs7_hhh_id,cs1_region,cs2_zoneid,cs3_woredaid,cs3c_cityid,cs3c_subcityid,cs3b_kebeleid,ea_id,cs_startdate,cs_submissiondate,cs7a_hhh_gender,cs7a_hhh_age,cs12_round,ii1_attempt,ii4_resp_same,ii4_resp_gender,ii4_resp_age,ii4_resp_relhhh,bi_same_hhh,ac1_atb_med,ac2_atb_med_why,ac2_atb_med_why_other,ac1_atb_teff,ac2_atb_teff_why,ac2_atb_teff_why_other,ac1_atb_wheat,ac2_atb_wheat_why,ac2_atb_wheat_why_other,ac1_atb_maize,ac2_atb_maize_why,ac2_atb_maize_why_other,ac1_atb_oil,ac2_atb_oil_why,ac2_atb_oil_why_other,ac3_sch_child,ac4_2_edu,ac5_edu_type,ac5_edu_type_1,ac5_edu_type_2,ac5_edu_type_3,ac5_edu_type_4,ac5_edu_type_5,ac5_edu_type__96,ac5_edu_type__98,ac5_edu_type__99,ac5_edu_type_other,ac6_med,ac7_med_access,ac8_med_access_reas,ac8_med_access_reas_other,ac9_bank,em1_work_cur,em6_work_cur_act,em6_work_cur_act_other,em7_work_cur_status,em7_work_cur_status_other,em8_work_cur_same,em9_work_change_why,em9_work_change_why_other,em2_work_pre,em3_work_no_why,em3_work_no_why_other,em4_work_pre_act,em4_work_pre_act_other,em5_work_pre_status,em5_work_pre_status_other,em12_work_cur_able,em13_work_cur_notable_paid,em14_work_cur_notable_why,em14_work_cur_notable_why_other,em15_bus,em15a_bus_prev,em15b_bus_prev_closed,em15b_bus_prev_closed_other,em15c_bus_new,em16_bus_sector,em16_bus_sector_other,em17_bus_inc,em18_bus_inc_low_amt,em19_bus_inc_low_why,em19_bus_inc_low_why_1,em19_bus_inc_low_why_2,em19_bus_inc_low_why_3,em19_bus_inc_low_why_4,em19_bus_inc_low_why_5,em19_bus_inc_low_why_6,em19_bus_inc_low_why_7,em19_bus_inc_low_why__98,em19_bus_inc_low_why__99,em19_bus_inc_low_why__96,em19_bus_inc_low_why_other,em20_farm,em21_farm_norm,em22_farm_norm_why,em22_farm_norm_why_1,em22_farm_norm_why_2,em22_farm_norm_why_3,em22_farm_norm_why_4,em22_farm_norm_why_5,em22_farm_norm_why_6,em22_farm_norm_why_7,em22_farm_norm_why__98,em22_farm_norm_why__99,em22_farm_norm_why__96,em22_farm_norm_why_other,em23_we,em24_we_layoff,em25_we_layoff_covid,lc1_farm,lc2_farm_chg,lc1_bus,lc2_bus_chg,lc1_we,lc2_we_chg,lc1_rem_dom,lc2_rem_dom_chg,lc1_rem_for,lc2_rem_for_chg,lc1_isp,lc2_isp_chg,lc1_pen,lc2_pen_chg,lc1_gov,lc2_gov_chg,lc1_ngo,lc2_ngo_chg,lc1_other,lc1_other_source,lc2_other_chg,lc3_total_chg,lc4_total_chg_cope,lc4_total_chg_cope_1,lc4_total_chg_cope_2,lc4_total_chg_cope_3,lc4_total_chg_cope_4,lc4_total_chg_cope_5,lc4_total_chg_cope_6,lc4_total_chg_cope_7,lc4_total_chg_cope_8,lc4_total_chg_cope_9,lc4_total_chg_cope_10,lc4_total_chg_cope_11,lc4_total_chg_cope_12,lc4_total_chg_cope_13,lc4_total_chg_cope_14,lc4_total_chg_cope_15,lc4_total_chg_cope_0,lc4_total_chg_cope__98,lc4_total_chg_cope__99,lc4_total_chg_cope__96,lc4_total_chg_cope_other,fi1_enough,fi2_healthy,fi3_fewkinds,fi4_skipmeal,fi5_ateless,fi6_noteatfullday,fi7_outoffood,fi8_hungrynoteat,as1_assist_type,as1_assist_type_1,as1_assist_type_2,as1_assist_type_3,as1_assist_type_0,as1_assist_type__98,as1_assist_type__99,as1_assist_type__96,as1_assist_type_other,as3_food_value,as2_food_psnp,as4_food_source,as4_food_source_other,as3_forwork_value_food,as3_forwork_value_cash,as2_forwork_psnp,as4_forwork_source,as4_forwork_source_other,as3_cash_value,as2_cash_psnp,as4_cash_source,as4_cash_source_other,as3_other_value,as2_other_psnp,as4_other_source,as4_other_source_other,ir1_endearly,ir1_whyendearly,ir1_whyendearly_other,ir_lang,ir_understand,ir_confident,key
010209010100218004,1,2697.876220703125,Urban,18,4,1,Tigray,2,9,1,1,2,010209010100218,2020-05-22T13:18:35Z,2020-05-22T17:59:58Z,Male,40,Round 2,2,1,Male,40,1. Head,Yes,Not Applicable (did not need to buy medicine),,,Yes,,,Yes,,,Yes,,,Yes,,,Yes,Yes,4,No,No,No,Yes,No,No,No,No,,No,,,,"Yes, and successfully received the service",Yes,Wholesale and retail trade,,Self-Employed,,Yes,,,,,,,,,,,,,,Yes,Yes,,,,Wholesale and retail trade,,The same as usual,,,,,,,,,,,,,,No,,,,,,,,,,,,,,Yes,No,,No,,No,,No,,No,,No,,No,,No,,No,,No,,No,,,Reduced,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,,No,Yes,Yes,No,No,No,Yes,No,0,No,No,No,Yes,No,No,No,,,,,,,,,,,,,,,,,,,No,,,Tigrinya,Displayed no problems speaking or understanding the language,Very confident,uuid:4d0ef40a-3324-4dc4-8483-9e7a6456ba97
010209010100218015,1,2697.876220703125,Urban,18,15,1,Tigray,2,9,1,1,2,010209010100218,2020-05-23T10:51:32Z,2020-05-23T17:48:57Z,Male,28,Round 2,3,1,Male,28,1. Head,Yes,Not Applicable (did not need to buy medicine),,,Yes,,,Not Applicable (did not need to buy wheat in any form),,,Not Applicable (did not need to buy maize),,,Yes,,,,,,,,,,,,,,,Yes,Yes,,,No,Yes,"Transport services (taxi, bus, bajaj, truck, etc.)",,Self-Employed,,Yes,,,,,,,,,,,,,,No,,,,No,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,No,,,No,,No,,No,,Yes,Stayed the same,No,,No,,No,,No,,No,,No,,,Reduced,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,,No,No,No,No,No,No,No,No,0,No,No,No,Yes,No,No,No,,,,,,,,,,,,,,,,,,,No,,,Tigrinya,Displayed no problems speaking or understanding the language,Very confident,uuid:c6b9e447-609f-4cd4-a7c1-cb8b242c9eaa
010209010100218026,1,2454.573974609375,Urban,18,26,1,Tigray,2,9,1,1,2,010209010100218,2020-05-22T14:01:19Z,2020-05-22T18:00:23Z,Female,35,Round 2,2,1,Female,35,1. Head,Yes,Not Applicable (did not need to buy medicine),,,Yes,,,Yes,,,Not Applicable (did not need to buy maize),,,Yes,,,,,,,,,,,,,,,No,,,,No,Yes,Wholesale and retail trade,,Self-Employed,,Yes,,,,,,,,,,,,,,Yes,Yes,,,,Wholesale and retail trade,,The same as usual,,,,,,,,,,,,,,No,,,,,,,,,,,,,,No,,,Yes,Stayed the same,No,,No,,No,,No,,No,,No,,No,,No,,No,,,Reduced,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,,Yes,Yes,No,Yes,Yes,No,Yes,No,0,No,No,No,Yes,No,No,No,,,,,,,,,,,,,,,,,,,No,,,Tigrinya,Displayed no problems speaking or understanding the language,Very confident,uuid:d1b92e3f-03f3-43f1-882b-78db24639ac1
010209010100218038,1,3083.460205078125,Urban,18,38,1,Tigray,2,9,1,1,2,010209010100218,2020-05-23T11:09:23Z,2020-05-23T17:49:05Z,Female,20,Round 2,2,1,Female,20,1. Head,Yes,Yes,,,Yes,,,Yes,,,Not Applicable (did not need to buy maize),,,Yes,,,,,,,,,,,,,,,No,,,,"Yes, and successfully received the service",No,,,,,,,,No,,,,,,,,,,,No,No,Seasonal closure,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,No,,No,,No,,No,,No,,No,,No,,No,,No,,No,,,Reduced,11,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,,Yes,No,No,Yes,Yes,No,Yes,No,0,No,No,No,Yes,No,No,No,,,,,,,,,,,,,,,,,,,No,,,Tigrinya,Displayed no problems speaking or understanding the language,Very confident,uuid:64f5fb71-78ad-4296-8357-02b2907e0dd2
010209010100218061,1,3628.166748046875,Urban,18,61,1,Tigray,2,9,1,1,2,010209010100218,2020-05-23T09:40:33Z,2020-05-23T17:48:00Z,Female,60,Round 2,3,1,Female,60,1. Head,Yes,Not Applicable (did not need to buy medicine),,,Yes,,,Yes,,,Not Applicable (did not need to buy maize),,,Yes,,,Yes,Yes,4,No,No,No,Yes,No,No,No,No,,No,,,,"Yes, and successfully received the service",No,,,,,,,,Yes,Temporarily absent,,"Restaurants, hotels, bars, cafes",,Self-Employed,,,,,,No,,,,No,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,No,,,No,,No,,No,,Yes,Stayed the same,No,,No,,No,,No,,No,,No,,,Reduced,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,,No,Yes,Yes,No,No,No,Yes,No,0,No,No,No,Yes,No,No,No,,,,,,,,,,,,,,,,,,,No,,,Tigrinya,Displayed no problems speaking or understanding the language,Very confident,uuid:a7df5965-c081-450d-a8d4-8dfa0f7e046e
010209010100218072,1,3083.460205078125,Urban,18,72,1,Tigray,2,9,1,1,2,010209010100218,2020-05-23T08:24:42Z,2020-05-23T17:46:35Z,Female,40,Round 2,2,1,Female,40,1. Head,Yes,Not Applicable (did not need to buy medicine),,,Yes,,,Not Applicable (did not need to buy wheat in any form),,,Not Applicable (did not need to buy maize),,,Yes,,,Yes,Yes,4,No,No,No,Yes,No,No,No,No,,No,,,,"Yes, and successfully received the service",Yes,Industry/manufacturing,,Self-Employed,,Yes,,,,,,,,,,,,,,Yes,,,,Yes,Industry/manufacturing,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,No,,,No,,Yes,Reduced,No,,No,,Yes,Stayed the same,Yes,Reduced,No,,No,,No,,No,,,Reduced,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,,No,No,No,No,No,No,No,No,0,No,No,No,Yes,No,No,No,,,,,,,,,,,,,,,,,,,No,,,Tigrinya,Displayed no problems speaking or understanding the language,Very confident,uuid:512a9641-ea97-4c30-9567-70637e504a9f
010209010100218083,1,2697.876220703125,Urban,18,83,1,Tigray,2,9,1,1,2,010209010100218,2020-05-25T11:23:52Z,2020-05-25T18:33:33Z,Male,35,Round 2,1,1,Male,35,1. Head,Yes,Not Applicable (did not need to buy medicine),,,Not Applicable (did not need to buy teff or injera),,,Yes,,,Not Applicable (did not need to buy maize),,,Yes,,,,,,,,,,,,,,,No,,,,"Yes, and successfully received the service",Yes,Construction,,Employee (Domestic),,,,,,,,,,,,No,No,Temporarily absent,,No,No,Seasonal closure,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,No,,,No,,No,,No,,Yes,Stayed the same,No,,No,,No,,No,,No,,No,,,Reduced,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,,No,No,No,No,No,No,No,No,0,No,No,No,Yes,No,No,No,,,,,,,,,,,,,,,,,,,No,,,Tigrinya,Displayed no problems speaking or understanding the language,Very confident,uuid:add05bcf-6c75-4d13-8665-754a34b87f30
010209010100218106,1,3083.460205078125,Urban,18,106,1,Tigray,2,9,1,1,2,010209010100218,2020-05-23T08:59:42Z,2020-05-23T17:47:03Z,Male,35,Round 2,2,1,Male,35,1. Head,Yes,Not Applicable (did not need to buy medicine),,,Not Applicable (did not need to buy teff or injera),,,Not Applicable (did not need to buy wheat in any form),,,Not Applicable (did not need to buy maize),,,Yes,,,Yes,No,,,,,,,,,,,No,,,,"Yes, and successfully received the service",Yes,Public administration (government),,Employee (Government),,Yes,,,,,,,,,,Yes,,,,Yes,,,,Yes,Public administration (government),,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,No,,,No,,No,,No,,No,,No,,No,,No,,No,,No,,No,,,Reduced,11,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,No,0,No,No,No,Yes,No,No,No,,,,,,,,,,,,,,,,,,,No,,,Tigrinya,Displayed no problems speaking or understanding the language,Very confident,uuid:6423a78f-77d8-455d-9ce0-f2896c43bce1
010209010100218117,3,5075.6591796875,Urban,18,117,1,Tigray,2,9,1,1,2,010209010100218,2020-05-25T09:33:08Z,2020-05-25T18:32:01Z,Male,88,Round 2,6,1,Female,17,3. Son/Daughter,Yes,Not Applicable (did not need to buy medicine),,,Not Applicable (did not need to buy teff or injera),,,Not Applicable (did not need to buy wheat in any form),,,Yes,,,Yes,,,Yes,Yes,4,No,No,No,Yes,No,No,No,No,,No,,,,"Yes, and successfully received the service",No,,,,,,,,No,,,,,,,,,,,No,,,,No,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,No,,,No,,No,,No,,Yes,Reduced,No,,No,,No,,No,,No,,No,,,Reduced,11,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,,Yes,Yes,Yes,No,Yes,No,Yes,No,0,No,No,No,Yes,No,No,No,,,,,,,,,,,,,,,,,,,No,,,Tigrinya,Displayed no problems speaking or understanding the language,Very confident,uuid:3127ceaf-ffa5-4cb8-aa62-74e7d62f88f9
010209010100218139,1,2697.876220703125,Urban,18,139,1,Tigray,2,9,1,1,2,010209010100218,2020-05-25T13:58:24Z,2020-05-25T18:34:23Z,Male,34,Round 2,7,1,Male,34,1. Head,Yes,Not Applicable (did not need to buy medicine),,,Not Applicable (did not need to buy teff or injera),,,Yes,,,Not Applicable (did not need to buy maize),,,Yes,,,Yes,No,,,,,,,,,,,No,,,,"Yes, and successfully received the service",No,,,,,,,,Yes,Temporarily absent,,Agriculture,,Self-Employed,,,,,,Yes,Yes,,,,Public administration (government),,Less than usual,Decreased by about half (50%) of the usual income,4 5,No,No,No,Yes,Yes,No,No,No,No,No,,No,,,,,,,,,,,,,,No,,,No,,Yes,Reduced,No,,No,,No,,No,,No,,No,,No,,No,,,Reduced,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,,Yes,Yes,Yes,Yes,Yes,No,Yes,No,0,No,No,No,Yes,No,No,No,,,,,,,,,,,,,,,,,,,No,,,Tigrinya,Displayed no problems speaking or understanding the language,Very confident,uuid:a497aebe-2987-4371-9fb2-3f283e77a63b
010209010100218150,1,2697.876220703125,Urban,18,150,1,Tigray,2,9,1,1,2,010209010100218,2020-05-27T07:51:24Z,2020-05-27T18:51:52Z,Male,41,Round 2,5,1,Male,41,1. Head,Yes,Not Applicable (did not need to buy medicine),,,Yes,,,Yes,,,Yes,,,Yes,,,Yes,Yes,3,No,No,Yes,No,No,No,No,No,,No,,,,No,Yes,Wholesale and retail trade,,Self-Employed,,Yes,,,,,,,,,,,,,,No,,,,No,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,No,,,No,,No,,No,,No,,No,,No,,No,,No,,No,,No,,,Reduced,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,,No,No,No,No,No,No,No,No,0,No,No,No,Yes,No,No,No,,,,,,,,,,,,,,,,,,,No,,,Tigrinya,Displayed no problems speaking or understanding the language,Very confident,uuid:3ccc8ca8-82dc-4f31-a0a7-0754520ea7dc
010209010100218161,1,2454.573974609375,Urban,18,161,1,Tigray,2,9,1,1,2,010209010100218,2020-05-29T07:54:23Z,2020-05-29T19:00:10Z,Female,23,Round 2,8,1,Female,23,1. Head,Yes,Not Applicable (did not need to buy medicine),,,Not Applicable (did not need to buy teff or injera),,,Not Applicable (did not need to buy wheat in any form),,,Not Applicable (did not need to buy maize),,,Not Applicable (did not need to buy edible oil),,,,,,,,,,,,,,,No,,,,No,No,,,,,,,,Yes,Ill,,"Personal services (beauty salons, hairdressers, barbers, etc.)",,Self-Employed,,,,,,Yes,,,,Yes,Wholesale and retail trade,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,No,,Yes,Stayed the same,No,,No,,No,,No,,No,,No,,No,,No,,,Reduced,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,,No,No,No,No,No,No,Yes,No,0,No,No,No,Yes,No,No,No,,,,,,,,,,,,,,,,,,,No,,,Tigrinya,Displayed no problems speaking or understanding the language,Very confident,uuid:a150a7e7-744e-45b3-b089-bbb69e3937cd
010210088801507008,1,9005.142578125,Rural,7,8,1,Tigray,2,10,8,88,15,010210088801507,2020-05-15T09:54:01Z,2020-05-15T18:16:06Z,Male,34,Round 2,1,1,Male,34,1. Head,Yes,Not Applicable (did not need to buy medicine),,,Not Applicable (did not need to buy teff or injera),,,Not Applicable (did not need to buy wheat in any form),,,Not Applicable (did not need to buy maize),,,Yes,,,Yes,No,,,,,,,,,,,No,,,,No,Yes,Agriculture,,Self-Employed,,,,,,,,,,,,,,,,No,,,,No,,,,,,,,,,,,,,,,,Yes,Yes,,,,,,,,,,,,,No,,,Yes,Stayed the same,No,,No,,No,,No,,No,,No,,Yes,Increased,No,,No,,,Stayed the same,,,,,,,,,,,,,,,,,,,,,,Yes,No,Yes,No,No,No,No,No,0,No,No,No,Yes,No,No,No,,,,,,,,,,,,,,,,,,,No,,,Tigrinya,Displayed no problems speaking or understanding the language,Very confident,uuid:d51c8572-c383-419f-b37e-f7e9f8fe9403
010210088801507020,1,6541.69677734375,Rural,7,20,1,Tigray,2,10,8,88,15,010210088801507,2020-05-18T10:15:09Z,2020-05-18T18:42:49Z,Male,65,Round 2,2,1,Male,65,1. Head,Yes,Not Applicable (did not need to buy medicine),,,Not Applicable (did not need to buy teff or injera),,,Not Applicable (did not need to buy wheat in any form),,,Not Applicable (did not need to buy maize),,,Yes,,,Yes,Yes,4,No,No,No,Yes,No,No,No,No,,No,,,,"Yes, and successfully received the service",Yes,"Personal services (beauty salons, hairdressers, barbers, etc.)",,Casual Worker,,Yes,,,,,,,,,,,,,,No,,,,No,,,,,,,,,,,,,,,,,Yes,Yes,,,,,,,,,,,,,No,,,Yes,Stayed the same,No,,No,,No,,No,,No,,No,,No,,No,,No,,,Stayed the same,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,Yes,No,No,No,No,No,0,No,No,No,Yes,No,No,No,,,,,,,,,,,,,,,,,,,No,,,Tigrinya,Displayed no problems speaking or understanding the language,Very confident,uuid:07bc3f31-1fe2-4451-952f-4dbca5837609
010210088801507032,1,7588.39013671875,Rural,7,32,1,Tigray,2,10,8,88,15,010210088801507,2020-05-17T14:42:47Z,2020-05-17T18:59:44Z,Male,35,Round 2,1,1,Male,35,1. Head,Yes,Not Applicable (did not need to buy medicine),,,Not Applicable (did not need to buy teff or injera),,,Not Applicable (did not need to buy wheat in any form),,,Not Applicable (did not need to buy maize),,,Yes,,,Yes,No,,,,,,,,,,,No,,,,No,Yes,Agriculture,,Self-Employed,,,,,,,,,,,,,,,,No,,,,No,,,,,,,,,,,,,,,,,Yes,Yes,,,,,,,,,,,,,No,,,Yes,Stayed the same,No,,No,,No,,No,,No,,No,,Yes,Increased,No,,No,,,Stayed the same,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,1,Yes,No,No,No,No,No,No,,2000,Yes,,,,,,,,,,,,,,,,No,,,Tigrinya,Displayed no problems speaking or understanding the language,Very confident,uuid:d0708eca-069f-46af-bc34-5cbeb69590c8
010210088801507044,1,7588.39013671875,Rural,7,44,1,Tigray,2,10,8,88,15,010210088801507,2020-05-17T15:00:45Z,2020-05-17T18:59:45Z,Male,65,Round 2,1,1,Male,65,1. Head,Yes,Not Applicable (did not need to buy medicine),,,Not Applicable (did not need to buy teff or injera),,,Not Applicable (did not need to buy wheat in any form),,,Not Applicable (did not need to buy maize),,,Yes,,,Yes,Yes,4,No,No,No,Yes,No,No,No,No,,No,,,,No,Yes,Agriculture,,Self-Employed,,,,,,,,,,,,,,,,No,,,,No,,,,,,,,,,,,,,,,,Yes,Yes,,,,,,,,,,,,,No,,,Yes,Stayed the same,No,,No,,No,,No,,No,,No,,No,,No,,No,,,Stayed the same,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,Yes,Yes,Yes,No,No,No,0,No,No,No,Yes,No,No,No,,,,,,,,,,,,,,,,,,,No,,,Tigrinya,Displayed no problems speaking or understanding the language,Very confident,uuid:b4b0e055-36e1-4e8a-b984-b7d07033396d
010210088801507104,1,7588.39013671875,Rural,7,104,1,Tigray,2,10,8,88,15,010210088801507,2020-05-17T15:47:14Z,2020-05-17T18:59:46Z,Male,38,Round 2,1,1,Male,38,1. Head,Yes,Not Applicable (did not need to buy medicine),,,Not Applicable (did not need to buy teff or injera),,,Not Applicable (did not need to buy wheat in any form),,,Not Applicable (did not need to buy maize),,,Yes,,,No,,,,,,,,,,,,No,,,,"Yes, and successfully received the service",Yes,Agriculture,,Self-Employed,,,,,,,,,,,,,,,,No,,,,No,,,,,,,,,,,,,,,,,Yes,Yes,,,,,,,,,,,,,No,,,Yes,Stayed the same,No,,No,,No,,No,,No,,No,,No,,No,,No,,,Stayed the same,,,,,,,,,,,,,,,,,,,,,,No,Yes,Yes,No,No,No,No,No,0,No,No,No,Yes,No,No,No,,,,,,,,,,,,,,,,,,,No,,,Tigrinya,Displayed no problems speaking or understanding the language,Very confident,uuid:0f23c49b-a430-435a-bc9a-cf754ed81575
010211010100302002,1,2814.615234375,Urban,2,2,1,Tigray,2,11,1,1,3,010211010100302,2020-05-25T12:15:54Z,2020-05-25T18:34:03Z,Female,50,Round 2,4,1,Female,50,1. Head,Yes,Not Applicable (did not need to buy medicine),,,Yes,,,Yes,,,Not Applicable (did not need to buy maize),,,Yes,,,Yes,Yes,4,No,No,No,Yes,No,No,No,No,,No,,,,"Yes, and successfully received the service",No,,,,,,,,Yes,Temporarily absent,,"Restaurants, hotels, bars, cafes",,Self-Employed,,,,,,No,,,,No,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,No,,,No,,No,,No,,Yes,Stayed the same,No,,No,,No,,No,,No,,No,,,Reduced,4 11,No,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,,Yes,Yes,Yes,No,No,No,Yes,No,0,No,No,No,Yes,No,No,No,,,,,,,,,,,,,,,,,,,No,,,Tigrinya,Displayed no problems speaking or understanding the language,Very confident,uuid:2d50772e-46a4-45ca-a8b6-504225932af3
010211010100302012,1,2375.38232421875,Urban,2,12,1,Tigray,2,11,1,1,3,010211010100302,2020-05-29T11:23:48Z,2020-05-29T18:58:47Z,Female,75,Round 2,5,1,Female,75,1. Head,Yes,Not Applicable (did not need to buy medicine),,,Not Applicable (did not need to buy teff or injera),,,Yes,,,Not Applicable (did not need to buy maize),,,Yes,,,,,,,,,,,,,,,No,,,,No,No,,,,,,,,No,,,,,,,,,,,No,,,,No,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,No,,,No,,No,,No,,No,,No,,No,,No,,Yes,Stayed the same,No,,No,,,Stayed the same,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,No,Yes,No,1,Yes,No,No,No,No,No,No,,300,No,Government,,,,,,,,,,,,,,,No,,,Tigrinya,Displayed no problems speaking or understanding the language,Very confident,uuid:6422eb42-10e6-4d52-bb3b-7455cd01cf48
010211010100302022,1,3323.063720703125,Urban,2,22,1,Tigray,2,11,1,1,3,010211010100302,2020-05-26T09:51:49Z,2020-05-26T17:20:39Z,Female,48,Round 2,7,1,Female,48,1. Head,Yes,Not Applicable (did not need to buy medicine),,,Not Applicable (did not need to buy teff or injera),,,Not Applicable (did not need to buy wheat in any form),,,Not Applicable (did not need to buy maize),,,Not Applicable (did not need to buy edible oil),,,,,,,,,,,,,,,No,,,,No,No,,,,,,,,Yes,Lost job/no business because of coronavirus,,Wholesale and retail trade,,Self-Employed,,,,,,No,,,,No,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,No,,No,,No,,No,,No,,No,,No,,No,,No,,No,,,Reduced,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,,Yes,Yes,Yes,Yes,Yes,No,Yes,No,0,No,No,No,Yes,No,No,No,,,,,,,,,,,,,,,,,,,No,,,Tigrinya,Displayed no problems speaking or understanding the language,Very confident,uuid:71f73b5c-2bb1-499a-8b7a-4738ac272ba6
010211010100302032,1,2814.615234375,Urban,2,32,1,Tigray,2,11,1,1,3,010211010100302,2020-05-23T11:30:06Z,2020-05-23T17:49:19Z,Female,60,Round 2,3,1,Female,60,1. Head,Yes,Not Applicable (did not need to buy medicine),,,Yes,,,Yes,,,Not Applicable (did not need to buy maize),,,Yes,,,,,,,,,,,,,,,No,,,,No,Yes,Wholesale and retail trade,,Self-Employed,,Yes,,,,,,,,,,,,,,No,,,,No,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,No,,Yes,Reduced,No,,No,,No,,No,,No,,No,,No,,No,,,Reduced,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,,Yes,Yes,Yes,No,No,No,Yes,No,1 3,Yes,No,Yes,No,No,No,No,,270,No,Religious Organization,,,,,,,200,No,Religious Organization,,,,,,No,,,Tigrinya,Displayed no problems speaking or understanding the language,Very confident,uuid:7ed56f8f-b085-4f7d-a023-7f1edb2d0b03
010211010100302042,1,2375.38232421875,Urban,2,42,1,Tigray,2,11,1,1,3,010211010100302,2020-05-28T11:17:12Z,2020-05-28T13:56:04Z,Female,70,Round 2,8,1,Female,70,1. Head,Yes,Yes,,,Not Applicable (did not need to buy teff or injera),,,Yes,,,Not Applicable (did not need to buy maize),,,Yes,,,No,,,,,,,,,,,,Yes,Yes,,,"Yes, and successfully received the service",No,,,,,,,,No,,,,,,,,,,,Yes,Yes,,,,Wholesale and retail trade,,The same as usual,,,,,,,,,,,,,,No,,,,,,,,,,,,,,No,,,No,,No,,No,,Yes,Stayed the same,No,,No,,No,,No,,No,,No,,,Reduced,9 11,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,,Yes,Yes,Yes,Yes,Yes,No,Yes,No,3,No,No,Yes,No,No,No,No,,,,,,,,,,,300,No,Religious Organization,,,,,,No,,,Tigrinya,Displayed no problems speaking or understanding the language,Very confident,uuid:7eadb637-48f4-4bda-bad7-ab2c6d56e8c3
010211010100302062,1,1607.0240478515625,Urban,2,62,1,Tigray,2,11,1,1,3,010211010100302,2020-05-23T12:39:07Z,2020-05-23T17:49:41Z,Male,41,Round 2,2,1,Male,41,1. Head,Yes,Not Applicable (did not need to buy medicine),,,Yes,,,Yes,,,Yes,,,Yes,,,Yes,Yes,3,No,No,Yes,No,No,No,No,No,,No,,,,"Yes, and successfully received the service",Yes,Public administration (government),,Employee (Government),,Yes,,,,,,,,,,Yes,,,,Yes,,,,Yes,Wholesale and retail trade,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,No,,,No,,Yes,Reduced,No,,No,,No,,No,,No,,No,,No,,No,,,Stayed the same,,,,,,,,,,,,,,,,,,,,,,No,Yes,Yes,Yes,No,No,Yes,No,3,No,No,Yes,No,No,No,No,,,,,,,,,,,300,No,Religious Organization,,,,,,No,,,Tigrinya,Displayed no problems speaking or understanding the language,Very confident,uuid:c3d4e9e1-9395-48e0-a69b-37a3a54435a0
