ea_id,cs8q00,saq14,saq01,saq02,saq03,saq04,saq05,saq06,saq07,cs8q01,cs8q02,cs8q03,cs8q00_os,cs8q04,cs8q05a,cs8q05b,cs8q05c,cs8q05d,cs8q05e,cs8q05f,cs8q05g,cs8q05h,cs8q06,cs8q07,cs8q08,cs8q09,cs8q10,cs8q10_os,cs8q11a,cs8q11b,cs8q11c,cs8q11d,cs8q11d_os
031303010300223,7. Grain Mill,2. URBAN,3. AMHARA,13,03,1,3,002,23,2. NO,2. NO,2. NO,,,,,,,,,,,,,,,,,,,,,
031303010300223,8. Public Transportation,2. URBAN,3. AMHARA,13,03,1,3,002,23,2. NO,2. NO,2. NO,,,,,,,,,,,,,,,,,,,,,
031303010300223,9. Agricultural/Fishery/Livestock Extension Services,2. URBAN,3. AMHARA,13,03,1,3,002,23,2. NO,2. NO,2. NO,,,,,,,,,,,,,,,,,,,,,
031303010300223,10. Law Enforcement,2. URBAN,3. AMHARA,13,03,1,3,002,23,1. YES,1. YES,1. YES,,1. YES,1. YES,2. NO,1. YES,2. NO,1. YES,1. YES,2. NO,2. NO,1. YES,1. Addressed/Being Addressed,40000,10000,1. Voluntary,,1. YES,1. YES,1. YES,2. NO,
031303010300223,11. Other (Specify),2. URBAN,3. AMHARA,13,03,1,3,002,23,1. YES,1. YES,1. YES,yelem,2. NO,,,,,,,,,,,,,,,,,,,
031401088800203,1. Road/Bridge,1. RURAL,3. AMHARA,14,01,8,88,002,03,2. NO,2. NO,2. NO,,,,,,,,,,,,,,,,,,,,,
031401088800203,2. Primary School,1. RURAL,3. AMHARA,14,01,8,88,002,03,2. NO,2. NO,2. NO,,,,,,,,,,,,,,,,,,,,,
031401088800203,3. Secondary School,1. RURAL,3. AMHARA,14,01,8,88,002,03,2. NO,2. NO,2. NO,,,,,,,,,,,,,,,,,,,,,
031401088800203,4. Health Center/Clinic/Post,1. RURAL,3. AMHARA,14,01,8,88,002,03,1. YES,2. NO,1. YES,,1. YES,2. NO,2. NO,1. YES,2. NO,2. NO,2. NO,2. NO,2. NO,1. YES,4. Not Addressed; Response Negative,,,,,,,,,
031401088800203,5. Piped Water/Boreholes/Wells,1. RURAL,3. AMHARA,14,01,8,88,002,03,1. YES,1. YES,1. YES,,1. YES,2. NO,2. NO,1. YES,1. YES,2. NO,2. NO,2. NO,2. NO,1. YES,5. Not Addressed; Attempts Failed,,,,,,,,,
031401088800203,6. Natural Resource Conservation,1. RURAL,3. AMHARA,14,01,8,88,002,03,2. NO,2. NO,2. NO,,,,,,,,,,,,,,,,,,,,,
031401088800203,7. Grain Mill,1. RURAL,3. AMHARA,14,01,8,88,002,03,2. NO,2. NO,2. NO,,,,,,,,,,,,,,,,,,,,,
031401088800203,8. Public Transportation,1. RURAL,3. AMHARA,14,01,8,88,002,03,2. NO,2. NO,2. NO,,,,,,,,,,,,,,,,,,,,,
031401088800203,9. Agricultural/Fishery/Livestock Extension Services,1. RURAL,3. AMHARA,14,01,8,88,002,03,2. NO,2. NO,2. NO,,,,,,,,,,,,,,,,,,,,,
031401088800203,10. Law Enforcement,1. RURAL,3. AMHARA,14,01,8,88,002,03,1. YES,1. YES,1. YES,,1. YES,1. YES,2. NO,1. YES,1. YES,2. NO,2. NO,2. NO,2. NO,1. YES,1. Addressed/Being Addressed,0,,,,1. YES,1. YES,2. NO,2. NO,
031401088800203,11. Other (Specify),1. RURAL,3. AMHARA,14,01,8,88,002,03,2. NO,2. NO,2. NO,,,,,,,,,,,,,,,,,,,,,
031401088800709,1. Road/Bridge,1. RURAL,3. AMHARA,14,01,8,88,007,09,2. NO,2. NO,2. NO,,,,,,,,,,,,,,,,,,,,,
031401088800709,2. Primary School,1. RURAL,3. AMHARA,14,01,8,88,007,09,2. NO,2. NO,2. NO,,,,,,,,,,,,,,,,,,,,,
031401088800709,3. Secondary School,1. RURAL,3. AMHARA,14,01,8,88,007,09,2. NO,2. NO,2. NO,,,,,,,,,,,,,,,,,,,,,
031401088800709,4. Health Center/Clinic/Post,1. RURAL,3. AMHARA,14,01,8,88,007,09,2. NO,2. NO,2. NO,,,,,,,,,,,,,,,,,,,,,
031401088800709,5. Piped Water/Boreholes/Wells,1. RURAL,3. AMHARA,14,01,8,88,007,09,2. NO,2. NO,2. NO,,,,,,,,,,,,,,,,,,,,,
031401088800709,6. Natural Resource Conservation,1. RURAL,3. AMHARA,14,01,8,88,007,09,1. YES,1. YES,1. YES,,1. YES,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,,,,,,,,,,
031401088800709,7. Grain Mill,1. RURAL,3. AMHARA,14,01,8,88,007,09,2. NO,2. NO,2. NO,,,,,,,,,,,,,,,,,,,,,
031401088800709,8. Public Transportation,1. RURAL,3. AMHARA,14,01,8,88,007,09,2. NO,2. NO,2. NO,,,,,,,,,,,,,,,,,,,,,
031401088800709,9. Agricultural/Fishery/Livestock Extension Services,1. RURAL,3. AMHARA,14,01,8,88,007,09,1. YES,1. YES,1. YES,,1. YES,1. YES,2. NO,1. YES,2. NO,2. NO,2. NO,2. NO,2. NO,1. YES,1. Addressed/Being Addressed,41400,0,3. Other (Specify),Alawatam,2. NO,2. NO,2. NO,2. NO,
031401088800709,10. Law Enforcement,1. RURAL,3. AMHARA,14,01,8,88,007,09,1. YES,1. YES,1. YES,,1. YES,2. NO,2. NO,1. YES,1. YES,2. NO,2. NO,2. NO,2. NO,1. YES,2. To Be Addressed; Response Positive,5000,0,3. Other (Specify),Bemenigist Bejet,2. NO,1. YES,2. NO,2. NO,
031401088800709,11. Other (Specify),1. RURAL,3. AMHARA,14,01,8,88,007,09,2. NO,2. NO,2. NO,,,,,,,,,,,,,,,,,,,,,
031405010100309,1. Road/Bridge,2. URBAN,3. AMHARA,14,05,1,1,003,09,1. YES,1. YES,1. YES,,1. YES,1. YES,1. YES,2. NO,2. NO,1. YES,2. NO,1. YES,2. NO,1. YES,1. Addressed/Being Addressed,1000000,135000,1. Voluntary,,2. NO,1. YES,2. NO,2. NO,
031405010100309,2. Primary School,2. URBAN,3. AMHARA,14,05,1,1,003,09,2. NO,2. NO,2. NO,,,,,,,,,,,,,,,,,,,,,
031405010100309,3. Secondary School,2. URBAN,3. AMHARA,14,05,1,1,003,09,2. NO,2. NO,2. NO,,,,,,,,,,,,,,,,,,,,,
031405010100309,4. Health Center/Clinic/Post,2. URBAN,3. AMHARA,14,05,1,1,003,09,2. NO,2. NO,2. NO,,,,,,,,,,,,,,,,,,,,,
031405010100309,5. Piped Water/Boreholes/Wells,2. URBAN,3. AMHARA,14,05,1,1,003,09,2. NO,2. NO,2. NO,,,,,,,,,,,,,,,,,,,,,
031405010100309,6. Natural Resource Conservation,2. URBAN,3. AMHARA,14,05,1,1,003,09,2. NO,2. NO,2. NO,,,,,,,,,,,,,,,,,,,,,
031405010100309,7. Grain Mill,2. URBAN,3. AMHARA,14,05,1,1,003,09,2. NO,2. NO,2. NO,,,,,,,,,,,,,,,,,,,,,
031405010100309,8. Public Transportation,2. URBAN,3. AMHARA,14,05,1,1,003,09,2. NO,2. NO,2. NO,,,,,,,,,,,,,,,,,,,,,
031405010100309,9. Agricultural/Fishery/Livestock Extension Services,2. URBAN,3. AMHARA,14,05,1,1,003,09,2. NO,2. NO,2. NO,,,,,,,,,,,,,,,,,,,,,
031405010100309,10. Law Enforcement,2. URBAN,3. AMHARA,14,05,1,1,003,09,1. YES,1. YES,1. YES,,1. YES,1. YES,2. NO,1. YES,2. NO,2. NO,2. NO,2. NO,2. NO,1. YES,1. Addressed/Being Addressed,0,,,,1. YES,1. YES,2. NO,2. NO,
031405010100309,11. Other (Specify),2. URBAN,3. AMHARA,14,05,1,1,003,09,2. NO,2. NO,2. NO,,,,,,,,,,,,,,,,,,,,,
031503088800107,1. Road/Bridge,1. RURAL,3. AMHARA,15,03,8,88,001,07,1. YES,1. YES,1. YES,,1. YES,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,,,,,,,,,,
031503088800107,2. Primary School,1. RURAL,3. AMHARA,15,03,8,88,001,07,1. YES,1. YES,1. YES,,2. NO,,,,,,,,,,,,,,,,,,,
031503088800107,3. Secondary School,1. RURAL,3. AMHARA,15,03,8,88,001,07,2. NO,2. NO,2. NO,,,,,,,,,,,,,,,,,,,,,
031503088800107,4. Health Center/Clinic/Post,1. RURAL,3. AMHARA,15,03,8,88,001,07,1. YES,2. NO,1. YES,,2. NO,,,,,,,,,,,,,,,,,,,
031503088800107,5. Piped Water/Boreholes/Wells,1. RURAL,3. AMHARA,15,03,8,88,001,07,1. YES,2. NO,1. YES,,2. NO,,,,,,,,,,,,,,,,,,,
031503088800107,6. Natural Resource Conservation,1. RURAL,3. AMHARA,15,03,8,88,001,07,1. YES,1. YES,1. YES,,2. NO,,,,,,,,,,,,,,,,,,,
031503088800107,7. Grain Mill,1. RURAL,3. AMHARA,15,03,8,88,001,07,2. NO,2. NO,2. NO,,,,,,,,,,,,,,,,,,,,,
031503088800107,8. Public Transportation,1. RURAL,3. AMHARA,15,03,8,88,001,07,1. YES,2. NO,1. YES,,2. NO,,,,,,,,,,,,,,,,,,,
031503088800107,9. Agricultural/Fishery/Livestock Extension Services,1. RURAL,3. AMHARA,15,03,8,88,001,07,2. NO,2. NO,2. NO,,,,,,,,,,,,,,,,,,,,,
031503088800107,10. Law Enforcement,1. RURAL,3. AMHARA,15,03,8,88,001,07,1. YES,2. NO,1. YES,,1. YES,1. YES,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,1. YES,5. Not Addressed; Attempts Failed,,,,,,,,,
031503088800107,11. Other (Specify),1. RURAL,3. AMHARA,15,03,8,88,001,07,2. NO,2. NO,2. NO,,,,,,,,,,,,,,,,,,,,,
031506010100103,1. Road/Bridge,2. URBAN,3. AMHARA,15,06,1,1,001,03,1. YES,1. YES,1. YES,,1. YES,1. YES,2. NO,1. YES,2. NO,2. NO,2. NO,2. NO,2. NO,1. YES,1. Addressed/Being Addressed,0,,,,1. YES,1. YES,1. YES,2. NO,
031506010100103,2. Primary School,2. URBAN,3. AMHARA,15,06,1,1,001,03,1. YES,1. YES,1. YES,,1. YES,1. YES,2. NO,1. YES,2. NO,1. YES,2. NO,2. NO,2. NO,1. YES,1. Addressed/Being Addressed,0,,,,1. YES,1. YES,1. YES,2. NO,
031506010100103,3. Secondary School,2. URBAN,3. AMHARA,15,06,1,1,001,03,1. YES,1. YES,1. YES,,2. NO,,,,,,,,,,,,,,,,,,,
031506010100103,4. Health Center/Clinic/Post,2. URBAN,3. AMHARA,15,06,1,1,001,03,1. YES,1. YES,1. YES,,2. NO,,,,,,,,,,,,,,,,,,,
031506010100103,5. Piped Water/Boreholes/Wells,2. URBAN,3. AMHARA,15,06,1,1,001,03,1. YES,1. YES,1. YES,,2. NO,,,,,,,,,,,,,,,,,,,
031506010100103,6. Natural Resource Conservation,2. URBAN,3. AMHARA,15,06,1,1,001,03,1. YES,1. YES,1. YES,,1. YES,1. YES,2. NO,2. NO,1. YES,2. NO,2. NO,2. NO,2. NO,1. YES,1. Addressed/Being Addressed,0,,,,1. YES,1. YES,1. YES,2. NO,
031506010100103,7. Grain Mill,2. URBAN,3. AMHARA,15,06,1,1,001,03,2. NO,2. NO,2. NO,,,,,,,,,,,,,,,,,,,,,
031506010100103,8. Public Transportation,2. URBAN,3. AMHARA,15,06,1,1,001,03,1. YES,1. YES,1. YES,,1. YES,1. YES,2. NO,1. YES,2. NO,2. NO,2. NO,2. NO,2. NO,1. YES,3. Promissed to be Addressed,,,,,,,,,
031506010100103,9. Agricultural/Fishery/Livestock Extension Services,2. URBAN,3. AMHARA,15,06,1,1,001,03,1. YES,1. YES,1. YES,,1. YES,1. YES,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,1. YES,1. Addressed/Being Addressed,0,,,,1. YES,1. YES,1. YES,2. NO,
031506010100103,10. Law Enforcement,2. URBAN,3. AMHARA,15,06,1,1,001,03,1. YES,1. YES,1. YES,,1. YES,1. YES,2. NO,1. YES,1. YES,1. YES,2. NO,2. NO,2. NO,1. YES,1. Addressed/Being Addressed,0,,,,1. YES,1. YES,2. NO,2. NO,
031506010100103,11. Other (Specify),2. URBAN,3. AMHARA,15,06,1,1,001,03,2. NO,2. NO,2. NO,,,,,,,,,,,,,,,,,,,,,
031506088800509,1. Road/Bridge,1. RURAL,3. AMHARA,15,06,8,88,005,09,1. YES,2. NO,1. YES,,1. YES,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,,,,,,,,,,
031506088800509,2. Primary School,1. RURAL,3. AMHARA,15,06,8,88,005,09,1. YES,1. YES,1. YES,,1. YES,1. YES,1. YES,1. YES,2. NO,1. YES,2. NO,2. NO,2. NO,1. YES,1. Addressed/Being Addressed,92000,27000,1. Voluntary,,1. YES,1. YES,1. YES,1. YES,0
031506088800509,3. Secondary School,1. RURAL,3. AMHARA,15,06,8,88,005,09,1. YES,2. NO,1. YES,,2. NO,,,,,,,,,,,,,,,,,,,
031506088800509,4. Health Center/Clinic/Post,1. RURAL,3. AMHARA,15,06,8,88,005,09,2. NO,2. NO,2. NO,,,,,,,,,,,,,,,,,,,,,
031506088800509,5. Piped Water/Boreholes/Wells,1. RURAL,3. AMHARA,15,06,8,88,005,09,1. YES,1. YES,1. YES,,2. NO,,,,,,,,,,,,,,,,,,,
031506088800509,6. Natural Resource Conservation,1. RURAL,3. AMHARA,15,06,8,88,005,09,1. YES,1. YES,1. YES,,1. YES,1. YES,2. NO,1. YES,2. NO,2. NO,2. NO,2. NO,2. NO,1. YES,1. Addressed/Being Addressed,72000,0,1. Voluntary,,1. YES,1. YES,2. NO,2. NO,
031506088800509,7. Grain Mill,1. RURAL,3. AMHARA,15,06,8,88,005,09,1. YES,2. NO,1. YES,,2. NO,,,,,,,,,,,,,,,,,,,
031506088800509,8. Public Transportation,1. RURAL,3. AMHARA,15,06,8,88,005,09,2. NO,2. NO,2. NO,,,,,,,,,,,,,,,,,,,,,
031506088800509,9. Agricultural/Fishery/Livestock Extension Services,1. RURAL,3. AMHARA,15,06,8,88,005,09,2. NO,2. NO,2. NO,,,,,,,,,,,,,,,,,,,,,
031506088800509,10. Law Enforcement,1. RURAL,3. AMHARA,15,06,8,88,005,09,1. YES,1. YES,1. YES,,2. NO,,,,,,,,,,,,,,,,,,,
031506088800509,11. Other (Specify),1. RURAL,3. AMHARA,15,06,8,88,005,09,2. NO,2. NO,2. NO,,,,,,,,,,,,,,,,,,,,,
031511088801109,1. Road/Bridge,1. RURAL,3. AMHARA,15,11,8,88,011,09,2. NO,2. NO,2. NO,,,,,,,,,,,,,,,,,,,,,
031511088801109,2. Primary School,1. RURAL,3. AMHARA,15,11,8,88,011,09,2. NO,2. NO,2. NO,,,,,,,,,,,,,,,,,,,,,
031511088801109,3. Secondary School,1. RURAL,3. AMHARA,15,11,8,88,011,09,2. NO,2. NO,2. NO,,,,,,,,,,,,,,,,,,,,,
031511088801109,4. Health Center/Clinic/Post,1. RURAL,3. AMHARA,15,11,8,88,011,09,1. YES,2. NO,1. YES,,1. YES,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,,,,,,,,,,
031511088801109,5. Piped Water/Boreholes/Wells,1. RURAL,3. AMHARA,15,11,8,88,011,09,2. NO,2. NO,2. NO,,,,,,,,,,,,,,,,,,,,,
031511088801109,6. Natural Resource Conservation,1. RURAL,3. AMHARA,15,11,8,88,011,09,2. NO,2. NO,2. NO,,,,,,,,,,,,,,,,,,,,,
031511088801109,7. Grain Mill,1. RURAL,3. AMHARA,15,11,8,88,011,09,2. NO,2. NO,2. NO,,,,,,,,,,,,,,,,,,,,,
031511088801109,8. Public Transportation,1. RURAL,3. AMHARA,15,11,8,88,011,09,2. NO,2. NO,2. NO,,,,,,,,,,,,,,,,,,,,,
031511088801109,9. Agricultural/Fishery/Livestock Extension Services,1. RURAL,3. AMHARA,15,11,8,88,011,09,2. NO,2. NO,2. NO,,,,,,,,,,,,,,,,,,,,,
031511088801109,10. Law Enforcement,1. RURAL,3. AMHARA,15,11,8,88,011,09,2. NO,2. NO,2. NO,,,,,,,,,,,,,,,,,,,,,
031511088801109,11. Other (Specify),1. RURAL,3. AMHARA,15,11,8,88,011,09,2. NO,2. NO,2. NO,,,,,,,,,,,,,,,,,,,,,
031603088801008,1. Road/Bridge,1. RURAL,3. AMHARA,16,03,8,88,010,08,1. YES,1. YES,1. YES,,1. YES,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,,,,,,,,,,
031603088801008,2. Primary School,1. RURAL,3. AMHARA,16,03,8,88,010,08,1. YES,1. YES,1. YES,,1. YES,2. NO,2. NO,1. YES,2. NO,2. NO,2. NO,2. NO,2. NO,1. YES,3. Promissed to be Addressed,,,,,,,,,
031603088801008,3. Secondary School,1. RURAL,3. AMHARA,16,03,8,88,010,08,2. NO,2. NO,2. NO,,,,,,,,,,,,,,,,,,,,,
031603088801008,4. Health Center/Clinic/Post,1. RURAL,3. AMHARA,16,03,8,88,010,08,1. YES,2. NO,1. YES,,1. YES,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,,,,,,,,,,
031603088801008,5. Piped Water/Boreholes/Wells,1. RURAL,3. AMHARA,16,03,8,88,010,08,1. YES,2. NO,1. YES,,1. YES,1. YES,2. NO,1. YES,2. NO,2. NO,2. NO,1. YES,2. NO,1. YES,1. Addressed/Being Addressed,300000,0,1. Voluntary,,1. YES,1. YES,1. YES,2. NO,
031603088801008,6. Natural Resource Conservation,1. RURAL,3. AMHARA,16,03,8,88,010,08,2. NO,2. NO,2. NO,,,,,,,,,,,,,,,,,,,,,
031603088801008,7. Grain Mill,1. RURAL,3. AMHARA,16,03,8,88,010,08,2. NO,2. NO,2. NO,,,,,,,,,,,,,,,,,,,,,
031603088801008,8. Public Transportation,1. RURAL,3. AMHARA,16,03,8,88,010,08,1. YES,2. NO,1. YES,,1. YES,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,,,,,,,,,,
031603088801008,9. Agricultural/Fishery/Livestock Extension Services,1. RURAL,3. AMHARA,16,03,8,88,010,08,1. YES,1. YES,1. YES,,1. YES,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,,,,,,,,,,
031603088801008,10. Law Enforcement,1. RURAL,3. AMHARA,16,03,8,88,010,08,1. YES,1. YES,1. YES,,1. YES,2. NO,2. NO,1. YES,1. YES,2. NO,2. NO,2. NO,2. NO,1. YES,1. Addressed/Being Addressed,0,,,,1. YES,1. YES,2. NO,2. NO,
031603088801008,11. Other (Specify),1. RURAL,3. AMHARA,16,03,8,88,010,08,2. NO,2. NO,2. NO,,,,,,,,,,,,,,,,,,,,,
031604088800605,1. Road/Bridge,1. RURAL,3. AMHARA,16,04,8,88,006,05,1. YES,1. YES,1. YES,,1. YES,2. NO,2. NO,1. YES,1. YES,1. YES,1. YES,1. YES,2. NO,1. YES,5. Not Addressed; Attempts Failed,,,,,,,,,
031604088800605,2. Primary School,1. RURAL,3. AMHARA,16,04,8,88,006,05,1. YES,1. YES,1. YES,,1. YES,2. NO,2. NO,1. YES,2. NO,2. NO,2. NO,1. YES,2. NO,1. YES,5. Not Addressed; Attempts Failed,,,,,,,,,
031604088800605,3. Secondary School,1. RURAL,3. AMHARA,16,04,8,88,006,05,1. YES,1. YES,1. YES,,1. YES,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,,,,,,,,,,
031604088800605,4. Health Center/Clinic/Post,1. RURAL,3. AMHARA,16,04,8,88,006,05,1. YES,1. YES,1. YES,,1. YES,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,,,,,,,,,,
031604088800605,5. Piped Water/Boreholes/Wells,1. RURAL,3. AMHARA,16,04,8,88,006,05,2. NO,2. NO,2. NO,,,,,,,,,,,,,,,,,,,,,
031604088800605,6. Natural Resource Conservation,1. RURAL,3. AMHARA,16,04,8,88,006,05,2. NO,2. NO,2. NO,,,,,,,,,,,,,,,,,,,,,
031604088800605,7. Grain Mill,1. RURAL,3. AMHARA,16,04,8,88,006,05,2. NO,2. NO,2. NO,,,,,,,,,,,,,,,,,,,,,
031604088800605,8. Public Transportation,1. RURAL,3. AMHARA,16,04,8,88,006,05,1. YES,1. YES,1. YES,,1. YES,2. NO,2. NO,1. YES,1. YES,2. NO,2. NO,2. NO,2. NO,1. YES,5. Not Addressed; Attempts Failed,,,,,,,,,
031604088800605,9. Agricultural/Fishery/Livestock Extension Services,1. RURAL,3. AMHARA,16,04,8,88,006,05,1. YES,1. YES,1. YES,,1. YES,2. NO,2. NO,1. YES,1. YES,2. NO,2. NO,1. YES,2. NO,1. YES,5. Not Addressed; Attempts Failed,,,,,,,,,
031604088800605,10. Law Enforcement,1. RURAL,3. AMHARA,16,04,8,88,006,05,1. YES,1. YES,1. YES,,1. YES,2. NO,2. NO,1. YES,1. YES,2. NO,2. NO,2. NO,2. NO,1. YES,1. Addressed/Being Addressed,0,,,,1. YES,1. YES,2. NO,2. NO,
031604088800605,11. Other (Specify),1. RURAL,3. AMHARA,16,04,8,88,006,05,2. NO,2. NO,2. NO,,,,,,,,,,,,,,,,,,,,,
031605010100105,1. Road/Bridge,2. URBAN,3. AMHARA,16,05,1,1,001,05,2. NO,2. NO,2. NO,,,,,,,,,,,,,,,,,,,,,
031605010100105,2. Primary School,2. URBAN,3. AMHARA,16,05,1,1,001,05,1. YES,1. YES,1. YES,,1. YES,1. YES,1. YES,1. YES,2. NO,2. NO,2. NO,2. NO,2. NO,1. YES,2. To Be Addressed; Response Positive,0,,,,1. YES,1. YES,1. YES,2. NO,
031605010100105,3. Secondary School,2. URBAN,3. AMHARA,16,05,1,1,001,05,2. NO,2. NO,2. NO,,,,,,,,,,,,,,,,,,,,,
031605010100105,4. Health Center/Clinic/Post,2. URBAN,3. AMHARA,16,05,1,1,001,05,1. YES,1. YES,1. YES,,1. YES,1. YES,2. NO,2. NO,2. NO,1. YES,2. NO,2. NO,2. NO,1. YES,1. Addressed/Being Addressed,0,,,,1. YES,1. YES,1. YES,2. NO,
031605010100105,5. Piped Water/Boreholes/Wells,2. URBAN,3. AMHARA,16,05,1,1,001,05,1. YES,1. YES,1. YES,,2. NO,,,,,,,,,,,,,,,,,,,
031605010100105,6. Natural Resource Conservation,2. URBAN,3. AMHARA,16,05,1,1,001,05,1. YES,1. YES,1. YES,,1. YES,1. YES,2. NO,1. YES,1. YES,2. NO,2. NO,2. NO,2. NO,1. YES,1. Addressed/Being Addressed,0,,,,1. YES,1. YES,1. YES,2. NO,
031605010100105,7. Grain Mill,2. URBAN,3. AMHARA,16,05,1,1,001,05,2. NO,2. NO,2. NO,,,,,,,,,,,,,,,,,,,,,
031605010100105,8. Public Transportation,2. URBAN,3. AMHARA,16,05,1,1,001,05,2. NO,2. NO,2. NO,,,,,,,,,,,,,,,,,,,,,
031605010100105,9. Agricultural/Fishery/Livestock Extension Services,2. URBAN,3. AMHARA,16,05,1,1,001,05,2. NO,2. NO,2. NO,,,,,,,,,,,,,,,,,,,,,
031605010100105,10. Law Enforcement,2. URBAN,3. AMHARA,16,05,1,1,001,05,1. YES,1. YES,1. YES,,1. YES,1. YES,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,1. YES,1. Addressed/Being Addressed,0,,,,1. YES,2. NO,2. NO,2. NO,
031605010100105,11. Other (Specify),2. URBAN,3. AMHARA,16,05,1,1,001,05,2. NO,2. NO,2. NO,,,,,,,,,,,,,,,,,,,,,
040116010100105,1. Road/Bridge,2. URBAN,4. OROMIA,01,16,1,1,001,05,2. NO,2. NO,2. NO,,,,,,,,,,,,,,,,,,,,,
040116010100105,2. Primary School,2. URBAN,4. OROMIA,01,16,1,1,001,05,2. NO,2. NO,2. NO,,,,,,,,,,,,,,,,,,,,,
040116010100105,3. Secondary School,2. URBAN,4. OROMIA,01,16,1,1,001,05,2. NO,2. NO,2. NO,,,,,,,,,,,,,,,,,,,,,
040116010100105,4. Health Center/Clinic/Post,2. URBAN,4. OROMIA,01,16,1,1,001,05,2. NO,2. NO,2. NO,,,,,,,,,,,,,,,,,,,,,
040116010100105,5. Piped Water/Boreholes/Wells,2. URBAN,4. OROMIA,01,16,1,1,001,05,2. NO,2. NO,2. NO,,,,,,,,,,,,,,,,,,,,,
040116010100105,6. Natural Resource Conservation,2. URBAN,4. OROMIA,01,16,1,1,001,05,2. NO,2. NO,2. NO,,,,,,,,,,,,,,,,,,,,,
040116010100105,7. Grain Mill,2. URBAN,4. OROMIA,01,16,1,1,001,05,2. NO,2. NO,2. NO,,,,,,,,,,,,,,,,,,,,,
040116010100105,8. Public Transportation,2. URBAN,4. OROMIA,01,16,1,1,001,05,2. NO,2. NO,2. NO,,,,,,,,,,,,,,,,,,,,,
040116010100105,9. Agricultural/Fishery/Livestock Extension Services,2. URBAN,4. OROMIA,01,16,1,1,001,05,2. NO,2. NO,2. NO,,,,,,,,,,,,,,,,,,,,,
040116010100105,10. Law Enforcement,2. URBAN,4. OROMIA,01,16,1,1,001,05,1. YES,1. YES,1. YES,,1. YES,1. YES,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,1. YES,1. Addressed/Being Addressed,0,,,,1. YES,1. YES,2. NO,2. NO,
040116010100105,11. Other (Specify),2. URBAN,4. OROMIA,01,16,1,1,001,05,2. NO,2. NO,2. NO,,,,,,,,,,,,,,,,,,,,,
040203088800403,1. Road/Bridge,1. RURAL,4. OROMIA,02,03,8,88,004,03,1. YES,1. YES,1. YES,,2. NO,,,,,,,,,,,,,,,,,,,
040203088800403,2. Primary School,1. RURAL,4. OROMIA,02,03,8,88,004,03,1. YES,1. YES,1. YES,,1. YES,1. YES,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,1. YES,1. Addressed/Being Addressed,0,,,,1. YES,1. YES,1. YES,1. YES,yelem
040203088800403,3. Secondary School,1. RURAL,4. OROMIA,02,03,8,88,004,03,2. NO,2. NO,2. NO,,,,,,,,,,,,,,,,,,,,,
040203088800403,4. Health Center/Clinic/Post,1. RURAL,4. OROMIA,02,03,8,88,004,03,1. YES,1. YES,1. YES,,1. YES,1. YES,1. YES,2. NO,1. YES,2. NO,2. NO,2. NO,2. NO,1. YES,5. Not Addressed; Attempts Failed,,,,,,,,,
040203088800403,5. Piped Water/Boreholes/Wells,1. RURAL,4. OROMIA,02,03,8,88,004,03,1. YES,1. YES,1. YES,,1. YES,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,,,,,,,,,,
040203088800403,6. Natural Resource Conservation,1. RURAL,4. OROMIA,02,03,8,88,004,03,1. YES,1. YES,1. YES,,1. YES,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,,,,,,,,,,
040203088800403,7. Grain Mill,1. RURAL,4. OROMIA,02,03,8,88,004,03,2. NO,2. NO,2. NO,,,,,,,,,,,,,,,,,,,,,
040203088800403,8. Public Transportation,1. RURAL,4. OROMIA,02,03,8,88,004,03,1. YES,1. YES,1. YES,,1. YES,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,,,,,,,,,,
040203088800403,9. Agricultural/Fishery/Livestock Extension Services,1. RURAL,4. OROMIA,02,03,8,88,004,03,2. NO,2. NO,2. NO,,,,,,,,,,,,,,,,,,,,,
