ea_id,saq14,saq01,saq02,saq03,saq04,saq05,saq06,saq07,cs4q01,cs4q02,cs4q03,cs4q04__0,cs4q04__1,cs4q04__2,cs4q04__3,cs4q04__4,cs4q04__5,cs4q04__6,cs4q04__7,cs4q04__8,cs4q04__9,cs4q04__10,cs4q04__11,cs4q04__12,cs4q04__13,cs4q05__0,cs4q05__1,cs4q05__2,cs4q05__3,cs4q05__4,cs4q05__5,cs4q05__6,cs4q05__7,cs4q05__8,cs4q05__9,cs4q05__10,cs4q05__11,cs4q05__12,cs4q05__13,cs4q06,cs4q07a,cs4q07b,cs4q08,cs4q09,cs4q10,cs4q11,cs4q12a,cs4q12b,cs4q13,cs4q14,cs4q15,cs4q16,cs4q17,cs4q18,cs4q19,cs4q20,cs4q21,cs4q22,cs4q23,cs4q24,cs4q25,cs4q26,cs4q27,cs4q28,cs4q29,cs4q30,cs4q31,cs4q32,cs4q32_os,cs4q33,cs4q34,cs4q35,cs4q36,cs4q37,cs4q38,cs4q39,cs4q40,cs4q41,cs4q42a,cs4q42b,cs4q42c,cs4q42d,cs4q42e,cs4q42f,cs4q42f_os,cs4q43,cs4q44,cs4q45,cs4q46,cs4q47,cs4q48,cs4q49,cs4q50,cs4q51,cs4q52,cs4q53,cs4q54,cs4q55,cs4q56,cs4q57,cs4q58,cs4q59a,cs4q59b,cs4q60,cs4q61
031004088801803,1. RURAL,3. AMHARA,10,04,8,88,018,03,4. Dirt Track,23,2. NO,1. YES,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,1. YES,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,9,1,3. Day,2. NO,28,20,2. NO,Kemise,58,50,1. YES,,0,8,0,2. NO,2. NO,28,1. YES,0,0,0,0,1. YES,,1. YES,,1. Always Available,1. Government Facility,,2. NO,2. NO,,,9,1. Government,1. YES,80,2. NO,,,,,,,,2. NO,28,2. NO,28,1. YES,0,0,2. NO,28,2. NO,9,2. NO,28,2. NO,58,1. YES,605,639,14,10
031007010100107,2. URBAN,3. AMHARA,10,07,1,1,001,07,4. Dirt Track,0,1. YES,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,1. YES,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,1. YES,0,40,2. Hour,1. YES,,,2. NO,kemissie,70,63,1. YES,,0,4,0,1. YES,1. YES,2,1. YES,0,0,0,0,1. YES,,,,,,,,2. NO,,,2,1. Government,2. NO,,2. NO,,,,,,2. NO,,1. YES,,1. YES,,2. NO,,,1. YES,,2. NO,0,1. YES,,2. NO,0,2. NO,,,,
031101088800314,1. RURAL,3. AMHARA,11,01,8,88,003,14,4. Dirt Track,1,1. YES,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,1. YES,2. NO,1. YES,1. YES,1. YES,1. YES,1. YES,1. YES,1. YES,1. YES,1. YES,2. NO,2. NO,2. NO,2. NO,8,500,1. Minute,2. NO,8,13,2. NO,Bahardar,8,13,2. NO,6,5,1,0,2. NO,1. YES,8,1. YES,0,0,0,0,1. YES,,1. YES,,2. Sometimes Available,1. Government Facility,,1. YES,2. NO,,,8,1. Government,1. YES,0,2. NO,,,,,,,,2. NO,8,1. YES,,2. NO,,,2. NO,7,1. YES,,2. NO,8,2. NO,8,2. NO,,,,
031101088800715,1. RURAL,3. AMHARA,11,01,8,88,007,15,1. Tar/Asphalt,0,1. YES,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,1. YES,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,1. YES,10,70,2. Hour,2. NO,18,15,1. YES,,,,1. YES,,4,0,0,1. YES,2. NO,0,1. YES,0,0,0,0,1. YES,,1. YES,,1. Always Available,1. Government Facility,,2. NO,2. NO,,,6,1. Government,1. YES,50,2. NO,,,,,,,,2. NO,18,2. NO,6,2. NO,,,2. NO,18,1. YES,,2. NO,18,2. NO,18,2. NO,,,,
031105010500201,2. URBAN,3. AMHARA,11,05,1,5,002,01,4. Dirt Track,1,2. NO,1. YES,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,1. YES,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,1,160,3. Day,1. YES,,,1. YES,,,,1. YES,,1,0,1,1. YES,1. YES,3,1. YES,1,0,0,0,2. NO,1,,,,,,,2. NO,,,1,1. Government,1. YES,100,2. NO,,,,,,,,2. NO,1,2. NO,1,1. YES,800,6000,2. NO,1,1. YES,,2. NO,1,2. NO,3,2. NO,,,,
031201088800105,1. RURAL,3. AMHARA,12,01,8,88,001,05,3. Dirt Raod (Maintained),24,2. NO,2. NO,2. NO,2. NO,1. YES,1. YES,1. YES,1. YES,1. YES,1. YES,1. YES,1. YES,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,1. YES,1. YES,1. YES,1. YES,1. YES,1. YES,1. YES,1. YES,2. NO,2. NO,2. NO,10,5,2. Hour,2. NO,25,40,2. NO,kemisie,82,100,1. YES,,0,12,0,1. YES,2. NO,10,1. YES,0,0,0,0,1. YES,,1. YES,,1. Always Available,1. Government Facility,,2. NO,2. NO,,,8,1. Government,2. NO,,2. NO,,,,,,,,2. NO,36,2. NO,36,1. YES,1,7000,2. NO,36,2. NO,36,2. NO,36,2. NO,54,1. YES,1125,870,139,10
031201088800502,1. RURAL,3. AMHARA,12,01,8,88,005,02,4. Dirt Track,21,1. YES,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,1. YES,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,1. YES,8,2,3. Day,2. NO,8,30,2. NO,Dessie,63,70,2. NO,8,0,13,0,2. NO,2. NO,8,1. YES,0,0,0,0,1. YES,,1. YES,,1. Always Available,1. Government Facility,,2. NO,2. NO,,,15,1. Government,2. NO,,2. NO,,,,,,,,2. NO,50,1. YES,,2. NO,,,2. NO,29,2. NO,9,2. NO,29,2. NO,29,1. YES,1752,950,102,4
031301088800101,1. RURAL,3. AMHARA,13,01,8,88,001,01,1. Tar/Asphalt,0,1. YES,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,1. YES,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,1. YES,0,35,2. Hour,2. NO,10,0,2. NO,Dessie,10,12,2. NO,10,0,5,0,2. NO,1. YES,0,1. YES,0,0,0,0,1. YES,,1. YES,,1. Always Available,1. Government Facility,,2. NO,1. YES,1. YES,1. YES,,1. Government,2. NO,,1. YES,1. YES,2. NO,2. NO,1. YES,2. NO,,,2. NO,10,2. NO,10,2. NO,,,2. NO,10,1. YES,,2. NO,10,2. NO,10,1. YES,183,133,8,10
031301088800401,1. RURAL,3. AMHARA,13,01,8,88,004,01,1. Tar/Asphalt,0,1. YES,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,1. YES,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,1. YES,0,50,2. Hour,2. NO,5,0,2. NO,Dessie,5,5,2. NO,5,0,2,1,2. NO,1. YES,5,1. YES,0,0,0,0,1. YES,,1. YES,,1. Always Available,1. Government Facility,,1. YES,1. YES,1. YES,2. NO,,1. Government,2. NO,,1. YES,2. NO,2. NO,2. NO,1. YES,2. NO,,,2. NO,5,1. YES,,2. NO,,,2. NO,5,1. YES,,2. NO,5,2. NO,5,1. YES,356,296,30,15
031303010300223,2. URBAN,3. AMHARA,13,03,1,3,002,23,1. Tar/Asphalt,0,1. YES,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,1. YES,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,1. YES,3,100,2. Hour,1. YES,,,1. YES,,,,1. YES,,1,2,0,1. YES,1. YES,0,1. YES,1,1,1,0,1. YES,,,,,,,,2. NO,,,1,1. Government,2. NO,,1. YES,1. YES,1. YES,2. NO,1. YES,1. YES,1. YES,Yetmert.  Albaste  YemgebDgfe,1. YES,,2. NO,2,1. YES,5,1500,2. NO,1,1. YES,,2. NO,2,2. NO,2,1. YES,70,20,0,0
031401088800203,1. RURAL,3. AMHARA,14,01,8,88,002,03,1. Tar/Asphalt,5,1. YES,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,1. YES,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,1. YES,5,1,2. Hour,2. NO,7,5,2. NO,Gonder,7,5,1. YES,,3,0,4,1. YES,1. YES,6,1. YES,1,0,0,0,1. YES,,1. YES,,1. Always Available,1. Government Facility,,2. NO,2. NO,,,10,1. Government,2. NO,,2. NO,,,,,,,,2. NO,7,2. NO,7,2. NO,,,2. NO,7,1. YES,,2. NO,7,2. NO,7,2. NO,,,,
031401088800709,1. RURAL,3. AMHARA,14,01,8,88,007,09,4. Dirt Track,5,2. NO,1. YES,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,1. YES,1. YES,1. YES,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,6,55,1. Minute,2. NO,5,5,2. NO,Gonder,6,10,1. YES,,6,0,0,2. NO,2. NO,5,1. YES,0,0,0,0,1. YES,,1. YES,,1. Always Available,1. Government Facility,,2. NO,2. NO,,,5,1. Government,1. YES,0,2. NO,,,,,,,,2. NO,5,2. NO,5,1. YES,5,3500,2. NO,5,2. NO,5,2. NO,5,2. NO,10,2. NO,,,,
031405010100309,2. URBAN,3. AMHARA,14,05,1,1,003,09,3. Dirt Raod (Maintained),0,1. YES,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,1. YES,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,1. YES,6,50,2. Hour,1. YES,,,1. YES,,,,1. YES,,2,2,0,1. YES,1. YES,2,1. YES,0,0,1,1,1. YES,,,,,,,,1. YES,1. YES,1. YES,,1. Government,2. NO,,1. YES,1. YES,1. YES,2. NO,1. YES,2. NO,1. YES,Aregawyane Merdate,1. YES,,1. YES,,1. YES,10,5000,1. YES,,1. YES,,1. YES,,1. YES,,2. NO,,,,
031503088800107,1. RURAL,3. AMHARA,15,03,8,88,001,07,4. Dirt Track,52,2. NO,1. YES,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,1. YES,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,0,1,3. Day,1. YES,,,2. NO,Gonder,92,40,1. YES,,5,0,0,2. NO,2. NO,0,2. NO,0,0,0,0,1. YES,,1. YES,,1. Always Available,1. Government Facility,,2. NO,2. NO,,,52,1. Government,1. YES,15,2. NO,,,,,,,,2. NO,52,2. NO,52,2. NO,,,2. NO,52,1. YES,,2. NO,52,2. NO,52,2. NO,,,,
031506010100103,2. URBAN,3. AMHARA,15,06,1,1,001,03,4. Dirt Track,45,1. YES,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,1. YES,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,1. YES,0,3,3. Day,1. YES,,,2. NO,Maekelawy Gonder,80,42,1. YES,,3,1,1,1. YES,1. YES,3,1. YES,0,0,0,0,1. YES,,,,,,,,1. YES,1. YES,1. YES,,1. Government,1. YES,0,1. YES,1. YES,1. YES,1. YES,1. YES,1. YES,2. NO,,1. YES,,1. YES,,1. YES,20,2500,1. YES,,1. YES,,2. NO,50,2. NO,80,2. NO,,,,
031506088800509,1. RURAL,3. AMHARA,15,06,8,88,005,09,4. Dirt Track,52,2. NO,1. YES,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,1. YES,1. YES,1. YES,1. YES,1. YES,1. YES,2. NO,2. NO,2. NO,2. NO,2. NO,10,3,2. Hour,2. NO,14,0,2. NO,Gonder,100,42,2. NO,14,9,0,0,2. NO,2. NO,10,1. YES,0,0,0,0,1. YES,,1. YES,,1. Always Available,1. Government Facility,,2. NO,1. YES,2. NO,,,1. Government,1. YES,0,2. NO,,,,,,2. NO,,1. YES,,1. YES,,2. NO,,,2. NO,16,1. YES,,2. NO,16,2. NO,16,1. YES,239,294,180,33
031511088801109,1. RURAL,3. AMHARA,15,11,8,88,011,09,4. Dirt Track,9,1. YES,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,1. YES,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,1. YES,9,5,2. Hour,2. NO,9,10,2. NO,Gonder,50,57,2. NO,9,5,0,0,2. NO,2. NO,9,1. YES,0,0,0,0,1. YES,,1. YES,,2. Sometimes Available,1. Government Facility,,2. NO,2. NO,,,9,1. Government,1. YES,0,2. NO,,,,,,,,2. NO,9,1. YES,,2. NO,,,2. NO,9,1. YES,,2. NO,9,1. YES,,2. NO,,,,
031603088801008,1. RURAL,3. AMHARA,16,03,8,88,010,08,4. Dirt Track,100,2. NO,1. YES,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,1. YES,1. YES,1. YES,1. YES,1. YES,1. YES,1. YES,2. NO,2. NO,2. NO,2. NO,10,1,2. Hour,2. NO,35,40,2. NO,Genda Wuha,100,80,1. YES,,3,1,4,2. NO,2. NO,10,1. YES,0,0,0,0,1. YES,,1. YES,,1. Always Available,1. Government Facility,,1. YES,2. NO,,,10,1. Government,1. YES,100,2. NO,,,,,,,,2. NO,35,2. NO,10,2. NO,,,2. NO,35,2. NO,10,2. NO,35,2. NO,35,2. NO,,,,
031604088800605,1. RURAL,3. AMHARA,16,04,8,88,006,05,4. Dirt Track,45,2. NO,2. NO,2. NO,2. NO,1. YES,1. YES,1. YES,1. YES,1. YES,1. YES,1. YES,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,1. YES,1. YES,1. YES,1. YES,1. YES,1. YES,1. YES,2. NO,2. NO,2. NO,2. NO,45,5,2. Hour,2. NO,45,150,2. NO,Genda wha,45,150,1. YES,,9,1,3,2. NO,2. NO,45,1. YES,0,0,0,0,1. YES,,1. YES,,2. Sometimes Available,1. Government Facility,,2. NO,2. NO,,,45,1. Government,2. NO,,2. NO,,,,,,,,2. NO,45,2. NO,45,2. NO,,,2. NO,45,2. NO,45,2. NO,45,2. NO,45,2. NO,,,,
031605010100105,2. URBAN,3. AMHARA,16,05,1,1,001,05,4. Dirt Track,0,1. YES,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,1. YES,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,1. YES,2,7,2. Hour,1. YES,,,2. NO,Merabe Gonder,232,120,1. YES,,2,1,1,1. YES,1. YES,3,1. YES,0,0,0,0,1. YES,,,,,,,,1. YES,1. YES,1. YES,,1. Government,1. YES,0,2. NO,,,,,,2. NO,,1. YES,,1. YES,,1. YES,20,3500,1. YES,,1. YES,,2. NO,27,2. NO,232,2. NO,,,,
040116010100105,2. URBAN,4. OROMIA,01,16,1,1,001,05,4. Dirt Track,40,1. YES,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,1. YES,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,1. YES,2,20,2. Hour,1. YES,,,2. NO,Gimbi,210,150,1. YES,,10,8,2,1. YES,2. NO,1,2. NO,0,0,0,0,2. NO,2,,,,,,,1. YES,1. YES,1. YES,,1. Government,1. YES,200,2. NO,,,,,,2. NO,,1. YES,,1. YES,,1. YES,5,3000,1. YES,,1. YES,,1. YES,,2. NO,210,2. NO,,,,
040203088800403,1. RURAL,4. OROMIA,02,03,8,88,004,03,2. Graded Graveled,3,1. YES,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,1. YES,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,1. YES,0,5,2. Hour,1. YES,,,2. NO,Nekemte,150,100,1. YES,,6,1,0,2. NO,2. NO,7,1. YES,0,0,0,0,1. YES,,1. YES,,1. Always Available,1. Government Facility,,2. NO,2. NO,,,40,1. Government,1. YES,0,2. NO,,,,,,,,2. NO,13,1. YES,,2. NO,,,2. NO,13,2. NO,13,2. NO,0,2. NO,150,2. NO,,,,
040212088800506,1. RURAL,4. OROMIA,02,12,8,88,005,06,4. Dirt Track,10,2. NO,1. YES,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,1. YES,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,10,10,2. Hour,2. NO,15,10,2. NO,Nekemte,17,10,2. NO,15,6,0,0,2. NO,2. NO,10,1. YES,0,0,0,0,1. YES,,1. YES,,1. Always Available,4. Other(Specify),unicef,2. NO,1. YES,1. YES,2. NO,,2. Religious,2. NO,,2. NO,,,,,,,,2. NO,15,2. NO,15,2. NO,,,2. NO,17,2. NO,15,2. NO,17,2. NO,17,2. NO,,,,
040302010100105,2. URBAN,4. OROMIA,03,02,1,1,001,05,1. Tar/Asphalt,0,1. YES,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,1. YES,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,1. YES,1,3,3. Day,1. YES,,,2. NO,Metu,54,50,1. YES,,9,2,2,1. YES,1. YES,1,1. YES,0,0,1,0,1. YES,,,,,,,,1. YES,1. YES,1. YES,,1. Government,1. YES,0,2. NO,,,,,,2. NO,,1. YES,,1. YES,,1. YES,100,5000,1. YES,,1. YES,,1. YES,,1. YES,,2. NO,,,,
040302088801201,1. RURAL,4. OROMIA,03,02,8,88,012,01,4. Dirt Track,16,1. YES,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,1. YES,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,1. YES,10,3,3. Day,2. NO,16,50,2. NO,Mettu,70,100,2. NO,16,5,1,2,2. NO,2. NO,8,2. NO,0,0,0,0,1. YES,,1. YES,,2. Sometimes Available,1. Government Facility,,2. NO,2. NO,,,16,1. Government,2. NO,,2. NO,,,,,,,,2. NO,16,2. NO,16,2. NO,,,2. NO,16,2. NO,16,2. NO,16,2. NO,16,2. NO,,,,
040310088800903,1. RURAL,4. OROMIA,03,10,8,88,009,03,4. Dirt Track,7,1. YES,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,1. YES,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,1. YES,7,20,3. Day,2. NO,7,20,2. NO,Mettu,25,30,2. NO,7,5,2,1,1. YES,2. NO,7,1. YES,0,0,0,0,2. NO,1,1. YES,,2. Sometimes Available,1. Government Facility,,2. NO,2. NO,,,7,1. Government,1. YES,0,2. NO,,,,,,,,2. NO,7,2. NO,7,2. NO,,,2. NO,7,2. NO,7,2. NO,7,2. NO,7,2. NO,,,,
040403088803808,1. RURAL,4. OROMIA,04,03,8,88,038,08,4. Dirt Track,16,2. NO,1. YES,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,1. YES,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,28,15,2. Hour,2. NO,40,120,2. NO,jimma,76,165,2. NO,8,1,4,0,2. NO,2. NO,8,2. NO,0,0,0,0,2. NO,8,1. YES,,1. Always Available,1. Government Facility,,2. NO,2. NO,,,8,1. Government,1. YES,0,2. NO,,,,,,,,2. NO,28,2. NO,28,2. NO,,,2. NO,28,2. NO,28,2. NO,28,2. NO,71,2. NO,,,,
040409088801903,1. RURAL,4. OROMIA,04,09,8,88,019,03,4. Dirt Track,5,1. YES,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,1. YES,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,1. YES,9,20,2. Hour,2. NO,9,10,2. NO,Jimma,12,10,1. YES,,0,2,1,2. NO,2. NO,9,1. YES,0,0,0,0,1. YES,,1. YES,,2. Sometimes Available,1. Government Facility,,2. NO,2. NO,,,9,1. Government,2. NO,,2. NO,,,,,,,,2. NO,9,2. NO,9,2. NO,,,2. NO,9,2. NO,9,2. NO,9,2. NO,12,2. NO,,,,
040416088800808,1. RURAL,4. OROMIA,04,16,8,88,008,08,4. Dirt Track,4,1. YES,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,1. YES,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,1. YES,8,10,3. Day,2. NO,8,20,2. NO,Jimma,65,50,1. YES,,2,8,2,1. YES,1. YES,8,1. YES,0,0,0,0,1. YES,,1. YES,,1. Always Available,1. Government Facility,,2. NO,2. NO,,,8,1. Government,1. YES,0,2. NO,,,,,,,,2. NO,8,2. NO,8,1. YES,30,3000,2. NO,8,2. NO,8,2. NO,8,2. NO,65,2. NO,,,,
040417010100207,2. URBAN,4. OROMIA,04,17,1,1,002,07,1. Tar/Asphalt,0,1. YES,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,1. YES,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,1. YES,2,60,2. Hour,1. YES,,,2. NO,Jimma,45,25,1. YES,,6,4,0,1. YES,1. YES,0,1. YES,0,0,1,0,1. YES,,,,,,,,1. YES,1. YES,1. YES,,1. Government,1. YES,0,2. NO,,,,,,2. NO,,1. YES,,2. NO,2,1. YES,500,3500,1. YES,,2. NO,2,1. YES,,2. NO,45,2. NO,,,,
040502088800607,1. RURAL,4. OROMIA,05,02,8,88,006,07,4. Dirt Track,50,1. YES,2. NO,2. NO,2. NO,2. NO,1. YES,1. YES,1. YES,1. YES,1. YES,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,1. YES,1. YES,1. YES,1. YES,1. YES,2. NO,2. NO,2. NO,1. YES,2. NO,0,10,2. Hour,2. NO,10,20,2. NO,95,10,80,1. YES,,5,0,3,1. YES,2. NO,6,1. YES,0,0,0,0,2. NO,3,2. NO,3,2. Sometimes Available,1. Government Facility,,2. NO,2. NO,,,10,1. Government,2. NO,,2. NO,,,,,,,,2. NO,35,2. NO,35,2. NO,,,2. NO,35,2. NO,35,2. NO,35,2. NO,95,2. NO,,,,
040511088800604,1. RURAL,4. OROMIA,05,11,8,88,006,04,3. Dirt Raod (Maintained),36,1. YES,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,1. YES,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,1. YES,6,3,3. Day,2. NO,36,25,2. NO,Ambo,106,65,1. YES,,1,0,1,2. NO,2. NO,6,1. YES,0,0,0,0,1. YES,,1. YES,,1. Always Available,1. Government Facility,,1. YES,2. NO,,,6,1. Government,2. NO,,2. NO,,,,,,,,2. NO,30,2. NO,30,2. NO,,,2. NO,30,2. NO,30,2. NO,30,2. NO,106,2. NO,,,,
040521020100101,2. URBAN,4. OROMIA,05,21,2,1,001,01,2. Graded Graveled,18,1. YES,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,1. YES,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,1. YES,10,1,3. Day,1. YES,,,2. NO,Ambo,140,120,2. NO,60,5,0,0,1. YES,1. YES,0,1. YES,0,0,0,0,2. NO,3,,,,,,,2. NO,,,60,3. Private,2. NO,,2. NO,,,,,,,,1. YES,,2. NO,6,1. YES,200,4000,2. NO,60,2. NO,60,2. NO,60,2. NO,60,2. NO,,,,
040601088802404,1. RURAL,4. OROMIA,06,01,8,88,024,04,4. Dirt Track,19,2. NO,2. NO,2. NO,2. NO,1. YES,1. YES,1. YES,1. YES,1. YES,1. YES,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,1. YES,1. YES,1. YES,1. YES,1. YES,1. YES,2. NO,2. NO,2. NO,2. NO,2. NO,0,5,3. Day,2. NO,19,15,2. NO,Gohtsion,19,15,1. YES,,2,1,2,2. NO,2. NO,0,2. NO,0,0,0,0,1. YES,,1. YES,,1. Always Available,1. Government Facility,,1. YES,2. NO,,,3,1. Government,1. YES,0,2. NO,,,,,,,,2. NO,19,2. NO,19,2. NO,,,2. NO,19,2. NO,19,2. NO,19,2. NO,204,2. NO,,,,
