ea_id,cs2q01,saq14,saq01,saq02,saq03,saq04,saq05,saq06,saq07,cs2q02,cs2q03,cs2q04,cs2q05_1,cs2q05_2,cs2q05_oth,cs2q06,cs2q07,cs2q07_oth
030614088801003,5,1. RURAL,3. AMHARA,06,14,8,88,010,03,**CONFIDENTIAL**,1. Male,45,3. Elderly,,,45,2. Incomplete primary school,
030614088801003,6,1. RURAL,3. AMHARA,06,14,8,88,010,03,**CONFIDENTIAL**,1. Male,24,10. Police,,,1,5. Secondary school completed,
030616010100207,1,2. URBAN,3. AMHARA,06,16,1,1,002,07,**CONFIDENTIAL**,1. Male,36,1. Chairman/woman,,,1,7. Other (Specify),Above Secondary school
030616010100207,2,2. URBAN,3. AMHARA,06,16,1,1,002,07,**CONFIDENTIAL**,1. Male,55,2. Representative,,,4,2. Incomplete primary school,
030616010100207,3,2. URBAN,3. AMHARA,06,16,1,1,002,07,**CONFIDENTIAL**,2. Female,40,2. Representative,,,25,3. Primary school completed,
030616010100207,4,2. URBAN,3. AMHARA,06,16,1,1,002,07,**CONFIDENTIAL**,1. Male,35,9. Religious Leader,,,8,7. Other (Specify),Religious School
030616010100207,5,2. URBAN,3. AMHARA,06,16,1,1,002,07,**CONFIDENTIAL**,1. Male,35,10. Police,,,10,3. Primary school completed,
030616010100207,6,2. URBAN,3. AMHARA,06,16,1,1,002,07,**CONFIDENTIAL**,2. Female,35,7. Health Worker,,,18,7. Other (Specify),Above Secondary school
030616010100207,7,2. URBAN,3. AMHARA,06,16,1,1,002,07,**CONFIDENTIAL**,1. Male,38,8. Business Man/Woman,,,12,4. Incomplete secondary school,
030701088800919,1,1. RURAL,3. AMHARA,07,01,8,88,009,19,**CONFIDENTIAL**,1. Male,26,1. Chairman/woman,,,26,4. Incomplete secondary school,
030701088800919,2,1. RURAL,3. AMHARA,07,01,8,88,009,19,**CONFIDENTIAL**,1. Male,28,6. Agricultural Extension/Development Officier,,,2,6. Above Secondary school,
030701088800919,3,1. RURAL,3. AMHARA,07,01,8,88,009,19,**CONFIDENTIAL**,2. Female,25,7. Health Worker,,,5,6. Above Secondary school,
030701088800919,4,1. RURAL,3. AMHARA,07,01,8,88,009,19,**CONFIDENTIAL**,1. Male,37,3. Elderly,,,37,2. Incomplete primary school,
030701088800919,5,1. RURAL,3. AMHARA,07,01,8,88,009,19,**CONFIDENTIAL**,1. Male,37,2. Representative,,,37,2. Incomplete primary school,
030701088800919,6,1. RURAL,3. AMHARA,07,01,8,88,009,19,**CONFIDENTIAL**,1. Male,31,8. Business Man/Woman,,,31,2. Incomplete primary school,
030701088800919,7,1. RURAL,3. AMHARA,07,01,8,88,009,19,**CONFIDENTIAL**,1. Male,25,4. School Headmaster,,,1,6. Above Secondary school,
030701088800919,8,1. RURAL,3. AMHARA,07,01,8,88,009,19,**CONFIDENTIAL**,1. Male,42,9. Religious Leader,,,42,7. Other (Specify),Basic/ Adalt Education
030701088800919,9,1. RURAL,3. AMHARA,07,01,8,88,009,19,**CONFIDENTIAL**,1. Male,37,10. Police,,,37,2. Incomplete primary school,
030703088802911,1,1. RURAL,3. AMHARA,07,03,8,88,029,11,**CONFIDENTIAL**,1. Male,48,1. Chairman/woman,,,48,2. Incomplete primary school,
030703088802911,2,1. RURAL,3. AMHARA,07,03,8,88,029,11,**CONFIDENTIAL**,1. Male,25,2. Representative,,,25,2. Incomplete primary school,
030703088802911,3,1. RURAL,3. AMHARA,07,03,8,88,029,11,**CONFIDENTIAL**,1. Male,54,3. Elderly,,,54,1. None/ illitrate,
030703088802911,4,1. RURAL,3. AMHARA,07,03,8,88,029,11,**CONFIDENTIAL**,1. Male,26,4. School Headmaster,,,2,6. Above Secondary school,
030703088802911,5,1. RURAL,3. AMHARA,07,03,8,88,029,11,**CONFIDENTIAL**,1. Male,25,5. School Teacher,,,2,6. Above Secondary school,
030703088802911,6,1. RURAL,3. AMHARA,07,03,8,88,029,11,**CONFIDENTIAL**,1. Male,26,6. Agricultural Extension/Development Officier,,,26,6. Above Secondary school,
030703088802911,7,1. RURAL,3. AMHARA,07,03,8,88,029,11,**CONFIDENTIAL**,1. Male,24,7. Health Worker,,,2,6. Above Secondary school,
030703088802911,8,1. RURAL,3. AMHARA,07,03,8,88,029,11,**CONFIDENTIAL**,1. Male,56,9. Religious Leader,,,56,7. Other (Specify),Religious School
030703088802911,9,1. RURAL,3. AMHARA,07,03,8,88,029,11,**CONFIDENTIAL**,1. Male,27,10. Police,,,2,5. Secondary school completed,
030703088802911,10,1. RURAL,3. AMHARA,07,03,8,88,029,11,**CONFIDENTIAL**,1. Male,48,8. Business Man/Woman,,,48,1. None/ illitrate,
030706010100103,1,2. URBAN,3. AMHARA,07,06,1,1,001,03,**CONFIDENTIAL**,1. Male,35,1. Chairman/woman,,,12,4. Incomplete secondary school,
030706010100103,2,2. URBAN,3. AMHARA,07,06,1,1,001,03,**CONFIDENTIAL**,1. Male,45,9. Religious Leader,,,9,7. Other (Specify),Religious School
030706010100103,3,2. URBAN,3. AMHARA,07,06,1,1,001,03,**CONFIDENTIAL**,2. Female,37,2. Representative,,,28,2. Incomplete primary school,
030706010100103,4,2. URBAN,3. AMHARA,07,06,1,1,001,03,**CONFIDENTIAL**,1. Male,35,10. Police,,,10,5. Secondary school completed,
030706010100103,5,2. URBAN,3. AMHARA,07,06,1,1,001,03,**CONFIDENTIAL**,2. Female,23,7. Health Worker,,,8,6. Above Secondary school,
030706010100103,6,2. URBAN,3. AMHARA,07,06,1,1,001,03,**CONFIDENTIAL**,1. Male,30,5. School Teacher,,,7,6. Above Secondary school,
030707088800708,1,1. RURAL,3. AMHARA,07,07,8,88,007,08,**CONFIDENTIAL**,1. Male,41,1. Chairman/woman,,,41,3. Primary school completed,
030707088800708,2,1. RURAL,3. AMHARA,07,07,8,88,007,08,**CONFIDENTIAL**,1. Male,38,4. School Headmaster,,,1,6. Above Secondary school,
030707088800708,3,1. RURAL,3. AMHARA,07,07,8,88,007,08,**CONFIDENTIAL**,1. Male,48,3. Elderly,,,48,1. None/ illitrate,
030707088800708,4,1. RURAL,3. AMHARA,07,07,8,88,007,08,**CONFIDENTIAL**,1. Male,40,3. Elderly,,,40,1. None/ illitrate,
030707088800708,5,1. RURAL,3. AMHARA,07,07,8,88,007,08,**CONFIDENTIAL**,1. Male,20,8. Business Man/Woman,,,20,2. Incomplete primary school,
030707088800708,6,1. RURAL,3. AMHARA,07,07,8,88,007,08,**CONFIDENTIAL**,1. Male,32,10. Police,,,1,5. Secondary school completed,
030707088800708,7,1. RURAL,3. AMHARA,07,07,8,88,007,08,**CONFIDENTIAL**,2. Female,26,11. Other (Specify),,Kebele Manager,5,6. Above Secondary school,
030710088801809,1,1. RURAL,3. AMHARA,07,10,8,88,018,09,**CONFIDENTIAL**,1. Male,42,1. Chairman/woman,,,42,3. Primary school completed,
030710088801809,2,1. RURAL,3. AMHARA,07,10,8,88,018,09,**CONFIDENTIAL**,2. Female,24,2. Representative,11. Other (Specify),Kebele Manager,2,7. Other (Specify),Above Secondary school
030710088801809,3,1. RURAL,3. AMHARA,07,10,8,88,018,09,**CONFIDENTIAL**,1. Male,28,10. Police,,,4,5. Secondary school completed,
030710088801809,4,1. RURAL,3. AMHARA,07,10,8,88,018,09,**CONFIDENTIAL**,1. Male,31,4. School Headmaster,,,6,7. Other (Specify),Above Secondary school
030710088801809,5,1. RURAL,3. AMHARA,07,10,8,88,018,09,**CONFIDENTIAL**,1. Male,42,8. Business Man/Woman,,,10,3. Primary school completed,
030710088801809,6,1. RURAL,3. AMHARA,07,10,8,88,018,09,**CONFIDENTIAL**,1. Male,32,6. Agricultural Extension/Development Officier,,,32,2. Incomplete primary school,
030710088801809,7,1. RURAL,3. AMHARA,07,10,8,88,018,09,**CONFIDENTIAL**,1. Male,60,3. Elderly,,,45,1. None/ illitrate,
030714010100520,1,2. URBAN,3. AMHARA,07,14,1,1,005,20,**CONFIDENTIAL**,1. Male,28,11. Other (Specify),,Kebele Manager,28,6. Above Secondary school,
030714010100520,2,2. URBAN,3. AMHARA,07,14,1,1,005,20,**CONFIDENTIAL**,2. Female,44,11. Other (Specify),,Law/ Security,44,6. Above Secondary school,
030714010100520,3,2. URBAN,3. AMHARA,07,14,1,1,005,20,**CONFIDENTIAL**,2. Female,30,7. Health Worker,,,17,6. Above Secondary school,
030714010100520,4,2. URBAN,3. AMHARA,07,14,1,1,005,20,**CONFIDENTIAL**,2. Female,27,2. Representative,,,27,6. Above Secondary school,
030714010100520,5,2. URBAN,3. AMHARA,07,14,1,1,005,20,**CONFIDENTIAL**,1. Male,55,3. Elderly,,,10,4. Incomplete secondary school,
030714010100520,6,2. URBAN,3. AMHARA,07,14,1,1,005,20,**CONFIDENTIAL**,1. Male,43,8. Business Man/Woman,,,35,4. Incomplete secondary school,
030803030100101,1,2. URBAN,3. AMHARA,08,03,3,1,001,01,**CONFIDENTIAL**,1. Male,32,11. Other (Specify),,Kebele Manager,1,6. Above Secondary school,
030803030100101,2,2. URBAN,3. AMHARA,08,03,3,1,001,01,**CONFIDENTIAL**,1. Male,35,4. School Headmaster,,,1,6. Above Secondary school,
030803030100101,3,2. URBAN,3. AMHARA,08,03,3,1,001,01,**CONFIDENTIAL**,2. Female,27,6. Agricultural Extension/Development Officier,,,1,6. Above Secondary school,
030803030100101,4,2. URBAN,3. AMHARA,08,03,3,1,001,01,**CONFIDENTIAL**,1. Male,65,3. Elderly,,,65,1. None/ illitrate,
030803030100101,5,2. URBAN,3. AMHARA,08,03,3,1,001,01,**CONFIDENTIAL**,1. Male,29,10. Police,,,3,6. Above Secondary school,
030803030100101,6,2. URBAN,3. AMHARA,08,03,3,1,001,01,**CONFIDENTIAL**,1. Male,33,2. Representative,,,18,5. Secondary school completed,
030803030100101,7,2. URBAN,3. AMHARA,08,03,3,1,001,01,**CONFIDENTIAL**,1. Male,24,7. Health Worker,,,1,6. Above Secondary school,
030803088802708,1,1. RURAL,3. AMHARA,08,03,8,88,027,08,**CONFIDENTIAL**,1. Male,25,11. Other (Specify),,Kebele Manager,6,6. Above Secondary school,
030803088802708,2,1. RURAL,3. AMHARA,08,03,8,88,027,08,**CONFIDENTIAL**,1. Male,38,1. Chairman/woman,,,38,4. Incomplete secondary school,
030803088802708,3,1. RURAL,3. AMHARA,08,03,8,88,027,08,**CONFIDENTIAL**,1. Male,28,6. Agricultural Extension/Development Officier,,,1,6. Above Secondary school,
030803088802708,4,1. RURAL,3. AMHARA,08,03,8,88,027,08,**CONFIDENTIAL**,1. Male,32,7. Health Worker,,,6,6. Above Secondary school,
030803088802708,5,1. RURAL,3. AMHARA,08,03,8,88,027,08,**CONFIDENTIAL**,1. Male,60,9. Religious Leader,,,60,1. None/ illitrate,
030803088802708,6,1. RURAL,3. AMHARA,08,03,8,88,027,08,**CONFIDENTIAL**,1. Male,27,10. Police,,,2,5. Secondary school completed,
030803088802708,7,1. RURAL,3. AMHARA,08,03,8,88,027,08,**CONFIDENTIAL**,1. Male,32,4. School Headmaster,,,3,6. Above Secondary school,
030803088802708,8,1. RURAL,3. AMHARA,08,03,8,88,027,08,**CONFIDENTIAL**,1. Male,59,3. Elderly,,,59,2. Incomplete primary school,
030808088800201,1,1. RURAL,3. AMHARA,08,08,8,88,002,01,**CONFIDENTIAL**,2. Female,23,5. School Teacher,6. Agricultural Extension/Development Officier,,1,6. Above Secondary school,
030808088800201,2,1. RURAL,3. AMHARA,08,08,8,88,002,01,**CONFIDENTIAL**,1. Male,24,6. Agricultural Extension/Development Officier,,,1,6. Above Secondary school,
030808088800201,3,1. RURAL,3. AMHARA,08,08,8,88,002,01,**CONFIDENTIAL**,1. Male,27,10. Police,,,2,5. Secondary school completed,
030808088800201,4,1. RURAL,3. AMHARA,08,08,8,88,002,01,**CONFIDENTIAL**,1. Male,25,2. Representative,10. Police,,2,5. Secondary school completed,
030808088800201,5,1. RURAL,3. AMHARA,08,08,8,88,002,01,**CONFIDENTIAL**,2. Female,23,7. Health Worker,,,1,5. Secondary school completed,
030808088800201,6,1. RURAL,3. AMHARA,08,08,8,88,002,01,**CONFIDENTIAL**,1. Male,55,1. Chairman/woman,,,45,3. Primary school completed,
030808088800201,7,1. RURAL,3. AMHARA,08,08,8,88,002,01,**CONFIDENTIAL**,1. Male,45,3. Elderly,,,45,1. None/ illitrate,
030808088800201,8,1. RURAL,3. AMHARA,08,08,8,88,002,01,**CONFIDENTIAL**,1. Male,55,9. Religious Leader,,,55,1. None/ illitrate,
030902088800605,1,1. RURAL,3. AMHARA,09,02,8,88,006,05,**CONFIDENTIAL**,1. Male,49,1. Chairman/woman,,,49,2. Incomplete primary school,
030902088800605,2,1. RURAL,3. AMHARA,09,02,8,88,006,05,**CONFIDENTIAL**,1. Male,38,5. School Teacher,,,1,6. Above Secondary school,
030902088800605,4,1. RURAL,3. AMHARA,09,02,8,88,006,05,**CONFIDENTIAL**,1. Male,43,3. Elderly,,,43,7. Other (Specify),Religious School
030902088800605,5,1. RURAL,3. AMHARA,09,02,8,88,006,05,**CONFIDENTIAL**,2. Female,28,11. Other (Specify),,Kebele Manager,2,6. Above Secondary school,
030902088800605,6,1. RURAL,3. AMHARA,09,02,8,88,006,05,**CONFIDENTIAL**,1. Male,29,8. Business Man/Woman,,,29,5. Secondary school completed,
030906088802103,1,1. RURAL,3. AMHARA,09,06,8,88,021,03,**CONFIDENTIAL**,1. Male,50,1. Chairman/woman,,,20,2. Incomplete primary school,
030906088802103,2,1. RURAL,3. AMHARA,09,06,8,88,021,03,**CONFIDENTIAL**,1. Male,28,6. Agricultural Extension/Development Officier,,,5,6. Above Secondary school,
030906088802103,3,1. RURAL,3. AMHARA,09,06,8,88,021,03,**CONFIDENTIAL**,2. Female,25,7. Health Worker,,,8,6. Above Secondary school,
030906088802103,4,1. RURAL,3. AMHARA,09,06,8,88,021,03,**CONFIDENTIAL**,1. Male,63,3. Elderly,,,63,2. Incomplete primary school,
030906088802103,5,1. RURAL,3. AMHARA,09,06,8,88,021,03,**CONFIDENTIAL**,1. Male,27,2. Representative,,,12,2. Incomplete primary school,
030906088802103,6,1. RURAL,3. AMHARA,09,06,8,88,021,03,**CONFIDENTIAL**,1. Male,26,8. Business Man/Woman,,,3,5. Secondary school completed,
030906088802103,7,1. RURAL,3. AMHARA,09,06,8,88,021,03,**CONFIDENTIAL**,1. Male,36,9. Religious Leader,,,36,7. Other (Specify),Religious School
030906088802103,8,1. RURAL,3. AMHARA,09,06,8,88,021,03,**CONFIDENTIAL**,1. Male,38,10. Police,,,2,4. Incomplete secondary school,
030910010100304,1,2. URBAN,3. AMHARA,09,10,1,1,003,04,**CONFIDENTIAL**,1. Male,30,1. Chairman/woman,,,3,6. Above Secondary school,
030910010100304,2,2. URBAN,3. AMHARA,09,10,1,1,003,04,**CONFIDENTIAL**,2. Female,24,2. Representative,,,1,6. Above Secondary school,
030910010100304,3,2. URBAN,3. AMHARA,09,10,1,1,003,04,**CONFIDENTIAL**,1. Male,40,11. Other (Specify),,Kebele Manager,4,6. Above Secondary school,
030910010100304,4,2. URBAN,3. AMHARA,09,10,1,1,003,04,**CONFIDENTIAL**,1. Male,35,11. Other (Specify),,Deputy Manager,25,6. Above Secondary school,
030910010100304,5,2. URBAN,3. AMHARA,09,10,1,1,003,04,**CONFIDENTIAL**,2. Female,24,2. Representative,,,2,6. Above Secondary school,
030910010100304,6,2. URBAN,3. AMHARA,09,10,1,1,003,04,**CONFIDENTIAL**,2. Female,26,7. Health Worker,,,1,6. Above Secondary school,
030910010100304,7,2. URBAN,3. AMHARA,09,10,1,1,003,04,**CONFIDENTIAL**,1. Male,31,10. Police,,,1,6. Above Secondary school,
031002088801007,1,1. RURAL,3. AMHARA,10,02,8,88,010,07,**CONFIDENTIAL**,1. Male,36,1. Chairman/woman,,,36,2. Incomplete primary school,
031002088801007,2,1. RURAL,3. AMHARA,10,02,8,88,010,07,**CONFIDENTIAL**,1. Male,26,2. Representative,,,26,2. Incomplete primary school,
031002088801007,3,1. RURAL,3. AMHARA,10,02,8,88,010,07,**CONFIDENTIAL**,1. Male,76,3. Elderly,,,76,1. None/ illitrate,
031002088801007,4,1. RURAL,3. AMHARA,10,02,8,88,010,07,**CONFIDENTIAL**,1. Male,24,5. School Teacher,,,3,6. Above Secondary school,
031002088801007,5,1. RURAL,3. AMHARA,10,02,8,88,010,07,**CONFIDENTIAL**,1. Male,30,6. Agricultural Extension/Development Officier,,,30,2. Incomplete primary school,
031002088801007,6,1. RURAL,3. AMHARA,10,02,8,88,010,07,**CONFIDENTIAL**,1. Male,43,8. Business Man/Woman,,,43,1. None/ illitrate,
031002088801007,7,1. RURAL,3. AMHARA,10,02,8,88,010,07,**CONFIDENTIAL**,1. Male,29,6. Agricultural Extension/Development Officier,,,29,2. Incomplete primary school,
031004088801803,1,1. RURAL,3. AMHARA,10,04,8,88,018,03,**CONFIDENTIAL**,1. Male,33,1. Chairman/woman,,,33,1. None/ illitrate,
031004088801803,2,1. RURAL,3. AMHARA,10,04,8,88,018,03,**CONFIDENTIAL**,1. Male,25,6. Agricultural Extension/Development Officier,,,4,6. Above Secondary school,
031004088801803,3,1. RURAL,3. AMHARA,10,04,8,88,018,03,**CONFIDENTIAL**,2. Female,25,7. Health Worker,,,1,6. Above Secondary school,
031004088801803,4,1. RURAL,3. AMHARA,10,04,8,88,018,03,**CONFIDENTIAL**,1. Male,30,4. School Headmaster,,,2,6. Above Secondary school,
031004088801803,5,1. RURAL,3. AMHARA,10,04,8,88,018,03,**CONFIDENTIAL**,1. Male,22,5. School Teacher,,,2,6. Above Secondary school,
031007010100107,1,2. URBAN,3. AMHARA,10,07,1,1,001,07,**CONFIDENTIAL**,1. Male,27,1. Chairman/woman,,,27,6. Above Secondary school,
031007010100107,2,2. URBAN,3. AMHARA,10,07,1,1,001,07,**CONFIDENTIAL**,1. Male,23,2. Representative,,,15,6. Above Secondary school,
031007010100107,3,2. URBAN,3. AMHARA,10,07,1,1,001,07,**CONFIDENTIAL**,2. Female,26,2. Representative,,,26,6. Above Secondary school,
031007010100107,4,2. URBAN,3. AMHARA,10,07,1,1,001,07,**CONFIDENTIAL**,2. Female,33,7. Health Worker,,,20,6. Above Secondary school,
031007010100107,5,2. URBAN,3. AMHARA,10,07,1,1,001,07,**CONFIDENTIAL**,1. Male,56,3. Elderly,,,32,5. Secondary school completed,
031007010100107,6,2. URBAN,3. AMHARA,10,07,1,1,001,07,**CONFIDENTIAL**,1. Male,33,10. Police,,,1,4. Incomplete secondary school,
031007010100107,7,2. URBAN,3. AMHARA,10,07,1,1,001,07,**CONFIDENTIAL**,2. Female,32,7. Health Worker,,,32,6. Above Secondary school,
031101088800314,1,1. RURAL,3. AMHARA,11,01,8,88,003,14,**CONFIDENTIAL**,1. Male,47,1. Chairman/woman,,,47,2. Incomplete primary school,
031101088800314,2,1. RURAL,3. AMHARA,11,01,8,88,003,14,**CONFIDENTIAL**,1. Male,29,2. Representative,,,29,4. Incomplete secondary school,
031101088800314,3,1. RURAL,3. AMHARA,11,01,8,88,003,14,**CONFIDENTIAL**,1. Male,70,3. Elderly,,,70,1. None/ illitrate,
031101088800314,4,1. RURAL,3. AMHARA,11,01,8,88,003,14,**CONFIDENTIAL**,1. Male,32,4. School Headmaster,,,2,6. Above Secondary school,
031101088800314,5,1. RURAL,3. AMHARA,11,01,8,88,003,14,**CONFIDENTIAL**,1. Male,32,6. Agricultural Extension/Development Officier,,,6,6. Above Secondary school,
031101088800314,6,1. RURAL,3. AMHARA,11,01,8,88,003,14,**CONFIDENTIAL**,2. Female,28,7. Health Worker,,,28,6. Above Secondary school,
031101088800314,7,1. RURAL,3. AMHARA,11,01,8,88,003,14,**CONFIDENTIAL**,1. Male,30,8. Business Man/Woman,,,30,2. Incomplete primary school,
031101088800314,8,1. RURAL,3. AMHARA,11,01,8,88,003,14,**CONFIDENTIAL**,1. Male,56,9. Religious Leader,,,56,7. Other (Specify),Religious School
031101088800314,9,1. RURAL,3. AMHARA,11,01,8,88,003,14,**CONFIDENTIAL**,1. Male,34,10. Police,,,12,5. Secondary school completed,
031101088800715,1,1. RURAL,3. AMHARA,11,01,8,88,007,15,**CONFIDENTIAL**,1. Male,48,1. Chairman/woman,,,48,2. Incomplete primary school,
031101088800715,2,1. RURAL,3. AMHARA,11,01,8,88,007,15,**CONFIDENTIAL**,1. Male,29,6. Agricultural Extension/Development Officier,,,1,6. Above Secondary school,
031101088800715,3,1. RURAL,3. AMHARA,11,01,8,88,007,15,**CONFIDENTIAL**,2. Female,28,7. Health Worker,,,4,6. Above Secondary school,
031101088800715,4,1. RURAL,3. AMHARA,11,01,8,88,007,15,**CONFIDENTIAL**,1. Male,46,3. Elderly,,,46,2. Incomplete primary school,
031101088800715,5,1. RURAL,3. AMHARA,11,01,8,88,007,15,**CONFIDENTIAL**,1. Male,32,2. Representative,,,32,6. Above Secondary school,
031101088800715,6,1. RURAL,3. AMHARA,11,01,8,88,007,15,**CONFIDENTIAL**,1. Male,53,9. Religious Leader,,,53,2. Incomplete primary school,
031101088800715,7,1. RURAL,3. AMHARA,11,01,8,88,007,15,**CONFIDENTIAL**,1. Male,32,10. Police,,,3,5. Secondary school completed,
031105010500201,1,2. URBAN,3. AMHARA,11,05,1,5,002,01,**CONFIDENTIAL**,2. Female,31,1. Chairman/woman,,,1,6. Above Secondary school,
031105010500201,2,2. URBAN,3. AMHARA,11,05,1,5,002,01,**CONFIDENTIAL**,2. Female,27,11. Other (Specify),,Kebele Manager,1,6. Above Secondary school,
031105010500201,3,2. URBAN,3. AMHARA,11,05,1,5,002,01,**CONFIDENTIAL**,1. Male,33,2. Representative,,,33,6. Above Secondary school,
031105010500201,4,2. URBAN,3. AMHARA,11,05,1,5,002,01,**CONFIDENTIAL**,1. Male,45,3. Elderly,,,26,4. Incomplete secondary school,
031201088800105,1,1. RURAL,3. AMHARA,12,01,8,88,001,05,**CONFIDENTIAL**,1. Male,26,8. Business Man/Woman,,,19,2. Incomplete primary school,
031201088800105,2,1. RURAL,3. AMHARA,12,01,8,88,001,05,**CONFIDENTIAL**,1. Male,30,11. Other (Specify),,retired official,30,2. Incomplete primary school,
031201088800105,3,1. RURAL,3. AMHARA,12,01,8,88,001,05,**CONFIDENTIAL**,1. Male,27,6. Agricultural Extension/Development Officier,,,27,2. Incomplete primary school,
031201088800105,4,1. RURAL,3. AMHARA,12,01,8,88,001,05,**CONFIDENTIAL**,1. Male,28,11. Other (Specify),,Land Administration,3,6. Above Secondary school,
031201088800105,5,1. RURAL,3. AMHARA,12,01,8,88,001,05,**CONFIDENTIAL**,1. Male,32,11. Other (Specify),,Kebele Manager,2,6. Above Secondary school,
031201088800105,6,1. RURAL,3. AMHARA,12,01,8,88,001,05,**CONFIDENTIAL**,1. Male,42,1. Chairman/woman,,,40,2. Incomplete primary school,
031201088800502,1,1. RURAL,3. AMHARA,12,01,8,88,005,02,**CONFIDENTIAL**,1. Male,35,11. Other (Specify),,Kebele Manager,10,6. Above Secondary school,
031201088800502,2,1. RURAL,3. AMHARA,12,01,8,88,005,02,**CONFIDENTIAL**,1. Male,27,6. Agricultural Extension/Development Officier,,,2,6. Above Secondary school,
031201088800502,3,1. RURAL,3. AMHARA,12,01,8,88,005,02,**CONFIDENTIAL**,2. Female,33,2. Representative,,,30,2. Incomplete primary school,
031201088800502,4,1. RURAL,3. AMHARA,12,01,8,88,005,02,**CONFIDENTIAL**,1. Male,28,5. School Teacher,,,4,6. Above Secondary school,
031201088800502,5,1. RURAL,3. AMHARA,12,01,8,88,005,02,**CONFIDENTIAL**,1. Male,32,4. School Headmaster,,,4,6. Above Secondary school,
031201088800502,6,1. RURAL,3. AMHARA,12,01,8,88,005,02,**CONFIDENTIAL**,1. Male,33,7. Health Worker,,,6,6. Above Secondary school,
031201088800502,7,1. RURAL,3. AMHARA,12,01,8,88,005,02,**CONFIDENTIAL**,1. Male,28,8. Business Man/Woman,,,28,3. Primary school completed,
031301088800101,1,1. RURAL,3. AMHARA,13,01,8,88,001,01,**CONFIDENTIAL**,1. Male,35,1. Chairman/woman,,,35,3. Primary school completed,
031301088800101,2,1. RURAL,3. AMHARA,13,01,8,88,001,01,**CONFIDENTIAL**,1. Male,55,2. Representative,,,55,5. Secondary school completed,
031301088800101,3,1. RURAL,3. AMHARA,13,01,8,88,001,01,**CONFIDENTIAL**,1. Male,65,3. Elderly,,,65,1. None/ illitrate,
031301088800101,4,1. RURAL,3. AMHARA,13,01,8,88,001,01,**CONFIDENTIAL**,1. Male,35,4. School Headmaster,,,4,6. Above Secondary school,
