holder_id,household_id,seed_id,ea_id,saq14,pw_w4,saq01,saq02,saq03,saq04,saq05,saq06,saq07,saq08,saq09,saq15,s5q0A,s5q0B,s5q01a,s5q01b,s5q02,s5q03_1,s5q03_2,s5q04,s5q05,s5q06,s5q07,s5q08,s5q09,s5q10,s5q11_1,s5q11_2,s5q12,s5q13,s5q14_1,s5q14_2,s5q15,s5q16,s5q17
01040108880020913501,010401088800209135,,010401088800209,1. RURAL,2282.010323809524,1. TIGRAY,04,01,8,88,002,09,135,1,3. Both livestock and crop production,gesho,75. GESHO,1. TRADITIONAL,,1. YES,7. RELATIVE,,0,1. ON FOOT,0,45,"1. PAID IN FULL,WITH OWN SAVINGS",0,0,,,1. YES,0,8. FRIEND/NEIGHBOR,,0,2. NO,
01040108880020913501,010401088800209135,,010401088800209,1. RURAL,2282.010323809524,1. TIGRAY,04,01,8,88,002,09,135,1,3. Both livestock and crop production,sinde,8. WHEAT,1. TRADITIONAL,,2. NO,,,,,,,,,,,,2. NO,,,,,1. YES,
01040108880180401601,010401088801804016,1,010401088801804,1. RURAL,2310.133690476191,1. TIGRAY,04,01,8,88,018,04,16,1,1. crop production only,bekelo,2. MAIZE,1. TRADITIONAL,,1. YES,5. LOCAL MARKET,,1.25,1. ON FOOT,0,20,"1. PAID IN FULL,WITH OWN SAVINGS",,,,,2. NO,,,,,2. NO,
01040108880180401601,010401088801804016,2,010401088801804,1. RURAL,2310.133690476191,1. TIGRAY,04,01,8,88,018,04,16,1,1. crop production only,gebs,1. BARLEY,1. TRADITIONAL,,2. NO,,,,,,,,,,,,2. NO,,,,,1. YES,30.3
01040108880180401601,010401088801804016,3,010401088801804,1. RURAL,2310.133690476191,1. TIGRAY,04,01,8,88,018,04,16,1,1. crop production only,sinde,8. WHEAT,1. TRADITIONAL,,2. NO,,,,,,,,,,,,2. NO,,,,,1. YES,39.3
01040108880180402701,010401088801804027,1,010401088801804,1. RURAL,2310.133690476191,1. TIGRAY,04,01,8,88,018,04,27,1,1. crop production only,gebs,1. BARLEY,1. TRADITIONAL,,1. YES,6. MAIN MARKET,,25,2. MOTER TRANSPORT,0,300,"1. PAID IN FULL,WITH OWN SAVINGS",,,,,2. NO,,,,,1. YES,25.5
01040108880180402701,010401088801804027,2,010401088801804,1. RURAL,2310.133690476191,1. TIGRAY,04,01,8,88,018,04,27,1,1. crop production only,misr,14. LENTILS,1. TRADITIONAL,,1. YES,5. LOCAL MARKET,,20.55,3. PACK ANIMALS,0,616,"1. PAID IN FULL,WITH OWN SAVINGS",,,,,2. NO,,,,,2. NO,
01040108880180402701,010401088801804027,3,010401088801804,1. RURAL,2310.133690476191,1. TIGRAY,04,01,8,88,018,04,27,1,1. crop production only,sinde,8. WHEAT,1. TRADITIONAL,,1. YES,5. LOCAL MARKET,,20,1. ON FOOT,0,240,"1. PAID IN FULL,WITH OWN SAVINGS",,,,,2. NO,,,,,1. YES,32.4
01040108880180403801,010401088801804038,1,010401088801804,1. RURAL,2310.133690476191,1. TIGRAY,04,01,8,88,018,04,38,1,3. Both livestock and crop production,bekelo,2. MAIZE,1. TRADITIONAL,,2. NO,,,,,,,,,,,,2. NO,,,,,2. NO,
01040108880180403801,010401088801804038,2,010401088801804,1. RURAL,2310.133690476191,1. TIGRAY,04,01,8,88,018,04,38,1,3. Both livestock and crop production,shimbra,11. CHICK PEAS,1. TRADITIONAL,,2. NO,,,,,,,,,,,,2. NO,,,,,1. YES,24.8
01040108880180403801,010401088801804038,,010401088801804,1. RURAL,2310.133690476191,1. TIGRAY,04,01,8,88,018,04,38,1,3. Both livestock and crop production,gebs,1. BARLEY,1. TRADITIONAL,,1. YES,5. LOCAL MARKET,,14.25,1. ON FOOT,0,175,"1. PAID IN FULL,WITH OWN SAVINGS",0,0,,,1. YES,6,7. RELATIVE,,0,1. YES,50
01040108880180404801,010401088801804048,1,010401088801804,1. RURAL,2310.133690476191,1. TIGRAY,04,01,8,88,018,04,48,1,1. crop production only,sinde,8. WHEAT,1. TRADITIONAL,,2. NO,,,,,,,,,,,,2. NO,,,,,1. YES,2.62
01040108880180405801,010401088801804058,1,010401088801804,1. RURAL,2310.133690476191,1. TIGRAY,04,01,8,88,018,04,58,1,3. Both livestock and crop production,gebs,1. BARLEY,1. TRADITIONAL,,1. YES,5. LOCAL MARKET,,10,1. ON FOOT,0,120,"1. PAID IN FULL,WITH OWN SAVINGS",,,,,1. YES,5,7. RELATIVE,,0,1. YES,20.35
01040108880180405801,010401088801804058,3,010401088801804,1. RURAL,2310.133690476191,1. TIGRAY,04,01,8,88,018,04,58,1,3. Both livestock and crop production,misr,14. LENTILS,1. TRADITIONAL,,1. YES,5. LOCAL MARKET,,13.7,1. ON FOOT,0,411,"1. PAID IN FULL,WITH OWN SAVINGS",,,,,2. NO,,,,,2. NO,
01040108880180405801,010401088801804058,6,010401088801804,1. RURAL,2310.133690476191,1. TIGRAY,04,01,8,88,018,04,58,1,3. Both livestock and crop production,ater,15. FIELD PEAS,1. TRADITIONAL,,1. YES,5. LOCAL MARKET,,12.4,1. ON FOOT,0,319,"1. PAID IN FULL,WITH OWN SAVINGS",,,,,2. NO,,,,,2. NO,
01040108880180405801,010401088801804058,,010401088801804,1. RURAL,2310.133690476191,1. TIGRAY,04,01,8,88,018,04,58,1,3. Both livestock and crop production,sinde,8. WHEAT,1. TRADITIONAL,,1. YES,6. MAIN MARKET,,52,3. PACK ANIMALS,0,1060,"1. PAID IN FULL,WITH OWN SAVINGS",0,0,,,2. NO,,,,,1. YES,50.18000030517578
01040108880180406801,010401088801804068,1,010401088801804,1. RURAL,2310.133690476191,1. TIGRAY,04,01,8,88,018,04,68,1,3. Both livestock and crop production,bekelo,2. MAIZE,1. TRADITIONAL,,2. NO,,,,,,,,,,,,2. NO,,,,,2. NO,
01040108880180406801,010401088801804068,3,010401088801804,1. RURAL,2310.133690476191,1. TIGRAY,04,01,8,88,018,04,68,1,3. Both livestock and crop production,ater,15. FIELD PEAS,1. TRADITIONAL,,1. YES,5. LOCAL MARKET,,24.8,3. PACK ANIMALS,0,620,"1. PAID IN FULL,WITH OWN SAVINGS",,,,,2. NO,,,,,2. NO,
01040108880180406801,010401088801804068,4,010401088801804,1. RURAL,2310.133690476191,1. TIGRAY,04,01,8,88,018,04,68,1,3. Both livestock and crop production,sinde,8. WHEAT,1. TRADITIONAL,,2. NO,,,,,,,,,,,,2. NO,,,,,1. YES,10.48
01040108880180406801,010401088801804068,6,010401088801804,1. RURAL,2310.133690476191,1. TIGRAY,04,01,8,88,018,04,68,1,3. Both livestock and crop production,gesho,75. GESHO,1. TRADITIONAL,,2. NO,,,,,,,,,,,,2. NO,,,,,2. NO,
01040108880180406801,010401088801804068,7,010401088801804,1. RURAL,2310.133690476191,1. TIGRAY,04,01,8,88,018,04,68,1,3. Both livestock and crop production,zeytun,65. GUAVA,1. TRADITIONAL,,2. NO,,,,,,,,,,,,2. NO,,,,,2. NO,
01040108880180406801,010401088801804068,8,010401088801804,1. RURAL,2310.133690476191,1. TIGRAY,04,01,8,88,018,04,68,1,3. Both livestock and crop production,chat,71. CHAT,1. TRADITIONAL,,2. NO,,,,,,,,,,,,2. NO,,,,,2. NO,
01040108880180406801,010401088801804068,,010401088801804,1. RURAL,2310.133690476191,1. TIGRAY,04,01,8,88,018,04,68,1,3. Both livestock and crop production,gebs,1. BARLEY,1. TRADITIONAL,,2. NO,,,,,,,,,,,,2. NO,,,,,1. YES,
01040108880180407801,010401088801804078,2,010401088801804,1. RURAL,2310.133690476191,1. TIGRAY,04,01,8,88,018,04,78,1,3. Both livestock and crop production,gebs,1. BARLEY,1. TRADITIONAL,,1. YES,6. MAIN MARKET,,5,1. ON FOOT,0,75,"1. PAID IN FULL,WITH OWN SAVINGS",,,,,2. NO,,,,,1. YES,20.25
01040108880180407801,010401088801804078,4,010401088801804,1. RURAL,2310.133690476191,1. TIGRAY,04,01,8,88,018,04,78,1,3. Both livestock and crop production,misr,14. LENTILS,1. TRADITIONAL,,1. YES,5. LOCAL MARKET,,20,1. ON FOOT,0,600,"1. PAID IN FULL,WITH OWN SAVINGS",,,,,2. NO,,,,,1. YES,7.4
01040108880180407801,010401088801804078,,010401088801804,1. RURAL,2310.133690476191,1. TIGRAY,04,01,8,88,018,04,78,1,3. Both livestock and crop production,sinde,8. WHEAT,1. TRADITIONAL,,1. YES,6. MAIN MARKET,,5.75,1. ON FOOT,0,80,"1. PAID IN FULL,WITH OWN SAVINGS",0,0,,,1. YES,7,7. RELATIVE,,0,1. YES,37.650001525878906
01040108880180408901,010401088801804089,1,010401088801804,1. RURAL,2310.133690476191,1. TIGRAY,04,01,8,88,018,04,89,1,3. Both livestock and crop production,bekelo,2. MAIZE,1. TRADITIONAL,,2. NO,,,,,,,,,,,,2. NO,,,,,2. NO,
01040108880180408901,010401088801804089,3,010401088801804,1. RURAL,2310.133690476191,1. TIGRAY,04,01,8,88,018,04,89,1,3. Both livestock and crop production,teff,7. TEFF,1. TRADITIONAL,,1. YES,5. LOCAL MARKET,,4.9,1. ON FOOT,0,100,"1. PAID IN FULL,WITH OWN SAVINGS",,,,,2. NO,,,,,1. YES,2
01040108880180408901,010401088801804089,,010401088801804,1. RURAL,2310.133690476191,1. TIGRAY,04,01,8,88,018,04,89,1,3. Both livestock and crop production,gebs,1. BARLEY,1. TRADITIONAL,,1. YES,7. RELATIVE,,8.229999542236328,1. ON FOOT,0,98,"1. PAID IN FULL,WITH OWN SAVINGS",0,0,,,2. NO,,,,,1. YES,38.22999954223633
01040108880180408901,010401088801804089,,010401088801804,1. RURAL,2310.133690476191,1. TIGRAY,04,01,8,88,018,04,89,1,3. Both livestock and crop production,sinde,8. WHEAT,1. TRADITIONAL,,1. YES,5. LOCAL MARKET,,14,1. ON FOOT,0,280,"1. PAID IN FULL,WITH OWN SAVINGS",0,0,,,2. NO,,,,,1. YES,45.060001373291016
01040108880180409901,010401088801804099,3,010401088801804,1. RURAL,2310.133690476191,1. TIGRAY,04,01,8,88,018,04,99,1,3. Both livestock and crop production,shimbra,11. CHICK PEAS,1. TRADITIONAL,,1. YES,5. LOCAL MARKET,,22.32,3. PACK ANIMALS,0,558,"1. PAID IN FULL,WITH OWN SAVINGS",,,,,2. NO,,,,,2. NO,
01040108880180409901,010401088801804099,4,010401088801804,1. RURAL,2310.133690476191,1. TIGRAY,04,01,8,88,018,04,99,1,3. Both livestock and crop production,gebs,1. BARLEY,1. TRADITIONAL,,1. YES,7. RELATIVE,,10,1. ON FOOT,0,120,"1. PAID IN FULL,WITH OWN SAVINGS",,,,,2. NO,,,,,1. YES,10.2
01040108880180409901,010401088801804099,,010401088801804,1. RURAL,2310.133690476191,1. TIGRAY,04,01,8,88,018,04,99,1,3. Both livestock and crop production,sind,8. WHEAT,1. TRADITIONAL,,1. YES,5. LOCAL MARKET,,30,3. PACK ANIMALS,0,600,"1. PAID IN FULL,WITH OWN SAVINGS",0,0,,,2. NO,,,,,1. YES,7.369999885559082
01040308880020100901,010403088800201009,1,010403088800201,1. RURAL,1724.230218253968,1. TIGRAY,04,03,8,88,002,01,9,1,3. Both livestock and crop production,áŒ¤á,7. TEFF,1. TRADITIONAL,,1. YES,5. LOCAL MARKET,,4,2. MOTER TRANSPORT,20,60,"1. PAID IN FULL,WITH OWN SAVINGS",,,,,2. NO,,,,,2. NO,
01040308880020100901,010403088800201009,2,010403088800201,1. RURAL,1724.230218253968,1. TIGRAY,04,03,8,88,002,01,9,1,3. Both livestock and crop production,áˆµáŠ•á‹´,8. WHEAT,1. TRADITIONAL,,2. NO,,,,,,,,,,,,2. NO,,,,,1. YES,66.632
01040308880020100901,010403088800201009,3,010403088800201,1. RURAL,1724.230218253968,1. TIGRAY,04,03,8,88,002,01,9,1,3. Both livestock and crop production,áŒˆá‰¥áˆµ,1. BARLEY,1. TRADITIONAL,,2. NO,,,,,,,,,,,,2. NO,,,,,1. YES,41.663
01040308880020100901,010403088800201009,4,010403088800201,1. RURAL,1724.230218253968,1. TIGRAY,04,03,8,88,002,01,9,1,3. Both livestock and crop production,áˆ›áˆ½áˆ‹,6. SORGHUM,1. TRADITIONAL,,2. NO,,,,,,,,,,,,2. NO,,,,,1. YES,3.333
01040308880020102001,010403088800201020,1,010403088800201,1. RURAL,1724.230218253968,1. TIGRAY,04,03,8,88,002,01,20,1,3. Both livestock and crop production,áˆ›áˆ½áˆ‹,6. SORGHUM,1. TRADITIONAL,,2. NO,,,,,,,,,,,,2. NO,,,,,1. YES,10
01040308880020102001,010403088800201020,,010403088800201,1. RURAL,1724.230218253968,1. TIGRAY,04,03,8,88,002,01,20,1,3. Both livestock and crop production,áŒˆá‰¥áˆµ,1. BARLEY,1. TRADITIONAL,,2. NO,,,,,,,,,,,,2. NO,,,,,1. YES,
01040308880020103301,010403088800201033,6,010403088800201,1. RURAL,1724.230218253968,1. TIGRAY,04,03,8,88,002,01,33,1,3. Both livestock and crop production,áˆ›áˆ½áˆ‹,6. SORGHUM,1. TRADITIONAL,,2. NO,,,,,,,,,,,,2. NO,,,,,1. YES,3
01040308880020103301,010403088800201033,7,010403088800201,1. RURAL,1724.230218253968,1. TIGRAY,04,03,8,88,002,01,33,1,3. Both livestock and crop production,áŒ¤á,7. TEFF,1. TRADITIONAL,,1. YES,6. MAIN MARKET,,3,2. MOTER TRANSPORT,20,60,"1. PAID IN FULL,WITH OWN SAVINGS",,,,,2. NO,,,,,2. NO,
01040308880020103301,010403088800201033,,010403088800201,1. RURAL,1724.230218253968,1. TIGRAY,04,03,8,88,002,01,33,1,3. Both livestock and crop production,áˆµáŠ•á‹´,8. WHEAT,1. TRADITIONAL,,2. NO,,,,,,,,,,,,2. NO,,,,,1. YES,
01040308880020103301,010403088800201033,,010403088800201,1. RURAL,1724.230218253968,1. TIGRAY,04,03,8,88,002,01,33,1,3. Both livestock and crop production,áŒˆá‰¥áˆµ,1. BARLEY,1. TRADITIONAL,,2. NO,,,,,,,,,,,,2. NO,,,,,1. YES,
01040308880020104401,010403088800201044,1,010403088800201,1. RURAL,1724.230218253968,1. TIGRAY,04,03,8,88,002,01,44,1,3. Both livestock and crop production,áŒ¤á,7. TEFF,1. TRADITIONAL,,1. YES,6. MAIN MARKET,,6,2. MOTER TRANSPORT,20,120,"1. PAID IN FULL,WITH OWN SAVINGS",,,,,2. NO,,,,,2. NO,
01040308880020104401,010403088800201044,2,010403088800201,1. RURAL,1724.230218253968,1. TIGRAY,04,03,8,88,002,01,44,1,3. Both livestock and crop production,áˆ›áˆ½áˆ‹,6. SORGHUM,1. TRADITIONAL,,2. NO,,,,,,,,,,,,2. NO,,,,,1. YES,3
01040308880020105501,010403088800201055,1,010403088800201,1. RURAL,1724.230218253968,1. TIGRAY,04,03,8,88,002,01,55,1,3. Both livestock and crop production,áˆ›áˆ½áˆ‹,6. SORGHUM,1. TRADITIONAL,,2. NO,,,,,,,,,,,,2. NO,,,,,1. YES,10
01040308880020105501,010403088800201055,2,010403088800201,1. RURAL,1724.230218253968,1. TIGRAY,04,03,8,88,002,01,55,1,3. Both livestock and crop production,áˆáˆµáˆ­,14. LENTILS,1. TRADITIONAL,,1. YES,6. MAIN MARKET,,3,2. MOTER TRANSPORT,20,55,"1. PAID IN FULL,WITH OWN SAVINGS",,,,,2. NO,,,,,2. NO,
01040308880020108001,010403088800201080,1,010403088800201,1. RURAL,1724.230218253968,1. TIGRAY,04,03,8,88,002,01,80,1,1. crop production only,áˆ›áˆ½áˆ‹,6. SORGHUM,1. TRADITIONAL,,2. NO,,,,,,,,,,,,2. NO,,,,,1. YES,12.321
01040308880020108001,010403088800201080,2,010403088800201,1. RURAL,1724.230218253968,1. TIGRAY,04,03,8,88,002,01,80,1,1. crop production only,áˆµáŠ•á‹´,8. WHEAT,1. TRADITIONAL,,2. NO,,,,,,,,,,,,2. NO,,,,,1. YES,100.99
01040308880020108001,010403088800201080,3,010403088800201,1. RURAL,1724.230218253968,1. TIGRAY,04,03,8,88,002,01,80,1,1. crop production only,áŒ¤á,7. TEFF,1. TRADITIONAL,,2. NO,,,,,,,,,,,,2. NO,,,,,1. YES,3
01040308880020109101,010403088800201091,,010403088800201,1. RURAL,1724.230218253968,1. TIGRAY,04,03,8,88,002,01,91,1,1. crop production only,áˆ›áˆ½áˆ‹,6. SORGHUM,1. TRADITIONAL,,2. NO,,,,,,,,,,,,2. NO,,,,,1. YES,
01040308880020110101,010403088800201101,1,010403088800201,1. RURAL,1724.230218253968,1. TIGRAY,04,03,8,88,002,01,101,1,3. Both livestock and crop production,áˆ›áˆ½áˆ‹,6. SORGHUM,1. TRADITIONAL,,2. NO,,,,,,,,,,,,2. NO,,,,,1. YES,5
01040308880020111301,010403088800201113,,010403088800201,1. RURAL,1724.230218253968,1. TIGRAY,04,03,8,88,002,01,113,1,3. Both livestock and crop production,áˆ›áˆ½áˆ‹,6. SORGHUM,1. TRADITIONAL,,2. NO,,,,,,,,,,,,2. NO,,,,,1. YES,
01040308880020111301,010403088800201113,,010403088800201,1. RURAL,1724.230218253968,1. TIGRAY,04,03,8,88,002,01,113,1,3. Both livestock and crop production,áŒ¤á,7. TEFF,1. TRADITIONAL,,2. NO,,,,,,,,,,,,2. NO,,,,,1. YES,
01040308880180102101,010403088801801021,1,010403088801801,1. RURAL,2703.57226519337,1. TIGRAY,04,03,8,88,018,01,21,1,3. Both livestock and crop production,Bekolo,2. MAIZE,1. TRADITIONAL,,1. YES,5. LOCAL MARKET,,7,2. MOTER TRANSPORT,20,80,"1. PAID IN FULL,WITH OWN SAVINGS",,,,,2. NO,,,,,2. NO,
01040308880180102101,010403088801801021,3,010403088801801,1. RURAL,2703.57226519337,1. TIGRAY,04,03,8,88,018,01,21,1,3. Both livestock and crop production,Mashila,6. SORGHUM,1. TRADITIONAL,,2. NO,,,,,,,,,,,,2. NO,,,,,1. YES,5
01040308880180102101,010403088801801021,,010403088801801,1. RURAL,2703.57226519337,1. TIGRAY,04,03,8,88,018,01,21,1,3. Both livestock and crop production,Tef,7. TEFF,1. TRADITIONAL,,1. YES,5. LOCAL MARKET,6. MAIN MARKET,6,2. MOTER TRANSPORT,20,150,"1. PAID IN FULL,WITH OWN SAVINGS",0,0,,,2. NO,,,,,1. YES,8
01040308880180104901,010403088801801049,2,010403088801801,1. RURAL,2703.57226519337,1. TIGRAY,04,03,8,88,018,01,49,1,3. Both livestock and crop production,tef,7. TEFF,1. TRADITIONAL,,2. NO,,,,,,,,,,,,2. NO,,,,,1. YES,8
01040308880180104901,010403088801801049,,010403088801801,1. RURAL,2703.57226519337,1. TIGRAY,04,03,8,88,018,01,49,1,3. Both livestock and crop production,mashila,6. SORGHUM,1. TRADITIONAL,,2. NO,,,,,,,,,,,,2. NO,,,,,1. YES,
01040308880180107201,010403088801801072,1,010403088801801,1. RURAL,2703.57226519337,1. TIGRAY,04,03,8,88,018,01,72,1,3. Both livestock and crop production,tef,7. TEFF,1. TRADITIONAL,,2. NO,,,,,,,,,,,,2. NO,,,,,1. YES,8
01040308880180107201,010403088801801072,2,010403088801801,1. RURAL,2703.57226519337,1. TIGRAY,04,03,8,88,018,01,72,1,3. Both livestock and crop production,shimbra,11. CHICK PEAS,1. TRADITIONAL,,2. NO,,,,,,,,,,,,2. NO,,,,,1. YES,9
01040308880180107201,010403088801801072,3,010403088801801,1. RURAL,2703.57226519337,1. TIGRAY,04,03,8,88,018,01,72,1,3. Both livestock and crop production,mashila,6. SORGHUM,1. TRADITIONAL,,2. NO,,,,,,,,,,,,2. NO,,,,,1. YES,8
01040308880180109401,010403088801801094,,010403088801801,1. RURAL,2703.57226519337,1. TIGRAY,04,03,8,88,018,01,94,1,1. crop production only,mashila,6. SORGHUM,1. TRADITIONAL,,1. YES,5. LOCAL MARKET,,17,2. MOTER TRANSPORT,60,170,"1. PAID IN FULL,WITH OWN SAVINGS",0,0,,,2. NO,,,,,2. NO,
01040308880180112001,010403088801801120,,010403088801801,1. RURAL,2703.57226519337,1. TIGRAY,04,03,8,88,018,01,120,1,3. Both livestock and crop production,tef,7. TEFF,1. TRADITIONAL,,2. NO,,,,,,,,,,,,2. NO,,,,,1. YES,
01040308880180112001,010403088801801120,,010403088801801,1. RURAL,2703.57226519337,1. TIGRAY,04,03,8,88,018,01,120,1,3. Both livestock and crop production,mashila,6. SORGHUM,1. TRADITIONAL,,2. NO,,,,,,,,,,,,2. NO,,,,,1. YES,
01040308880180114301,010403088801801143,1,010403088801801,1. RURAL,2703.57226519337,1. TIGRAY,04,03,8,88,018,01,143,1,3. Both livestock and crop production,tef,7. TEFF,1. TRADITIONAL,,2. NO,,,,,,,,,,,,2. NO,,,,,1. YES,5
01040308880180114301,010403088801801143,2,010403088801801,1. RURAL,2703.57226519337,1. TIGRAY,04,03,8,88,018,01,143,1,3. Both livestock and crop production,mashila,6. SORGHUM,1. TRADITIONAL,,2. NO,,,,,,,,,,,,2. NO,,,,,1. YES,12
01040308880180116301,010403088801801163,1,010403088801801,1. RURAL,2703.57226519337,1. TIGRAY,04,03,8,88,018,01,163,1,3. Both livestock and crop production,tef,7. TEFF,1. TRADITIONAL,,2. NO,,,,,,,,,,,,2. NO,,,,,1. YES,8
01040308880180116301,010403088801801163,,010403088801801,1. RURAL,2703.57226519337,1. TIGRAY,04,03,8,88,018,01,163,1,3. Both livestock and crop production,mashila,6. SORGHUM,1. TRADITIONAL,,2. NO,,,,,,,,,,,,2. NO,,,,,1. YES,
01040308880180118301,010403088801801183,1,010403088801801,1. RURAL,2703.57226519337,1. TIGRAY,04,03,8,88,018,01,183,1,3. Both livestock and crop production,Bekolo,2. MAIZE,1. TRADITIONAL,,1. YES,5. LOCAL MARKET,,11,2. MOTER TRANSPORT,20,100,"1. PAID IN FULL,WITH OWN SAVINGS",,,,,2. NO,,,,,2. NO,
01040308880180118301,010403088801801183,3,010403088801801,1. RURAL,2703.57226519337,1. TIGRAY,04,03,8,88,018,01,183,1,3. Both livestock and crop production,Guaya,16. VETCH,1. TRADITIONAL,,1. YES,5. LOCAL MARKET,,3,2. MOTER TRANSPORT,20,50,"1. PAID IN FULL,WITH OWN SAVINGS",,,,,2. NO,,,,,2. NO,
01040308880180118301,010403088801801183,4,010403088801801,1. RURAL,2703.57226519337,1. TIGRAY,04,03,8,88,018,01,183,1,3. Both livestock and crop production,Mashila,6. SORGHUM,1. TRADITIONAL,,2. NO,,,,,,,,,,,,2. NO,,,,,2. NO,
01040308880180118301,010403088801801183,,010403088801801,1. RURAL,2703.57226519337,1. TIGRAY,04,03,8,88,018,01,183,1,3. Both livestock and crop production,Tef,7. TEFF,1. TRADITIONAL,,2. NO,,,,,,,,,,,,2. NO,,,,,2. NO,
01040308880180120401,010403088801801204,1,010403088801801,1. RURAL,2703.57226519337,1. TIGRAY,04,03,8,88,018,01,204,1,3. Both livestock and crop production,berber,59. GREEN PEPPER,1. TRADITIONAL,,1. YES,5. LOCAL MARKET,,0.23,2. MOTER TRANSPORT,20,50,"1. PAID IN FULL,WITH OWN SAVINGS",,,,,2. NO,,,,,2. NO,
01040308880180120401,010403088801801204,3,010403088801801,1. RURAL,2703.57226519337,1. TIGRAY,04,03,8,88,018,01,204,1,3. Both livestock and crop production,lomin,44. LEMONS,1. TRADITIONAL,,1. YES,5. LOCAL MARKET,,0,2. MOTER TRANSPORT,50,30,"1. PAID IN FULL,WITH OWN SAVINGS",,,,,2. NO,,,,,2. NO,
01040308880180120401,010403088801801204,4,010403088801801,1. RURAL,2703.57226519337,1. TIGRAY,04,03,8,88,018,01,204,1,3. Both livestock and crop production,shimbra,11. CHICK PEAS,1. TRADITIONAL,,1. YES,5. LOCAL MARKET,,0.5,2. MOTER TRANSPORT,20,25,"1. PAID IN FULL,WITH OWN SAVINGS",,,,,2. NO,,,,,2. NO,
01040308880180122401,010403088801801224,1,010403088801801,1. RURAL,2703.57226519337,1. TIGRAY,04,03,8,88,018,01,224,1,3. Both livestock and crop production,mashila,6. SORGHUM,1. TRADITIONAL,,2. NO,,,,,,,,,,,,2. NO,,,,,1. YES,4
01040308880180122401,010403088801801224,,010403088801801,1. RURAL,2703.57226519337,1. TIGRAY,04,03,8,88,018,01,224,1,3. Both livestock and crop production,tef,7. TEFF,1. TRADITIONAL,,1. YES,6. MAIN MARKET,,16,2. MOTER TRANSPORT,30,480,"1. PAID IN FULL,WITH OWN SAVINGS",0,0,,,2. NO,,,,,1. YES,2
01040508880010200701,010405088800102007,1,010405088800102,1. RURAL,2434.680028571428,1. TIGRAY,04,05,8,88,001,02,7,1,3. Both livestock and crop production,beqolo,2. MAIZE,1. TRADITIONAL,,2. NO,,,,,,,,,,,,2. NO,,,,,1. YES,1
01040508880010200701,010405088800102007,2,010405088800102,1. RURAL,2434.680028571428,1. TIGRAY,04,05,8,88,001,02,7,1,3. Both livestock and crop production,gebs,1. BARLEY,1. TRADITIONAL,,2. NO,,,,,,,,,,,,2. NO,,,,,1. YES,3.21
01040508880010200701,010405088800102007,3,010405088800102,1. RURAL,2434.680028571428,1. TIGRAY,04,05,8,88,001,02,7,1,3. Both livestock and crop production,baqela,13. HORSE BEANS,1. TRADITIONAL,,1. YES,5. LOCAL MARKET,,23.25,1. ON FOOT,0,250,"1. PAID IN FULL,WITH OWN SAVINGS",,,,,2. NO,,,,,2. NO,
01040508880010200701,010405088800102007,4,010405088800102,1. RURAL,2434.680028571428,1. TIGRAY,04,05,8,88,001,02,7,1,3. Both livestock and crop production,ater,15. FIELD PEAS,1. TRADITIONAL,,2. NO,,,,,,,,,,,,2. NO,,,,,1. YES,17.31
01040508880010200701,010405088800102007,5,010405088800102,1. RURAL,2434.680028571428,1. TIGRAY,04,05,8,88,001,02,7,1,3. Both livestock and crop production,sndie,8. WHEAT,1. TRADITIONAL,,2. NO,,,,,,,,,,,,2. NO,,,,,1. YES,23.42
01040508880010200701,010405088800102007,6,010405088800102,1. RURAL,2434.680028571428,1. TIGRAY,04,05,8,88,001,02,7,1,3. Both livestock and crop production,dagusa,3. MILLET,1. TRADITIONAL,,2. NO,,,,,,,,,,,,2. NO,,,,,1. YES,6.21
01040508880010200701,010405088800102007,7,010405088800102,1. RURAL,2434.680028571428,1. TIGRAY,04,05,8,88,001,02,7,1,3. Both livestock and crop production,zengeda,6. SORGHUM,1. TRADITIONAL,,2. NO,,,,,,,,,,,,2. NO,,,,,1. YES,5.28
01040508880010201701,010405088800102017,1,010405088800102,1. RURAL,2434.680028571428,1. TIGRAY,04,05,8,88,001,02,17,1,1. crop production only,gebs,1. BARLEY,1. TRADITIONAL,,2. NO,,,,,,,,,,,,2. NO,,,,,1. YES,3
01040508880010201701,010405088800102017,2,010405088800102,1. RURAL,2434.680028571428,1. TIGRAY,04,05,8,88,001,02,17,1,1. crop production only,mashela,6. SORGHUM,1. TRADITIONAL,,1. YES,8. FRIEND/NEIGHBOR,,3,1. ON FOOT,0,48,"1. PAID IN FULL,WITH OWN SAVINGS",,,,,2. NO,,,,,2. NO,
01040508880010202701,010405088800102027,1,010405088800102,1. RURAL,2434.680028571428,1. TIGRAY,04,05,8,88,001,02,27,1,3. Both livestock and crop production,beqelo,2. MAIZE,1. TRADITIONAL,,2. NO,,,,,,,,,,,,2. NO,,,,,1. YES,1
